epoch,step,train_loss,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,test_loss
0,9,0.38610878586769104,,,,,,
0,19,0.2796061933040619,,,,,,
0,29,1.0333186388015747,,,,,,
0,39,0.8745051622390747,,,,,,
0,49,0.37608492374420166,,,,,,
0,59,0.20025835931301117,,,,,,
0,69,0.5539165735244751,,,,,,
0,79,0.3848831355571747,,,,,,
0,89,0.5625707507133484,,,,,,
0,99,0.43224355578422546,,,,,,
0,109,0.3803998529911041,,,,,,
0,119,0.47633302211761475,,,,,,
0,129,0.45467567443847656,,,,,,
0,139,0.21597525477409363,,,,,,
0,149,0.22486871480941772,,,,,,
0,159,0.33119526505470276,,,,,,
0,169,0.2144835889339447,,,,,,
0,179,0.17456315457820892,,,,,,
0,189,0.25394558906555176,,,,,,
0,199,0.575385570526123,,,,,,
0,209,0.2472388744354248,,,,,,
0,219,0.680078387260437,,,,,,
0,229,0.3289921283721924,,,,,,
0,239,0.5477041006088257,,,,,,
0,249,0.19128316640853882,,,,,,
0,259,0.5427362322807312,,,,,,
0,269,1.4504015445709229,,,,,,
0,279,0.23349161446094513,,,,,,
0,289,0.12360546737909317,,,,,,
0,299,0.12667955458164215,,,,,,
0,309,0.1318192481994629,,,,,,
0,319,0.22595272958278656,,,,,,
0,329,0.18228664994239807,,,,,,
0,339,0.1653960645198822,,,,,,
0,339,,0.09900378435850143,0.8667546510696411,0.4162895977497101,0.5728541016578674,0.5338799953460693,
1,349,0.13341082632541656,,,,,,
1,359,0.5015639662742615,,,,,,
1,369,0.3410971760749817,,,,,,
1,379,0.24699990451335907,,,,,,
1,389,0.4664109945297241,,,,,,
1,399,0.07790778577327728,,,,,,
1,409,0.25867852568626404,,,,,,
1,419,0.48776593804359436,,,,,,
1,429,0.39067763090133667,,,,,,
1,439,0.2356269508600235,,,,,,
1,449,0.13152216374874115,,,,,,
1,459,0.35369136929512024,,,,,,
1,469,0.2221323400735855,,,,,,
1,479,0.19619391858577728,,,,,,
1,489,0.08572835475206375,,,,,,
1,499,0.15622711181640625,,,,,,
1,509,0.1654929667711258,,,,,,
1,519,0.11381004005670547,,,,,,
1,529,0.25906670093536377,,,,,,
1,539,0.15945738554000854,,,,,,
1,549,0.5752328634262085,,,,,,
1,559,0.43187475204467773,,,,,,
1,569,0.03976113349199295,,,,,,
1,579,0.030165327712893486,,,,,,
1,589,0.4480436444282532,,,,,,
1,599,0.37255993485450745,,,,,,
1,609,0.35121074318885803,,,,,,
1,619,0.5119839906692505,,,,,,
1,629,0.26035845279693604,,,,,,
1,639,0.15211457014083862,,,,,,
1,649,0.08040307462215424,,,,,,
1,659,0.18342112004756927,,,,,,
1,669,0.19702944159507751,,,,,,
1,679,0.04687660187482834,,,,,,
1,679,,0.09618084132671356,0.8720363974571228,0.44343891739845276,0.5839977264404297,0.5470327138900757,
2,689,0.061123888939619064,,,,,,
2,699,0.3182603120803833,,,,,,
2,709,0.1966489851474762,,,,,,
2,719,0.21764032542705536,,,,,,
2,729,0.2595757842063904,,,,,,
2,739,0.08394774049520493,,,,,,
2,749,0.20155856013298035,,,,,,
2,759,0.2934699058532715,,,,,,
2,769,0.23932306468486786,,,,,,
2,779,0.1312331259250641,,,,,,
2,789,0.11492221802473068,,,,,,
2,799,0.18837881088256836,,,,,,
2,809,0.1966022253036499,,,,,,
2,819,0.1432366669178009,,,,,,
2,829,0.0969068855047226,,,,,,
2,839,0.14537742733955383,,,,,,
2,849,0.14960692822933197,,,,,,
2,859,0.06243861839175224,,,,,,
2,869,0.14560842514038086,,,,,,
