step,train_loss,epoch,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
9,0.538345217704773,0,,,,,,
19,0.9556373357772827,0,,,,,,
29,0.4041355848312378,0,,,,,,
39,0.3851836323738098,0,,,,,,
49,0.6027354001998901,0,,,,,,
59,0.228491872549057,0,,,,,,
69,0.20953230559825897,0,,,,,,
79,0.7354181408882141,0,,,,,,
89,0.21829968690872192,0,,,,,,
99,0.3537702262401581,0,,,,,,
109,0.3406800329685211,0,,,,,,
119,0.24447855353355408,0,,,,,,
129,0.30277901887893677,0,,,,,,
139,0.1306069791316986,0,,,,,,
149,0.3466078042984009,0,,,,,,
159,0.25472766160964966,0,,,,,,
169,0.4667474627494812,0,,,,,,
179,0.17844684422016144,0,,,,,,
189,0.8332229256629944,0,,,,,,
199,0.14922267198562622,0,,,,,,
209,0.3721238076686859,0,,,,,,
219,0.34701007604599,0,,,,,,
229,0.18035301566123962,0,,,,,,
239,0.14011706411838531,0,,,,,,
249,0.08866077661514282,0,,,,,,
259,0.2752194106578827,0,,,,,,
269,0.260599821805954,0,,,,,,
279,0.21773140132427216,0,,,,,,
289,0.3146057426929474,0,,,,,,
299,0.13615117967128754,0,,,,,,
309,0.19612441956996918,0,,,,,,
319,0.07789752632379532,0,,,,,,
329,0.24226313829421997,0,,,,,,
339,0.16705211997032166,0,,,,,,
349,0.0859273374080658,0,,,,,,
356,,0,0.45528456568717957,0.1796199083328247,0.6004950404167175,0.8725959658622742,0.5866175889968872,
359,0.11309701949357986,1,,,,,,
369,0.18172955513000488,1,,,,,,
379,0.3452799916267395,1,,,,,,
389,0.1604146957397461,1,,,,,,
399,0.19567124545574188,1,,,,,,
409,0.11026863753795624,1,,,,,,
419,0.31000831723213196,1,,,,,,
429,0.08332283794879913,1,,,,,,
439,0.14931076765060425,1,,,,,,
449,0.45409098267555237,1,,,,,,
459,0.11050580441951752,1,,,,,,
469,0.0569438673555851,1,,,,,,
479,0.31085243821144104,1,,,,,,
489,0.23454245924949646,1,,,,,,
499,0.08338741213083267,1,,,,,,
509,0.08750647306442261,1,,,,,,
519,0.1560228168964386,1,,,,,,
529,0.047575633972883224,1,,,,,,
539,0.05660011246800423,1,,,,,,
549,0.04867611825466156,1,,,,,,
559,0.057513050734996796,1,,,,,,
569,0.6970516443252563,1,,,,,,
579,0.16200287640094757,1,,,,,,
589,0.04402332752943039,1,,,,,,
599,0.20479591190814972,1,,,,,,
609,0.301748663187027,1,,,,,,
619,0.22180689871311188,1,,,,,,
629,0.1787111610174179,1,,,,,,
639,0.1395745873451233,1,,,,,,
649,0.059578295797109604,1,,,,,,
659,0.17712315917015076,1,,,,,,
669,0.17486903071403503,1,,,,,,
679,0.102958545088768,1,,,,,,
689,0.06626658141613007,1,,,,,,
699,0.11375051736831665,1,,,,,,
709,0.20122995972633362,1,,,,,,
713,,1,0.5121951103210449,0.17411212623119354,0.6373977065086365,0.8854804039001465,0.6309261322021484,
719,0.03222275152802467,2,,,,,,
729,0.10280873626470566,2,,,,,,
739,0.07576064765453339,2,,,,,,
749,0.09247780591249466,2,,,,,,
759,0.06904272735118866,2,,,,,,
769,0.046394232660532,2,,,,,,
779,0.17671866714954376,2,,,,,,
789,0.03411945328116417,2,,,,,,
799,0.17208632826805115,2,,,,,,
809,0.10765011608600616,2,,,,,,
819,0.03746896609663963,2,,,,,,
829,0.09092994034290314,2,,,,,,
839,0.02723109722137451,2,,,,,,
849,0.240350604057312,2,,,,,,
859,0.06010079011321068,2,,,,,,
869,0.1289990395307541,2,,,,,,
879,0.12020602822303772,2,,,,,,
889,0.12301232665777206,2,,,,,,
899,0.2535688579082489,2,,,,,,
909,0.07299157977104187,2,,,,,,
919,0.022951588034629822,2,,,,,,
929,0.2220083475112915,2,,,,,,
939,0.1889730840921402,2,,,,,,
949,0.01778819039463997,2,,,,,,
959,0.02549212984740734,2,,,,,,
969,0.01322975941002369,2,,,,,,
979,0.009240642189979553,2,,,,,,
989,0.1259792000055313,2,,,,,,
999,0.04907559975981712,2,,,,,,
1009,0.06331638991832733,2,,,,,,
1019,0.04529085010290146,2,,,,,,
1029,0.018520032986998558,2,,,,,,
1039,0.03941871598362923,2,,,,,,
1049,0.01596493273973465,2,,,,,,
1059,0.00798929575830698,2,,,,,,
1069,0.024006038904190063,2,,,,,,
1070,,2,0.5243902206420898,0.2056172490119934,0.6377962231636047,0.8870685696601868,0.6337386965751648,
1079,0.06012851372361183,3,,,,,,
1089,0.020623723044991493,3,,,,,,
1099,0.027380624786019325,3,,,,,,
