step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
9,0.9097437262535095,0,,,,,,
19,0.5707710981369019,0,,,,,,
29,0.3377149999141693,0,,,,,,
39,0.7402268052101135,0,,,,,,
49,0.34280839562416077,0,,,,,,
59,0.24325548112392426,0,,,,,,
69,0.4808943569660187,0,,,,,,
79,0.2827029824256897,0,,,,,,
89,0.268960177898407,0,,,,,,
99,0.22064313292503357,0,,,,,,
109,0.27449244260787964,0,,,,,,
119,0.17762547731399536,0,,,,,,
129,0.21632422506809235,0,,,,,,
139,0.4745784103870392,0,,,,,,
149,0.22850944101810455,0,,,,,,
159,0.22769391536712646,0,,,,,,
169,0.1974065601825714,0,,,,,,
179,0.27348068356513977,0,,,,,,
189,0.28518643975257874,0,,,,,,
199,0.300735205411911,0,,,,,,
209,0.21512609720230103,0,,,,,,
219,0.11340523511171341,0,,,,,,
229,0.2572631537914276,0,,,,,,
239,0.25227850675582886,0,,,,,,
249,0.23807746171951294,0,,,,,,
259,0.1541258543729782,0,,,,,,
269,0.19243821501731873,0,,,,,,
279,0.2984392046928406,0,,,,,,
289,0.1683369129896164,0,,,,,,
299,0.2132224440574646,0,,,,,,
309,0.2125036120414734,0,,,,,,
319,0.24335861206054688,0,,,,,,
329,0.22702357172966003,0,,,,,,
339,0.21411174535751343,0,,,,,,
349,0.26060929894447327,0,,,,,,
359,0.1705622375011444,0,,,,,,
369,0.1799054741859436,0,,,,,,
379,0.17630761861801147,0,,,,,,
389,0.24951280653476715,0,,,,,,
399,0.28251639008522034,0,,,,,,
409,0.10433686524629593,0,,,,,,
419,0.22607052326202393,0,,,,,,
429,0.21246974170207977,0,,,,,,
439,0.2261352241039276,0,,,,,,
449,0.08252371847629547,0,,,,,,
459,0.17022699117660522,0,,,,,,
469,0.10548679530620575,0,,,,,,
479,0.16105863451957703,0,,,,,,
489,0.23076605796813965,0,,,,,,
499,0.19285491108894348,0,,,,,,
509,0.21969711780548096,0,,,,,,
519,0.09551294893026352,0,,,,,,
529,0.1597401350736618,0,,,,,,
539,0.1387208253145218,0,,,,,,
549,0.17505177855491638,0,,,,,,
559,0.21190324425697327,0,,,,,,
569,0.15319553017616272,0,,,,,,
579,0.207368403673172,0,,,,,,
589,0.23672765493392944,0,,,,,,
599,0.1055479571223259,0,,,,,,
609,0.09026603400707245,0,,,,,,
619,0.2831282317638397,0,,,,,,
629,0.12614239752292633,0,,,,,,
639,0.19637423753738403,0,,,,,,
649,0.1245206966996193,0,,,,,,
659,0.17019253969192505,0,,,,,,
669,0.1440122276544571,0,,,,,,
669,,0,0.8457126617431641,0.14695990085601807,0.4832494258880615,0.40506330132484436,0.46410050988197327,
679,0.10328203439712524,1,,,,,,
689,0.12120921164751053,1,,,,,,
699,0.09289206564426422,1,,,,,,
709,0.15488208830356598,1,,,,,,
719,0.09166644513607025,1,,,,,,
729,0.11279752850532532,1,,,,,,
739,0.14015235006809235,1,,,,,,
749,0.20784378051757812,1,,,,,,
759,0.17242702841758728,1,,,,,,
769,0.1584133356809616,1,,,,,,
779,0.24286368489265442,1,,,,,,
789,0.10967129468917847,1,,,,,,
799,0.0853557288646698,1,,,,,,
809,0.16915708780288696,1,,,,,,
819,0.10223618149757385,1,,,,,,
829,0.12796655297279358,1,,,,,,
839,0.13880641758441925,1,,,,,,
849,0.13068988919258118,1,,,,,,
859,0.1363329440355301,1,,,,,,
869,0.08549068868160248,1,,,,,,
879,0.04853932932019234,1,,,,,,
889,0.1275525838136673,1,,,,,,
899,0.18735462427139282,1,,,,,,
909,0.14154158532619476,1,,,,,,
919,0.1218220517039299,1,,,,,,
929,0.1064220443367958,1,,,,,,
939,0.11965414136648178,1,,,,,,
949,0.09420554339885712,1,,,,,,
959,0.16143444180488586,1,,,,,,
969,0.11210066825151443,1,,,,,,
979,0.11026713997125626,1,,,,,,
989,0.09189675003290176,1,,,,,,
999,0.09756267815828323,1,,,,,,
1009,0.10620484501123428,1,,,,,,
1019,0.08637046068906784,1,,,,,,
1029,0.13413727283477783,1,,,,,,
1039,0.1316443830728531,1,,,,,,
1049,0.09286201000213623,1,,,,,,
1059,0.06027751788496971,1,,,,,,
1069,0.08940679579973221,1,,,,,,
1079,0.06236864998936653,1,,,,,,
1089,0.11605687439441681,1,,,,,,
1099,0.11934009939432144,1,,,,,,
1109,0.08959368616342545,1,,,,,,
1119,0.10616377741098404,1,,,,,,
1129,0.06897544860839844,1,,,,,,
1139,0.2099691778421402,1,,,,,,
1149,0.03319597616791725,1,,,,,,
1159,0.08299719542264938,1,,,,,,
1169,0.1587456613779068,1,,,,,,
1179,0.12453988939523697,1,,,,,,
1189,0.14890260994434357,1,,,,,,
1199,0.11021331697702408,1,,,,,,
1209,0.13586804270744324,1,,,,,,
1219,0.10425867140293121,1,,,,,,
1229,0.13502633571624756,1,,,,,,
1239,0.14860887825489044,1,,,,,,
1249,0.131760835647583,1,,,,,,
1259,0.07270035147666931,1,,,,,,
1269,0.10960298031568527,1,,,,,,
1279,0.08575741946697235,1,,,,,,
1289,0.1943078488111496,1,,,,,,
1299,0.11797115951776505,1,,,,,,
1309,0.043164391070604324,1,,,,,,
1319,0.07319507747888565,1,,,,,,
1329,0.059239283204078674,1,,,,,,
1339,0.03462357074022293,1,,,,,,
1339,,1,0.8371366262435913,0.15175314247608185,0.4430454969406128,0.3734177350997925,0.4634273946285248,
1349,0.07539939135313034,2,,,,,,
1359,0.1055043414235115,2,,,,,,
1369,0.06610485166311264,2,,,,,,
1379,0.08042474836111069,2,,,,,,
1389,0.05258502438664436,2,,,,,,
1399,0.056508906185626984,2,,,,,,
1409,0.05480628088116646,2,,,,,,
1419,0.08295755833387375,2,,,,,,
1429,0.07659352570772171,2,,,,,,
1439,0.0693117156624794,2,,,,,,
1449,0.10280552506446838,2,,,,,,
1459,0.06929372251033783,2,,,,,,
1469,0.10982052981853485,2,,,,,,
1479,0.16136665642261505,2,,,,,,
1489,0.041359107941389084,2,,,,,,
1499,0.07736670225858688,2,,,,,,
1509,0.04392474889755249,2,,,,,,
1519,0.1198035329580307,2,,,,,,
1529,0.11441774666309357,2,,,,,,
1539,0.08735723793506622,2,,,,,,
1549,0.04253239929676056,2,,,,,,
1559,0.060705091804265976,2,,,,,,
1569,0.08492222428321838,2,,,,,,
1579,0.057855796068906784,2,,,,,,
1589,0.054732438176870346,2,,,,,,
1599,0.11549962311983109,2,,,,,,
1609,0.08509932458400726,2,,,,,,
1619,0.19201771914958954,2,,,,,,
1629,0.1707354485988617,2,,,,,,
1639,0.14067518711090088,2,,,,,,
1649,0.07932891696691513,2,,,,,,
1659,0.07167070358991623,2,,,,,,
1669,0.04386429488658905,2,,,,,,
1679,0.02913791686296463,2,,,,,,
1689,0.13415369391441345,2,,,,,,
1699,0.054003361612558365,2,,,,,,
1709,0.05829717218875885,2,,,,,,
1719,0.07548670470714569,2,,,,,,
1729,0.03139754384756088,2,,,,,,
1739,0.05806146189570427,2,,,,,,
1749,0.02652432583272457,2,,,,,,
1759,0.03304825723171234,2,,,,,,
1769,0.08339682221412659,2,,,,,,
1779,0.04558418691158295,2,,,,,,
1789,0.04992200434207916,2,,,,,,
1799,0.07003232836723328,2,,,,,,
1809,0.10601280629634857,2,,,,,,
1819,0.04498119652271271,2,,,,,,
1829,0.04315242916345596,2,,,,,,
1839,0.09975600987672806,2,,,,,,
1849,0.08335664868354797,2,,,,,,
1859,0.0742657333612442,2,,,,,,
1869,0.07406792789697647,2,,,,,,
1879,0.08045662939548492,2,,,,,,
1889,0.07096445560455322,2,,,,,,
1899,0.07147303968667984,2,,,,,,
1909,0.08846117556095123,2,,,,,,
1919,0.023739909753203392,2,,,,,,
1929,0.030345531180500984,2,,,,,,
1939,0.06374083459377289,2,,,,,,
1949,0.09724448621273041,2,,,,,,
1959,0.1319378763437271,2,,,,,,
1969,0.08182229101657867,2,,,,,,
1979,0.05616161227226257,2,,,,,,
1989,0.030908240005373955,2,,,,,,
1999,0.06962758302688599,2,,,,,,
2009,0.03209741413593292,2,,,,,,
