train_loss,epoch,step,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
0.7383104562759399,0,9,,,,,,
0.4295380413532257,0,19,,,,,,
0.1960519403219223,0,29,,,,,,
0.3873499631881714,0,39,,,,,,
0.37893879413604736,0,49,,,,,,
0.6222232580184937,0,59,,,,,,
0.32893675565719604,0,69,,,,,,
0.8992056250572205,0,79,,,,,,
0.7604058384895325,0,89,,,,,,
0.23054549098014832,0,99,,,,,,
0.44478827714920044,0,109,,,,,,
0.2912974953651428,0,119,,,,,,
0.10682298243045807,0,129,,,,,,
0.38190197944641113,0,139,,,,,,
0.22119320929050446,0,149,,,,,,
0.1897178292274475,0,159,,,,,,
0.38496577739715576,0,169,,,,,,
0.2222108393907547,0,179,,,,,,
0.24431389570236206,0,189,,,,,,
0.27248379588127136,0,199,,,,,,
,0,202,0.19530130922794342,0.40692639350891113,0.5936803221702576,0.8768559694290161,0.6445804238319397,
0.31094273924827576,1,209,,,,,,
1.0464348793029785,1,219,,,,,,
0.12914934754371643,1,229,,,,,,
0.07623059302568436,1,239,,,,,,
0.4733985960483551,1,249,,,,,,
0.25113216042518616,1,259,,,,,,
0.2613379955291748,1,269,,,,,,
0.24822695553302765,1,279,,,,,,
0.20918424427509308,1,289,,,,,,
0.399183988571167,1,299,,,,,,
0.15273085236549377,1,309,,,,,,
0.07958775758743286,1,319,,,,,,
0.10180200636386871,1,329,,,,,,
0.10032738000154495,1,339,,,,,,
0.25099506974220276,1,349,,,,,,
0.2077309489250183,1,359,,,,,,
0.1501692235469818,1,369,,,,,,
0.1839132159948349,1,379,,,,,,
0.20031239092350006,1,389,,,,,,
0.11990240216255188,1,399,,,,,,
,1,405,0.17037375271320343,0.4502164423465729,0.6083935499191284,0.8790693879127502,0.638018012046814,
0.06476495414972305,2,409,,,,,,
0.07325635850429535,2,419,,,,,,
0.042167697101831436,2,429,,,,,,
0.11953341215848923,2,439,,,,,,
0.14915207028388977,2,449,,,,,,
0.12762048840522766,2,459,,,,,,
0.10862406343221664,2,469,,,,,,
0.03859192505478859,2,479,,,,,,
0.12143643945455551,2,489,,,,,,
0.2044948786497116,2,499,,,,,,
0.17128701508045197,2,509,,,,,,
0.19403013586997986,2,519,,,,,,
0.09909113496541977,2,529,,,,,,
0.0539684072136879,2,539,,,,,,
0.05929206311702728,2,549,,,,,,
0.2691744267940521,2,559,,,,,,
1.011936902999878,2,569,,,,,,
0.0731874629855156,2,579,,,,,,
0.10795997828245163,2,589,,,,,,
0.12578663229942322,2,599,,,,,,
,2,608,0.15749697387218475,0.4523809552192688,0.6269055604934692,0.8850056529045105,0.657000720500946,
0.11630825698375702,3,609,,,,,,
0.1146324947476387,3,619,,,,,,
0.22922752797603607,3,629,,,,,,
0.1587512195110321,3,639,,,,,,
0.11728491634130478,3,649,,,,,,
0.0556960329413414,3,659,,,,,,
0.21936923265457153,3,669,,,,,,
0.3073838949203491,3,679,,,,,,
0.025748932734131813,3,689,,,,,,
0.03606713190674782,3,699,,,,,,
0.05870054289698601,3,709,,,,,,
0.0690019279718399,3,719,,,,,,
0.08507595211267471,3,729,,,,,,
0.07601786404848099,3,739,,,,,,
0.045191798359155655,3,749,,,,,,
0.31129440665245056,3,759,,,,,,
0.06906012445688248,3,769,,,,,,
0.07926762104034424,3,779,,,,,,
0.04232506826519966,3,789,,,,,,
0.11757434904575348,3,799,,,,,,
0.10904800891876221,3,809,,,,,,
,3,811,0.16303113102912903,0.4913419783115387,0.6384174823760986,0.8902249932289124,0.6685951948165894,
0.03519868105649948,4,819,,,,,,
0.0840655267238617,4,829,,,,,,
0.03491581976413727,4,839,,,,,,
0.027154192328453064,4,849,,,,,,
0.0408419705927372,4,859,,,,,,
0.04381205141544342,4,869,,,,,,
0.06920191645622253,4,879,,,,,,
0.047063183039426804,4,889,,,,,,
0.09205111116170883,4,899,,,,,,
0.06984619796276093,4,909,,,,,,
0.06110212579369545,4,919,,,,,,
0.11228073388338089,4,929,,,,,,
0.03263997286558151,4,939,,,,,,
0.036341093480587006,4,949,,,,,,
0.03644435107707977,4,959,,,,,,
0.08455250412225723,4,969,,,,,,
0.035303570330142975,4,979,,,,,,
0.02618299052119255,4,989,,,,,,
0.04606800898909569,4,999,,,,,,
0.020611289888620377,4,1009,,,,,,
,4,1014,0.18160898983478546,0.47186148166656494,0.6209731698036194,0.8850618600845337,0.6572967171669006,
,5,1015,,,,,,0.18160898983478546
