epoch,train_loss,step,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
0,0.6161230206489563,9,,,,,,
0,0.26319095492362976,19,,,,,,
0,0.5172014832496643,29,,,,,,
0,0.3169199526309967,39,,,,,,
0,0.6023280024528503,49,,,,,,
0,13.728251457214355,59,,,,,,
0,0.7768616676330566,69,,,,,,
0,0.3054322600364685,79,,,,,,
0,0.9836246967315674,89,,,,,,
0,0.5183849930763245,99,,,,,,
0,0.5788936614990234,109,,,,,,
0,0.46449849009513855,119,,,,,,
0,0.19501148164272308,129,,,,,,
0,0.38211026787757874,139,,,,,,
0,0.7464821338653564,149,,,,,,
0,0.6373615264892578,159,,,,,,
0,0.3357626795768738,169,,,,,,
0,0.21167373657226562,179,,,,,,
0,0.22064244747161865,189,,,,,,
0,0.6680377125740051,199,,,,,,
0,0.1799798458814621,209,,,,,,
0,0.8308510184288025,219,,,,,,
0,0.49442991614341736,229,,,,,,
0,0.1716102957725525,239,,,,,,
0,0.18715298175811768,249,,,,,,
0,0.23113082349300385,259,,,,,,
0,0.10953667759895325,269,,,,,,
0,0.28142330050468445,279,,,,,,
0,0.2341713011264801,289,,,,,,
0,0.3046865165233612,299,,,,,,
0,0.30835098028182983,309,,,,,,
0,1.2370728254318237,319,,,,,,
0,0.20682814717292786,329,,,,,,
0,0.5648038387298584,339,,,,,,
0,0.3671836256980896,349,,,,,,
0,0.4165225625038147,359,,,,,,
0,,361,0.10067099332809448,0.8950197696685791,0.6596431136131287,0.5833333134651184,0.677544891834259,
1,0.6681954264640808,369,,,,,,
1,0.14971178770065308,379,,,,,,
1,0.6090272665023804,389,,,,,,
1,0.16347160935401917,399,,,,,,
1,0.1330994814634323,409,,,,,,
1,0.1510230004787445,419,,,,,,
1,0.30485251545906067,429,,,,,,
1,0.25786644220352173,439,,,,,,
1,0.3909832239151001,449,,,,,,
1,0.40747424960136414,459,,,,,,
1,0.14192111790180206,469,,,,,,
1,0.08493311703205109,479,,,,,,
1,0.1373705267906189,489,,,,,,
