epoch,train_loss,step,val_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,test_loss
0,0.5988320112228394,9,,,,,,
0,0.6764765977859497,19,,,,,,
0,0.7303648591041565,29,,,,,,
0,0.28032922744750977,39,,,,,,
0,0.2680225074291229,49,,,,,,
0,0.33553022146224976,59,,,,,,
0,0.3654744029045105,69,,,,,,
0,0.24216215312480927,79,,,,,,
0,0.4497843384742737,89,,,,,,
0,0.25141966342926025,99,,,,,,
0,0.3118469715118408,109,,,,,,
0,0.2073339968919754,119,,,,,,
0,0.5003681182861328,129,,,,,,
0,0.5606303215026855,139,,,,,,
0,0.2539699077606201,149,,,,,,
0,0.27667635679244995,159,,,,,,
0,0.3630332946777344,169,,,,,,
0,0.15570326149463654,179,,,,,,
0,0.2415868043899536,189,,,,,,
0,0.4821804165840149,199,,,,,,
0,0.19624075293540955,209,,,,,,
0,0.2413598597049713,219,,,,,,
0,0.307381808757782,229,,,,,,
0,0.21083207428455353,239,,,,,,
0,0.38041365146636963,249,,,,,,
0,0.32138511538505554,259,,,,,,
0,0.26569563150405884,269,,,,,,
0,1.1435918807983398,279,,,,,,
0,0.2754921019077301,289,,,,,,
0,0.22760574519634247,299,,,,,,
0,0.6444277763366699,309,,,,,,
0,0.228664368391037,319,,,,,,
0,0.26011404395103455,329,,,,,,
0,0.8139861822128296,339,,,,,,
0,0.5946083664894104,349,,,,,,
0,0.24204221367835999,359,,,,,,
0,0.6875932216644287,369,,,,,,
0,0.22358618676662445,379,,,,,,
0,,388,0.10926640778779984,0.6554049849510193,0.883486807346344,0.5408805012702942,0.6262903213500977,
1,0.08940955251455307,389,,,,,,
1,0.3088083267211914,399,,,,,,
1,0.15318146347999573,409,,,,,,
1,0.12020478397607803,419,,,,,,
1,0.2236596941947937,429,,,,,,
1,0.10301611572504044,439,,,,,,
1,0.2906270921230316,449,,,,,,
1,1.6819398403167725,459,,,,,,
1,0.1501498520374298,469,,,,,,
1,0.10720048099756241,479,,,,,,
1,0.209358349442482,489,,,,,,
1,0.10568268597126007,499,,,,,,
1,0.11834297329187393,509,,,,,,
1,0.07917991280555725,519,,,,,,
1,0.4093993008136749,529,,,,,,
1,2.599073886871338,539,,,,,,
1,0.6007403135299683,549,,,,,,
1,0.17161041498184204,559,,,,,,
1,0.0573541633784771,569,,,,,,
1,0.3078524172306061,579,,,,,,
1,0.20754626393318176,589,,,,,,
1,0.053830794990062714,599,,,,,,
1,0.17832930386066437,609,,,,,,
