train_loss,step,epoch,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_em,test_loss
0.5115907192230225,9,0,,,,,,
0.5974518060684204,19,0,,,,,,
0.631169319152832,29,0,,,,,,
0.566770613193512,39,0,,,,,,
0.2803993821144104,49,0,,,,,,
0.4183989465236664,59,0,,,,,,
0.27052515745162964,69,0,,,,,,
0.4923386871814728,79,0,,,,,,
0.23002491891384125,89,0,,,,,,
0.19202274084091187,99,0,,,,,,
0.27917417883872986,109,0,,,,,,
0.3187618851661682,119,0,,,,,,
0.25752198696136475,129,0,,,,,,
0.1815422773361206,139,0,,,,,,
0.28791141510009766,149,0,,,,,,
0.299052894115448,159,0,,,,,,
0.2819965183734894,169,0,,,,,,
0.2969019114971161,179,0,,,,,,
0.20348258316516876,189,0,,,,,,
0.2420082837343216,199,0,,,,,,
0.31503772735595703,209,0,,,,,,
0.19204755127429962,219,0,,,,,,
0.1704559624195099,229,0,,,,,,
0.18433456122875214,239,0,,,,,,
0.25813838839530945,249,0,,,,,,
0.15676231682300568,259,0,,,,,,
0.29469504952430725,269,0,,,,,,
0.16315887868404388,279,0,,,,,,
0.16142815351486206,289,0,,,,,,
0.20734968781471252,299,0,,,,,,
0.34198760986328125,309,0,,,,,,
0.11791179329156876,319,0,,,,,,
0.15921489894390106,329,0,,,,,,
0.24242892861366272,339,0,,,,,,
0.1599365919828415,349,0,,,,,,
0.16685232520103455,359,0,,,,,,
0.13667728006839752,369,0,,,,,,
0.08772014081478119,379,0,,,,,,
0.2985532283782959,389,0,,,,,,
0.23227578401565552,399,0,,,,,,
0.06342735141515732,409,0,,,,,,
0.17020246386528015,419,0,,,,,,
0.14921258389949799,429,0,,,,,,
0.10374055057764053,439,0,,,,,,
0.13986238837242126,449,0,,,,,,
0.10568985342979431,459,0,,,,,,
0.11693945527076721,469,0,,,,,,
0.1888510286808014,479,0,,,,,,
0.24521636962890625,489,0,,,,,,
0.3102448880672455,499,0,,,,,,
0.18788975477218628,509,0,,,,,,
0.1246577650308609,519,0,,,,,,
0.29230359196662903,529,0,,,,,,
0.2437063753604889,539,0,,,,,,
0.17606782913208008,549,0,,,,,,
0.18751850724220276,559,0,,,,,,
0.14778666198253632,569,0,,,,,,
0.19433030486106873,579,0,,,,,,
0.33786049485206604,589,0,,,,,,
0.16792458295822144,599,0,,,,,,
0.1866592913866043,609,0,,,,,,
0.09856999665498734,619,0,,,,,,
0.13501706719398499,629,0,,,,,,
0.20877353847026825,639,0,,,,,,
0.16765499114990234,649,0,,,,,,
0.14673729240894318,659,0,,,,,,
0.13280947506427765,669,0,,,,,,
0.1910027414560318,679,0,,,,,,
0.1770811229944229,689,0,,,,,,
0.12319281697273254,699,0,,,,,,
0.12748737633228302,709,0,,,,,,
0.13264524936676025,719,0,,,,,,
0.290155291557312,729,0,,,,,,
0.33426159620285034,739,0,,,,,,
0.12632746994495392,749,0,,,,,,
0.20477798581123352,759,0,,,,,,
0.14410798251628876,769,0,,,,,,
0.19576750695705414,779,0,,,,,,
0.11198186129331589,789,0,,,,,,
0.14648613333702087,799,0,,,,,,
0.15002666413784027,809,0,,,,,,
0.11165758967399597,819,0,,,,,,
0.20317822694778442,829,0,,,,,,
0.069269560277462,839,0,,,,,,
0.11031181365251541,849,0,,,,,,
0.06419798731803894,859,0,,,,,,
0.13277794420719147,869,0,,,,,,
0.13272400200366974,879,0,,,,,,
0.11453545093536377,889,0,,,,,,
0.13275326788425446,899,0,,,,,,
0.11142445355653763,909,0,,,,,,
0.15081143379211426,919,0,,,,,,
0.16284334659576416,929,0,,,,,,
0.2336868792772293,939,0,,,,,,
0.1411261111497879,949,0,,,,,,
0.19074448943138123,959,0,,,,,,
0.1364140510559082,969,0,,,,,,
,973,0,0.8380026817321777,0.4190090000629425,0.3858169615268707,0.15848439931869507,0.3492647111415863,
0.21035803854465485,979,1,,,,,,
0.12075894325971603,989,1,,,,,,
0.1132686659693718,999,1,,,,,,
0.19864709675312042,1009,1,,,,,,
0.17633014917373657,1019,1,,,,,,
0.2062503844499588,1029,1,,,,,,
0.11286315321922302,1039,1,,,,,,
0.13575603067874908,1049,1,,,,,,
0.0878659263253212,1059,1,,,,,,
0.1284487545490265,1069,1,,,,,,
0.13013270497322083,1079,1,,,,,,
0.09562715142965317,1089,1,,,,,,
0.1456235945224762,1099,1,,,,,,
0.04507340490818024,1109,1,,,,,,
0.11395596712827682,1119,1,,,,,,
0.06818819791078568,1129,1,,,,,,
0.06634856015443802,1139,1,,,,,,
0.21804963052272797,1149,1,,,,,,
0.09386446326971054,1159,1,,,,,,
0.10017360001802444,1169,1,,,,,,
0.09878180176019669,1179,1,,,,,,
0.0738474652171135,1189,1,,,,,,
0.10658302158117294,1199,1,,,,,,
0.028002064675092697,1209,1,,,,,,
0.10380169749259949,1219,1,,,,,,
0.10744142532348633,1229,1,,,,,,
0.1086939349770546,1239,1,,,,,,
0.1361340582370758,1249,1,,,,,,
0.1531297117471695,1259,1,,,,,,
0.127724751830101,1269,1,,,,,,
0.0835343673825264,1279,1,,,,,,
0.13426803052425385,1289,1,,,,,,
0.084267258644104,1299,1,,,,,,
0.15352065861225128,1309,1,,,,,,
0.08885765820741653,1319,1,,,,,,
0.14457041025161743,1329,1,,,,,,
0.04853357374668121,1339,1,,,,,,
0.10191308706998825,1349,1,,,,,,
0.05211775749921799,1359,1,,,,,,
0.07471870630979538,1369,1,,,,,,
0.09701015800237656,1379,1,,,,,,
0.0774737149477005,1389,1,,,,,,
0.08349912613630295,1399,1,,,,,,
0.0773949921131134,1409,1,,,,,,
0.08621219545602798,1419,1,,,,,,
0.10147660225629807,1429,1,,,,,,
0.08313267678022385,1439,1,,,,,,
0.0804527997970581,1449,1,,,,,,
0.15129463374614716,1459,1,,,,,,
0.043556030839681625,1469,1,,,,,,
0.0875362977385521,1479,1,,,,,,
0.14773724973201752,1489,1,,,,,,
0.1725471019744873,1499,1,,,,,,
0.09668495506048203,1509,1,,,,,,
0.08037564158439636,1519,1,,,,,,
0.04253525286912918,1529,1,,,,,,
0.05481162667274475,1539,1,,,,,,
0.06882726401090622,1549,1,,,,,,
0.19652114808559418,1559,1,,,,,,
0.06668771803379059,1569,1,,,,,,
0.12013480067253113,1579,1,,,,,,
0.13429081439971924,1589,1,,,,,,
0.11440901458263397,1599,1,,,,,,
0.0717095211148262,1609,1,,,,,,
0.10535575449466705,1619,1,,,,,,
0.17316408455371857,1629,1,,,,,,
0.07833165675401688,1639,1,,,,,,
0.07973071932792664,1649,1,,,,,,
0.09441521763801575,1659,1,,,,,,
0.10590562969446182,1669,1,,,,,,
0.12451731413602829,1679,1,,,,,,
0.13153938949108124,1689,1,,,,,,
0.06598611176013947,1699,1,,,,,,
0.044462449848651886,1709,1,,,,,,
0.09682093560695648,1719,1,,,,,,
0.07491565495729446,1729,1,,,,,,
0.08478105813264847,1739,1,,,,,,
0.08882983773946762,1749,1,,,,,,
0.10303370654582977,1759,1,,,,,,
0.07080378383398056,1769,1,,,,,,
0.07941143959760666,1779,1,,,,,,
0.07418501377105713,1789,1,,,,,,
0.10565993934869766,1799,1,,,,,,
0.021502777934074402,1809,1,,,,,,
0.1265459507703781,1819,1,,,,,,
0.08025797456502914,1829,1,,,,,,
0.19858412444591522,1839,1,,,,,,
0.13109827041625977,1849,1,,,,,,
0.05368979275226593,1859,1,,,,,,
0.20284979045391083,1869,1,,,,,,
0.07227537035942078,1879,1,,,,,,
0.0897151455283165,1889,1,,,,,,
0.11287117004394531,1899,1,,,,,,
0.07917889952659607,1909,1,,,,,,
0.05933576449751854,1919,1,,,,,,
0.06038903072476387,1929,1,,,,,,
0.02894701063632965,1939,1,,,,,,
,1947,1,0.8390910625457764,0.422214537858963,0.3956632614135742,0.15351678431034088,0.3602941036224365,
0.04837373271584511,1949,2,,,,,,
0.09604187309741974,1959,2,,,,,,
0.18899649381637573,1969,2,,,,,,
0.06825216114521027,1979,2,,,,,,
0.07248431444168091,1989,2,,,,,,
0.034252870827913284,1999,2,,,,,,
0.044262100011110306,2009,2,,,,,,
0.06585269421339035,2019,2,,,,,,
0.06438378244638443,2029,2,,,,,,
0.08080870658159256,2039,2,,,,,,
0.12546467781066895,2049,2,,,,,,
0.061789076775312424,2059,2,,,,,,
0.047504227608442307,2069,2,,,,,,
0.027026068419218063,2079,2,,,,,,
0.14850826561450958,2089,2,,,,,,
0.06623996049165726,2099,2,,,,,,
0.09293461591005325,2109,2,,,,,,
0.04270050674676895,2119,2,,,,,,
0.11150915920734406,2129,2,,,,,,
0.07462721318006516,2139,2,,,,,,
0.051296383142471313,2149,2,,,,,,
0.12679563462734222,2159,2,,,,,,
0.10123011469841003,2169,2,,,,,,
0.05006420239806175,2179,2,,,,,,
0.0818522498011589,2189,2,,,,,,
0.035911206156015396,2199,2,,,,,,
0.1779463291168213,2209,2,,,,,,
0.03130747377872467,2219,2,,,,,,
0.1083911880850792,2229,2,,,,,,
0.05480552464723587,2239,2,,,,,,
0.06972423195838928,2249,2,,,,,,
0.04787337779998779,2259,2,,,,,,
0.014583121985197067,2269,2,,,,,,
0.06286675482988358,2279,2,,,,,,
0.04313750937581062,2289,2,,,,,,
0.03100002370774746,2299,2,,,,,,
0.06484144926071167,2309,2,,,,,,
0.05020890012383461,2319,2,,,,,,
0.033822182565927505,2329,2,,,,,,
0.03386706858873367,2339,2,,,,,,
0.11647891998291016,2349,2,,,,,,
0.07192794233560562,2359,2,,,,,,
0.07439140230417252,2369,2,,,,,,
0.06005978211760521,2379,2,,,,,,
0.04391957074403763,2389,2,,,,,,
0.087406225502491,2399,2,,,,,,
0.03984175994992256,2409,2,,,,,,
0.05384443700313568,2419,2,,,,,,
0.0968172550201416,2429,2,,,,,,
0.05044761300086975,2439,2,,,,,,
0.043703723698854446,2449,2,,,,,,
0.09347616136074066,2459,2,,,,,,
0.04273037612438202,2469,2,,,,,,
0.07413607835769653,2479,2,,,,,,
0.06322961300611496,2489,2,,,,,,
0.06698797643184662,2499,2,,,,,,
0.05806193873286247,2509,2,,,,,,
0.02571585774421692,2519,2,,,,,,
0.14160220324993134,2529,2,,,,,,
0.09477899968624115,2539,2,,,,,,
0.03249787539243698,2549,2,,,,,,
0.022087907418608665,2559,2,,,,,,
0.13078825175762177,2569,2,,,,,,
0.10201972723007202,2579,2,,,,,,
0.12024285644292831,2589,2,,,,,,
0.12061250954866409,2599,2,,,,,,
0.07827260345220566,2609,2,,,,,,
0.006339163985103369,2619,2,,,,,,
0.06281134486198425,2629,2,,,,,,
0.030314626172184944,2639,2,,,,,,
0.09194319695234299,2649,2,,,,,,
0.09819525480270386,2659,2,,,,,,
0.030339915305376053,2669,2,,,,,,
0.1038808822631836,2679,2,,,,,,
0.11775856465101242,2689,2,,,,,,
0.08834847807884216,2699,2,,,,,,
0.0628892257809639,2709,2,,,,,,
0.020406009629368782,2719,2,,,,,,
0.025506291538476944,2729,2,,,,,,
0.07906259596347809,2739,2,,,,,,
0.05424480512738228,2749,2,,,,,,
0.012984974309802055,2759,2,,,,,,
0.06172356382012367,2769,2,,,,,,
