epoch,step,train_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,val_loss,test_loss
0,519,0.06617001444101334,,,,,,
0,529,0.08049275726079941,,,,,,
0,539,0.024962620809674263,,,,,,
0,549,0.028184372931718826,,,,,,
0,559,0.04427751526236534,,,,,,
0,569,0.03682293742895126,,,,,,
0,577,,0.5984306335449219,0.8828482031822205,0.2837209403514862,0.6672704815864563,0.0958942100405693,
1,579,0.0416080467402935,,,,,,
1,589,0.037015315145254135,,,,,,
1,599,0.031200643628835678,,,,,,
1,609,0.04238935559988022,,,,,,
1,619,0.02608964964747429,,,,,,
1,629,0.09828764200210571,,,,,,
1,639,0.034055907279253006,,,,,,
1,649,0.016397684812545776,,,,,,
1,659,0.04366694763302803,,,,,,
1,669,0.07548391819000244,,,,,,
1,679,0.03443587198853493,,,,,,
1,689,0.03220989555120468,,,,,,
1,699,0.025056732818484306,,,,,,
1,709,0.016696523874998093,,,,,,
1,719,0.12127967923879623,,,,,,
1,729,0.06385888904333115,,,,,,
1,739,0.06577032804489136,,,,,,
1,749,0.024180950596928596,,,,,,
1,759,0.06402164697647095,,,,,,
1,769,0.032279908657073975,,,,,,
1,779,0.05228056386113167,,,,,,
1,789,0.047524627298116684,,,,,,
1,799,0.062435802072286606,,,,,,
1,809,0.015218760818243027,,,,,,
1,819,0.06205210089683533,,,,,,
1,829,0.05955777317285538,,,,,,
1,839,0.03819310665130615,,,,,,
1,849,0.04446571692824364,,,,,,
1,859,0.0695742815732956,,,,,,
1,869,0.032959338277578354,,,,,,
1,879,0.0725034549832344,,,,,,
1,889,0.054437361657619476,,,,,,
1,899,0.03833106905221939,,,,,,
1,909,0.06312049925327301,,,,,,
1,919,0.03801616281270981,,,,,,
1,929,0.08067844808101654,,,,,,
1,939,0.0714133083820343,,,,,,
1,949,0.0287031102925539,,,,,,
1,959,0.035272058099508286,,,,,,
1,969,0.026384463533759117,,,,,,
1,979,0.029709897935390472,,,,,,
1,989,0.03537522256374359,,,,,,
1,999,0.012298122979700565,,,,,,
1,1009,0.08378265053033829,,,,,,
1,1019,0.060049716383218765,,,,,,
1,1029,0.055682383477687836,,,,,,
1,1039,0.05053411051630974,,,,,,
1,1049,0.008266329765319824,,,,,,
1,1059,0.04080696403980255,,,,,,
1,1069,0.0783664807677269,,,,,,
1,1079,0.03458581864833832,,,,,,
1,1089,0.06146087497472763,,,,,,
1,1099,0.021580057218670845,,,,,,
1,1109,0.04190119355916977,,,,,,
1,1119,0.018436087295413017,,,,,,
1,1129,0.038353241980075836,,,,,,
1,1139,0.09803938865661621,,,,,,
1,1149,0.03978554904460907,,,,,,
1,1155,,0.611312210559845,0.8859318494796753,0.3069767355918884,0.6656382083892822,0.10694190859794617,
2,1159,0.02554347552359104,,,,,,
2,1169,0.07585979253053665,,,,,,
2,1179,0.035343922674655914,,,,,,
2,1189,0.020759262144565582,,,,,,
2,1199,0.013149978592991829,,,,,,
2,1209,0.01543344184756279,,,,,,
2,1219,0.04242856800556183,,,,,,
2,1229,0.035340406000614166,,,,,,
2,1239,0.020004265010356903,,,,,,
2,1249,0.015197324566543102,,,,,,
2,1259,0.05243929848074913,,,,,,
2,1269,0.012162696570158005,,,,,,
2,1279,0.03431994840502739,,,,,,
2,1289,0.016270123422145844,,,,,,
2,1299,0.08344981074333191,,,,,,
2,1309,0.04115184023976326,,,,,,
2,1319,0.013037430122494698,,,,,,
2,1329,0.02865636721253395,,,,,,
2,1339,0.027274975553154945,,,,,,
2,1349,0.005522530525922775,,,,,,
2,1359,0.019069161266088486,,,,,,
2,1369,0.02494434081017971,,,,,,
2,1379,0.031758517026901245,,,,,,
2,1389,0.014330903999507427,,,,,,
2,1399,0.04808570444583893,,,,,,
2,1409,0.01690267212688923,,,,,,
2,1419,0.013652416877448559,,,,,,
2,1429,0.01915765553712845,,,,,,
2,1439,0.0198065135627985,,,,,,
2,1449,0.012511475943028927,,,,,,
2,1459,0.019996870309114456,,,,,,
2,1469,0.015087509527802467,,,,,,
2,1479,0.008084002882242203,,,,,,
2,1489,0.07985250651836395,,,,,,
2,1499,0.024623163044452667,,,,,,
2,1509,0.042113881558179855,,,,,,
2,1519,0.012043516151607037,,,,,,
2,1529,0.003966948948800564,,,,,,
2,1539,0.017244499176740646,,,,,,
2,1549,0.013069494627416134,,,,,,
2,1559,0.021510442718863487,,,,,,
2,1569,0.008416441269218922,,,,,,
2,1579,0.03323378413915634,,,,,,
2,1589,0.04542626440525055,,,,,,
2,1599,0.008552921004593372,,,,,,
2,1609,0.023704316467046738,,,,,,
2,1619,0.02249908819794655,,,,,,
2,1629,0.01898561418056488,,,,,,
2,1639,0.010420112870633602,,,,,,
2,1649,0.007591049186885357,,,,,,
2,1659,0.029122566804289818,,,,,,
2,1669,0.03368133306503296,,,,,,
2,1679,0.03550967946648598,,,,,,
2,1689,0.016800064593553543,,,,,,
2,1699,0.04448401927947998,,,,,,
2,1709,0.019326403737068176,,,,,,
2,1719,0.008561312220990658,,,,,,
2,1729,0.01962667889893055,,,,,,
2,1733,,0.6220725774765015,0.8886045217514038,0.35348838567733765,0.6765556335449219,0.12398242950439453,
3,1739,0.017510849982500076,,,,,,
3,1749,0.01008639670908451,,,,,,
3,1759,0.010910297743976116,,,,,,
3,1769,0.006672555115073919,,,,,,
3,1779,0.004041915759444237,,,,,,
3,1789,0.0021736545022577047,,,,,,
3,1799,0.00324000115506351,,,,,,
3,1809,0.0019081651698797941,,,,,,
3,1819,0.007868547923862934,,,,,,
3,1829,0.004650541581213474,,,,,,
3,1839,0.016047051176428795,,,,,,
3,1849,0.031168276444077492,,,,,,
3,1859,0.013697272166609764,,,,,,
3,1869,0.010084313340485096,,,,,,
3,1879,0.0034167978446930647,,,,,,
3,1889,0.009337926283478737,,,,,,
3,1899,0.0010980445658788085,,,,,,
3,1909,0.007644023280590773,,,,,,
3,1919,0.010226385667920113,,,,,,
3,1929,0.0027458984404802322,,,,,,
3,1939,0.0012050183722749352,,,,,,
3,1949,0.00929277017712593,,,,,,
3,1959,0.0016805665800347924,,,,,,
3,1969,0.048941101878881454,,,,,,
3,1979,0.005805369466543198,,,,,,
3,1989,0.007968645542860031,,,,,,
3,1999,0.012482545338571072,,,,,,
3,2009,0.016793107613921165,,,,,,
3,2019,0.001975150778889656,,,,,,
3,2029,0.0011443081311881542,,,,,,
3,2039,0.0018987717339769006,,,,,,
3,2049,0.010744903236627579,,,,,,
3,2059,0.001904697623103857,,,,,,
3,2069,0.012082655914127827,,,,,,
3,2079,0.0006819598493166268,,,,,,
3,2089,0.0051722596399486065,,,,,,
3,2099,0.0015506867785006762,,,,,,
3,2109,0.005314287729561329,,,,,,
3,2119,0.0008429950685240328,,,,,,
3,2129,0.0010550817241892219,,,,,,
3,2139,0.0445236898958683,,,,,,
3,2149,0.015126709826290607,,,,,,
3,2159,0.0019602137617766857,,,,,,
3,2169,0.0011267708614468575,,,,,,
3,2179,0.003848717547953129,,,,,,
3,2189,0.003686661599203944,,,,,,
3,2199,0.0017627066699787974,,,,,,
3,2209,0.006751377135515213,,,,,,
3,2219,0.005762732122093439,,,,,,
3,2229,0.003924895543605089,,,,,,
3,2239,0.00363219459541142,,,,,,
3,2249,0.001573503133840859,,,,,,
3,2259,0.0011650152737274766,,,,,,
3,2269,0.005268525797873735,,,,,,
3,2279,0.000320160121191293,,,,,,
3,2289,0.0021715881302952766,,,,,,
3,2299,0.004219463095068932,,,,,,
3,2309,0.0034989521373063326,,,,,,
3,2311,,0.6102121472358704,0.887016773223877,0.3348837196826935,0.6772664189338684,0.16795827448368073,
4,2319,0.0006201985524967313,,,,,,
4,2329,0.0011443160474300385,,,,,,
4,2339,0.00486628245562315,,,,,,
4,2349,0.002297159982845187,,,,,,
4,2359,0.02379460074007511,,,,,,
4,2369,0.0005707457894459367,,,,,,
4,2379,0.0009915026603266597,,,,,,
4,2389,0.005169883836060762,,,,,,
4,2399,0.0012427483452484012,,,,,,
4,2409,0.0011969590559601784,,,,,,
4,2419,0.001398553722538054,,,,,,
4,2429,0.001981508219614625,,,,,,
4,2439,0.016144173219799995,,,,,,
4,2449,0.002302028238773346,,,,,,
4,2459,0.0007223814609460533,,,,,,
4,2469,0.0010700246784836054,,,,,,
4,2479,0.0068401191383600235,,,,,,
4,2489,0.0021027191542088985,,,,,,
4,2499,0.0006838875124230981,,,,,,
4,2509,0.004666976165026426,,,,,,
4,2519,0.0008126056636683643,,,,,,
4,2529,0.0006035761907696724,,,,,,
4,2539,0.000847472867462784,,,,,,
4,2549,0.0025409278459846973,,,,,,
4,2559,0.0009986943332478404,,,,,,
4,2569,0.0043802401050925255,,,,,,
4,2579,0.00257312529720366,,,,,,
4,2589,0.0007552126189693809,,,,,,
4,2599,0.0009849565103650093,,,,,,
4,2609,0.0015378267271444201,,,,,,
4,2619,0.0011971879284828901,,,,,,
4,2629,0.0012560727773234248,,,,,,
4,2639,0.0008395988843403757,,,,,,
4,2649,0.0008667850634083152,,,,,,
4,2659,0.004115850664675236,,,,,,
4,2669,0.00037478015292435884,,,,,,
4,2679,0.0014089189935475588,,,,,,
4,2689,0.0003903087635990232,,,,,,
4,2699,0.0009503663750365376,,,,,,
4,2709,0.0011045907158404589,,,,,,
4,2719,0.00035768639645539224,,,,,,
4,2729,0.0003789003239944577,,,,,,
4,2739,0.0017035696655511856,,,,,,
4,2749,0.0007361716707237065,,,,,,
4,2759,0.0003854600072372705,,,,,,
4,2769,0.0009949372615665197,,,,,,
4,2779,0.0044347201474010944,,,,,,
4,2789,0.0010338586289435625,,,,,,
4,2799,0.0005538411205634475,,,,,,
4,2809,0.003004634054377675,,,,,,
4,2819,0.0006244858959689736,,,,,,
4,2829,0.00043487094808369875,,,,,,
4,2839,0.0008456680807285011,,,,,,
4,2849,0.0007963571115396917,,,,,,
4,2859,0.0006413398077711463,,,,,,
4,2869,0.000807699398137629,,,,,,
4,2879,0.0009099405724555254,,,,,,
4,2889,0.00047474875464104116,,,,,,
4,2889,,0.6047400236129761,0.8852308392524719,0.31162789463996887,0.6718006134033203,0.1998608559370041,
5,2890,,,,,,,0.1998608559370041
