epoch,train_loss,step,val_qa_em,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,test_loss
0,0.13920049369335175,9,,,,,,
0,0.07688730955123901,19,,,,,,
0,0.08783631026744843,29,,,,,,
0,0.06273050606250763,39,,,,,,
0,0.04602684825658798,49,,,,,,
0,0.04047363996505737,59,,,,,,
0,0.040225833654403687,69,,,,,,
0,0.039907023310661316,79,,,,,,
0,0.06520058214664459,89,,,,,,
0,0.05553431808948517,99,,,,,,
0,0.039879877120256424,109,,,,,,
0,0.047454413026571274,119,,,,,,
0,0.058462176471948624,129,,,,,,
0,0.03327878937125206,139,,,,,,
0,0.0200863778591156,149,,,,,,
0,0.03712962195277214,159,,,,,,
0,0.03361055254936218,169,,,,,,
0,0.033143043518066406,179,,,,,,
0,0.04885254427790642,189,,,,,,
0,0.03861674293875694,199,,,,,,
0,0.05692842975258827,209,,,,,,
0,0.035651493817567825,219,,,,,,
0,0.06858179718255997,229,,,,,,
0,0.04170612990856171,239,,,,,,
0,0.03718017786741257,249,,,,,,
0,0.05350898951292038,259,,,,,,
0,0.0343250036239624,269,,,,,,
0,0.05357041582465172,279,,,,,,
0,0.12437768280506134,289,,,,,,
0,0.03282223269343376,299,,,,,,
0,0.047184672206640244,309,,,,,,
0,0.06669072806835175,319,,,,,,
0,0.04183385893702507,329,,,,,,
0,0.04916525259613991,339,,,,,,
0,0.05551266297698021,349,,,,,,
0,0.04299517720937729,359,,,,,,
0,0.03218454122543335,369,,,,,,
0,0.041887667030096054,379,,,,,,
0,0.0435430184006691,389,,,,,,
0,0.037760429084300995,399,,,,,,
0,0.037285517901182175,409,,,,,,
0,0.032989103347063065,419,,,,,,
0,,421,0.18414919078350067,0.09085223078727722,0.8307402729988098,0.27021077275276184,0.3362830877304077,
1,0.03954882547259331,429,,,,,,
1,0.028279945254325867,439,,,,,,
1,0.03448806703090668,449,,,,,,
1,0.037813443690538406,459,,,,,,
1,0.023761210963129997,469,,,,,,
1,0.029759572818875313,479,,,,,,
1,0.032648805528879166,489,,,,,,
1,0.017199881374835968,499,,,,,,
1,0.029278697445988655,509,,,,,,
1,0.03481188789010048,519,,,,,,
1,0.03417755290865898,529,,,,,,
1,0.034414757043123245,539,,,,,,
1,0.028685487806797028,549,,,,,,
1,0.024797027930617332,559,,,,,,
1,0.059709057211875916,569,,,,,,
1,0.024522390216588974,579,,,,,,
1,0.05655229464173317,589,,,,,,
1,0.038235269486904144,599,,,,,,
1,0.04865238815546036,609,,,,,,
1,0.032570406794548035,619,,,,,,
1,0.042281366884708405,629,,,,,,
1,0.0392816960811615,639,,,,,,
1,0.0389389768242836,649,,,,,,
1,0.06204754486680031,659,,,,,,
1,0.03628859668970108,669,,,,,,
1,0.04367616027593613,679,,,,,,
1,0.04134362190961838,689,,,,,,
1,0.022343778982758522,699,,,,,,
1,0.046893563121557236,709,,,,,,
1,0.046182215213775635,719,,,,,,
1,0.04615844786167145,729,,,,,,
1,0.038741569966077805,739,,,,,,
1,0.03356104716658592,749,,,,,,
1,0.04787621647119522,759,,,,,,
1,0.039644382894039154,769,,,,,,
1,0.05214845761656761,779,,,,,,
1,0.02601146139204502,789,,,,,,
1,0.045899756252765656,799,,,,,,
1,0.028253089636564255,809,,,,,,
1,0.032747115939855576,819,,,,,,
1,0.0264488123357296,829,,,,,,
1,0.02856803685426712,839,,,,,,
1,,843,0.20512820780277252,0.1079726591706276,0.8337597250938416,0.2893092632293701,0.35999560356140137,
2,0.046930063515901566,849,,,,,,
2,0.04863667115569115,859,,,,,,
2,0.03747514635324478,869,,,,,,
2,0.022127484902739525,879,,,,,,
2,0.044734273105859756,889,,,,,,
2,0.034621380269527435,899,,,,,,
2,0.022380748763680458,909,,,,,,
2,0.03644327446818352,919,,,,,,
2,0.058638256043195724,929,,,,,,
2,0.04272035136818886,939,,,,,,
2,0.021825797855854034,949,,,,,,
2,0.04323035478591919,959,,,,,,
2,0.035891078412532806,969,,,,,,
2,0.037296805530786514,979,,,,,,
2,0.0380491279065609,989,,,,,,
2,0.020177695900201797,999,,,,,,
2,0.041176747530698776,1009,,,,,,
2,0.05549856275320053,1019,,,,,,
2,0.046398986130952835,1029,,,,,,
2,0.02536005526781082,1039,,,,,,
2,0.020505990833044052,1049,,,,,,
2,0.021527867764234543,1059,,,,,,
2,0.03877931460738182,1069,,,,,,
2,0.020385844632983208,1079,,,,,,
2,0.013764755800366402,1089,,,,,,
2,0.04132193326950073,1099,,,,,,
2,0.03935954347252846,1109,,,,,,
2,0.03992267698049545,1119,,,,,,
2,0.02393602579832077,1129,,,,,,
2,0.03184354305267334,1139,,,,,,
2,0.05007991939783096,1149,,,,,,
2,0.027729695662856102,1159,,,,,,
2,0.05039912462234497,1169,,,,,,
2,0.025732316076755524,1179,,,,,,
2,0.032095056027173996,1189,,,,,,
2,0.032306622713804245,1199,,,,,,
2,0.02548672817647457,1209,,,,,,
2,0.03361406549811363,1219,,,,,,
2,0.01853608712553978,1229,,,,,,
2,0.03168204054236412,1239,,,,,,
2,0.021914951503276825,1249,,,,,,
2,0.03223438560962677,1259,,,,,,
2,,1265,0.22843822836875916,0.11981990933418274,0.837544858455658,0.30755341053009033,0.37374478578567505,
3,0.02242952212691307,1269,,,,,,
3,0.033263541758060455,1279,,,,,,
3,0.017118535935878754,1289,,,,,,
3,0.02702375501394272,1299,,,,,,
3,0.024324966594576836,1309,,,,,,
3,0.022112468257546425,1319,,,,,,
3,0.031397365033626556,1329,,,,,,
3,0.026465460658073425,1339,,,,,,
3,0.0370282307267189,1349,,,,,,
3,0.02330935373902321,1359,,,,,,
3,0.031175555661320686,1369,,,,,,
3,0.026241907849907875,1379,,,,,,
3,0.02076193317770958,1389,,,,,,
3,0.018688000738620758,1399,,,,,,
3,0.03184523060917854,1409,,,,,,
3,0.01910252310335636,1419,,,,,,
3,0.04059896990656853,1429,,,,,,
3,0.017475219443440437,1439,,,,,,
3,0.02322125807404518,1449,,,,,,
3,0.03506789728999138,1459,,,,,,
3,0.0301156397908926,1469,,,,,,
3,0.03614378347992897,1479,,,,,,
3,0.025609919801354408,1489,,,,,,
3,0.01779363304376602,1499,,,,,,
3,0.016655003651976585,1509,,,,,,
3,0.019391508772969246,1519,,,,,,
3,0.042766984552145004,1529,,,,,,
3,0.027109211310744286,1539,,,,,,
3,0.011183868162333965,1549,,,,,,
3,0.033793020993471146,1559,,,,,,
3,0.017031941562891006,1569,,,,,,
3,0.017794929444789886,1579,,,,,,
3,0.03887059912085533,1589,,,,,,
3,0.024646000936627388,1599,,,,,,
3,0.02624398097395897,1609,,,,,,
3,0.044811226427555084,1619,,,,,,
3,0.013390176929533482,1629,,,,,,
3,0.01296141091734171,1639,,,,,,
3,0.022043565288186073,1649,,,,,,
3,0.024902312085032463,1659,,,,,,
3,0.018451515585184097,1669,,,,,,
3,0.021224558353424072,1679,,,,,,
3,,1687,0.25407925248146057,0.15419943630695343,0.8430746793746948,0.3311437964439392,0.38604822754859924,
4,0.05335889756679535,1689,,,,,,
4,0.03494565933942795,1699,,,,,,
4,0.014371068216860294,1709,,,,,,
4,0.023875631392002106,1719,,,,,,
4,0.028785312548279762,1729,,,,,,
4,0.038469426333904266,1739,,,,,,
4,0.01978836953639984,1749,,,,,,
4,0.029549935832619667,1759,,,,,,
4,0.04241328686475754,1769,,,,,,
4,0.03216593712568283,1779,,,,,,
4,0.031005658209323883,1789,,,,,,
4,0.034923918545246124,1799,,,,,,
4,0.03513942286372185,1809,,,,,,
4,0.022930296137928963,1819,,,,,,
4,0.029043585062026978,1829,,,,,,
4,0.012717501260340214,1839,,,,,,
4,0.06839440017938614,1849,,,,,,
4,0.019129471853375435,1859,,,,,,
4,0.03201337158679962,1869,,,,,,
4,0.013600219041109085,1879,,,,,,
4,0.018221300095319748,1889,,,,,,
4,0.020611146464943886,1899,,,,,,
4,0.018409280106425285,1909,,,,,,
4,0.02338629774749279,1919,,,,,,
4,0.04848890379071236,1929,,,,,,
4,0.0302214827388525,1939,,,,,,
4,0.02649560198187828,1949,,,,,,
4,0.031418364495038986,1959,,,,,,
