epoch,step,train_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,val_loss,test_loss
2,1429,0.019398123025894165,,,,,,
2,1439,0.026442408561706543,,,,,,
2,1449,0.009008672088384628,,,,,,
2,1459,0.061944182962179184,,,,,,
2,1469,0.008500044234097004,,,,,,
2,1479,0.018010633066296577,,,,,,
2,1489,0.024615485221147537,,,,,,
2,1499,0.05665133520960808,,,,,,
2,1509,0.0026395581662654877,,,,,,
2,1519,0.015234876424074173,,,,,,
2,1529,0.0037663865368813276,,,,,,
2,1539,0.010379024781286716,,,,,,
2,1549,0.011816485784947872,,,,,,
2,1559,0.0145533736795187,,,,,,
2,1569,0.005140138790011406,,,,,,
2,1579,0.016553156077861786,,,,,,
2,1589,0.013334044255316257,,,,,,
2,1599,0.005277382675558329,,,,,,
2,1609,0.013775781728327274,,,,,,
2,1619,0.01741236448287964,,,,,,
2,1629,0.0033183640334755182,,,,,,
2,1639,0.012590009719133377,,,,,,
2,1649,0.009838923811912537,,,,,,
2,1655,,0.6136165857315063,0.889828085899353,0.24166665971279144,0.6685526371002197,0.09857060760259628,
3,1659,0.007131537422537804,,,,,,
3,1669,0.002077484270557761,,,,,,
3,1679,0.007967343553900719,,,,,,
3,1689,0.005457260180264711,,,,,,
3,1699,0.0033702112268656492,,,,,,
3,1709,0.0020766567904502153,,,,,,
3,1719,0.025306109338998795,,,,,,
3,1729,0.002760062925517559,,,,,,
3,1739,0.0023884684778749943,,,,,,
3,1749,0.018087057396769524,,,,,,
3,1759,0.009240817278623581,,,,,,
3,1769,0.005861678626388311,,,,,,
3,1779,0.002099247183650732,,,,,,
3,1789,0.002103030914440751,,,,,,
3,1799,0.0026447235140949488,,,,,,
3,1809,0.0026302870828658342,,,,,,
3,1819,0.0028249090537428856,,,,,,
3,1829,0.004035221412777901,,,,,,
3,1839,0.01769668608903885,,,,,,
3,1849,0.002345049288123846,,,,,,
3,1859,0.0005484928842633963,,,,,,
3,1869,0.002934390679001808,,,,,,
3,1879,0.01318743173032999,,,,,,
3,1889,0.0029041506350040436,,,,,,
3,1899,0.0003493255062494427,,,,,,
3,1909,0.00406679417937994,,,,,,
3,1919,0.0009286263375543058,,,,,,
3,1929,0.014598437584936619,,,,,,
3,1939,0.0008522151620127261,,,,,,
3,1949,0.0030509051866829395,,,,,,
3,1959,0.0018147706286981702,,,,,,
3,1969,0.006395095027983189,,,,,,
3,1979,0.0026527366135269403,,,,,,
3,1989,0.0011672296095639467,,,,,,
3,1999,0.0022266993764787912,,,,,,
3,2009,0.008254029788076878,,,,,,
3,2019,0.007067458238452673,,,,,,
3,2029,0.010204395279288292,,,,,,
3,2039,0.002050462644547224,,,,,,
3,2049,0.0020849923603236675,,,,,,
3,2059,0.004100675694644451,,,,,,
3,2069,0.0011145516764372587,,,,,,
3,2079,0.006240346003323793,,,,,,
3,2089,0.0037146208342164755,,,,,,
3,2099,0.0020963787101209164,,,,,,
3,2109,0.006532521452754736,,,,,,
3,2119,0.012188141234219074,,,,,,
3,2129,0.0013091108994558454,,,,,,
3,2139,0.0014866406563669443,,,,,,
3,2149,0.0012051068479195237,,,,,,
3,2159,0.004121426027268171,,,,,,
3,2169,0.0021533251274377108,,,,,,
3,2179,0.014795713126659393,,,,,,
3,2189,0.0036780736409127712,,,,,,
3,2199,0.0007849461981095374,,,,,,
3,2207,,0.6150940656661987,0.8883612155914307,0.25833332538604736,0.6762810945510864,0.12941762804985046,
4,2209,0.0011535778176039457,,,,,,
4,2219,0.0046455892734229565,,,,,,
4,2229,0.017196161672472954,,,,,,
4,2239,0.0012022004229947925,,,,,,
4,2249,0.00179757596924901,,,,,,
4,2259,0.0010418692836537957,,,,,,
4,2269,0.0011298386380076408,,,,,,
4,2279,0.0021732987370342016,,,,,,
4,2289,0.0006438281270675361,,,,,,
4,2299,0.0011918233940377831,,,,,,
4,2309,0.0012088046642020345,,,,,,
4,2319,0.00044797282316721976,,,,,,
4,2329,0.0020626408513635397,,,,,,
4,2339,0.001242807717062533,,,,,,
4,2349,0.0012371917255222797,,,,,,
4,2359,0.00046520866453647614,,,,,,
4,2369,0.0009055364062078297,,,,,,
4,2379,0.006226165220141411,,,,,,
4,2389,0.0012847885955125093,,,,,,
4,2399,0.0009073884575627744,,,,,,
4,2409,0.000931525428313762,,,,,,
4,2419,0.0014122526627033949,,,,,,
4,2429,0.0009742018883116543,,,,,,
4,2439,0.0007778677390888333,,,,,,
4,2449,0.0011797411134466529,,,,,,
4,2459,0.0012975257122889161,,,,,,
4,2469,0.0014732960844412446,,,,,,
4,2479,0.000918137957341969,,,,,,
4,2489,0.012180500663816929,,,,,,
4,2499,0.0021730265580117702,,,,,,
4,2509,0.006893450859934092,,,,,,
4,2519,0.00211127451620996,,,,,,
4,2529,0.0014751334674656391,,,,,,
4,2539,0.0007816459401510656,,,,,,
4,2549,0.002027692273259163,,,,,,
4,2559,0.0007539816433563828,,,,,,
4,2569,0.0010686416644603014,,,,,,
4,2579,0.0006165047525428236,,,,,,
4,2589,0.0021080910228192806,,,,,,
4,2599,0.0009048277279362082,,,,,,
4,2609,0.0006367353489622474,,,,,,
4,2619,0.0005708999815396965,,,,,,
4,2629,0.0014369420241564512,,,,,,
4,2639,0.0007385803619399667,,,,,,
4,2649,0.0005474780919030309,,,,,,
4,2659,0.04983614757657051,,,,,,
4,2669,0.0012596509186550975,,,,,,
4,2679,0.0007873842259868979,,,,,,
4,2689,0.0015338545199483633,,,,,,
4,2699,0.0009526602225378156,,,,,,
4,2709,0.0006446900079026818,,,,,,
4,2719,0.0015179152833297849,,,,,,
4,2729,0.0013709330232813954,,,,,,
4,2739,0.0010001891059800982,,,,,,
4,2749,0.000596729398239404,,,,,,
4,2759,0.000368649692973122,,,,,,
4,2759,,0.6075112223625183,0.8879084587097168,0.23749999701976776,0.6642657518386841,0.1419774442911148,
5,2760,,,,,,,0.1419774442911148
