epoch,train_loss,step,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
0,1.4423631429672241,9,,,,,,
0,0.42809033393859863,19,,,,,,
0,0.4481784403324127,29,,,,,,
0,0.37667927145957947,39,,,,,,
0,0.5937525629997253,49,,,,,,
0,0.21963968873023987,59,,,,,,
0,0.4198421537876129,69,,,,,,
0,0.34998470544815063,79,,,,,,
0,0.29513218998908997,89,,,,,,
0,0.16464979946613312,99,,,,,,
0,0.25491636991500854,109,,,,,,
0,0.3560987114906311,119,,,,,,
0,,123,0.07968632131814957,0.7872576117515564,0.23878955841064453,0.16525423526763916,0.22545967996120453,
1,0.225425586104393,129,,,,,,
1,0.22061225771903992,139,,,,,,
1,0.25684496760368347,149,,,,,,
1,0.39317986369132996,159,,,,,,
1,0.2667772173881531,169,,,,,,
1,0.1842631846666336,179,,,,,,
1,0.3382267653942108,189,,,,,,
1,0.2878682315349579,199,,,,,,
1,0.263118714094162,209,,,,,,
1,0.150896817445755,219,,,,,,
1,0.39189574122428894,229,,,,,,
1,0.2801666855812073,239,,,,,,
1,,247,0.06593737751245499,0.7956225872039795,0.26840442419052124,0.1906779706478119,0.25071680545806885,
2,0.161003977060318,249,,,,,,
2,0.14751318097114563,259,,,,,,
2,0.15886032581329346,269,,,,,,
2,0.13912636041641235,279,,,,,,
2,0.15173427760601044,289,,,,,,
2,0.08809036016464233,299,,,,,,
2,0.20708692073822021,309,,,,,,
2,0.10623112320899963,319,,,,,,
2,0.1463109403848648,329,,,,,,
2,0.12276206165552139,339,,,,,,
2,0.043703626841306686,349,,,,,,
2,0.136077418923378,359,,,,,,
2,0.07874941825866699,369,,,,,,
2,,371,0.06503593921661377,0.805304765701294,0.3028174340724945,0.23728813230991364,0.289358913898468,
3,0.09198202937841415,379,,,,,,
3,0.10331399738788605,389,,,,,,
3,0.1809958666563034,399,,,,,,
3,0.08178830146789551,409,,,,,,
3,0.1110771894454956,419,,,,,,
3,0.11030508577823639,429,,,,,,
3,0.13809528946876526,439,,,,,,
3,0.12149819731712341,449,,,,,,
3,0.06390412151813507,459,,,,,,
3,0.12535837292671204,469,,,,,,
3,0.04366273432970047,479,,,,,,
3,0.054956261068582535,489,,,,,,
3,,495,0.06740310043096542,0.8113704323768616,0.3216758072376251,0.26271185278892517,0.3028983771800995,
4,0.08558019250631332,499,,,,,,
4,0.03637797385454178,509,,,,,,
4,0.09790362417697906,519,,,,,,
4,0.06829755008220673,529,,,,,,
4,0.06753082573413849,539,,,,,,
4,0.06278983503580093,549,,,,,,
4,0.055757369846105576,559,,,,,,
4,0.058896567672491074,569,,,,,,
4,0.0515010692179203,579,,,,,,
4,0.03823825716972351,589,,,,,,
4,0.02889798954129219,599,,,,,,
4,0.0698745846748352,609,,,,,,
4,0.004023784305900335,619,,,,,,
4,,619,0.07498182356357574,0.8166624903678894,0.3314332365989685,0.2711864411830902,0.3134809732437134,
5,,620,,,,,,0.07498182356357574
