step,epoch,train_loss,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
9,0,0.4035142660140991,,,,,,
19,0,0.2567606568336487,,,,,,
29,0,0.2858530879020691,,,,,,
39,0,0.184093177318573,,,,,,
49,0,0.21954549849033356,,,,,,
59,0,0.2428686022758484,,,,,,
69,0,0.38665223121643066,,,,,,
79,0,0.27809837460517883,,,,,,
89,0,0.19868925213813782,,,,,,
99,0,0.22118425369262695,,,,,,
109,0,0.10755593329668045,,,,,,
119,0,0.2825702428817749,,,,,,
129,0,0.20750397443771362,,,,,,
139,0,0.18615832924842834,,,,,,
149,0,0.1396278589963913,,,,,,
159,0,0.12739381194114685,,,,,,
169,0,0.197811096906662,,,,,,
179,0,0.16966497898101807,,,,,,
189,0,0.11423210054636002,,,,,,
199,0,0.11560264229774475,,,,,,
209,0,0.1384042650461197,,,,,,
219,0,0.07480601966381073,,,,,,
229,0,0.1731165200471878,,,,,,
239,0,0.1660889834165573,,,,,,
249,0,0.16401080787181854,,,,,,
259,0,0.20261359214782715,,,,,,
269,0,0.17138049006462097,,,,,,
279,0,0.14821848273277283,,,,,,
289,0,0.15851014852523804,,,,,,
299,0,0.21675188839435577,,,,,,
309,0,0.1803470402956009,,,,,,
319,0,0.16948841512203217,,,,,,
329,0,0.16048653423786163,,,,,,
339,0,0.1386772096157074,,,,,,
349,0,0.17180852591991425,,,,,,
359,0,0.19425079226493835,,,,,,
369,0,0.0806623250246048,,,,,,
379,0,0.23172137141227722,,,,,,
389,0,0.06733888387680054,,,,,,
399,0,0.08926347643136978,,,,,,
409,0,0.1086624339222908,,,,,,
419,0,0.14094096422195435,,,,,,
429,0,0.1130017340183258,,,,,,
439,0,0.18133682012557983,,,,,,
449,0,0.14209966361522675,,,,,,
459,0,0.22461752593517303,,,,,,
469,0,0.302146852016449,,,,,,
479,0,0.09530341625213623,,,,,,
489,0,0.10650129616260529,,,,,,
499,0,0.2062273919582367,,,,,,
509,0,0.13995403051376343,,,,,,
519,0,0.08835127204656601,,,,,,
529,0,0.1443316489458084,,,,,,
539,0,0.1211460530757904,,,,,,
549,0,0.11234548687934875,,,,,,
559,0,0.0889226421713829,,,,,,
569,0,0.09206749498844147,,,,,,
579,0,0.10461066663265228,,,,,,
589,0,0.1774483323097229,,,,,,
599,0,0.1406843215227127,,,,,,
609,0,0.3544292151927948,,,,,,
619,0,0.11195521801710129,,,,,,
629,0,0.13517999649047852,,,,,,
639,0,0.0482049286365509,,,,,,
649,0,0.10321387648582458,,,,,,
659,0,0.17551659047603607,,,,,,
669,0,0.10746096819639206,,,,,,
679,0,0.1064128428697586,,,,,,
689,0,0.11980391293764114,,,,,,
699,0,0.09559714794158936,,,,,,
709,0,0.10860248655080795,,,,,,
719,0,0.10523712635040283,,,,,,
729,0,0.07934132218360901,,,,,,
739,0,0.08880476653575897,,,,,,
749,0,0.10342451930046082,,,,,,
759,0,0.08214631676673889,,,,,,
769,0,0.10899001359939575,,,,,,
779,0,0.06830278038978577,,,,,,
789,0,0.09088226407766342,,,,,,
799,0,0.08589071780443192,,,,,,
809,0,0.06934812664985657,,,,,,
819,0,0.10001172870397568,,,,,,
829,0,0.16393151879310608,,,,,,
839,0,0.10481803119182587,,,,,,
849,0,0.051031555980443954,,,,,,
859,0,0.11841081827878952,,,,,,
869,0,0.114957295358181,,,,,,
879,0,0.07481417059898376,,,,,,
889,0,0.11630211025476456,,,,,,
899,0,0.07059349864721298,,,,,,
909,0,0.07885898649692535,,,,,,
919,0,0.07083123922348022,,,,,,
929,0,0.10404098033905029,,,,,,
939,0,0.11929745227098465,,,,,,
949,0,0.1366550475358963,,,,,,
959,0,0.1041882112622261,,,,,,
