train_loss,epoch,step,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
0.5739886164665222,0,9,,,,,,
0.6789315342903137,0,19,,,,,,
0.6469127535820007,0,29,,,,,,
0.34057849645614624,0,39,,,,,,
0.39531898498535156,0,49,,,,,,
0.4453536570072174,0,59,,,,,,
0.10078409314155579,0,69,,,,,,
0.3436850309371948,0,79,,,,,,
0.34528106451034546,0,89,,,,,,
0.16424834728240967,0,99,,,,,,
0.3988330662250519,0,109,,,,,,
0.21290414035320282,0,119,,,,,,
0.19735150039196014,0,129,,,,,,
0.18721552193164825,0,139,,,,,,
0.35529452562332153,0,149,,,,,,
0.29634198546409607,0,159,,,,,,
0.16850897669792175,0,169,,,,,,
0.23551400005817413,0,179,,,,,,
0.1806184947490692,0,189,,,,,,
0.11716211587190628,0,199,,,,,,
0.2760753929615021,0,209,,,,,,
0.3150223195552826,0,219,,,,,,
0.141548752784729,0,229,,,,,,
0.26742854714393616,0,239,,,,,,
0.2529103457927704,0,249,,,,,,
0.2465669959783554,0,259,,,,,,
0.24352508783340454,0,269,,,,,,
0.232169970870018,0,279,,,,,,
0.19968922436237335,0,289,,,,,,
0.11756910383701324,0,299,,,,,,
0.11355122923851013,0,309,,,,,,
0.10851828753948212,0,319,,,,,,
0.1081700399518013,0,329,,,,,,
0.13154782354831696,0,339,,,,,,
0.07315743714570999,0,349,,,,,,
0.21181434392929077,0,359,,,,,,
0.12316960841417313,0,369,,,,,,
0.18046969175338745,0,379,,,,,,
0.14491857588291168,0,389,,,,,,
0.1375175565481186,0,399,,,,,,
0.14071834087371826,0,409,,,,,,
0.09161239117383957,0,419,,,,,,
0.31186407804489136,0,429,,,,,,
0.12906138598918915,0,439,,,,,,
0.22246742248535156,0,449,,,,,,
0.15116430819034576,0,459,,,,,,
0.17800672352313995,0,469,,,,,,
0.2127075046300888,0,479,,,,,,
0.2113470435142517,0,489,,,,,,
0.2277369648218155,0,499,,,,,,
0.12388575822114944,0,509,,,,,,
0.1940142661333084,0,519,,,,,,
0.21096256375312805,0,529,,,,,,
0.0842740535736084,0,539,,,,,,
0.1405676156282425,0,549,,,,,,
0.17038235068321228,0,559,,,,,,
0.0877685397863388,0,569,,,,,,
0.059014905244112015,0,579,,,,,,
0.06980268657207489,0,589,,,,,,
0.0734686478972435,0,599,,,,,,
0.158238485455513,0,609,,,,,,
0.15950316190719604,0,619,,,,,,
0.13374808430671692,0,629,,,,,,
0.11469461023807526,0,639,,,,,,
0.11411668360233307,0,649,,,,,,
0.1279086172580719,0,659,,,,,,
0.13090400397777557,0,669,,,,,,
0.2216537743806839,0,679,,,,,,
0.138301819562912,0,689,,,,,,
0.22113773226737976,0,699,,,,,,
0.17374780774116516,0,709,,,,,,
0.07971867173910141,0,719,,,,,,
0.1268715113401413,0,729,,,,,,
0.11592666059732437,0,739,,,,,,
0.09002047777175903,0,749,,,,,,
0.1383720487356186,0,759,,,,,,
0.09087233990430832,0,769,,,,,,
0.10164748132228851,0,779,,,,,,
0.06829811632633209,0,789,,,,,,
0.09806332737207413,0,799,,,,,,
0.1810886412858963,0,809,,,,,,
0.09529484063386917,0,819,,,,,,
0.10688427835702896,0,829,,,,,,
0.08937084674835205,0,839,,,,,,
0.20281153917312622,0,849,,,,,,
0.12662102282047272,0,859,,,,,,
0.0623902752995491,0,869,,,,,,
0.13376420736312866,0,879,,,,,,
0.049281030893325806,0,889,,,,,,
0.1561093032360077,0,899,,,,,,
0.1587304174900055,0,909,,,,,,
0.1909259408712387,0,919,,,,,,
0.06450822204351425,0,929,,,,,,
0.16130349040031433,0,939,,,,,,
0.09581141918897629,0,949,,,,,,
0.2073347270488739,0,959,,,,,,
0.08883318305015564,0,969,,,,,,
0.09139211475849152,0,979,,,,,,
0.0479799322783947,0,989,,,,,,
0.10862377285957336,0,999,,,,,,
0.15949158370494843,0,1009,,,,,,
0.07463442534208298,0,1019,,,,,,
0.11833558976650238,0,1029,,,,,,
0.06224779784679413,0,1039,,,,,,
0.048981793224811554,0,1049,,,,,,
,0,1057,0.8174400925636292,0.40476536750793457,0.14356587827205658,0.38082239031791687,0.3612334728240967,
0.0910014733672142,1,1059,,,,,,
0.07428813725709915,1,1069,,,,,,
0.10377396643161774,1,1079,,,,,,
0.12315211445093155,1,1089,,,,,,
0.1021173968911171,1,1099,,,,,,
0.1698165237903595,1,1109,,,,,,
0.12287130951881409,1,1119,,,,,,
0.04437846317887306,1,1129,,,,,,
0.07016966491937637,1,1139,,,,,,
0.03747659549117088,1,1149,,,,,,
0.16070221364498138,1,1159,,,,,,
0.03450553119182587,1,1169,,,,,,
0.10100068151950836,1,1179,,,,,,
0.05146447941660881,1,1189,,,,,,
0.07174593210220337,1,1199,,,,,,
0.07477041333913803,1,1209,,,,,,
0.06999334692955017,1,1219,,,,,,
0.08059155195951462,1,1229,,,,,,
0.04198921471834183,1,1239,,,,,,
0.07509411871433258,1,1249,,,,,,
0.07735361903905869,1,1259,,,,,,
0.0676620826125145,1,1269,,,,,,
0.0507502406835556,1,1279,,,,,,
0.10799772292375565,1,1289,,,,,,
0.07692882418632507,1,1299,,,,,,
0.15141133964061737,1,1309,,,,,,
0.09870428591966629,1,1319,,,,,,
0.05856403708457947,1,1329,,,,,,
0.09810107946395874,1,1339,,,,,,
0.057849857956171036,1,1349,,,,,,
0.1424589902162552,1,1359,,,,,,
0.05130679905414581,1,1369,,,,,,
0.03502408415079117,1,1379,,,,,,
0.13550496101379395,1,1389,,,,,,
