epoch,step,train_loss,val_loss,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,test_loss
0,9,0.0793403759598732,,,,,,
0,19,0.071907639503479,,,,,,
0,29,0.11828907579183578,,,,,,
0,39,0.05213073268532753,,,,,,
0,49,0.0563180036842823,,,,,,
0,59,0.04470353201031685,,,,,,
0,69,0.08879216015338898,,,,,,
0,79,0.047624338418245316,,,,,,
0,89,0.0724579244852066,,,,,,
0,99,0.07219315320253372,,,,,,
0,109,0.0634857714176178,,,,,,
0,119,0.05775900185108185,,,,,,
0,129,0.05175108462572098,,,,,,
0,139,0.07566318660974503,,,,,,
0,149,0.05529963970184326,,,,,,
0,159,0.06255871057510376,,,,,,
0,169,0.052625399082899094,,,,,,
0,179,0.05686021223664284,,,,,,
0,189,0.06996417790651321,,,,,,
0,193,,0.10598032921552658,0.8290132284164429,0.19504643976688385,0.262160062789917,0.3563036322593689,
1,199,0.05831403657793999,,,,,,
1,209,0.05084718391299248,,,,,,
1,219,0.040300097316503525,,,,,,
1,229,0.05703255161643028,,,,,,
1,239,0.0598931685090065,,,,,,
1,249,0.040438443422317505,,,,,,
1,259,0.06739604473114014,,,,,,
1,269,0.048317257314920425,,,,,,
1,279,0.05223354697227478,,,,,,
1,289,0.044880934059619904,,,,,,
1,299,0.05345400795340538,,,,,,
1,309,0.058641303330659866,,,,,,
1,319,0.057122841477394104,,,,,,
1,329,0.05015800893306732,,,,,,
1,339,0.0763946920633316,,,,,,
1,349,0.043415091931819916,,,,,,
1,359,0.06606926769018173,,,,,,
1,369,0.05618742108345032,,,,,,
1,379,0.0688684731721878,,,,,,
1,387,,0.10606470704078674,0.8306960463523865,0.1919504702091217,0.26189497113227844,0.35282471776008606,
2,389,0.0548299178481102,,,,,,
2,399,0.058497749269008636,,,,,,
2,409,0.05158493295311928,,,,,,
2,419,0.04133613407611847,,,,,,
2,429,0.04341109097003937,,,,,,
2,439,0.03936019539833069,,,,,,
2,449,0.05494840070605278,,,,,,
2,459,0.05455803871154785,,,,,,
2,469,0.04050401598215103,,,,,,
2,479,0.0778644010424614,,,,,,
2,489,0.048686038702726364,,,,,,
2,499,0.06329517066478729,,,,,,
2,509,0.040944866836071014,,,,,,
2,519,0.08787454664707184,,,,,,
2,529,0.04518686607480049,,,,,,
2,539,0.051997460424900055,,,,,,
2,549,0.03240155056118965,,,,,,
2,559,0.0617668442428112,,,,,,
2,569,0.042222149670124054,,,,,,
2,579,0.02658061869442463,,,,,,
2,581,,0.1110144630074501,0.833855152130127,0.20433436334133148,0.27567118406295776,0.36344996094703674,
3,589,0.0515001155436039,,,,,,
3,599,0.03482229262590408,,,,,,
3,609,0.0357198640704155,,,,,,
3,619,0.051171328872442245,,,,,,
3,629,0.03980591520667076,,,,,,
3,639,0.04370757192373276,,,,,,
3,649,0.05491416156291962,,,,,,
3,659,0.0517503060400486,,,,,,
3,669,0.055374711751937866,,,,,,
3,679,0.03910708427429199,,,,,,
3,689,0.03904343396425247,,,,,,
3,699,0.05103916674852371,,,,,,
3,709,0.023660024628043175,,,,,,
3,719,0.03760651871562004,,,,,,
3,729,0.029299749061465263,,,,,,
3,739,0.03385067731142044,,,,,,
3,749,0.03700602054595947,,,,,,
3,759,0.039696596562862396,,,,,,
3,769,0.03812837973237038,,,,,,
3,775,,0.1627267599105835,0.8403673768043518,0.22910216450691223,0.2949163615703583,0.38094598054885864,
4,779,0.03813820332288742,,,,,,
4,789,0.02202610857784748,,,,,,
4,799,0.03269066661596298,,,,,,
4,809,0.02918385900557041,,,,,,
4,819,0.03544323891401291,,,,,,
4,829,0.026601210236549377,,,,,,
4,839,0.033122699707746506,,,,,,
4,849,0.022914038971066475,,,,,,
4,859,0.04815022274851799,,,,,,
4,869,0.019035927951335907,,,,,,
4,879,0.013489559292793274,,,,,,
4,889,0.02393444813787937,,,,,,
4,899,0.014098682440817356,,,,,,
4,909,0.012520948424935341,,,,,,
4,919,0.03778764605522156,,,,,,
4,929,0.017362777143716812,,,,,,
4,939,0.018999675288796425,,,,,,
4,949,0.011293977499008179,,,,,,
4,959,0.02315731719136238,,,,,,
4,969,0.004947032313793898,,,,,,
4,969,,0.33956167101860046,0.8444007039070129,0.2569659352302551,0.3192211091518402,0.3958311975002289,
5,970,,,,,,,0.33956167101860046
