epoch,step,train_loss,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
0,9,0.1379944086074829,,,,,,
0,19,0.05915260687470436,,,,,,
0,29,0.041320428252220154,,,,,,
0,39,0.05425981059670448,,,,,,
0,49,0.061098821461200714,,,,,,
0,59,0.05758722871541977,,,,,,
0,69,0.043839000165462494,,,,,,
0,79,0.053669773042201996,,,,,,
0,89,0.057115137577056885,,,,,,
0,99,0.06775619089603424,,,,,,
0,109,0.05740007385611534,,,,,,
0,119,0.06460399180650711,,,,,,
0,129,0.0626705139875412,,,,,,
0,139,0.05267184600234032,,,,,,
0,149,0.07060892879962921,,,,,,
0,159,0.07119494676589966,,,,,,
0,169,0.05934717133641243,,,,,,
0,179,0.04874700680375099,,,,,,
0,189,0.045106999576091766,,,,,,
0,199,0.056673597544431686,,,,,,
0,209,0.04001544043421745,,,,,,
0,219,0.05789382383227348,,,,,,
0,229,0.050079964101314545,,,,,,
0,239,0.07410553842782974,,,,,,
0,241,,0.8369207382202148,0.2208067923784256,0.10616759210824966,0.36761999130249023,0.2897341251373291,
1,249,0.05236673355102539,,,,,,
1,259,0.05810875445604324,,,,,,
1,269,0.06570889055728912,,,,,,
1,279,0.044440314173698425,,,,,,
1,289,0.06599035859107971,,,,,,
1,299,0.03779451921582222,,,,,,
1,309,0.08102559298276901,,,,,,
1,319,0.05185898393392563,,,,,,
1,329,0.05366416275501251,,,,,,
1,339,0.05254494771361351,,,,,,
1,349,0.0488973893225193,,,,,,
1,359,0.035868171602487564,,,,,,
1,369,0.05149926245212555,,,,,,
1,379,0.055445730686187744,,,,,,
1,389,0.05654778704047203,,,,,,
1,399,0.04819142818450928,,,,,,
1,409,0.05424286797642708,,,,,,
1,419,0.07628238201141357,,,,,,
1,429,0.07218080013990402,,,,,,
1,439,0.044811319559812546,,,,,,
1,449,0.03608578443527222,,,,,,
1,459,0.06858175247907639,,,,,,
1,469,0.056601397693157196,,,,,,
1,479,0.06632482260465622,,,,,,
1,483,,0.839009702205658,0.2186836451292038,0.11254139244556427,0.37266090512275696,0.2915008068084717,
2,489,0.04248841851949692,,,,,,
2,499,0.040827758610248566,,,,,,
2,509,0.05531768873333931,,,,,,
2,519,0.03895743936300278,,,,,,
2,529,0.058593545109033585,,,,,,
2,539,0.04963638260960579,,,,,,
2,549,0.04658811166882515,,,,,,
2,559,0.05171657353639603,,,,,,
2,569,0.0831536203622818,,,,,,
2,579,0.04319288954138756,,,,,,
2,589,0.0399613231420517,,,,,,
2,599,0.053579989820718765,,,,,,
2,609,0.04304572194814682,,,,,,
2,619,0.03405723720788956,,,,,,
2,629,0.04239550605416298,,,,,,
2,639,0.02345113642513752,,,,,,
2,649,0.040126997977495193,,,,,,
2,659,0.04960872232913971,,,,,,
2,669,0.07065659016370773,,,,,,
2,679,0.054696906358003616,,,,,,
2,689,0.06546401232481003,,,,,,
2,699,0.06182166934013367,,,,,,
2,709,0.04435192421078682,,,,,,
2,719,0.05957823246717453,,,,,,
2,725,,0.8417310118675232,0.23354564607143402,0.11091093719005585,0.3785451054573059,0.30278250575065613,
3,729,0.038923922926187515,,,,,,
3,739,0.04080311208963394,,,,,,
3,749,0.054893966764211655,,,,,,
3,759,0.04264933615922928,,,,,,
3,769,0.03357723727822304,,,,,,
3,779,0.03516657277941704,,,,,,
3,789,0.03229546919465065,,,,,,
3,799,0.05094846710562706,,,,,,
3,809,0.046420592814683914,,,,,,
3,819,0.06399913132190704,,,,,,
3,829,0.050663258880376816,,,,,,
3,839,0.04372422397136688,,,,,,
3,849,0.03996594250202179,,,,,,
3,859,0.043273765593767166,,,,,,
3,869,0.03639459237456322,,,,,,
3,879,0.052455250173807144,,,,,,
3,889,0.031090736389160156,,,,,,
3,899,0.029235515743494034,,,,,,
3,909,0.03907748684287071,,,,,,
3,919,0.031673844903707504,,,,,,
3,929,0.050951674580574036,,,,,,
3,939,0.029946353286504745,,,,,,
3,949,0.02731255628168583,,,,,,
3,959,0.044805217534303665,,,,,,
3,967,,0.8460935354232788,0.25477707386016846,0.10785917937755585,0.39066529273986816,0.32210516929626465,
4,969,0.03279007226228714,,,,,,
4,979,0.02672046236693859,,,,,,
4,989,0.026545386761426926,,,,,,
4,999,0.04643328860402107,,,,,,
4,1009,0.02720986306667328,,,,,,
4,1019,0.022935207933187485,,,,,,
4,1029,0.030729610472917557,,,,,,
4,1039,0.035178352147340775,,,,,,
4,1049,0.02387433871626854,,,,,,
4,1059,0.03211573511362076,,,,,,
4,1069,0.031371891498565674,,,,,,
4,1079,0.0326564721763134,,,,,,
4,1089,0.038179509341716766,,,,,,
4,1099,0.027400650084018707,,,,,,
4,1109,0.02194175124168396,,,,,,
4,1119,0.015326784923672676,,,,,,
4,1129,0.04159419238567352,,,,,,
4,1139,0.022002145648002625,,,,,,
4,1149,0.02480078861117363,,,,,,
4,1159,0.01817663386464119,,,,,,
4,1169,0.01853010803461075,,,,,,
4,1179,0.0132912527769804,,,,,,
4,1189,0.030489491298794746,,,,,,
4,1199,0.016567865386605263,,,,,,
4,1209,0.017804209142923355,,,,,,
4,1209,,0.8451176285743713,0.2611464858055115,0.15813854336738586,0.39458736777305603,0.3285641372203827,
5,1210,,,,,,,0.15813854336738586
