train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
0.46127474308013916,0,9,,,,,,
0.4257388412952423,0,19,,,,,,
0.4476720690727234,0,29,,,,,,
0.3109993040561676,0,39,,,,,,
0.2488861083984375,0,49,,,,,,
0.3955634534358978,0,59,,,,,,
0.2848806381225586,0,69,,,,,,
0.4465715289115906,0,79,,,,,,
0.34683579206466675,0,89,,,,,,
0.2577378749847412,0,99,,,,,,
0.33551594614982605,0,109,,,,,,
0.3233068585395813,0,119,,,,,,
0.3343062698841095,0,129,,,,,,
0.33260205388069153,0,139,,,,,,
0.40361201763153076,0,149,,,,,,
0.23962993919849396,0,159,,,,,,
0.16270840167999268,0,169,,,,,,
0.13256897032260895,0,179,,,,,,
0.11960209161043167,0,189,,,,,,
0.20398244261741638,0,199,,,,,,
0.1227961927652359,0,209,,,,,,
0.15619558095932007,0,219,,,,,,
0.22403736412525177,0,229,,,,,,
0.2563563883304596,0,239,,,,,,
0.24833457171916962,0,249,,,,,,
0.2733071446418762,0,259,,,,,,
0.27236998081207275,0,269,,,,,,
0.23706139624118805,0,279,,,,,,
0.19832952320575714,0,289,,,,,,
0.15443038940429688,0,299,,,,,,
0.2492978423833847,0,309,,,,,,
0.13285650312900543,0,319,,,,,,
0.2613998055458069,0,329,,,,,,
0.1499139368534088,0,339,,,,,,
0.17237676680088043,0,349,,,,,,
0.1609731912612915,0,359,,,,,,
0.292612224817276,0,369,,,,,,
0.10629087686538696,0,379,,,,,,
0.2108658105134964,0,389,,,,,,
0.152571901679039,0,399,,,,,,
0.22488851845264435,0,409,,,,,,
0.23470939695835114,0,419,,,,,,
0.15164940059185028,0,429,,,,,,
0.0914519652724266,0,439,,,,,,
0.23591133952140808,0,449,,,,,,
0.1997665911912918,0,459,,,,,,
0.06678597629070282,0,469,,,,,,
0.208791583776474,0,479,,,,,,
0.193296879529953,0,489,,,,,,
0.14043758809566498,0,499,,,,,,
0.1512237936258316,0,509,,,,,,
0.20883922278881073,0,519,,,,,,
0.13786539435386658,0,529,,,,,,
0.17356209456920624,0,539,,,,,,
0.14708220958709717,0,549,,,,,,
0.1769891232252121,0,559,,,,,,
0.18000346422195435,0,569,,,,,,
0.1611066609621048,0,579,,,,,,
0.18073171377182007,0,589,,,,,,
,0,589,0.13312743604183197,0.394313782453537,0.8508577346801758,0.3233082592487335,0.3748722970485687,
0.14076951146125793,1,599,,,,,,
0.10367719829082489,1,609,,,,,,
0.17752450704574585,1,619,,,,,,
0.1294579654932022,1,629,,,,,,
0.16902722418308258,1,639,,,,,,
0.20158171653747559,1,649,,,,,,
0.061406731605529785,1,659,,,,,,
0.13688960671424866,1,669,,,,,,
0.20892654359340668,1,679,,,,,,
0.23318582773208618,1,689,,,,,,
0.08683305978775024,1,699,,,,,,
0.13968117535114288,1,709,,,,,,
0.07633371651172638,1,719,,,,,,
0.15204831957817078,1,729,,,,,,
0.1942364126443863,1,739,,,,,,
0.08953824639320374,1,749,,,,,,
0.043579306453466415,1,759,,,,,,
0.1384362131357193,1,769,,,,,,
0.10940023511648178,1,779,,,,,,
0.11463285982608795,1,789,,,,,,
0.077175572514534,1,799,,,,,,
0.07211968302726746,1,809,,,,,,
0.09945584088563919,1,819,,,,,,
0.03502548113465309,1,829,,,,,,
0.0837203785777092,1,839,,,,,,
0.03656778484582901,1,849,,,,,,
0.10744902491569519,1,859,,,,,,
0.10048207640647888,1,869,,,,,,
0.08708343654870987,1,879,,,,,,
0.05072233825922012,1,889,,,,,,
0.1369868516921997,1,899,,,,,,
0.05769471451640129,1,909,,,,,,
0.06339909136295319,1,919,,,,,,
0.17209863662719727,1,929,,,,,,
0.11545094102621078,1,939,,,,,,
0.14123350381851196,1,949,,,,,,
0.05789049714803696,1,959,,,,,,
0.14969167113304138,1,969,,,,,,
0.032794613391160965,1,979,,,,,,
0.090303935110569,1,989,,,,,,
0.07823246717453003,1,999,,,,,,
0.14516690373420715,1,1009,,,,,,
0.07640447467565536,1,1019,,,,,,
0.10053935647010803,1,1029,,,,,,
0.3225279152393341,1,1039,,,,,,
0.08153238892555237,1,1049,,,,,,
0.2586446702480316,1,1059,,,,,,
0.10983546078205109,1,1069,,,,,,
0.09840262681245804,1,1079,,,,,,
0.1529873013496399,1,1089,,,,,,
0.11783172935247421,1,1099,,,,,,
0.13453547656536102,1,1109,,,,,,
0.08014071732759476,1,1119,,,,,,
0.09941517561674118,1,1129,,,,,,
0.11660086363554001,1,1139,,,,,,
0.04432087019085884,1,1149,,,,,,
0.11249255388975143,1,1159,,,,,,
0.03771859034895897,1,1169,,,,,,
0.06184690073132515,1,1179,,,,,,
,1,1179,0.13431045413017273,0.44683003425598145,0.8711288571357727,0.36090224981307983,0.4175524115562439,
0.08991295844316483,2,1189,,,,,,
0.08904718607664108,2,1199,,,,,,
0.06986919045448303,2,1209,,,,,,
0.08330189436674118,2,1219,,,,,,
0.10942724347114563,2,1229,,,,,,
0.09780417382717133,2,1239,,,,,,
0.03982808068394661,2,1249,,,,,,
0.10464157909154892,2,1259,,,,,,
0.10025167465209961,2,1269,,,,,,
0.17502358555793762,2,1279,,,,,,
0.09983164817094803,2,1289,,,,,,
0.13984334468841553,2,1299,,,,,,
0.11468952149152756,2,1309,,,,,,
0.08194431662559509,2,1319,,,,,,
0.07744839042425156,2,1329,,,,,,
0.030501198023557663,2,1339,,,,,,
0.014640950597822666,2,1349,,,,,,
0.08666276931762695,2,1359,,,,,,
0.09680463373661041,2,1369,,,,,,
0.0924278050661087,2,1379,,,,,,
0.045664310455322266,2,1389,,,,,,
0.06461498886346817,2,1399,,,,,,
0.14268244802951813,2,1409,,,,,,
0.023955119773745537,2,1419,,,,,,
0.08557218313217163,2,1429,,,,,,
0.030615899711847305,2,1439,,,,,,
0.08651556819677353,2,1449,,,,,,
0.05786454305052757,2,1459,,,,,,
0.06914575397968292,2,1469,,,,,,
0.03263895586133003,2,1479,,,,,,
0.06919324398040771,2,1489,,,,,,
0.045346327126026154,2,1499,,,,,,
0.05920763686299324,2,1509,,,,,,
0.13485665619373322,2,1519,,,,,,
0.11717571318149567,2,1529,,,,,,
0.151640847325325,2,1539,,,,,,
0.028042379766702652,2,1549,,,,,,
0.0724635198712349,2,1559,,,,,,
0.013836133293807507,2,1569,,,,,,
0.04663652926683426,2,1579,,,,,,
0.04884134605526924,2,1589,,,,,,
0.06618014723062515,2,1599,,,,,,
0.01407469343394041,2,1609,,,,,,
0.07406973093748093,2,1619,,,,,,
0.15566232800483704,2,1629,,,,,,
0.0801028460264206,2,1639,,,,,,
0.08186174929141998,2,1649,,,,,,
0.08168890327215195,2,1659,,,,,,
0.07010748982429504,2,1669,,,,,,
0.049524806439876556,2,1679,,,,,,
0.02969467081129551,2,1689,,,,,,
0.10665678977966309,2,1699,,,,,,
0.06226402521133423,2,1709,,,,,,
0.04423592984676361,2,1719,,,,,,
0.09056730568408966,2,1729,,,,,,
0.0556827038526535,2,1739,,,,,,
0.05265313386917114,2,1749,,,,,,
0.018839355558156967,2,1759,,,,,,
0.03693471476435661,2,1769,,,,,,
,2,1769,0.1482732892036438,0.49621134996414185,0.8819229006767273,0.4285714328289032,0.470323771238327,
0.050445154309272766,3,1779,,,,,,
0.02280392125248909,3,1789,,,,,,
