train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_qa_em,val_loss,val_qa_answer_f1,test_avg_qa_bert_score,test_loss,test_avg_qa_answer_f1,test_avg_qa_sas,test_avg_qa_em
0.8902447819709778,9,0,,,,,,,,,,
0.3436708450317383,19,0,,,,,,,,,,
0.5043132305145264,29,0,,,,,,,,,,
0.43892011046409607,39,0,,,,,,,,,,
0.505466639995575,49,0,,,,,,,,,,
0.49035829305648804,59,0,,,,,,,,,,
0.40340566635131836,69,0,,,,,,,,,,
0.27959275245666504,79,0,,,,,,,,,,
0.2942951023578644,89,0,,,,,,,,,,
0.23498693108558655,99,0,,,,,,,,,,
0.23817339539527893,109,0,,,,,,,,,,
0.1913205087184906,119,0,,,,,,,,,,
0.3371486961841583,129,0,,,,,,,,,,
0.21421071887016296,139,0,,,,,,,,,,
0.16906921565532684,149,0,,,,,,,,,,
0.32614821195602417,159,0,,,,,,,,,,
0.3427542448043823,169,0,,,,,,,,,,
,175,0,0.49757349491119385,0.8492028713226318,0.44171780347824097,0.1995476335287094,0.4905146360397339,,,,,
0.30755501985549927,179,1,,,,,,,,,,
0.22806409001350403,189,1,,,,,,,,,,
0.3168492615222931,199,1,,,,,,,,,,
0.22758705914020538,209,1,,,,,,,,,,
0.29277271032333374,219,1,,,,,,,,,,
0.22264115512371063,229,1,,,,,,,,,,
0.27483174204826355,239,1,,,,,,,,,,
0.15747453272342682,249,1,,,,,,,,,,
0.2355838119983673,259,1,,,,,,,,,,
0.1388874053955078,269,1,,,,,,,,,,
0.2874923050403595,279,1,,,,,,,,,,
0.27101632952690125,289,1,,,,,,,,,,
0.14609266817569733,299,1,,,,,,,,,,
0.2979019284248352,309,1,,,,,,,,,,
0.2150767594575882,319,1,,,,,,,,,,
0.14991353452205658,329,1,,,,,,,,,,
0.16906732320785522,339,1,,,,,,,,,,
0.1719304621219635,349,1,,,,,,,,,,
,351,1,0.5233660340309143,0.8581523299217224,0.4739263951778412,0.1624833643436432,0.520634651184082,,,,,
0.11498171836137772,359,2,,,,,,,,,,
0.22603344917297363,369,2,,,,,,,,,,
0.12016310542821884,379,2,,,,,,,,,,
0.30025652050971985,389,2,,,,,,,,,,
0.1783166229724884,399,2,,,,,,,,,,
0.19015857577323914,409,2,,,,,,,,,,
0.15222345292568207,419,2,,,,,,,,,,
0.16938813030719757,429,2,,,,,,,,,,
0.1514969766139984,439,2,,,,,,,,,,
0.14153966307640076,449,2,,,,,,,,,,
0.0988447368144989,459,2,,,,,,,,,,
0.16661414504051208,469,2,,,,,,,,,,
0.09530395269393921,479,2,,,,,,,,,,
0.09714724123477936,489,2,,,,,,,,,,
0.11333956569433212,499,2,,,,,,,,,,
0.11625771224498749,509,2,,,,,,,,,,
0.10949070751667023,519,2,,,,,,,,,,
,527,2,0.5393126010894775,0.8602349162101746,0.4892638027667999,0.1495535671710968,0.5331165790557861,,,,,
0.16966956853866577,529,3,,,,,,,,,,
0.4788801372051239,539,3,,,,,,,,,,
0.14342933893203735,549,3,,,,,,,,,,
0.11046961694955826,559,3,,,,,,,,,,
0.25128373503685,569,3,,,,,,,,,,
0.12158942967653275,579,3,,,,,,,,,,
0.0794060006737709,589,3,,,,,,,,,,
0.2006501704454422,599,3,,,,,,,,,,
0.14149802923202515,609,3,,,,,,,,,,
0.10295134037733078,619,3,,,,,,,,,,
0.16234850883483887,629,3,,,,,,,,,,
0.0921311005949974,639,3,,,,,,,,,,
0.14536264538764954,649,3,,,,,,,,,,
0.1675191968679428,659,3,,,,,,,,,,
0.11446921527385712,669,3,,,,,,,,,,
0.11012706160545349,679,3,,,,,,,,,,
0.10937199741601944,689,3,,,,,,,,,,
0.10042977333068848,699,3,,,,,,,,,,
,703,3,0.5780297517776489,0.8748724460601807,0.5368098020553589,0.1356409639120102,0.5754913091659546,,,,,
0.08613383769989014,709,4,,,,,,,,,,
0.1260581612586975,719,4,,,,,,,,,,
0.22388677299022675,729,4,,,,,,,,,,
0.46491187810897827,739,4,,,,,,,,,,
0.188631072640419,749,4,,,,,,,,,,
0.09845708310604095,759,4,,,,,,,,,,
0.10285165905952454,769,4,,,,,,,,,,
0.10129541158676147,779,4,,,,,,,,,,
0.14963635802268982,789,4,,,,,,,,,,
0.1287037581205368,799,4,,,,,,,,,,
0.14710663259029388,809,4,,,,,,,,,,
0.09468680620193481,819,4,,,,,,,,,,
0.15138959884643555,829,4,,,,,,,,,,
0.3477349877357483,839,4,,,,,,,,,,
0.12076514214277267,849,4,,,,,,,,,,
0.1460697501897812,859,4,,,,,,,,,,
0.08986444026231766,869,4,,,,,,,,,,
0.1029481366276741,879,4,,,,,,,,,,
,879,4,0.6103872656822205,0.8855866193771362,0.5705521702766418,0.12629546225070953,0.6139764785766602,,,,,
,880,5,,,,,,0.8855866193771362,0.12629546225070953,0.6139764785766602,0.6103872656822205,0.5705521702766418
