train_loss,step,epoch,val_qa_em,val_loss,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,test_loss,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_avg_qa_sas,test_avg_qa_em
1.1070231199264526,9,0,,,,,,,,,,
1.7154278755187988,19,0,,,,,,,,,,
1.0304628610610962,29,0,,,,,,,,,,
0.7189589738845825,39,0,,,,,,,,,,
0.8958514332771301,49,0,,,,,,,,,,
0.5742759704589844,59,0,,,,,,,,,,
0.5610114932060242,69,0,,,,,,,,,,
0.8140871524810791,79,0,,,,,,,,,,
0.9122115969657898,89,0,,,,,,,,,,
1.2692688703536987,99,0,,,,,,,,,,
0.8085463047027588,109,0,,,,,,,,,,
0.8119411468505859,119,0,,,,,,,,,,
1.004767894744873,129,0,,,,,,,,,,
0.3188992738723755,139,0,,,,,,,,,,
1.0287588834762573,149,0,,,,,,,,,,
1.0934194326400757,159,0,,,,,,,,,,
0.4656497836112976,169,0,,,,,,,,,,
0.45847320556640625,179,0,,,,,,,,,,
,179,0,0.332446813583374,0.5527361035346985,0.8414338231086731,0.4497963786125183,0.40745747089385986,,,,,
0.961466908454895,189,1,,,,,,,,,,
0.8143997192382812,199,1,,,,,,,,,,
0.7238910794258118,209,1,,,,,,,,,,
0.40183115005493164,219,1,,,,,,,,,,
0.5274263024330139,229,1,,,,,,,,,,
0.9002411365509033,239,1,,,,,,,,,,
0.38005754351615906,249,1,,,,,,,,,,
0.5090358853340149,259,1,,,,,,,,,,
0.8465466499328613,269,1,,,,,,,,,,
0.5456722378730774,279,1,,,,,,,,,,
0.28566774725914,289,1,,,,,,,,,,
0.31086108088493347,299,1,,,,,,,,,,
0.7579995393753052,309,1,,,,,,,,,,
0.6301671266555786,319,1,,,,,,,,,,
0.3824804723262787,329,1,,,,,,,,,,
0.4943995773792267,339,1,,,,,,,,,,
0.6919633746147156,349,1,,,,,,,,,,
0.7114076018333435,359,1,,,,,,,,,,
,359,1,0.29388296604156494,0.5264795422554016,0.835027813911438,0.43010053038597107,0.3868396580219269,,,,,
0.24824188649654388,369,2,,,,,,,,,,
1.2266476154327393,379,2,,,,,,,,,,
0.48036617040634155,389,2,,,,,,,,,,
0.38143953680992126,399,2,,,,,,,,,,
0.7508653998374939,409,2,,,,,,,,,,
0.25414133071899414,419,2,,,,,,,,,,
0.20520715415477753,429,2,,,,,,,,,,
0.9773034453392029,439,2,,,,,,,,,,
0.2223646342754364,449,2,,,,,,,,,,
0.3870343863964081,459,2,,,,,,,,,,
0.6835570931434631,469,2,,,,,,,,,,
0.4045591354370117,479,2,,,,,,,,,,
0.971286416053772,489,2,,,,,,,,,,
0.7445186376571655,499,2,,,,,,,,,,
0.6747105717658997,509,2,,,,,,,,,,
0.16017724573612213,519,2,,,,,,,,,,
0.1413324475288391,529,2,,,,,,,,,,
0.4130069613456726,539,2,,,,,,,,,,
,539,2,0.38031914830207825,0.4973905384540558,0.8587161898612976,0.49084189534187317,0.4601212441921234,,,,,
0.6754251718521118,549,3,,,,,,,,,,
0.7792463898658752,559,3,,,,,,,,,,
0.25309157371520996,569,3,,,,,,,,,,
0.5251864194869995,579,3,,,,,,,,,,
1.0084333419799805,589,3,,,,,,,,,,
0.7672237753868103,599,3,,,,,,,,,,
0.37104153633117676,609,3,,,,,,,,,,
0.5386801362037659,619,3,,,,,,,,,,
0.4655038118362427,629,3,,,,,,,,,,
0.49749991297721863,639,3,,,,,,,,,,
0.5308372974395752,649,3,,,,,,,,,,
0.3386565148830414,659,3,,,,,,,,,,
0.30023911595344543,669,3,,,,,,,,,,
0.5860690474510193,679,3,,,,,,,,,,
0.6823650002479553,689,3,,,,,,,,,,
0.5292407870292664,699,3,,,,,,,,,,
0.7560085654258728,709,3,,,,,,,,,,
0.8518072366714478,719,3,,,,,,,,,,
,719,3,0.4242021143436432,0.4794807732105255,0.8687679171562195,0.5244173407554626,0.4929439425468445,,,,,
0.24852029979228973,729,4,,,,,,,,,,
0.5819720029830933,739,4,,,,,,,,,,
0.6190442442893982,749,4,,,,,,,,,,
0.7070496678352356,759,4,,,,,,,,,,
0.46741384267807007,769,4,,,,,,,,,,
0.7199660539627075,779,4,,,,,,,,,,
0.19543683528900146,789,4,,,,,,,,,,
0.4411582350730896,799,4,,,,,,,,,,
0.4229024350643158,809,4,,,,,,,,,,
0.3244418501853943,819,4,,,,,,,,,,
0.557608425617218,829,4,,,,,,,,,,
0.5673643946647644,839,4,,,,,,,,,,
0.25598645210266113,849,4,,,,,,,,,,
0.2663933336734772,859,4,,,,,,,,,,
0.3807985484600067,869,4,,,,,,,,,,
0.6098802089691162,879,4,,,,,,,,,,
0.257468581199646,889,4,,,,,,,,,,
0.561397135257721,899,4,,,,,,,,,,
,899,4,0.4521276652812958,0.4687870144844055,0.8774470686912537,0.5516494512557983,0.5231714248657227,,,,,
,900,5,,,,,,0.4687870144844055,0.5231714248657227,0.8774470686912537,0.5516494512557983,0.4521276652812958
