step,epoch,train_loss,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
1479,3,0.024570973590016365,,,,,,
1489,3,0.021948808804154396,,,,,,
1499,3,0.024149088189005852,,,,,,
1509,3,0.027335772290825844,,,,,,
1519,3,0.026092084124684334,,,,,,
1529,3,0.016653338447213173,,,,,,
1539,3,0.02937624230980873,,,,,,
1549,3,0.03292485699057579,,,,,,
1559,3,0.027235278859734535,,,,,,
1569,3,0.03270493075251579,,,,,,
1579,3,0.021276317536830902,,,,,,
1589,3,0.04679076746106148,,,,,,
1599,3,0.02392469346523285,,,,,,
1609,3,0.030044885352253914,,,,,,
1619,3,0.020211976021528244,,,,,,
1629,3,0.01579638570547104,,,,,,
1639,3,0.013012006878852844,,,,,,
1649,3,0.03294036537408829,,,,,,
1659,3,0.035173024982213974,,,,,,
1669,3,0.010560792870819569,,,,,,
1679,3,0.008718195371329784,,,,,,
1689,3,0.035614240914583206,,,,,,
1699,3,0.024444138631224632,,,,,,
1709,3,0.019339580088853836,,,,,,
1719,3,0.02251073345541954,,,,,,
1729,3,0.032654423266649246,,,,,,
1739,3,0.040277689695358276,,,,,,
1749,3,0.014217675663530827,,,,,,
1759,3,0.011935830116271973,,,,,,
1769,3,0.02943180873990059,,,,,,
1779,3,0.011988386511802673,,,,,,
1789,3,0.025095172226428986,,,,,,
1799,3,0.01875917986035347,,,,,,
1809,3,0.014820623211562634,,,,,,
1819,3,nan,,,,,,
1829,3,0.019851796329021454,,,,,,
1839,3,0.045104019343853,,,,,,
1849,3,0.020531192421913147,,,,,,
1859,3,0.012593910098075867,,,,,,
1869,3,0.010741693899035454,,,,,,
1879,3,0.020730186253786087,,,,,,
1889,3,0.02495376020669937,,,,,,
1891,3,,0.08801008760929108,0.3720504343509674,0.22910216450691223,0.8323822021484375,0.29779401421546936,
1899,4,0.011671401560306549,,,,,,
1909,4,0.021572085097432137,,,,,,
1919,4,0.01237424835562706,,,,,,
1929,4,0.015583493746817112,,,,,,
1939,4,0.016515623778104782,,,,,,
1949,4,0.02124026231467724,,,,,,
1959,4,0.010795151814818382,,,,,,
1969,4,0.011554704047739506,,,,,,
1979,4,0.019666310399770737,,,,,,
1989,4,0.01781066134572029,,,,,,
1999,4,0.013875951990485191,,,,,,
2009,4,0.010217966511845589,,,,,,
2019,4,0.02295561134815216,,,,,,
2029,4,0.01337713934481144,,,,,,
2039,4,0.015470066107809544,,,,,,
2049,4,0.01550368033349514,,,,,,
2059,4,0.0111048873513937,,,,,,
2069,4,0.006465452257543802,,,,,,
2079,4,0.01324319839477539,,,,,,
2089,4,0.017578009516000748,,,,,,
2099,4,0.0038629607297480106,,,,,,
2109,4,0.014933309517800808,,,,,,
2119,4,0.010127319023013115,,,,,,
2129,4,0.009529491886496544,,,,,,
2139,4,0.005397550296038389,,,,,,
2149,4,0.011387350969016552,,,,,,
2159,4,0.017447860911488533,,,,,,
2169,4,0.006799599155783653,,,,,,
2179,4,0.01752569153904915,,,,,,
2189,4,0.015963252633810043,,,,,,
2199,4,0.01732056401669979,,,,,,
2209,4,0.010145803913474083,,,,,,
2219,4,0.007537243887782097,,,,,,
2229,4,0.011328172869980335,,,,,,
2239,4,0.026350321248173714,,,,,,
2249,4,0.017875436693429947,,,,,,
2259,4,0.007968821562826633,,,,,,
2269,4,0.0036398572847247124,,,,,,
2279,4,0.008572983555495739,,,,,,
2289,4,0.007688417565077543,,,,,,
2299,4,0.01758187636733055,,,,,,
2309,4,0.0023038401268422604,,,,,,
2319,4,0.010093839839100838,,,,,,
2329,4,0.009164152666926384,,,,,,
2339,4,0.005528285168111324,,,,,,
2349,4,0.010402011685073376,,,,,,
2359,4,0.007285942789167166,,,,,,
2364,4,,0.16262981295585632,0.3907313644886017,0.2476780116558075,0.8422061204910278,0.3146217167377472,
2365,5,,,,,,,0.16262981295585632
