train_loss,step,epoch,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,test_loss
0.896422266960144,9,0,,,,,,
0.3219076097011566,19,0,,,,,,
0.4769752025604248,29,0,,,,,,
0.35273128747940063,39,0,,,,,,
0.9059590101242065,49,0,,,,,,
0.5202926397323608,59,0,,,,,,
0.3300195634365082,69,0,,,,,,
0.18789975345134735,79,0,,,,,,
0.2659669518470764,89,0,,,,,,
0.5733875632286072,99,0,,,,,,
0.34074318408966064,109,0,,,,,,
0.6522089838981628,119,0,,,,,,
0.586735725402832,129,0,,,,,,
0.6238760352134705,139,0,,,,,,
0.3514776825904846,149,0,,,,,,
0.06582498550415039,159,0,,,,,,
0.3792230486869812,169,0,,,,,,
0.6237712502479553,179,0,,,,,,
0.8127867579460144,189,0,,,,,,
0.7160572409629822,199,0,,,,,,
0.14661507308483124,209,0,,,,,,
0.6593635678291321,219,0,,,,,,
0.11319045722484589,229,0,,,,,,
0.16810908913612366,239,0,,,,,,
0.3684394657611847,249,0,,,,,,
0.48545384407043457,259,0,,,,,,
0.3098323345184326,269,0,,,,,,
0.20551209151744843,279,0,,,,,,
1.246716022491455,289,0,,,,,,
0.2959505617618561,299,0,,,,,,
1.186471939086914,309,0,,,,,,
0.14865756034851074,319,0,,,,,,
0.2833693325519562,329,0,,,,,,
0.28853312134742737,339,0,,,,,,
0.5451701879501343,349,0,,,,,,
0.14015188813209534,359,0,,,,,,
0.40575501322746277,369,0,,,,,,
,374,0,0.539130449295044,0.7075647711753845,0.09281283617019653,0.6783562302589417,0.9036458134651184,
0.8603169322013855,379,1,,,,,,
0.3109418451786041,389,1,,,,,,
0.15679436922073364,399,1,,,,,,
0.2587476670742035,409,1,,,,,,
0.13712310791015625,419,1,,,,,,
0.06027860939502716,429,1,,,,,,
0.051581911742687225,439,1,,,,,,
0.7395932078361511,449,1,,,,,,
0.1870967000722885,459,1,,,,,,
0.15491990745067596,469,1,,,,,,
0.1923062652349472,479,1,,,,,,
0.29582688212394714,489,1,,,,,,
0.41445299983024597,499,1,,,,,,
0.21945802867412567,509,1,,,,,,
0.5897294878959656,519,1,,,,,,
0.16790202260017395,529,1,,,,,,
0.1289517879486084,539,1,,,,,,
0.15369771420955658,549,1,,,,,,
0.43514329195022583,559,1,,,,,,
0.309085488319397,569,1,,,,,,
0.13468600809574127,579,1,,,,,,
0.1740608513355255,589,1,,,,,,
0.23519334197044373,599,1,,,,,,
0.052685316652059555,609,1,,,,,,
0.038773246109485626,619,1,,,,,,
0.14487969875335693,629,1,,,,,,
0.20134542882442474,639,1,,,,,,
0.23673322796821594,649,1,,,,,,
0.33858785033226013,659,1,,,,,,
0.4512338936328888,669,1,,,,,,
0.11026855558156967,679,1,,,,,,
0.02922876365482807,689,1,,,,,,
0.18130555748939514,699,1,,,,,,
0.3442031741142273,709,1,,,,,,
0.14404140412807465,719,1,,,,,,
0.12429368495941162,729,1,,,,,,
0.038603365421295166,739,1,,,,,,
0.015662476420402527,749,1,,,,,,
,749,1,0.5347825884819031,0.7053932547569275,0.09190897643566132,0.6753605604171753,0.9054875373840332,
0.05402752384543419,759,2,,,,,,
0.03653828054666519,769,2,,,,,,
0.058656081557273865,779,2,,,,,,
0.11451169103384018,789,2,,,,,,
0.1809448003768921,799,2,,,,,,
0.15662644803524017,809,2,,,,,,
0.03415917605161667,819,2,,,,,,
0.20872674882411957,829,2,,,,,,
0.06819947063922882,839,2,,,,,,
0.04112687706947327,849,2,,,,,,
0.027404360473155975,859,2,,,,,,
0.037193797528743744,869,2,,,,,,
0.06741809099912643,879,2,,,,,,
0.028927577659487724,889,2,,,,,,
0.07167875021696091,899,2,,,,,,
0.04555158317089081,909,2,,,,,,
0.052439190447330475,919,2,,,,,,
0.04187825694680214,929,2,,,,,,
0.022807233035564423,939,2,,,,,,
0.03361744433641434,949,2,,,,,,
0.04462439566850662,959,2,,,,,,
0.04951733350753784,969,2,,,,,,
0.13719239830970764,979,2,,,,,,
0.05636625364422798,989,2,,,,,,
0.1704777330160141,999,2,,,,,,
0.0026266963686794043,1009,2,,,,,,
0.11614933609962463,1019,2,,,,,,
0.14001917839050293,1029,2,,,,,,
0.05779396742582321,1039,2,,,,,,
0.0387461893260479,1049,2,,,,,,
0.00465477304533124,1059,2,,,,,,
0.09308020025491714,1069,2,,,,,,
0.054951269179582596,1079,2,,,,,,
0.10143642127513885,1089,2,,,,,,
0.03049437515437603,1099,2,,,,,,
0.03351140394806862,1109,2,,,,,,
0.27597808837890625,1119,2,,,,,,
,1124,2,0.5782608985900879,0.7089993953704834,0.1095389798283577,0.6847256422042847,0.9097742438316345,
0.317912757396698,1129,3,,,,,,
