train_loss,epoch,step,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
0.09174182265996933,0,9,,,,,,
0.06305379420518875,0,19,,,,,,
0.06208913028240204,0,29,,,,,,
0.057400476187467575,0,39,,,,,,
0.04100293666124344,0,49,,,,,,
0.039217326790094376,0,59,,,,,,
0.043054062873125076,0,69,,,,,,
0.049072135239839554,0,79,,,,,,
0.043946851044893265,0,89,,,,,,
0.048969268798828125,0,99,,,,,,
0.03235482797026634,0,109,,,,,,
0.043611153960227966,0,119,,,,,,
0.08607269823551178,0,129,,,,,,
0.04873301833868027,0,139,,,,,,
0.053208157420158386,0,149,,,,,,
0.042763762176036835,0,159,,,,,,
0.06412599980831146,0,169,,,,,,
0.03374437615275383,0,179,,,,,,
0.030738022178411484,0,189,,,,,,
0.054245371371507645,0,199,,,,,,
0.026190120726823807,0,209,,,,,,
0.0458005852997303,0,219,,,,,,
0.03280658647418022,0,229,,,,,,
0.02444772981107235,0,239,,,,,,
0.04680396988987923,0,249,,,,,,
0.019369199872016907,0,259,,,,,,
0.06176311895251274,0,269,,,,,,
0.028745947405695915,0,279,,,,,,
0.021420734003186226,0,289,,,,,,
0.023084372282028198,0,299,,,,,,
0.02831244468688965,0,309,,,,,,
0.02696938067674637,0,319,,,,,,
0.017671333625912666,0,329,,,,,,
0.03472345322370529,0,339,,,,,,
0.045888058841228485,0,349,,,,,,
0.024572057649493217,0,359,,,,,,
0.04475948587059975,0,369,,,,,,
0.017746249213814735,0,379,,,,,,
0.03250686451792717,0,389,,,,,,
0.04267000034451485,0,399,,,,,,
0.044330012053251266,0,409,,,,,,
0.02596173994243145,0,419,,,,,,
0.023709595203399658,0,429,,,,,,
0.03218982368707657,0,439,,,,,,
0.050407905131578445,0,449,,,,,,
0.04804833233356476,0,459,,,,,,
0.013616045005619526,0,469,,,,,,
0.021611182019114494,0,479,,,,,,
0.0410434864461422,0,489,,,,,,
0.02985849231481552,0,499,,,,,,
0.03388335928320885,0,509,,,,,,
0.05970805883407593,0,519,,,,,,
0.028868621215224266,0,529,,,,,,
0.07794887572526932,0,539,,,,,,
0.029418479651212692,0,549,,,,,,
0.028030848130583763,0,559,,,,,,
0.04796970635652542,0,569,,,,,,
0.03079003095626831,0,579,,,,,,
0.024686425924301147,0,589,,,,,,
0.03676489368081093,0,599,,,,,,
0.02852701209485531,0,609,,,,,,
0.03334694355726242,0,619,,,,,,
0.038899317383766174,0,629,,,,,,
,0,632,0.272460401058197,0.18813906610012054,0.8309085369110107,0.11171109974384308,0.36380547285079956,
0.044514741748571396,1,639,,,,,,
0.044022925198078156,1,649,,,,,,
0.01968967355787754,1,659,,,,,,
0.04594295099377632,1,669,,,,,,
0.029803896322846413,1,679,,,,,,
0.042026422917842865,1,689,,,,,,
0.045782770961523056,1,699,,,,,,
0.028939351439476013,1,709,,,,,,
0.021350234746932983,1,719,,,,,,
0.04046426713466644,1,729,,,,,,
0.040135279297828674,1,739,,,,,,
0.027322741225361824,1,749,,,,,,
0.029272131621837616,1,759,,,,,,
0.03656085953116417,1,769,,,,,,
0.04052804037928581,1,779,,,,,,
0.03223680332303047,1,789,,,,,,
0.037918876856565475,1,799,,,,,,
0.03975363075733185,1,809,,,,,,
0.015249589458107948,1,819,,,,,,
0.058891281485557556,1,829,,,,,,
0.01891086995601654,1,839,,,,,,
0.0696461945772171,1,849,,,,,,
0.03687455877661705,1,859,,,,,,
0.027096623554825783,1,869,,,,,,
0.029031900689005852,1,879,,,,,,
0.04183089733123779,1,889,,,,,,
0.026120753958821297,1,899,,,,,,
0.031205136328935623,1,909,,,,,,
0.03848202899098396,1,919,,,,,,
0.06972949206829071,1,929,,,,,,
0.0298332367092371,1,939,,,,,,
0.02640957199037075,1,949,,,,,,
0.03604291379451752,1,959,,,,,,
0.024203157052397728,1,969,,,,,,
0.036543313413858414,1,979,,,,,,
0.032480351626873016,1,989,,,,,,
0.05878482386469841,1,999,,,,,,
0.020785145461559296,1,1009,,,,,,
0.03501473739743233,1,1019,,,,,,
0.03503226861357689,1,1029,,,,,,
0.04024750739336014,1,1039,,,,,,
0.028309617191553116,1,1049,,,,,,
0.03084065020084381,1,1059,,,,,,
0.03438081964850426,1,1069,,,,,,
0.030438799411058426,1,1079,,,,,,
0.027884744107723236,1,1089,,,,,,
0.02619647979736328,1,1099,,,,,,
0.0363200418651104,1,1109,,,,,,
0.03135521709918976,1,1119,,,,,,
0.038230787962675095,1,1129,,,,,,
0.05060510337352753,1,1139,,,,,,
0.0281901266425848,1,1149,,,,,,
0.03149895742535591,1,1159,,,,,,
0.03056032583117485,1,1169,,,,,,
0.021072983741760254,1,1179,,,,,,
0.039055947214365005,1,1189,,,,,,
0.12098190933465958,1,1199,,,,,,
0.023386161774396896,1,1209,,,,,,
0.03174252435564995,1,1219,,,,,,
0.03590249642729759,1,1229,,,,,,
0.02892223559319973,1,1239,,,,,,
0.0534709207713604,1,1249,,,,,,
0.05292163044214249,1,1259,,,,,,
,1,1265,0.27937403321266174,0.19427402317523956,0.8312987089157104,0.08699177950620651,0.3675481677055359,
0.024601958692073822,2,1269,,,,,,
0.04477076232433319,2,1279,,,,,,
0.02726629376411438,2,1289,,,,,,
0.022639933973550797,2,1299,,,,,,
0.020655473694205284,2,1309,,,,,,
0.022241853177547455,2,1319,,,,,,
0.051990605890750885,2,1329,,,,,,
0.02390851452946663,2,1339,,,,,,
0.027819205075502396,2,1349,,,,,,
0.04780358076095581,2,1359,,,,,,
0.02316596917808056,2,1369,,,,,,
0.025474006310105324,2,1379,,,,,,
0.026863498613238335,2,1389,,,,,,
0.03561661019921303,2,1399,,,,,,
0.02387046255171299,2,1409,,,,,,
0.04024185985326767,2,1419,,,,,,
0.027385365217924118,2,1429,,,,,,
0.040150661021471024,2,1439,,,,,,
0.02485763095319271,2,1449,,,,,,
0.019589310511946678,2,1459,,,,,,
0.04267769679427147,2,1469,,,,,,
0.04390802979469299,2,1479,,,,,,
0.03993132337927818,2,1489,,,,,,
0.033770814538002014,2,1499,,,,,,
0.027451835572719574,2,1509,,,,,,
0.02162742055952549,2,1519,,,,,,
0.028571877628564835,2,1529,,,,,,
0.03444486856460571,2,1539,,,,,,
0.017794949933886528,2,1549,,,,,,
0.028084468096494675,2,1559,,,,,,
0.018495043739676476,2,1569,,,,,,
0.015867184847593307,2,1579,,,,,,
0.04841473698616028,2,1589,,,,,,
0.034276727586984634,2,1599,,,,,,
0.033914946019649506,2,1609,,,,,,
0.015713470056653023,2,1619,,,,,,
0.01596282236278057,2,1629,,,,,,
0.046368032693862915,2,1639,,,,,,
0.026171846315264702,2,1649,,,,,,
0.022195376455783844,2,1659,,,,,,
0.016094543039798737,2,1669,,,,,,
0.03487259894609451,2,1679,,,,,,
0.0333218090236187,2,1689,,,,,,
0.02964828722178936,2,1699,,,,,,
0.026223931461572647,2,1709,,,,,,
0.023540843278169632,2,1719,,,,,,
0.02880454622209072,2,1729,,,,,,
0.025749925523996353,2,1739,,,,,,
0.03358285501599312,2,1749,,,,,,
0.023183384910225868,2,1759,,,,,,
0.02337690070271492,2,1769,,,,,,
0.027792634442448616,2,1779,,,,,,
0.02379024587571621,2,1789,,,,,,
0.02171088568866253,2,1799,,,,,,
0.04774982109665871,2,1809,,,,,,
0.01858176849782467,2,1819,,,,,,
0.02940414659678936,2,1829,,,,,,
0.014880998991429806,2,1839,,,,,,
0.033918868750333786,2,1849,,,,,,
0.019615331664681435,2,1859,,,,,,
0.030161064118146896,2,1869,,,,,,
0.023702707141637802,2,1879,,,,,,
0.020491229370236397,2,1889,,,,,,
,2,1898,0.2996023893356323,0.22085890173912048,0.8359001278877258,0.08916743099689484,0.3864850699901581,
0.017017371952533722,3,1899,,,,,,
0.026576319709420204,3,1909,,,,,,
0.013534115627408028,3,1919,,,,,,
0.014848814345896244,3,1929,,,,,,
0.016771849244832993,3,1939,,,,,,
0.019296791404485703,3,1949,,,,,,
0.023096920922398567,3,1959,,,,,,
0.025165241211652756,3,1969,,,,,,
0.019430948421359062,3,1979,,,,,,
0.021793130785226822,3,1989,,,,,,
0.018466975539922714,3,1999,,,,,,
0.033819813281297684,3,2009,,,,,,
0.002411283552646637,3,2019,,,,,,
0.013267629779875278,3,2029,,,,,,
0.015610024333000183,3,2039,,,,,,
0.030897220596671104,3,2049,,,,,,
0.04591851308941841,3,2059,,,,,,
0.010321442037820816,3,2069,,,,,,
0.02135261334478855,3,2079,,,,,,
0.015385451726615429,3,2089,,,,,,
0.027582962065935135,3,2099,,,,,,
0.030471263453364372,3,2109,,,,,,
0.025552920997142792,3,2119,,,,,,
0.04489552974700928,3,2129,,,,,,
0.027795474976301193,3,2139,,,,,,
0.009364725090563297,3,2149,,,,,,
0.0154042299836874,3,2159,,,,,,
0.007757706567645073,3,2169,,,,,,
0.020894216373562813,3,2179,,,,,,
0.023407628759741783,3,2189,,,,,,
0.0027789478190243244,3,2199,,,,,,
0.012395812198519707,3,2209,,,,,,
0.020319024100899696,3,2219,,,,,,
0.01526558492332697,3,2229,,,,,,
0.010413396172225475,3,2239,,,,,,
0.020437007769942284,3,2249,,,,,,
0.012905607931315899,3,2259,,,,,,
0.011363253928720951,3,2269,,,,,,
0.0208501685410738,3,2279,,,,,,
0.014318568632006645,3,2289,,,,,,
0.022077666595578194,3,2299,,,,,,
0.013574041426181793,3,2309,,,,,,
0.02239960804581642,3,2319,,,,,,
0.037751585245132446,3,2329,,,,,,
0.002145287347957492,3,2339,,,,,,
0.012429777532815933,3,2349,,,,,,
0.017264826223254204,3,2359,,,,,,
0.008486163802444935,3,2369,,,,,,
0.010450836271047592,3,2379,,,,,,
0.011877257376909256,3,2389,,,,,,
0.009734027087688446,3,2399,,,,,,
0.014440597034990788,3,2409,,,,,,
0.01245860755443573,3,2419,,,,,,
0.008423939347267151,3,2429,,,,,,
0.023926621302962303,3,2439,,,,,,
0.008116927929222584,3,2449,,,,,,
0.018754927441477776,3,2459,,,,,,
0.006734868045896292,3,2469,,,,,,
0.0028055275324732065,3,2479,,,,,,
0.020770082250237465,3,2489,,,,,,
0.0022734529338777065,3,2499,,,,,,
0.005707189906388521,3,2509,,,,,,
0.023313691839575768,3,2519,,,,,,
0.009505431167781353,3,2529,,,,,,
,3,2531,0.3188735544681549,0.24948875606060028,0.8378835320472717,0.11364074051380157,0.38886067271232605,
0.00563059700652957,4,2539,,,,,,
0.027203137055039406,4,2549,,,,,,
0.008411451242864132,4,2559,,,,,,
0.025078237056732178,4,2569,,,,,,
0.008663623593747616,4,2579,,,,,,
0.004316804464906454,4,2589,,,,,,
0.015437787398695946,4,2599,,,,,,
0.004159262403845787,4,2609,,,,,,
0.023404177278280258,4,2619,,,,,,
0.006845599971711636,4,2629,,,,,,
0.007591531611979008,4,2639,,,,,,
0.011004829779267311,4,2649,,,,,,
0.005265517625957727,4,2659,,,,,,
0.006023034453392029,4,2669,,,,,,
0.022344479337334633,4,2679,,,,,,
0.005397635977715254,4,2689,,,,,,
0.010746040381491184,4,2699,,,,,,
0.0043916585855185986,4,2709,,,,,,
0.006874830462038517,4,2719,,,,,,
0.0006278348155319691,4,2729,,,,,,
0.006033733021467924,4,2739,,,,,,
0.015568078495562077,4,2749,,,,,,
0.0016464432701468468,4,2759,,,,,,
0.00188898213673383,4,2769,,,,,,
0.007754894904792309,4,2779,,,,,,
0.004026162903755903,4,2789,,,,,,
0.003483144799247384,4,2799,,,,,,
0.0038723459001630545,4,2809,,,,,,
0.005658707581460476,4,2819,,,,,,
0.0019061523489654064,4,2829,,,,,,
0.008634545840322971,4,2839,,,,,,
0.001400808454491198,4,2849,,,,,,
0.004877797793596983,4,2859,,,,,,
0.0033132783137261868,4,2869,,,,,,
0.0064626228995621204,4,2879,,,,,,
0.008472515270113945,4,2889,,,,,,
0.003935229033231735,4,2899,,,,,,
0.02015203796327114,4,2909,,,,,,
0.0021381499245762825,4,2919,,,,,,
0.0018713119206950068,4,2929,,,,,,
0.0020736739970743656,4,2939,,,,,,
0.010636505670845509,4,2949,,,,,,
0.02158105932176113,4,2959,,,,,,
0.006064766086637974,4,2969,,,,,,
0.008023151196539402,4,2979,,,,,,
0.02703848108649254,4,2989,,,,,,
0.0022770443465560675,4,2999,,,,,,
0.0024688129778951406,4,3009,,,,,,
0.001137815066613257,4,3019,,,,,,
0.007876827381551266,4,3029,,,,,,
0.023268744349479675,4,3039,,,,,,
0.0005113096558488905,4,3049,,,,,,
0.000887489877641201,4,3059,,,,,,
0.002187626902014017,4,3069,,,,,,
0.0004398002347443253,4,3079,,,,,,
0.0009282978717237711,4,3089,,,,,,
0.0003690560697577894,4,3099,,,,,,
0.0007215644000098109,4,3109,,,,,,
0.005921538453549147,4,3119,,,,,,
0.022599445655941963,4,3129,,,,,,
0.001954052597284317,4,3139,,,,,,
0.007695369888097048,4,3149,,,,,,
0.0015874652890488505,4,3159,,,,,,
,4,3164,0.3121780455112457,0.24130879342556,0.8405868411064148,0.39576902985572815,0.38523948192596436,
,5,3165,,,,,,0.39576902985572815
