step,epoch,train_loss,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
9,0,0.25216996669769287,,,,,,
19,0,0.4156743586063385,,,,,,
29,0,0.2233268767595291,,,,,,
39,0,0.1514265537261963,,,,,,
49,0,0.3219991624355316,,,,,,
59,0,0.18836309015750885,,,,,,
69,0,0.23680435121059418,,,,,,
79,0,0.21783870458602905,,,,,,
89,0,0.3380303382873535,,,,,,
99,0,0.2304854393005371,,,,,,
109,0,0.22102713584899902,,,,,,
119,0,0.29975447058677673,,,,,,
129,0,0.2608751058578491,,,,,,
139,0,0.3614960312843323,,,,,,
149,0,0.21815456449985504,,,,,,
159,0,0.16541175544261932,,,,,,
169,0,0.20561695098876953,,,,,,
179,0,0.1418079137802124,,,,,,
189,0,0.15888968110084534,,,,,,
199,0,0.14994193613529205,,,,,,
209,0,0.2564314901828766,,,,,,
219,0,0.20781734585762024,,,,,,
229,0,0.18805302679538727,,,,,,
239,0,0.14992769062519073,,,,,,
249,0,0.1585632562637329,,,,,,
259,0,0.1751319020986557,,,,,,
269,0,0.24573925137519836,,,,,,
279,0,0.25725772976875305,,,,,,
289,0,0.26225799322128296,,,,,,
299,0,0.2375558614730835,,,,,,
309,0,0.16664540767669678,,,,,,
319,0,0.20850570499897003,,,,,,
329,0,0.1490142047405243,,,,,,
339,0,0.07248985767364502,,,,,,
349,0,0.1193358451128006,,,,,,
359,0,0.2121613323688507,,,,,,
369,0,0.25474175810813904,,,,,,
379,0,0.2167166918516159,,,,,,
389,0,0.18547388911247253,,,,,,
399,0,0.23626044392585754,,,,,,
409,0,0.13173289597034454,,,,,,
419,0,0.12630480527877808,,,,,,
429,0,0.14038467407226562,,,,,,
439,0,0.1750183403491974,,,,,,
449,0,0.17726033926010132,,,,,,
459,0,0.09482841938734055,,,,,,
469,0,0.12075135856866837,,,,,,
479,0,0.14370423555374146,,,,,,
489,0,0.17146573960781097,,,,,,
499,0,0.08637334406375885,,,,,,
509,0,0.21850211918354034,,,,,,
519,0,0.19353164732456207,,,,,,
529,0,0.09331076592206955,,,,,,
539,0,0.1723174899816513,,,,,,
549,0,0.14883750677108765,,,,,,
559,0,0.14065314829349518,,,,,,
569,0,0.21449220180511475,,,,,,
579,0,0.09610063582658768,,,,,,
589,0,0.16382130980491638,,,,,,
599,0,0.14534997940063477,,,,,,
609,0,0.20236515998840332,,,,,,
619,0,0.1960885375738144,,,,,,
629,0,0.1332792341709137,,,,,,
639,0,0.17796507477760315,,,,,,
649,0,0.1026521697640419,,,,,,
659,0,0.1262216418981552,,,,,,
669,0,0.1663123071193695,,,,,,
679,0,0.13631966710090637,,,,,,
689,0,0.23758584260940552,,,,,,
699,0,0.1884360909461975,,,,,,
709,0,0.13664008677005768,,,,,,
719,0,0.16464237868785858,,,,,,
729,0,0.08016713708639145,,,,,,
739,0,0.11307141184806824,,,,,,
749,0,0.09042947739362717,,,,,,
759,0,0.21351850032806396,,,,,,
769,0,0.18375448882579803,,,,,,
779,0,0.06708405166864395,,,,,,
789,0,0.1335216462612152,,,,,,
799,0,0.1451534628868103,,,,,,
809,0,0.14521822333335876,,,,,,
819,0,0.1277679055929184,,,,,,
829,0,0.13141906261444092,,,,,,
839,0,0.21717335283756256,,,,,,
849,0,0.14279159903526306,,,,,,
859,0,0.33165228366851807,,,,,,
869,0,0.20523497462272644,,,,,,
879,0,0.11956927925348282,,,,,,
889,0,0.16071686148643494,,,,,,
899,0,0.12599509954452515,,,,,,
909,0,0.15259389579296112,,,,,,
919,0,0.0997515469789505,,,,,,
929,0,0.1637541502714157,,,,,,
939,0,0.10231749713420868,,,,,,
949,0,0.13877007365226746,,,,,,
959,0,0.06899895519018173,,,,,,
969,0,0.16585202515125275,,,,,,
979,0,0.10268545150756836,,,,,,
989,0,0.16788655519485474,,,,,,
999,0,0.12398220598697662,,,,,,
1009,0,0.15306547284126282,,,,,,
1019,0,0.13619296252727509,,,,,,
1029,0,0.14483246207237244,,,,,,
1039,0,0.11053147166967392,,,,,,
1049,0,0.14802463352680206,,,,,,
1059,0,0.20466940104961395,,,,,,
1069,0,0.13645227253437042,,,,,,
1079,0,0.10908595472574234,,,,,,
1089,0,0.12585648894309998,,,,,,
1099,0,0.14105135202407837,,,,,,
1109,0,0.1059570163488388,,,,,,
1119,0,0.1432226300239563,,,,,,
1129,0,0.20312738418579102,,,,,,
1139,0,0.19980132579803467,,,,,,
1149,0,0.13599416613578796,,,,,,
1159,0,0.15511441230773926,,,,,,
1169,0,0.0882352665066719,,,,,,
1179,0,0.10101824998855591,,,,,,
1189,0,0.22059254348278046,,,,,,
1199,0,0.11275763809680939,,,,,,
1209,0,0.14830441772937775,,,,,,
1219,0,0.1210116520524025,,,,,,
1229,0,0.08303075283765793,,,,,,
1239,0,0.09936818480491638,,,,,,
1249,0,0.17849868535995483,,,,,,
1259,0,0.056044794619083405,,,,,,
1269,0,0.10268373042345047,,,,,,
1279,0,0.16519039869308472,,,,,,
1289,0,0.17879796028137207,,,,,,
1299,0,0.12422747164964676,,,,,,
1309,0,0.11468879133462906,,,,,,
1319,0,0.20887337625026703,,,,,,
1329,0,0.1062406450510025,,,,,,
1339,0,0.12112043052911758,,,,,,
1349,0,0.11118055880069733,,,,,,
1359,0,0.14826352894306183,,,,,,
1369,0,0.16988185048103333,,,,,,
1379,0,0.11572146415710449,,,,,,
1389,0,0.1878807246685028,,,,,,
1399,0,0.1064300388097763,,,,,,
1409,0,0.12567168474197388,,,,,,
1419,0,0.12532901763916016,,,,,,
1429,0,0.07381533831357956,,,,,,
1439,0,0.11736734956502914,,,,,,
1449,0,0.05278756096959114,,,,,,
1459,0,0.19151481986045837,,,,,,
1469,0,0.08165617287158966,,,,,,
1479,0,0.04685729369521141,,,,,,
1489,0,0.10017676651477814,,,,,,
1499,0,0.16071367263793945,,,,,,
1509,0,0.19283102452754974,,,,,,
1519,0,0.04646005854010582,,,,,,
1529,0,0.10317761451005936,,,,,,
1539,0,0.20163747668266296,,,,,,
1549,0,0.09482232481241226,,,,,,
1559,0,0.09782280027866364,,,,,,
1569,0,0.11291864514350891,,,,,,
1579,0,0.10430563986301422,,,,,,
1589,0,0.060647301375865936,,,,,,
1599,0,0.13437548279762268,,,,,,
1609,0,0.0794564038515091,,,,,,
1619,0,0.26273253560066223,,,,,,
1629,0,0.192684143781662,,,,,,
1631,0,,0.23999999463558197,0.8044574856758118,0.357512503862381,0.30283504724502563,0.10446495562791824,
1639,1,0.14543646574020386,,,,,,
1649,1,0.11929901689291,,,,,,
1659,1,0.11408967524766922,,,,,,
1669,1,0.06926223635673523,,,,,,
1679,1,0.11453702300786972,,,,,,
1689,1,0.0787092000246048,,,,,,
1699,1,0.16017484664916992,,,,,,
1709,1,0.1218726709485054,,,,,,
1719,1,0.10721714794635773,,,,,,
1729,1,0.062366560101509094,,,,,,
1739,1,0.07506760209798813,,,,,,
