step,epoch,train_loss,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
9,0,0.7233189344406128,,,,,,
19,0,0.7329601049423218,,,,,,
29,0,0.6757108569145203,,,,,,
39,0,0.3165055811405182,,,,,,
49,0,0.4192882180213928,,,,,,
59,0,0.5388289093971252,,,,,,
69,0,0.1641784906387329,,,,,,
79,0,0.3154231309890747,,,,,,
89,0,0.420465350151062,,,,,,
99,0,0.20399105548858643,,,,,,
109,0,0.39126843214035034,,,,,,
119,0,0.1873660385608673,,,,,,
129,0,0.3570787012577057,,,,,,
139,0,0.1886196732521057,,,,,,
149,0,0.31221455335617065,,,,,,
159,0,0.3418029248714447,,,,,,
169,0,0.1848546713590622,,,,,,
179,0,0.23275035619735718,,,,,,
189,0,0.22677496075630188,,,,,,
199,0,0.15496453642845154,,,,,,
209,0,0.276707261800766,,,,,,
219,0,0.25851187109947205,,,,,,
229,0,0.2245335727930069,,,,,,
239,0,0.2308376431465149,,,,,,
249,0,0.30766138434410095,,,,,,
259,0,0.2555515468120575,,,,,,
269,0,0.29422563314437866,,,,,,
279,0,0.24178878962993622,,,,,,
289,0,0.19682912528514862,,,,,,
299,0,0.1590183973312378,,,,,,
309,0,0.15839914977550507,,,,,,
319,0,0.12561999261379242,,,,,,
329,0,0.09377355128526688,,,,,,
339,0,0.15315401554107666,,,,,,
349,0,0.12376122921705246,,,,,,
359,0,0.2814639210700989,,,,,,
369,0,0.17018139362335205,,,,,,
379,0,0.24442729353904724,,,,,,
389,0,0.15696865320205688,,,,,,
399,0,0.15389564633369446,,,,,,
409,0,0.22673945128917694,,,,,,
419,0,0.15745820105075836,,,,,,
429,0,0.2938012182712555,,,,,,
439,0,0.2263021320104599,,,,,,
449,0,0.22061468660831451,,,,,,
459,0,0.23807404935359955,,,,,,
469,0,0.1918707937002182,,,,,,
479,0,0.21505038440227509,,,,,,
489,0,0.2625274658203125,,,,,,
499,0,0.19720040261745453,,,,,,
509,0,0.16698426008224487,,,,,,
519,0,0.13298645615577698,,,,,,
529,0,0.289098858833313,,,,,,
539,0,0.12224173545837402,,,,,,
549,0,0.15350781381130219,,,,,,
559,0,0.18884536623954773,,,,,,
569,0,0.17903324961662292,,,,,,
579,0,0.13678932189941406,,,,,,
589,0,0.1447504758834839,,,,,,
599,0,0.09291061758995056,,,,,,
