step,epoch,train_loss,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas
879,0,0.07324586808681488,,,,,
889,0,0.04973955824971199,,,,,
899,0,0.08820931613445282,,,,,
909,0,0.05965089425444603,,,,,
919,0,0.0709492415189743,,,,,
929,0,0.0776912048459053,,,,,
939,0,0.1699470579624176,,,,,
949,0,0.09468664228916168,,,,,
959,0,0.06892195343971252,,,,,
969,0,0.08001638203859329,,,,,
979,0,0.06549303978681564,,,,,
989,0,0.08467717468738556,,,,,
999,0,0.04580189660191536,,,,,
1009,0,0.02742106281220913,,,,,
1019,0,0.06322421878576279,,,,,
1029,0,0.07143539190292358,,,,,
1039,0,0.06522133201360703,,,,,
1049,0,0.07096505910158157,,,,,
1059,0,0.06429636478424072,,,,,
1069,0,0.09651854634284973,,,,,
1079,0,0.08538942039012909,,,,,
1089,0,0.05744006112217903,,,,,
1099,0,0.14246433973312378,,,,,
1109,0,0.06477627158164978,,,,,
1119,0,0.0784861221909523,,,,,
1129,0,0.051779959350824356,,,,,
1139,0,0.10782669484615326,,,,,
1149,0,0.07483769953250885,,,,,
1159,0,0.06071866303682327,,,,,
1169,0,0.03815711289644241,,,,,
1179,0,0.03184027969837189,,,,,
1189,0,0.1423090696334839,,,,,
1199,0,0.0784759521484375,,,,,
1209,0,0.11682245135307312,,,,,
1219,0,0.07800652831792831,,,,,
1229,0,0.10870097577571869,,,,,
1239,0,0.1292698234319687,,,,,
1249,0,0.05516744777560234,,,,,
1259,0,0.04738813638687134,,,,,
1269,0,0.06061495095491409,,,,,
1279,0,0.11271300911903381,,,,,
1289,0,0.1171092614531517,,,,,
1299,0,0.07521529495716095,,,,,
1309,0,0.06299321353435516,,,,,
1319,0,0.10867314040660858,,,,,
1329,0,0.04727177321910858,,,,,
1339,0,0.03816067427396774,,,,,
1349,0,0.051597390323877335,,,,,
1359,0,0.06059384346008301,,,,,
1369,0,0.07077117264270782,,,,,
1379,0,0.052950482815504074,,,,,
1389,0,0.10355765372514725,,,,,
1399,0,0.06590301543474197,,,,,
1409,0,0.023074552416801453,,,,,
1419,0,0.08096663653850555,,,,,
1429,0,0.03537445887923241,,,,,
1439,0,0.11602982133626938,,,,,
1449,0,0.048535626381635666,,,,,
1459,0,0.055815815925598145,,,,,
1469,0,0.08695762604475021,,,,,
1479,0,0.0684204176068306,,,,,
1489,0,0.03622455894947052,,,,,
1499,0,0.047258228063583374,,,,,
1509,0,0.04536796361207962,,,,,
1519,0,0.04680073261260986,,,,,
1529,0,0.04582008346915245,,,,,
1539,0,0.054300691932439804,,,,,
1549,0,0.04197073355317116,,,,,
1559,0,0.08401872962713242,,,,,
1569,0,0.04951517656445503,,,,,
1579,0,0.060916729271411896,,,,,
1589,0,0.07493824511766434,,,,,
1599,0,0.13325665891170502,,,,,
1609,0,0.04529493302106857,,,,,
1619,0,0.04149263724684715,,,,,
1629,0,0.06360606104135513,,,,,
1639,0,0.03027123585343361,,,,,
1649,0,0.10187795013189316,,,,,
1659,0,0.040497127920389175,,,,,
1669,0,0.130454421043396,,,,,
1679,0,0.05406462401151657,,,,,
1689,0,0.052884817123413086,,,,,
1699,0,0.09584829956293106,,,,,
1709,0,0.0460599847137928,,,,,
1712,0,,0.10645163059234619,0.45632413029670715,0.8461472988128662,0.4104234576225281,0.49096745252609253
1719,1,0.04865550994873047,,,,,
1729,1,0.03169744089245796,,,,,
1739,1,0.03702308610081673,,,,,
1749,1,0.034627098590135574,,,,,
1759,1,0.03445734456181526,,,,,
1769,1,0.029223745688796043,,,,,
1779,1,0.07234884053468704,,,,,
1789,1,0.04287710413336754,,,,,
1799,1,0.02783256024122238,,,,,
1809,1,0.02487289346754551,,,,,
1819,1,0.04931673780083656,,,,,
1829,1,0.02210060879588127,,,,,
1839,1,0.0334477573633194,,,,,
1849,1,0.0618736669421196,,,,,
1859,1,0.04427436739206314,,,,,
1869,1,0.024511393159627914,,,,,
1879,1,0.10233841091394424,,,,,
1889,1,0.03576868027448654,,,,,
1899,1,0.08406683057546616,,,,,
1909,1,0.09837240725755692,,,,,
1919,1,0.048215486109256744,,,,,
1929,1,0.08818691223859787,,,,,
1939,1,0.06399821490049362,,,,,
1949,1,0.04212090000510216,,,,,
1959,1,0.07349751889705658,,,,,
1969,1,0.03401536867022514,,,,,
1979,1,0.05203043669462204,,,,,
1989,1,0.026514414697885513,,,,,
1999,1,0.1159447580575943,,,,,
2009,1,0.05418960750102997,,,,,
2019,1,0.043301090598106384,,,,,
2029,1,0.06288792192935944,,,,,
2039,1,0.04439329728484154,,,,,
2049,1,0.02056930586695671,,,,,
2059,1,0.04194356128573418,,,,,
2069,1,0.041961852461099625,,,,,
2079,1,0.06828702986240387,,,,,
2089,1,0.0653412938117981,,,,,
2099,1,0.06619596481323242,,,,,
2109,1,0.09788232296705246,,,,,
2119,1,0.07785295695066452,,,,,
2129,1,0.013136275112628937,,,,,
2139,1,0.029467500746250153,,,,,
2149,1,0.029532112181186676,,,,,
2159,1,0.06014816835522652,,,,,
2169,1,0.021619101986289024,,,,,
2179,1,0.05227316543459892,,,,,
2189,1,nan,,,,,
2199,1,0.046367745846509933,,,,,
2209,1,0.09154632687568665,,,,,
2219,1,0.035162851214408875,,,,,
2229,1,0.05855012312531471,,,,,
2239,1,0.060353606939315796,,,,,
2249,1,0.033174604177474976,,,,,
2259,1,0.06947281956672668,,,,,
2269,1,0.023296251893043518,,,,,
2279,1,0.051158636808395386,,,,,
2289,1,0.06763171404600143,,,,,
2299,1,0.0605635941028595,,,,,
2309,1,0.0716816782951355,,,,,
2319,1,0.06857188045978546,,,,,
2329,1,0.06177620217204094,,,,,
2339,1,0.058988552540540695,,,,,
2349,1,0.013101683929562569,,,,,
2359,1,0.03191106393933296,,,,,
2369,1,0.021319160237908363,,,,,
2379,1,0.01740414649248123,,,,,
2389,1,0.021707748994231224,,,,,
2399,1,0.03558759763836861,,,,,
2409,1,0.028302349150180817,,,,,
2419,1,0.016961734741926193,,,,,
2429,1,0.044259943068027496,,,,,
2439,1,0.04088931158185005,,,,,
2449,1,0.037107862532138824,,,,,
2459,1,0.07020662724971771,,,,,
2469,1,0.032487764954566956,,,,,
2479,1,0.030326277017593384,,,,,
2489,1,0.013535943813621998,,,,,
2499,1,0.048532698303461075,,,,,
2509,1,0.05821799859404564,,,,,
2519,1,0.025501711294054985,,,,,
2529,1,0.038805585354566574,,,,,
2539,1,0.05246733874082565,,,,,
2549,1,0.028271950781345367,,,,,
2559,1,0.008724999614059925,,,,,
2569,1,0.04235824942588806,,,,,
2579,1,0.018607469275593758,,,,,
2589,1,0.03806616738438606,,,,,
2599,1,0.06957104057073593,,,,,
2609,1,0.04667579382658005,,,,,
2619,1,0.02254294790327549,,,,,
2629,1,0.01724814623594284,,,,,
2639,1,0.037576355040073395,,,,,
2649,1,0.049662500619888306,,,,,
2659,1,0.01271806564182043,,,,,
2669,1,0.030573705211281776,,,,,
2679,1,0.022971458733081818,,,,,
2689,1,0.056885745376348495,,,,,
2699,1,0.02984190173447132,,,,,
2709,1,0.034169942140579224,,,,,
2719,1,0.08116988837718964,,,,,
2729,1,0.04181462898850441,,,,,
2739,1,0.055312544107437134,,,,,
2749,1,0.042344771325588226,,,,,
2759,1,0.022018009796738625,,,,,
2769,1,0.03851032257080078,,,,,
2779,1,0.04910198599100113,,,,,
2789,1,0.04687489569187164,,,,,
2799,1,0.03584766015410423,,,,,
2809,1,0.0265742689371109,,,,,
2819,1,0.04412788525223732,,,,,
2829,1,0.02848244085907936,,,,,
2839,1,0.040795087814331055,,,,,
2849,1,0.03438224643468857,,,,,
2859,1,0.03811691701412201,,,,,
2869,1,nan,,,,,
2879,1,0.029896724969148636,,,,,
2889,1,0.03019464761018753,,,,,
2899,1,0.02518818899989128,,,,,
2909,1,0.025550341233611107,,,,,
2919,1,0.02088886685669422,,,,,
2929,1,0.016383687034249306,,,,,
2939,1,0.035278212279081345,,,,,
2949,1,0.10296358913183212,,,,,
2959,1,0.03179805725812912,,,,,
2969,1,0.04489561542868614,,,,,
2979,1,0.06569244712591171,,,,,
2989,1,0.016073882579803467,,,,,
2999,1,0.04568006470799446,,,,,
3009,1,0.03850046545267105,,,,,
3019,1,0.04087158665060997,,,,,
3029,1,0.04038730263710022,,,,,
3039,1,0.025455299764871597,,,,,
3049,1,0.020976681262254715,,,,,
3059,1,0.021511221304535866,,,,,
3069,1,0.03934705629944801,,,,,
3079,1,0.05814257264137268,,,,,
3089,1,0.01974271796643734,,,,,
3099,1,0.036310870200395584,,,,,
3109,1,0.02624049410223961,,,,,
3119,1,0.03280175104737282,,,,,
3129,1,0.017582911998033524,,,,,
3139,1,0.05399102345108986,,,,,
3149,1,0.0700070858001709,,,,,
3159,1,0.036958567798137665,,,,,
3169,1,0.011507316492497921,,,,,
3179,1,0.039271097630262375,,,,,
3189,1,0.025405773892998695,,,,,
3199,1,0.04169981926679611,,,,,
3209,1,0.039139747619628906,,,,,
3219,1,0.039899811148643494,,,,,
3229,1,0.10081358999013901,,,,,
3239,1,0.044440511614084244,,,,,
3249,1,0.021070100367069244,,,,,
3259,1,0.03833954036235809,,,,,
3269,1,0.04197390377521515,,,,,
3279,1,0.029297908768057823,,,,,
3289,1,0.01763521134853363,,,,,
3299,1,0.031118718907237053,,,,,
3309,1,0.04636755213141441,,,,,
3319,1,0.026256438344717026,,,,,
3329,1,0.023526309058070183,,,,,
3339,1,nan,,,,,
3349,1,0.03318323567509651,,,,,
3359,1,0.017308467999100685,,,,,
3369,1,0.027012141421437263,,,,,
3379,1,0.03043106570839882,,,,,
3389,1,0.043300893157720566,,,,,
3399,1,nan,,,,,
3409,1,0.04908347874879837,,,,,
3419,1,0.024575920775532722,,,,,
3425,1,,0.07810070365667343,0.5686991214752197,0.8797778487205505,0.5325732827186584,0.5853356719017029
3429,2,0.0378691740334034,,,,,
3439,2,0.061663880944252014,,,,,
3449,2,nan,,,,,
3459,2,0.013416996225714684,,,,,
3469,2,0.05047699436545372,,,,,
3479,2,0.03780500590801239,,,,,
3489,2,0.029586102813482285,,,,,
3499,2,0.06390997767448425,,,,,
3509,2,0.03684020787477493,,,,,
3519,2,0.03824733942747116,,,,,
3529,2,0.03373841941356659,,,,,
3539,2,0.06034834682941437,,,,,
3549,2,0.035242438316345215,,,,,
3559,2,0.042514618486166,,,,,
3569,2,0.044274136424064636,,,,,
3579,2,0.03207172080874443,,,,,
3589,2,0.08511638641357422,,,,,
3599,2,nan,,,,,
3609,2,0.029511187225580215,,,,,
3619,2,0.07902267575263977,,,,,
3629,2,0.01843826286494732,,,,,
3639,2,0.022925227880477905,,,,,
3649,2,nan,,,,,
3659,2,0.05077492818236351,,,,,
3669,2,0.042495377361774445,,,,,
3679,2,0.027396149933338165,,,,,
3689,2,0.02545299008488655,,,,,
3699,2,0.027885155752301216,,,,,
3709,2,0.04410123452544212,,,,,
3719,2,0.011117414571344852,,,,,
3729,2,0.019790036603808403,,,,,
3739,2,0.07444461435079575,,,,,
3749,2,0.038147374987602234,,,,,
3759,2,0.04703323170542717,,,,,
3769,2,0.03053068183362484,,,,,
3779,2,0.04449763521552086,,,,,
3789,2,0.015370928682386875,,,,,
3799,2,0.046239517629146576,,,,,
3809,2,0.015411991626024246,,,,,
3819,2,0.051502522081136703,,,,,
3829,2,0.03088325262069702,,,,,
3839,2,0.010268637910485268,,,,,
3849,2,0.055106259882450104,,,,,
3859,2,0.04439263418316841,,,,,
3869,2,0.0450371615588665,,,,,
3879,2,0.03176746517419815,,,,,
3889,2,0.06813362240791321,,,,,
3899,2,0.04172874614596367,,,,,
3909,2,0.02953343465924263,,,,,
3919,2,0.02872222289443016,,,,,
3929,2,0.036574587225914,,,,,
3939,2,0.04572407901287079,,,,,
3949,2,0.02412015199661255,,,,,
3959,2,0.09040623903274536,,,,,
3969,2,0.0236910842359066,,,,,
3979,2,0.013654889538884163,,,,,
3989,2,nan,,,,,
3999,2,0.05465887114405632,,,,,
4009,2,0.04807453975081444,,,,,
4019,2,0.03741736710071564,,,,,
4029,2,0.06214005500078201,,,,,
4039,2,0.04929347336292267,,,,,
4049,2,0.015027297660708427,,,,,
4059,2,0.05257294699549675,,,,,
4069,2,0.0635339543223381,,,,,
4079,2,0.011213820427656174,,,,,
4089,2,0.050301387906074524,,,,,
4099,2,0.07451345026493073,,,,,
4109,2,0.013977774418890476,,,,,
4119,2,0.0163531843572855,,,,,
4129,2,0.052322033792734146,,,,,
4139,2,0.037880122661590576,,,,,
4149,2,0.012224724516272545,,,,,
4159,2,0.03955547884106636,,,,,
4169,2,0.01218678243458271,,,,,
4179,2,0.07253387570381165,,,,,
4189,2,0.024762770161032677,,,,,
4199,2,0.03890395164489746,,,,,
4209,2,0.028484996408224106,,,,,
4219,2,0.07666312158107758,,,,,
4229,2,0.050345901399850845,,,,,
4239,2,0.038361504673957825,,,,,
4249,2,0.024702440947294235,,,,,
4259,2,0.03949905186891556,,,,,
4269,2,0.02600802853703499,,,,,
4279,2,0.023255813866853714,,,,,
4289,2,0.03722206503152847,,,,,
4299,2,0.02498701587319374,,,,,
4309,2,0.017233826220035553,,,,,
4319,2,0.03304939344525337,,,,,
4329,2,0.05843529850244522,,,,,
4339,2,0.024249965324997902,,,,,
4349,2,0.03285316005349159,,,,,
4359,2,0.031116342172026634,,,,,
4369,2,0.013240980915725231,,,,,
4379,2,0.016269482672214508,,,,,
4389,2,0.015284189954400063,,,,,
4399,2,0.02606225199997425,,,,,
4409,2,0.04527101665735245,,,,,
4419,2,0.054587580263614655,,,,,
4429,2,0.03179033473134041,,,,,
4439,2,nan,,,,,
4449,2,0.015806013718247414,,,,,
4459,2,nan,,,,,
4469,2,0.016201917082071304,,,,,
4479,2,0.0395895317196846,,,,,
4489,2,0.013500828295946121,,,,,
4499,2,0.028505831956863403,,,,,
4509,2,0.015785694122314453,,,,,
4519,2,0.04689060151576996,,,,,
4529,2,0.01910524256527424,,,,,
4539,2,0.018929889425635338,,,,,
4549,2,0.03627108037471771,,,,,
4559,2,0.03603331744670868,,,,,
4569,2,0.03202536329627037,,,,,
4579,2,0.029499374330043793,,,,,
4589,2,0.0686977356672287,,,,,
4599,2,0.03693248704075813,,,,,
4609,2,0.08205736428499222,,,,,
4619,2,0.04206358268857002,,,,,
4629,2,0.02680460549890995,,,,,
4639,2,0.024996839463710785,,,,,
4649,2,0.03329407796263695,,,,,
4659,2,0.021586161106824875,,,,,
4669,2,0.027848172932863235,,,,,
4679,2,0.02199714072048664,,,,,
4689,2,0.031409990042448044,,,,,
4699,2,0.03335607424378395,,,,,
4709,2,0.02167574316263199,,,,,
4719,2,0.02424008585512638,,,,,
4729,2,0.029156288132071495,,,,,
4739,2,0.03153613582253456,,,,,
4749,2,0.03537244349718094,,,,,
4759,2,0.019780857488512993,,,,,
4769,2,0.018664242699742317,,,,,
4779,2,0.03790359944105148,,,,,
4789,2,0.04007311537861824,,,,,
4799,2,0.04100974276661873,,,,,
4809,2,0.03836341202259064,,,,,
4819,2,0.029498374089598656,,,,,
4829,2,0.04208434373140335,,,,,
4839,2,0.038396529853343964,,,,,
4849,2,0.03769921511411667,,,,,
4859,2,0.04453520104289055,,,,,
4869,2,0.018817786127328873,,,,,
4879,2,0.01888478547334671,,,,,
4889,2,0.03463660180568695,,,,,
4899,2,0.012192364782094955,,,,,
4909,2,0.030789829790592194,,,,,
4919,2,0.033816441893577576,,,,,
4929,2,0.03199309483170509,,,,,
4939,2,0.04357796162366867,,,,,
4949,2,0.024383895099163055,,,,,
4959,2,0.014676069840788841,,,,,
4969,2,0.03866232931613922,,,,,
4979,2,0.019843360409140587,,,,,
4989,2,0.028521059080958366,,,,,
4999,2,0.024518035352230072,,,,,
5009,2,0.06273358315229416,,,,,
5019,2,0.017879365012049675,,,,,
5029,2,0.0418316125869751,,,,,
5039,2,0.04138429835438728,,,,,
5049,2,0.0924486443400383,,,,,
5059,2,0.011696982197463512,,,,,
5069,2,0.015196969732642174,,,,,
5079,2,0.03713328763842583,,,,,
5089,2,0.12296696752309799,,,,,
5099,2,0.03118329495191574,,,,,
5109,2,0.03268074244260788,,,,,
5119,2,0.017053985968232155,,,,,
5129,2,0.037924181669950485,,,,,
5138,2,,0.07808275520801544,0.5686991214752197,0.8797778487205505,0.5325732827186584,0.5853356719017029
5139,3,0.06039240211248398,,,,,
5149,3,0.03385116159915924,,,,,
5159,3,0.02407803013920784,,,,,
5169,3,0.07813261449337006,,,,,
5179,3,0.030453668907284737,,,,,
5189,3,0.048059821128845215,,,,,
5199,3,0.022010307759046555,,,,,
5209,3,0.03255094960331917,,,,,
5219,3,0.022807860746979713,,,,,
5229,3,0.022889934480190277,,,,,
5239,3,0.01686716638505459,,,,,
5249,3,0.020837469026446342,,,,,
5259,3,0.08679813146591187,,,,,
5269,3,0.029536139219999313,,,,,
5279,3,0.02726004086434841,,,,,
5289,3,0.029262462630867958,,,,,
5299,3,0.04165809229016304,,,,,
5309,3,0.08562760800123215,,,,,
5319,3,0.08302130550146103,,,,,
5329,3,0.02313079684972763,,,,,
5339,3,0.02870551496744156,,,,,
5349,3,0.020991500467061996,,,,,
5359,3,0.027201293036341667,,,,,
5369,3,0.03270779550075531,,,,,
5379,3,0.04001578316092491,,,,,
5389,3,0.02965419925749302,,,,,
5399,3,0.01722446270287037,,,,,
5409,3,0.02567386068403721,,,,,
5419,3,0.04298340529203415,,,,,
5429,3,0.07347377389669418,,,,,
5439,3,0.0201276745647192,,,,,
5449,3,0.024033451452851295,,,,,
5459,3,0.04471161589026451,,,,,
5469,3,0.04111099988222122,,,,,
5479,3,0.02062857151031494,,,,,
5489,3,0.05554000660777092,,,,,
5499,3,0.02226240560412407,,,,,
5509,3,0.008350878953933716,,,,,
5519,3,0.02108434960246086,,,,,
5529,3,0.03750477358698845,,,,,
5539,3,0.05042527616024017,,,,,
5549,3,0.04718555882573128,,,,,
5559,3,0.05708247423171997,,,,,
5569,3,0.04252195730805397,,,,,
5579,3,0.05047411844134331,,,,,
5589,3,0.04079169034957886,,,,,
5599,3,0.016837306320667267,,,,,
5609,3,0.023736173287034035,,,,,
5619,3,0.03859356418251991,,,,,
5629,3,0.039444368332624435,,,,,
5639,3,0.05589805543422699,,,,,
5649,3,0.053840942680835724,,,,,
5659,3,0.06097303330898285,,,,,
5669,3,0.0155227892100811,,,,,
5679,3,0.01882270537316799,,,,,
5689,3,0.07834840565919876,,,,,
5699,3,0.06345828622579575,,,,,
5709,3,0.01874890737235546,,,,,
5719,3,0.026193244382739067,,,,,
5729,3,0.021868901327252388,,,,,
5739,3,0.022320028394460678,,,,,
5749,3,nan,,,,,
5759,3,0.12005744874477386,,,,,
5769,3,0.05662586912512779,,,,,
5779,3,0.042280346155166626,,,,,
5789,3,0.03954872488975525,,,,,
5799,3,0.02928314357995987,,,,,
5809,3,0.09232092648744583,,,,,
5819,3,0.040611691772937775,,,,,
5829,3,0.022520212456583977,,,,,
5839,3,0.0482209175825119,,,,,
5849,3,0.032845672219991684,,,,,
5859,3,0.026293063536286354,,,,,
5869,3,0.02819598838686943,,,,,
5879,3,0.033052947372198105,,,,,
5889,3,0.033473264425992966,,,,,
5899,3,0.03024551272392273,,,,,
5909,3,0.02899990975856781,,,,,
5919,3,0.04668283835053444,,,,,
5929,3,0.02214951626956463,,,,,
5939,3,nan,,,,,
5949,3,0.01546839065849781,,,,,
5959,3,0.03746925666928291,,,,,
5969,3,0.023609943687915802,,,,,
5979,3,0.02413189969956875,,,,,
5989,3,0.0421258807182312,,,,,
5999,3,0.01735093630850315,,,,,
6009,3,0.024553075432777405,,,,,
6019,3,0.019771084189414978,,,,,
6029,3,0.05231000855565071,,,,,
6039,3,0.01486635860055685,,,,,
6049,3,0.03311493620276451,,,,,
6059,3,0.023541675880551338,,,,,
6069,3,0.01619919203221798,,,,,
6079,3,0.05057932808995247,,,,,
6089,3,0.04180017486214638,,,,,
6099,3,0.0495486855506897,,,,,
6109,3,0.04269501566886902,,,,,
6119,3,0.04838771000504494,,,,,
6129,3,0.050727952271699905,,,,,
6139,3,0.02374892681837082,,,,,
6149,3,0.03419419378042221,,,,,
6159,3,0.05324775353074074,,,,,
6169,3,0.03331587091088295,,,,,
6179,3,0.01637803576886654,,,,,
6189,3,0.026957791298627853,,,,,
6199,3,0.0236042607575655,,,,,
6209,3,0.02466653101146221,,,,,
6219,3,0.032065972685813904,,,,,
6229,3,0.02687126398086548,,,,,
6239,3,0.011103280819952488,,,,,
6249,3,0.04020124673843384,,,,,
6259,3,0.02973506972193718,,,,,
6269,3,0.021370235830545425,,,,,
6279,3,0.05406782403588295,,,,,
6289,3,0.02463148534297943,,,,,
6299,3,0.049657005816698074,,,,,
6309,3,0.053653404116630554,,,,,
6319,3,0.013764956966042519,,,,,
6329,3,0.04259887710213661,,,,,
6339,3,0.01433472242206335,,,,,
6349,3,0.01782953552901745,,,,,
6359,3,0.04663001000881195,,,,,
6369,3,0.03489578887820244,,,,,
6379,3,0.04199521988630295,,,,,
6389,3,0.025960875675082207,,,,,
6399,3,0.027391359210014343,,,,,
6409,3,0.053113825619220734,,,,,
6419,3,0.04300101846456528,,,,,
6429,3,0.02631806582212448,,,,,
6439,3,0.05349412560462952,,,,,
6449,3,0.06378301978111267,,,,,
6459,3,0.01272091269493103,,,,,
6469,3,0.04592454060912132,,,,,
6479,3,0.023257339373230934,,,,,
6489,3,0.011847857385873795,,,,,
6499,3,0.05053471028804779,,,,,
6509,3,0.03294849023222923,,,,,
6519,3,0.030419841408729553,,,,,
6529,3,0.024108968675136566,,,,,
6539,3,0.039772842079401016,,,,,
6549,3,0.02340095490217209,,,,,
6559,3,0.018603745847940445,,,,,
6569,3,0.04362044855952263,,,,,
6579,3,0.019310954958200455,,,,,
6589,3,0.023838352411985397,,,,,
6599,3,0.011406272649765015,,,,,
6609,3,0.03995552659034729,,,,,
6619,3,0.05011662095785141,,,,,
6629,3,0.05333375185728073,,,,,
6639,3,0.026021666824817657,,,,,
6649,3,0.02452951669692993,,,,,
6659,3,0.02452296018600464,,,,,
6669,3,0.016358401626348495,,,,,
6679,3,0.07631415873765945,,,,,
6689,3,0.07856707274913788,,,,,
6699,3,0.045960601419210434,,,,,
6709,3,0.054033465683460236,,,,,
6719,3,0.0515037439763546,,,,,
6729,3,0.08830127120018005,,,,,
6739,3,0.03460029885172844,,,,,
6749,3,0.06527189910411835,,,,,
6759,3,0.026221955195069313,,,,,
6769,3,0.031596001237630844,,,,,
6779,3,0.01596198044717312,,,,,
6789,3,0.03121892362833023,,,,,
6799,3,0.040980804711580276,,,,,
6809,3,0.02327435463666916,,,,,
6819,3,0.06134168803691864,,,,,
6829,3,0.046788379549980164,,,,,
6839,3,0.01770411618053913,,,,,
6849,3,0.023196140304207802,,,,,
6851,3,,0.07812459021806717,0.5686991214752197,0.8797778487205505,0.5325732827186584,0.5853356719017029
6859,4,0.033524930477142334,,,,,
6869,4,0.017107119783759117,,,,,
6879,4,nan,,,,,
6889,4,nan,,,,,
6899,4,nan,,,,,
6909,4,nan,,,,,
6919,4,nan,,,,,
6929,4,nan,,,,,
6939,4,nan,,,,,
6949,4,nan,,,,,
6959,4,nan,,,,,
6969,4,nan,,,,,
6979,4,nan,,,,,
6989,4,nan,,,,,
6999,4,nan,,,,,
7009,4,nan,,,,,
7019,4,nan,,,,,
7029,4,nan,,,,,
7039,4,nan,,,,,
7049,4,nan,,,,,
7059,4,nan,,,,,
7069,4,nan,,,,,
7079,4,nan,,,,,
7089,4,nan,,,,,
7099,4,nan,,,,,
7109,4,nan,,,,,
7119,4,nan,,,,,
7129,4,nan,,,,,
7139,4,nan,,,,,
7149,4,nan,,,,,
7159,4,nan,,,,,
7169,4,nan,,,,,
7179,4,nan,,,,,
7189,4,nan,,,,,
7199,4,nan,,,,,
7209,4,nan,,,,,
7219,4,nan,,,,,
7229,4,nan,,,,,
7239,4,nan,,,,,
7249,4,nan,,,,,
7259,4,nan,,,,,
7269,4,nan,,,,,
7279,4,nan,,,,,
7289,4,nan,,,,,
7299,4,nan,,,,,
7309,4,nan,,,,,
7319,4,nan,,,,,
7329,4,nan,,,,,
7339,4,nan,,,,,
7349,4,nan,,,,,
7359,4,nan,,,,,
7369,4,nan,,,,,
7379,4,nan,,,,,
7389,4,nan,,,,,
7399,4,nan,,,,,
7409,4,nan,,,,,
7419,4,nan,,,,,
7429,4,nan,,,,,
7439,4,nan,,,,,
7449,4,nan,,,,,
7459,4,nan,,,,,
7469,4,nan,,,,,
7479,4,nan,,,,,
7489,4,nan,,,,,
7499,4,nan,,,,,
