train_loss,step,epoch,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
0.6511906981468201,9,0,,,,,,
0.16680167615413666,19,0,,,,,,
0.33957037329673767,29,0,,,,,,
0.3727096915245056,39,0,,,,,,
0.3086903691291809,49,0,,,,,,
0.1701541244983673,59,0,,,,,,
0.32658350467681885,69,0,,,,,,
0.18544058501720428,79,0,,,,,,
0.16737323999404907,89,0,,,,,,
0.24713389575481415,99,0,,,,,,
0.1688845306634903,109,0,,,,,,
0.24446183443069458,119,0,,,,,,
0.5066620707511902,129,0,,,,,,
0.19007331132888794,139,0,,,,,,
0.21332557499408722,149,0,,,,,,
0.18697655200958252,159,0,,,,,,
0.21638086438179016,169,0,,,,,,
0.13426987826824188,179,0,,,,,,
0.1825219690799713,189,0,,,,,,
0.14491333067417145,199,0,,,,,,
0.18197064101696014,209,0,,,,,,
0.24221737682819366,219,0,,,,,,
0.10225298255681992,229,0,,,,,,
0.1341405212879181,239,0,,,,,,
0.2515634298324585,249,0,,,,,,
0.10699036717414856,259,0,,,,,,
0.22678685188293457,269,0,,,,,,
0.2354774922132492,279,0,,,,,,
0.24278807640075684,289,0,,,,,,
0.1613217443227768,299,0,,,,,,
0.2166745662689209,309,0,,,,,,
0.1591188609600067,319,0,,,,,,
0.19151346385478973,329,0,,,,,,
0.1850353330373764,339,0,,,,,,
0.17204232513904572,349,0,,,,,,
,351,0,0.13168157637119293,0.3578111529350281,0.3123142123222351,0.7980513572692871,0.2530674934387207,
0.11748643219470978,359,1,,,,,,
0.20180580019950867,369,1,,,,,,
0.09570547193288803,379,1,,,,,,
0.1963239312171936,389,1,,,,,,
0.11961662769317627,399,1,,,,,,
0.14401115477085114,409,1,,,,,,
0.08065643906593323,419,1,,,,,,
0.09611588716506958,429,1,,,,,,
0.20390479266643524,439,1,,,,,,
0.210936039686203,449,1,,,,,,
0.20216864347457886,459,1,,,,,,
0.14408214390277863,469,1,,,,,,
0.0903891995549202,479,1,,,,,,
0.11114028096199036,489,1,,,,,,
0.10766740888357162,499,1,,,,,,
0.16739964485168457,509,1,,,,,,
0.13412682712078094,519,1,,,,,,
0.12060216814279556,529,1,,,,,,
0.15974558889865875,539,1,,,,,,
0.15526743233203888,549,1,,,,,,
0.1685454100370407,559,1,,,,,,
0.1220206543803215,569,1,,,,,,
0.10188815742731094,579,1,,,,,,
0.15581969916820526,589,1,,,,,,
0.11860008537769318,599,1,,,,,,
0.16532202064990997,609,1,,,,,,
0.14546363055706024,619,1,,,,,,
0.12072759866714478,629,1,,,,,,
0.22722850739955902,639,1,,,,,,
0.19721619784832,649,1,,,,,,
0.1749114990234375,659,1,,,,,,
0.2132408320903778,669,1,,,,,,
0.14884912967681885,679,1,,,,,,
0.17568950355052948,689,1,,,,,,
0.08072952926158905,699,1,,,,,,
,703,1,0.10758786648511887,0.3959977924823761,0.351073682308197,0.8062900900840759,0.30061349272727966,
0.1225673034787178,709,2,,,,,,
0.06362289935350418,719,2,,,,,,
0.12914784252643585,729,2,,,,,,
0.1282583475112915,739,2,,,,,,
0.1094990223646164,749,2,,,,,,
0.10217643529176712,759,2,,,,,,
0.09273816645145416,769,2,,,,,,
0.17776606976985931,779,2,,,,,,
0.19127801060676575,789,2,,,,,,
0.12998269498348236,799,2,,,,,,
0.1851905882358551,809,2,,,,,,
0.08601389825344086,819,2,,,,,,
0.11908981949090958,829,2,,,,,,
0.10026246309280396,839,2,,,,,,
0.09312231838703156,849,2,,,,,,
0.08413728326559067,859,2,,,,,,
0.12708991765975952,869,2,,,,,,
0.06812465935945511,879,2,,,,,,
0.15388864278793335,889,2,,,,,,
0.13567598164081573,899,2,,,,,,
0.10406896471977234,909,2,,,,,,
0.06873705983161926,919,2,,,,,,
0.08827295899391174,929,2,,,,,,
0.1091485396027565,939,2,,,,,,
0.10165821760892868,949,2,,,,,,
0.08827855437994003,959,2,,,,,,
0.060748834162950516,969,2,,,,,,
0.08581667393445969,979,2,,,,,,
0.09675204753875732,989,2,,,,,,
0.07241959124803543,999,2,,,,,,
0.127451092004776,1009,2,,,,,,
0.09514082223176956,1019,2,,,,,,
0.10821247845888138,1029,2,,,,,,
0.0746106207370758,1039,2,,,,,,
0.13008823990821838,1049,2,,,,,,
,1055,2,0.10492116957902908,0.4129956364631653,0.3592701554298401,0.8090375661849976,0.31134968996047974,
0.07761303335428238,1059,3,,,,,,
0.1546158343553543,1069,3,,,,,,
0.08553557842969894,1079,3,,,,,,
0.08094906061887741,1089,3,,,,,,
0.054461441934108734,1099,3,,,,,,
0.03796153888106346,1109,3,,,,,,
0.09900041669607162,1119,3,,,,,,
0.059728994965553284,1129,3,,,,,,
0.08683392405509949,1139,3,,,,,,
0.10261204093694687,1149,3,,,,,,
0.07303205132484436,1159,3,,,,,,
0.09688533842563629,1169,3,,,,,,
0.06793452054262161,1179,3,,,,,,
0.08226064592599869,1189,3,,,,,,
0.053744375705718994,1199,3,,,,,,
0.07482317090034485,1209,3,,,,,,
0.09473512321710587,1219,3,,,,,,
0.08570286631584167,1229,3,,,,,,
0.04348599910736084,1239,3,,,,,,
0.05086129903793335,1249,3,,,,,,
0.054822783917188644,1259,3,,,,,,
0.06304490566253662,1269,3,,,,,,
0.054620739072561264,1279,3,,,,,,
0.07983357459306717,1289,3,,,,,,
0.07741721719503403,1299,3,,,,,,
0.0710490271449089,1309,3,,,,,,
0.09744887053966522,1319,3,,,,,,
0.08413857221603394,1329,3,,,,,,
0.06326556205749512,1339,3,,,,,,
0.08906832337379456,1349,3,,,,,,
0.12084886431694031,1359,3,,,,,,
0.0522884763777256,1369,3,,,,,,
0.05234936997294426,1379,3,,,,,,
0.05317492410540581,1389,3,,,,,,
0.07612594217061996,1399,3,,,,,,
,1407,3,0.110157310962677,0.4355267584323883,0.38684532046318054,0.8165107369422913,0.34355828166007996,
0.047446951270103455,1409,4,,,,,,
0.07167614251375198,1419,4,,,,,,
0.03533398360013962,1429,4,,,,,,
0.05658207833766937,1439,4,,,,,,
0.06427167356014252,1449,4,,,,,,
0.05268627032637596,1459,4,,,,,,
0.08450202643871307,1469,4,,,,,,
0.0495462641119957,1479,4,,,,,,
0.09479528665542603,1489,4,,,,,,
0.1381746232509613,1499,4,,,,,,
0.06701090186834335,1509,4,,,,,,
0.06958010047674179,1519,4,,,,,,
0.051369257271289825,1529,4,,,,,,
0.06548812240362167,1539,4,,,,,,
0.030683821067214012,1549,4,,,,,,
0.04174503684043884,1559,4,,,,,,
0.03918507322669029,1569,4,,,,,,
0.07298394292593002,1579,4,,,,,,
0.04637777432799339,1589,4,,,,,,
0.05840051919221878,1599,4,,,,,,
0.025938786566257477,1609,4,,,,,,
0.05207553505897522,1619,4,,,,,,
0.05931129679083824,1629,4,,,,,,
0.0581229031085968,1639,4,,,,,,
0.046847209334373474,1649,4,,,,,,
0.043650899082422256,1659,4,,,,,,
0.05604753643274307,1669,4,,,,,,
0.05234918370842934,1679,4,,,,,,
0.05346539244055748,1689,4,,,,,,
0.03035622462630272,1699,4,,,,,,
0.031369246542453766,1709,4,,,,,,
0.051683586090803146,1719,4,,,,,,
0.054519739001989365,1729,4,,,,,,
0.03798076510429382,1739,4,,,,,,
0.03469359874725342,1749,4,,,,,,
0.04216017946600914,1759,4,,,,,,
,1759,4,0.12175656110048294,0.4438652992248535,0.399013489484787,0.8194147944450378,0.3558282256126404,
,1760,5,,,,,,0.12175656110048294
