train_loss,step,epoch,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_em,val_qa_bert_score
0.33940109610557556,679,0,,,,,
0.1977071911096573,689,0,,,,,
0.18951085209846497,699,0,,,,,
0.13556429743766785,709,0,,,,,
0.12834900617599487,719,0,,,,,
0.0776902288198471,729,0,,,,,
0.1313115805387497,739,0,,,,,
0.15102484822273254,749,0,,,,,
0.3918215334415436,759,0,,,,,
0.08438122272491455,769,0,,,,,
0.08357681334018707,779,0,,,,,
0.12768854200839996,789,0,,,,,
0.38715142011642456,799,0,,,,,
0.12221275269985199,809,0,,,,,
0.2441442906856537,819,0,,,,,
0.0649721622467041,829,0,,,,,
0.20940431952476501,839,0,,,,,
0.08198950439691544,849,0,,,,,
0.10483752191066742,859,0,,,,,
0.33635765314102173,869,0,,,,,
0.06359574943780899,879,0,,,,,
nan,889,0,,,,,
0.13480928540229797,899,0,,,,,
0.07162513583898544,909,0,,,,,
0.31055933237075806,919,0,,,,,
0.6077187657356262,929,0,,,,,
0.0784197524189949,939,0,,,,,
0.1375991702079773,949,0,,,,,
0.061266422271728516,959,0,,,,,
0.09995298832654953,969,0,,,,,
0.2664152681827545,979,0,,,,,
0.3893820345401764,989,0,,,,,
0.052461959421634674,999,0,,,,,
0.07202304154634476,1009,0,,,,,
0.1350555121898651,1019,0,,,,,
0.12774834036827087,1029,0,,,,,
0.08883219212293625,1039,0,,,,,
0.3387407958507538,1049,0,,,,,
0.2680128812789917,1059,0,,,,,
0.15169976651668549,1069,0,,,,,
0.14483922719955444,1079,0,,,,,
0.06081870570778847,1089,0,,,,,
0.06190142780542374,1099,0,,,,,
0.08431712538003922,1109,0,,,,,
0.08977442979812622,1119,0,,,,,
nan,1129,0,,,,,
0.16523458063602448,1139,0,,,,,
0.10249790549278259,1149,0,,,,,
0.294000506401062,1159,0,,,,,
0.31806233525276184,1169,0,,,,,
0.3692411184310913,1179,0,,,,,
0.070676289498806,1189,0,,,,,
0.14088112115859985,1199,0,,,,,
0.12545247375965118,1209,0,,,,,
0.07731914520263672,1219,0,,,,,
0.09000300616025925,1229,0,,,,,
0.3997480571269989,1239,0,,,,,
0.12894609570503235,1249,0,,,,,
nan,1259,0,,,,,
0.3739053010940552,1269,0,,,,,
0.12602129578590393,1279,0,,,,,
0.36380597949028015,1289,0,,,,,
0.31184354424476624,1299,0,,,,,
0.5119443535804749,1309,0,,,,,
0.1029287800192833,1319,0,,,,,
0.2171383947134018,1329,0,,,,,
0.09242358803749084,1339,0,,,,,
0.08276035636663437,1349,0,,,,,
0.08508594334125519,1359,0,,,,,
0.13471846282482147,1369,0,,,,,
0.1430516242980957,1379,0,,,,,
0.3679352402687073,1389,0,,,,,
0.5176607966423035,1399,0,,,,,
0.10719965398311615,1409,0,,,,,
0.6663577556610107,1419,0,,,,,
0.14224396646022797,1429,0,,,,,
0.077482208609581,1439,0,,,,,
0.2947242856025696,1449,0,,,,,
0.17809323966503143,1459,0,,,,,
0.15815939009189606,1469,0,,,,,
0.3852589428424835,1479,0,,,,,
0.11635066568851471,1489,0,,,,,
0.09967105090618134,1499,0,,,,,
0.12774477899074554,1509,0,,,,,
0.3946850597858429,1519,0,,,,,
nan,1529,0,,,,,
0.1365494281053543,1539,0,,,,,
0.11859556287527084,1549,0,,,,,
0.16543681919574738,1559,0,,,,,
0.09512356668710709,1569,0,,,,,
0.27438244223594666,1579,0,,,,,
0.1931052953004837,1589,0,,,,,
0.09132780879735947,1599,0,,,,,
0.2303486317396164,1609,0,,,,,
0.3503129482269287,1619,0,,,,,
0.14576108753681183,1629,0,,,,,
0.15452903509140015,1639,0,,,,,
0.08647286146879196,1649,0,,,,,
0.30006006360054016,1659,0,,,,,
0.05236046761274338,1669,0,,,,,
0.06455546617507935,1679,0,,,,,
0.11349988728761673,1689,0,,,,,
0.10772784054279327,1699,0,,,,,
0.14619584381580353,1709,0,,,,,
0.125257670879364,1719,0,,,,,
0.34502437710762024,1729,0,,,,,
0.1395753026008606,1739,0,,,,,
0.2610815465450287,1749,0,,,,,
0.08880288153886795,1759,0,,,,,
0.32087308168411255,1769,0,,,,,
0.11856557428836823,1779,0,,,,,
0.1260787397623062,1789,0,,,,,
0.15908661484718323,1799,0,,,,,
0.0810355693101883,1809,0,,,,,
0.11988138407468796,1819,0,,,,,
nan,1829,0,,,,,
0.413424015045166,1839,0,,,,,
0.08851916342973709,1849,0,,,,,
0.16474750638008118,1859,0,,,,,
0.3285489082336426,1869,0,,,,,
0.0956180989742279,1879,0,,,,,
0.2551199495792389,1889,0,,,,,
nan,1899,0,,,,,
0.13167442381381989,1909,0,,,,,
0.07145878672599792,1919,0,,,,,
0.3633953928947449,1929,0,,,,,
0.061745785176754,1939,0,,,,,
0.3416218161582947,1949,0,,,,,
0.08935753256082535,1959,0,,,,,
0.1350993812084198,1969,0,,,,,
0.08361521363258362,1979,0,,,,,
0.08550170809030533,1989,0,,,,,
0.13502925634384155,1999,0,,,,,
0.09503272920846939,2009,0,,,,,
nan,2019,0,,,,,
0.09553723782300949,2029,0,,,,,
0.12328574806451797,2039,0,,,,,
0.11907500773668289,2049,0,,,,,
0.1205686554312706,2059,0,,,,,
0.2089061141014099,2069,0,,,,,
0.08365993946790695,2079,0,,,,,
0.22052600979804993,2089,0,,,,,
0.13102927803993225,2099,0,,,,,
0.3572703003883362,2109,0,,,,,
0.3087455928325653,2119,0,,,,,
0.09640349447727203,2129,0,,,,,
0.14526817202568054,2139,0,,,,,
0.09783165901899338,2149,0,,,,,
0.08488341420888901,2159,0,,,,,
0.22425009310245514,2169,0,,,,,
0.07178930938243866,2179,0,,,,,
0.07035531103610992,2189,0,,,,,
0.21309740841388702,2199,0,,,,,
0.08387969434261322,2209,0,,,,,
0.08014149963855743,2219,0,,,,,
0.08835918456315994,2229,0,,,,,
0.2265980988740921,2239,0,,,,,
0.13331590592861176,2249,0,,,,,
0.09596680104732513,2259,0,,,,,
0.09157995134592056,2269,0,,,,,
0.16012738645076752,2279,0,,,,,
0.11323264241218567,2289,0,,,,,
0.2968820631504059,2299,0,,,,,
0.1817607432603836,2309,0,,,,,
0.10278680175542831,2319,0,,,,,
0.10410337895154953,2329,0,,,,,
0.43695107102394104,2339,0,,,,,
,2347,0,0.4273703396320343,0.44413095712661743,0.13022474944591522,0.37296417355537415,0.8309794068336487
0.10157011449337006,2349,1,,,,,
0.07503408193588257,2359,1,,,,,
nan,2369,1,,,,,
nan,2379,1,,,,,
0.11982706189155579,2389,1,,,,,
0.0770300030708313,2399,1,,,,,
0.1069837361574173,2409,1,,,,,
0.11109911650419235,2419,1,,,,,
0.13123255968093872,2429,1,,,,,
0.11453315615653992,2439,1,,,,,
0.2316630333662033,2449,1,,,,,
0.0830332338809967,2459,1,,,,,
0.06880371272563934,2469,1,,,,,
0.16772916913032532,2479,1,,,,,
nan,2489,1,,,,,
0.09650664776563644,2499,1,,,,,
0.12514539062976837,2509,1,,,,,
0.08319886028766632,2519,1,,,,,
0.1747187376022339,2529,1,,,,,
0.7971271872520447,2539,1,,,,,
0.05987897142767906,2549,1,,,,,
0.14733368158340454,2559,1,,,,,
0.14141084253787994,2569,1,,,,,
0.1440814733505249,2579,1,,,,,
0.0951760783791542,2589,1,,,,,
0.1270211637020111,2599,1,,,,,
0.10180065780878067,2609,1,,,,,
0.10533551871776581,2619,1,,,,,
0.5006179213523865,2629,1,,,,,
nan,2639,1,,,,,
0.08187241852283478,2649,1,,,,,
nan,2659,1,,,,,
0.06516855210065842,2669,1,,,,,
0.4622831642627716,2679,1,,,,,
nan,2689,1,,,,,
0.12149489670991898,2699,1,,,,,
0.35431522130966187,2709,1,,,,,
nan,2719,1,,,,,
0.1590578854084015,2729,1,,,,,
0.38535311818122864,2739,1,,,,,
0.13005493581295013,2749,1,,,,,
nan,2759,1,,,,,
0.3662451505661011,2769,1,,,,,
0.14432214200496674,2779,1,,,,,
0.19244596362113953,2789,1,,,,,
0.09554480016231537,2799,1,,,,,
nan,2809,1,,,,,
0.09147311747074127,2819,1,,,,,
0.09109532088041306,2829,1,,,,,
0.08695702999830246,2839,1,,,,,
nan,2849,1,,,,,
0.13077864050865173,2859,1,,,,,
0.1511012613773346,2869,1,,,,,
0.14429807662963867,2879,1,,,,,
0.14839349687099457,2889,1,,,,,
0.10731919854879379,2899,1,,,,,
0.08924859762191772,2909,1,,,,,
0.13545122742652893,2919,1,,,,,
0.07693851739168167,2929,1,,,,,
0.2321501523256302,2939,1,,,,,
0.14932873845100403,2949,1,,,,,
0.09874144941568375,2959,1,,,,,
0.15865297615528107,2969,1,,,,,
0.08779722452163696,2979,1,,,,,
0.16342739760875702,2989,1,,,,,
0.0627513974905014,2999,1,,,,,
0.07504219561815262,3009,1,,,,,
0.578784167766571,3019,1,,,,,
0.09186876565217972,3029,1,,,,,
0.09025047719478607,3039,1,,,,,
nan,3049,1,,,,,
0.10351668298244476,3059,1,,,,,
0.3936137855052948,3069,1,,,,,
0.12313572317361832,3079,1,,,,,
0.35051488876342773,3089,1,,,,,
nan,3099,1,,,,,
nan,3109,1,,,,,
nan,3119,1,,,,,
nan,3129,1,,,,,
nan,3139,1,,,,,
nan,3149,1,,,,,
nan,3159,1,,,,,
nan,3169,1,,,,,
nan,3179,1,,,,,
nan,3189,1,,,,,
nan,3199,1,,,,,
nan,3209,1,,,,,
nan,3219,1,,,,,
nan,3229,1,,,,,
nan,3239,1,,,,,
nan,3249,1,,,,,
nan,3259,1,,,,,
nan,3269,1,,,,,
nan,3279,1,,,,,
nan,3289,1,,,,,
nan,3299,1,,,,,
nan,3309,1,,,,,
nan,3319,1,,,,,
nan,3329,1,,,,,
nan,3339,1,,,,,
nan,3349,1,,,,,
nan,3359,1,,,,,
nan,3369,1,,,,,
nan,3379,1,,,,,
nan,3389,1,,,,,
nan,3399,1,,,,,
nan,3409,1,,,,,
nan,3419,1,,,,,
nan,3429,1,,,,,
nan,3439,1,,,,,
nan,3449,1,,,,,
nan,3459,1,,,,,
nan,3469,1,,,,,
nan,3479,1,,,,,
nan,3489,1,,,,,
nan,3499,1,,,,,
nan,3509,1,,,,,
nan,3519,1,,,,,
nan,3529,1,,,,,
nan,3539,1,,,,,
nan,3549,1,,,,,
nan,3559,1,,,,,
nan,3569,1,,,,,
nan,3579,1,,,,,
nan,3589,1,,,,,
nan,3599,1,,,,,
nan,3609,1,,,,,
nan,3619,1,,,,,
nan,3629,1,,,,,
nan,3639,1,,,,,
nan,3649,1,,,,,
nan,3659,1,,,,,
nan,3669,1,,,,,
nan,3679,1,,,,,
nan,3689,1,,,,,
nan,3699,1,,,,,
nan,3709,1,,,,,
nan,3719,1,,,,,
nan,3729,1,,,,,
nan,3739,1,,,,,
nan,3749,1,,,,,
nan,3759,1,,,,,
nan,3769,1,,,,,
nan,3779,1,,,,,
nan,3789,1,,,,,
nan,3799,1,,,,,
nan,3809,1,,,,,
nan,3819,1,,,,,
nan,3829,1,,,,,
nan,3839,1,,,,,
nan,3849,1,,,,,
nan,3859,1,,,,,
nan,3869,1,,,,,
nan,3879,1,,,,,
nan,3889,1,,,,,
nan,3899,1,,,,,
nan,3909,1,,,,,
nan,3919,1,,,,,
nan,3929,1,,,,,
nan,3939,1,,,,,
nan,3949,1,,,,,
nan,3959,1,,,,,
nan,3969,1,,,,,
nan,3979,1,,,,,
nan,3989,1,,,,,
nan,3999,1,,,,,
nan,4009,1,,,,,
nan,4019,1,,,,,
nan,4029,1,,,,,
nan,4039,1,,,,,
nan,4049,1,,,,,
nan,4059,1,,,,,
nan,4069,1,,,,,
nan,4079,1,,,,,
nan,4089,1,,,,,
nan,4099,1,,,,,
nan,4109,1,,,,,
nan,4119,1,,,,,
nan,4129,1,,,,,
nan,4139,1,,,,,
nan,4149,1,,,,,
nan,4159,1,,,,,
nan,4169,1,,,,,
nan,4179,1,,,,,
nan,4189,1,,,,,
nan,4199,1,,,,,
nan,4209,1,,,,,
nan,4219,1,,,,,
nan,4229,1,,,,,
nan,4239,1,,,,,
nan,4249,1,,,,,
nan,4259,1,,,,,
nan,4269,1,,,,,
nan,4279,1,,,,,
nan,4289,1,,,,,
nan,4299,1,,,,,
nan,4309,1,,,,,
nan,4319,1,,,,,
nan,4329,1,,,,,
nan,4339,1,,,,,
nan,4349,1,,,,,
nan,4359,1,,,,,
nan,4369,1,,,,,
nan,4379,1,,,,,
nan,4389,1,,,,,
nan,4399,1,,,,,
nan,4409,1,,,,,
nan,4419,1,,,,,
nan,4429,1,,,,,
nan,4439,1,,,,,
nan,4449,1,,,,,
nan,4459,1,,,,,
nan,4469,1,,,,,
nan,4479,1,,,,,
nan,4489,1,,,,,
nan,4499,1,,,,,
nan,4509,1,,,,,
nan,4519,1,,,,,
nan,4529,1,,,,,
nan,4539,1,,,,,
nan,4549,1,,,,,
nan,4559,1,,,,,
nan,4569,1,,,,,
nan,4579,1,,,,,
nan,4589,1,,,,,
nan,4599,1,,,,,
nan,4609,1,,,,,
nan,4619,1,,,,,
nan,4629,1,,,,,
nan,4639,1,,,,,
nan,4649,1,,,,,
nan,4659,1,,,,,
nan,4669,1,,,,,
nan,4679,1,,,,,
nan,4689,1,,,,,
