step,epoch,train_loss,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
9,0,0.09822401404380798,,,,,,
19,0,0.09062988311052322,,,,,,
29,0,0.15880164504051208,,,,,,
39,0,0.5653285980224609,,,,,,
49,0,0.061550773680210114,,,,,,
59,0,0.2839374244213104,,,,,,
69,0,0.03944897651672363,,,,,,
79,0,0.05615728348493576,,,,,,
89,0,0.04744964465498924,,,,,,
99,0,0.04798423871397972,,,,,,
109,0,0.3299848437309265,,,,,,
119,0,0.045339930802583694,,,,,,
129,0,0.28758785128593445,,,,,,
139,0,0.05124600976705551,,,,,,
149,0,0.02423051930963993,,,,,,
159,0,0.02713320404291153,,,,,,
169,0,0.030526617541909218,,,,,,
179,0,0.05317680537700653,,,,,,
189,0,0.4045161306858063,,,,,,
199,0,0.27223411202430725,,,,,,
209,0,0.3728240728378296,,,,,,
219,0,0.03391353040933609,,,,,,
229,0,0.1044035255908966,,,,,,
239,0,0.04276777431368828,,,,,,
249,0,0.030500078573822975,,,,,,
259,0,0.19570493698120117,,,,,,
269,0,0.13989555835723877,,,,,,
279,0,0.050468653440475464,,,,,,
289,0,0.025252781808376312,,,,,,
299,0,0.019416429102420807,,,,,,
309,0,0.030737673863768578,,,,,,
319,0,0.2827737331390381,,,,,,
329,0,0.421307772397995,,,,,,
339,0,0.2402852326631546,,,,,,
349,0,0.025052180513739586,,,,,,
359,0,0.0918806865811348,,,,,,
369,0,0.3663846254348755,,,,,,
379,0,0.043138593435287476,,,,,,
389,0,0.056092631071805954,,,,,,
399,0,0.02427126280963421,,,,,,
409,0,0.1482275128364563,,,,,,
419,0,0.08486507087945938,,,,,,
429,0,0.16972677409648895,,,,,,
439,0,0.025387797504663467,,,,,,
449,0,0.021206755191087723,,,,,,
459,0,0.442519873380661,,,,,,
469,0,0.05149572715163231,,,,,,
479,0,0.17901813983917236,,,,,,
489,0,0.015640513971447945,,,,,,
499,0,0.02261369116604328,,,,,,
509,0,0.2559950351715088,,,,,,
519,0,0.030924713239073753,,,,,,
529,0,0.332405686378479,,,,,,
539,0,0.245477095246315,,,,,,
549,0,0.01623007468879223,,,,,,
559,0,0.05789351090788841,,,,,,
569,0,0.10305680334568024,,,,,,
579,0,0.02409583516418934,,,,,,
589,0,0.34711456298828125,,,,,,
599,0,0.033644821494817734,,,,,,
609,0,0.05762012302875519,,,,,,
619,0,0.0174636859446764,,,,,,
629,0,0.025452064350247383,,,,,,
637,0,,0.1366477906703949,0.6206995248794556,0.9163232445716858,0.5817120671272278,0.6621146202087402,
639,1,0.009886202402412891,,,,,,
649,1,0.04871716350317001,,,,,,
659,1,0.03209172189235687,,,,,,
669,1,0.0210451390594244,,,,,,
679,1,0.02289784699678421,,,,,,
689,1,0.018922563642263412,,,,,,
699,1,0.015383700840175152,,,,,,
709,1,0.16413459181785583,,,,,,
719,1,0.1486360728740692,,,,,,
729,1,0.29558026790618896,,,,,,
739,1,0.02489171363413334,,,,,,
749,1,0.01217317022383213,,,,,,
759,1,0.013853084295988083,,,,,,
769,1,0.031626030802726746,,,,,,
779,1,0.012637816369533539,,,,,,
789,1,0.0288708359003067,,,,,,
799,1,0.28910988569259644,,,,,,
809,1,0.21343736350536346,,,,,,
819,1,0.3305935859680176,,,,,,
829,1,0.032590046525001526,,,,,,
839,1,0.014059986919164658,,,,,,
849,1,0.014962313696742058,,,,,,
859,1,0.007046868558973074,,,,,,
