train_loss,step,epoch,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,test_loss
0.38467592000961304,9,0,,,,,,
0.22029268741607666,19,0,,,,,,
0.33758243918418884,29,0,,,,,,
0.1991342306137085,39,0,,,,,,
0.26226750016212463,49,0,,,,,,
0.2337295114994049,59,0,,,,,,
0.36972856521606445,69,0,,,,,,
0.3462277352809906,79,0,,,,,,
0.1696295440196991,89,0,,,,,,
0.28773871064186096,99,0,,,,,,
0.13526062667369843,109,0,,,,,,
0.23903386294841766,119,0,,,,,,
0.23569069802761078,129,0,,,,,,
0.19487455487251282,139,0,,,,,,
0.21028748154640198,149,0,,,,,,
0.10749047994613647,159,0,,,,,,
0.23360486328601837,169,0,,,,,,
0.17389538884162903,179,0,,,,,,
0.11825159192085266,189,0,,,,,,
0.1505795270204544,199,0,,,,,,
0.1656222939491272,209,0,,,,,,
0.1291799694299698,219,0,,,,,,
0.19409362971782684,229,0,,,,,,
0.2721620500087738,239,0,,,,,,
0.1490487903356552,249,0,,,,,,
0.25475478172302246,259,0,,,,,,
0.18831884860992432,269,0,,,,,,
0.2526811957359314,279,0,,,,,,
0.1497003436088562,289,0,,,,,,
0.15275192260742188,299,0,,,,,,
0.19850920140743256,309,0,,,,,,
0.19173873960971832,319,0,,,,,,
0.16749608516693115,329,0,,,,,,
0.11798231303691864,339,0,,,,,,
0.18247097730636597,349,0,,,,,,
0.21337848901748657,359,0,,,,,,
0.15220916271209717,369,0,,,,,,
0.20734095573425293,379,0,,,,,,
0.1043437123298645,389,0,,,,,,
0.15919016301631927,399,0,,,,,,
0.13091950118541718,409,0,,,,,,
0.17633265256881714,419,0,,,,,,
0.12934550642967224,429,0,,,,,,
0.13455528020858765,439,0,,,,,,
0.1571711003780365,449,0,,,,,,
0.16375957429409027,459,0,,,,,,
0.27321040630340576,469,0,,,,,,
0.14412453770637512,479,0,,,,,,
0.10338690131902695,489,0,,,,,,
0.15134361386299133,499,0,,,,,,
0.08619300276041031,509,0,,,,,,
0.1127963587641716,519,0,,,,,,
0.15309259295463562,529,0,,,,,,
0.11842258274555206,539,0,,,,,,
0.10272113978862762,549,0,,,,,,
0.125348761677742,559,0,,,,,,
0.06301528215408325,569,0,,,,,,
0.10130254179239273,579,0,,,,,,
0.26632875204086304,589,0,,,,,,
0.15382348001003265,599,0,,,,,,
0.37374624609947205,609,0,,,,,,
0.15330690145492554,619,0,,,,,,
0.19050045311450958,629,0,,,,,,
0.10090041160583496,639,0,,,,,,
0.15516498684883118,649,0,,,,,,
0.1449635773897171,659,0,,,,,,
0.11675862967967987,669,0,,,,,,
0.10795198380947113,679,0,,,,,,
0.26411429047584534,689,0,,,,,,
0.1526711881160736,699,0,,,,,,
0.15113207697868347,709,0,,,,,,
0.10461166501045227,719,0,,,,,,
0.0705014020204544,729,0,,,,,,
0.12262143939733505,739,0,,,,,,
0.09701425582170486,749,0,,,,,,
0.09928219765424728,759,0,,,,,,
0.1413043886423111,769,0,,,,,,
0.07331854104995728,779,0,,,,,,
0.16652609407901764,789,0,,,,,,
0.09997217357158661,799,0,,,,,,
0.07701536267995834,809,0,,,,,,
0.17253056168556213,819,0,,,,,,
0.18097788095474243,829,0,,,,,,
0.10603538900613785,839,0,,,,,,
0.06796876341104507,849,0,,,,,,
0.1937449872493744,859,0,,,,,,
0.14257077872753143,869,0,,,,,,
0.11088911443948746,879,0,,,,,,
0.09440578520298004,889,0,,,,,,
0.08050751686096191,899,0,,,,,,
0.08156953752040863,909,0,,,,,,
0.07522651553153992,919,0,,,,,,
0.11266215145587921,929,0,,,,,,
0.12492746859788895,939,0,,,,,,
0.10830284655094147,949,0,,,,,,
0.12188244611024857,959,0,,,,,,
0.06897876411676407,969,0,,,,,,
0.1636580228805542,979,0,,,,,,
0.08757375180721283,989,0,,,,,,
0.14531998336315155,999,0,,,,,,
0.10510366410017014,1009,0,,,,,,
0.12387797236442566,1019,0,,,,,,
0.0537056103348732,1029,0,,,,,,
0.12318629026412964,1039,0,,,,,,
0.07394483685493469,1049,0,,,,,,
0.05220961570739746,1059,0,,,,,,
0.09002755582332611,1069,0,,,,,,
0.1238916888833046,1079,0,,,,,,
0.10172511637210846,1089,0,,,,,,
0.13295289874076843,1099,0,,,,,,
0.11483599990606308,1109,0,,,,,,
0.08491308987140656,1119,0,,,,,,
0.07826992869377136,1129,0,,,,,,
0.10713152587413788,1139,0,,,,,,
0.09890816360712051,1149,0,,,,,,
0.08075278997421265,1159,0,,,,,,
0.12424459308385849,1169,0,,,,,,
0.18711744248867035,1179,0,,,,,,
0.12045245617628098,1189,0,,,,,,
0.06976080685853958,1199,0,,,,,,
0.08312264829874039,1209,0,,,,,,
0.07599770277738571,1219,0,,,,,,
0.07768470048904419,1229,0,,,,,,
0.06229511275887489,1239,0,,,,,,
0.09343107044696808,1249,0,,,,,,
0.1323031485080719,1259,0,,,,,,
0.120005302131176,1269,0,,,,,,
0.14451445639133453,1279,0,,,,,,
0.06451845169067383,1289,0,,,,,,
0.2790103554725647,1299,0,,,,,,
0.08036138117313385,1309,0,,,,,,
0.11613880842924118,1319,0,,,,,,
0.10283853858709335,1329,0,,,,,,
0.1314334273338318,1339,0,,,,,,
0.11184761673212051,1349,0,,,,,,
0.11360084265470505,1359,0,,,,,,
0.11548931896686554,1369,0,,,,,,
0.12932711839675903,1379,0,,,,,,
0.08982787281274796,1389,0,,,,,,
0.0922182947397232,1399,0,,,,,,
0.07459764927625656,1409,0,,,,,,
0.10881662368774414,1419,0,,,,,,
0.09193266928195953,1429,0,,,,,,
0.06245177611708641,1439,0,,,,,,
0.05481795594096184,1449,0,,,,,,
0.16934537887573242,1459,0,,,,,,
