step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_em,test_loss
9,0.3763965964317322,0,,,,,,
19,0.19752244651317596,0,,,,,,
29,0.40494081377983093,0,,,,,,
39,0.19040878117084503,0,,,,,,
49,0.2253093272447586,0,,,,,,
59,0.18306146562099457,0,,,,,,
69,0.3704127073287964,0,,,,,,
79,0.2657535970211029,0,,,,,,
89,0.1881384253501892,0,,,,,,
99,0.2652052938938141,0,,,,,,
109,0.10582639276981354,0,,,,,,
119,0.21062903106212616,0,,,,,,
129,0.19839760661125183,0,,,,,,
139,0.2096683531999588,0,,,,,,
149,0.21618051826953888,0,,,,,,
159,0.13423117995262146,0,,,,,,
169,0.18578925728797913,0,,,,,,
179,0.14054667949676514,0,,,,,,
189,0.11132832616567612,0,,,,,,
199,0.15177224576473236,0,,,,,,
209,0.22787371277809143,0,,,,,,
219,0.12532438337802887,0,,,,,,
229,0.1919199526309967,0,,,,,,
239,0.16698221862316132,0,,,,,,
249,0.18907110393047333,0,,,,,,
259,0.21656307578086853,0,,,,,,
269,0.2028840184211731,0,,,,,,
279,0.26593682169914246,0,,,,,,
289,0.15251219272613525,0,,,,,,
299,0.23251786828041077,0,,,,,,
309,0.16991233825683594,0,,,,,,
319,0.22086338698863983,0,,,,,,
329,0.11400693655014038,0,,,,,,
339,0.16669991612434387,0,,,,,,
349,0.19287173449993134,0,,,,,,
359,0.19758917391300201,0,,,,,,
369,0.1132534071803093,0,,,,,,
379,0.20828348398208618,0,,,,,,
389,0.08768466114997864,0,,,,,,
399,0.12989430129528046,0,,,,,,
409,0.12006419152021408,0,,,,,,
419,0.1433551013469696,0,,,,,,
429,0.14580951631069183,0,,,,,,
439,0.10998763144016266,0,,,,,,
449,0.15550868213176727,0,,,,,,
459,0.12773719429969788,0,,,,,,
469,0.35575637221336365,0,,,,,,
479,0.131368026137352,0,,,,,,
489,0.09242705255746841,0,,,,,,
499,0.18197885155677795,0,,,,,,
509,0.1343998908996582,0,,,,,,
519,0.12971936166286469,0,,,,,,
529,0.17119763791561127,0,,,,,,
539,0.13912908732891083,0,,,,,,
549,0.09923815727233887,0,,,,,,
559,0.1388578861951828,0,,,,,,
569,0.10739912837743759,0,,,,,,
579,0.14436985552310944,0,,,,,,
589,0.20154613256454468,0,,,,,,
599,0.14254559576511383,0,,,,,,
609,0.31297746300697327,0,,,,,,
619,0.1369006335735321,0,,,,,,
629,0.15233354270458221,0,,,,,,
639,0.1167246475815773,0,,,,,,
649,0.1043301522731781,0,,,,,,
659,0.17587225139141083,0,,,,,,
669,0.07900381833314896,0,,,,,,
679,0.16484351456165314,0,,,,,,
689,0.20678775012493134,0,,,,,,
699,0.15189944207668304,0,,,,,,
709,0.14344003796577454,0,,,,,,
719,0.12161585688591003,0,,,,,,
729,0.06685800850391388,0,,,,,,
739,0.15311896800994873,0,,,,,,
749,0.10721781104803085,0,,,,,,
759,0.14943362772464752,0,,,,,,
769,0.11260858178138733,0,,,,,,
779,0.1277124285697937,0,,,,,,
789,0.15523533523082733,0,,,,,,
799,0.06976296752691269,0,,,,,,
809,0.07152530550956726,0,,,,,,
819,0.14477691054344177,0,,,,,,
829,0.15169967710971832,0,,,,,,
839,0.11502023041248322,0,,,,,,
849,0.08295750617980957,0,,,,,,
859,0.162456676363945,0,,,,,,
869,0.13492712378501892,0,,,,,,
