epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,val_qa_answer_f1,test_loss
0,9,0.4680173099040985,,,,,,
0,19,0.25964802503585815,,,,,,
0,29,0.23281313478946686,,,,,,
0,39,0.4019179046154022,,,,,,
0,49,0.2881403863430023,,,,,,
0,59,0.3127303719520569,,,,,,
0,69,0.2917753756046295,,,,,,
0,79,0.14790156483650208,,,,,,
0,89,0.07989189773797989,,,,,,
0,99,0.2868613302707672,,,,,,
0,109,0.34785905480384827,,,,,,
0,119,0.08258367329835892,,,,,,
0,129,0.26582208275794983,,,,,,
0,139,0.09145696461200714,,,,,,
0,149,0.30214831233024597,,,,,,
0,159,0.15087687969207764,,,,,,
0,169,0.15632736682891846,,,,,,
0,179,0.27467843890190125,,,,,,
0,189,0.1439439207315445,,,,,,
0,199,0.11877957731485367,,,,,,
0,209,0.32289358973503113,,,,,,
0,219,0.15367662906646729,,,,,,
0,229,0.16825561225414276,,,,,,
0,239,0.14620867371559143,,,,,,
0,249,0.2007754147052765,,,,,,
0,259,0.11229270696640015,,,,,,
0,269,0.1475326418876648,,,,,,
0,279,0.1393652707338333,,,,,,
0,289,0.2182067185640335,,,,,,
0,299,0.20965255796909332,,,,,,
0,309,0.2469310760498047,,,,,,
0,319,0.16281089186668396,,,,,,
0,329,0.1869453489780426,,,,,,
0,339,0.12780821323394775,,,,,,
0,349,0.09210409969091415,,,,,,
0,359,0.1832200437784195,,,,,,
0,369,0.13978910446166992,,,,,,
0,379,0.2151547223329544,,,,,,
0,389,0.12295809388160706,,,,,,
0,399,0.35577917098999023,,,,,,
0,409,0.1936197131872177,,,,,,
0,419,0.15497076511383057,,,,,,
0,429,0.15831540524959564,,,,,,
0,439,0.09075699746608734,,,,,,
0,449,0.18056407570838928,,,,,,
0,459,0.13688910007476807,,,,,,
0,469,0.1704862415790558,,,,,,
0,479,0.14520712196826935,,,,,,
0,489,0.22880442440509796,,,,,,
0,499,0.12741905450820923,,,,,,
0,509,0.1412089318037033,,,,,,
0,519,0.08930432796478271,,,,,,
0,529,0.08487630635499954,,,,,,
0,539,0.08379063010215759,,,,,,
0,549,0.09667932242155075,,,,,,
0,559,0.10994623601436615,,,,,,
0,569,0.10080865770578384,,,,,,
0,579,0.10763843357563019,,,,,,
0,589,0.15236453711986542,,,,,,
0,599,0.20865119993686676,,,,,,
0,609,0.0984954908490181,,,,,,
0,619,0.16905100643634796,,,,,,
0,629,0.21187986433506012,,,,,,
0,639,0.038783539086580276,,,,,,
0,649,0.1327025443315506,,,,,,
0,659,0.19715866446495056,,,,,,
0,669,0.21704261004924774,,,,,,
0,679,0.22355444729328156,,,,,,
0,689,0.1133839339017868,,,,,,
0,699,0.1292821615934372,,,,,,
0,709,0.14923804998397827,,,,,,
0,719,0.10096664726734161,,,,,,
0,729,0.11253458261489868,,,,,,
0,739,0.08623362332582474,,,,,,
0,749,0.08828725665807724,,,,,,
0,759,0.07942909002304077,,,,,,
0,769,0.11198104172945023,,,,,,
0,779,0.09317299723625183,,,,,,
0,789,0.11187716573476791,,,,,,
0,799,0.18072308599948883,,,,,,
0,809,0.14873246848583221,,,,,,
0,819,0.12934967875480652,,,,,,
0,829,0.15903742611408234,,,,,,
0,839,0.16870015859603882,,,,,,
0,849,0.11063313484191895,,,,,,
0,859,0.11146549135446548,,,,,,
0,869,0.10443650186061859,,,,,,
0,879,0.12033630907535553,,,,,,
0,889,0.19315111637115479,,,,,,
0,899,0.06353044509887695,,,,,,
0,909,0.08069659024477005,,,,,,
0,919,0.15374116599559784,,,,,,
0,929,0.12473935633897781,,,,,,
0,939,0.08260925859212875,,,,,,
0,949,0.10949166119098663,,,,,,
0,959,0.15631601214408875,,,,,,
0,969,0.09304925799369812,,,,,,
0,979,0.10652587562799454,,,,,,
0,989,0.10707183927297592,,,,,,
0,999,0.21769671142101288,,,,,,
0,1009,0.12084419280290604,,,,,,
0,1019,0.1309301108121872,,,,,,
0,1029,0.11038827896118164,,,,,,
0,1039,0.06943842768669128,,,,,,
0,1049,0.06914671510457993,,,,,,
0,1059,0.10179143399000168,,,,,,
0,1069,0.08888822793960571,,,,,,
0,1079,0.09845524281263351,,,,,,
0,1089,0.09665694832801819,,,,,,
0,1099,0.09938009828329086,,,,,,
0,1109,0.07821296900510788,,,,,,
0,1119,0.09910733997821808,,,,,,
0,1129,0.07666582614183426,,,,,,
0,1139,0.07317966967821121,,,,,,
0,1149,0.09274577349424362,,,,,,
0,1159,0.07834294438362122,,,,,,
0,1169,0.15520530939102173,,,,,,
0,1179,0.11074821650981903,,,,,,
0,1189,0.14133583009243011,,,,,,
0,1199,0.13654778897762299,,,,,,
0,1209,0.11606886237859726,,,,,,
0,1219,0.11967719346284866,,,,,,
0,1229,0.10980956256389618,,,,,,
0,1239,0.12794628739356995,,,,,,
0,1249,0.06396158039569855,,,,,,
0,1259,0.1041407436132431,,,,,,
0,1269,0.13249404728412628,,,,,,
0,1279,0.08606939762830734,,,,,,
0,1289,0.09400112926959991,,,,,,
0,1299,0.09075417369604111,,,,,,
0,1309,0.07330473512411118,,,,,,
0,1319,0.07235411554574966,,,,,,
0,1329,0.09497974812984467,,,,,,
0,1339,0.1490563005208969,,,,,,
0,1349,0.10991200804710388,,,,,,
0,1359,0.07168393582105637,,,,,,
0,1369,0.12062887847423553,,,,,,
0,1379,0.13883771002292633,,,,,,
0,1389,0.10361544042825699,,,,,,
0,1399,0.07055000960826874,,,,,,
0,1409,0.11306289583444595,,,,,,
0,1419,0.07099852710962296,,,,,,
0,1429,0.11592869460582733,,,,,,
0,1439,0.14989735186100006,,,,,,
0,1449,0.06407666206359863,,,,,,
0,1459,0.15159158408641815,,,,,,
0,1469,0.04212327301502228,,,,,,
0,1479,0.08080663532018661,,,,,,
0,1489,0.12012932449579239,,,,,,
0,1499,0.10909830778837204,,,,,,
0,1509,0.12445025891065598,,,,,,
0,1519,0.08945204317569733,,,,,,
0,1529,0.07656250149011612,,,,,,
0,1539,0.04963335022330284,,,,,,
0,1549,0.05866512656211853,,,,,,
0,1559,0.06039045378565788,,,,,,
0,1569,0.10283976793289185,,,,,,
0,1579,0.09779722988605499,,,,,,
0,1589,0.07795768231153488,,,,,,
0,1599,0.045482415705919266,,,,,,
0,1609,0.16388507187366486,,,,,,
0,1619,0.12510117888450623,,,,,,
0,1629,0.13492098450660706,,,,,,
0,1639,0.15192584693431854,,,,,,
0,1649,0.11121740937232971,,,,,,
0,1652,,0.34278881549835205,0.8197129964828491,0.12618571519851685,0.20933333039283752,0.28248047828674316,
1,1659,0.1233009472489357,,,,,,
1,1669,0.15333697199821472,,,,,,
1,1679,0.0704895555973053,,,,,,
1,1689,0.08753751963376999,,,,,,
1,1699,0.0737534686923027,,,,,,
1,1709,0.08992907404899597,,,,,,
1,1719,0.09139249473810196,,,,,,
1,1729,0.10226809978485107,,,,,,
1,1739,0.1377253383398056,,,,,,
1,1749,0.13175570964813232,,,,,,
1,1759,0.08761481940746307,,,,,,
1,1769,0.060212306678295135,,,,,,
1,1779,0.07211191952228546,,,,,,
1,1789,0.09104505181312561,,,,,,
1,1799,0.11535241454839706,,,,,,
1,1809,0.1321200579404831,,,,,,
1,1819,0.11584137380123138,,,,,,
1,1829,0.07049800455570221,,,,,,
1,1839,0.22314752638339996,,,,,,
1,1849,0.1007465124130249,,,,,,
1,1859,0.08418074995279312,,,,,,
1,1869,0.06677895784378052,,,,,,
1,1879,0.07584917545318604,,,,,,
1,1889,0.1396874189376831,,,,,,
1,1899,0.10433177649974823,,,,,,
1,1909,0.061597809195518494,,,,,,
1,1919,0.06710703670978546,,,,,,
1,1929,0.08876097202301025,,,,,,
1,1939,0.05356399714946747,,,,,,
1,1949,0.05681019648909569,,,,,,
1,1959,0.10803093016147614,,,,,,
1,1969,0.05916735529899597,,,,,,
1,1979,0.07336967438459396,,,,,,
1,1989,0.05489350110292435,,,,,,
1,1999,0.11333826929330826,,,,,,
1,2009,0.05686356499791145,,,,,,
1,2019,0.07667074352502823,,,,,,
1,2029,0.10951373726129532,,,,,,
1,2039,0.07177505642175674,,,,,,
1,2049,0.07570040225982666,,,,,,
1,2059,0.08193971961736679,,,,,,
1,2069,0.07627790421247482,,,,,,
1,2079,0.08932260423898697,,,,,,
1,2089,0.05295388400554657,,,,,,
1,2099,0.02986583486199379,,,,,,
1,2109,0.09204915165901184,,,,,,
1,2119,0.03424331918358803,,,,,,
1,2129,0.05811319127678871,,,,,,
1,2139,0.13081373274326324,,,,,,
1,2149,0.08095670491456985,,,,,,
1,2159,0.06558351963758469,,,,,,
1,2169,0.1025635227560997,,,,,,
1,2179,0.11854347586631775,,,,,,
1,2189,0.08176900446414948,,,,,,
1,2199,0.06636876612901688,,,,,,
1,2209,0.07013006508350372,,,,,,
1,2219,0.050232209265232086,,,,,,
1,2229,0.09610626846551895,,,,,,
1,2239,0.05143221840262413,,,,,,
1,2249,0.08796079456806183,,,,,,
1,2259,0.056716252118349075,,,,,,
1,2269,0.041266657412052155,,,,,,
1,2279,0.04787801578640938,,,,,,
1,2289,0.07552079856395721,,,,,,
1,2299,0.0410953015089035,,,,,,
1,2309,0.03686876967549324,,,,,,
1,2319,0.07129830121994019,,,,,,
1,2329,0.08526236563920975,,,,,,
1,2339,0.06833984702825546,,,,,,
1,2349,0.07305169105529785,,,,,,
1,2359,0.07627450674772263,,,,,,
1,2369,0.020133044570684433,,,,,,
1,2379,0.09916327148675919,,,,,,
1,2389,0.07580450177192688,,,,,,
1,2399,0.0373670756816864,,,,,,
1,2409,0.06667499244213104,,,,,,
1,2419,0.09446991980075836,,,,,,
1,2429,0.034409619867801666,,,,,,
1,2439,0.119620181620121,,,,,,
1,2449,0.06080738082528114,,,,,,
1,2459,0.07755949348211288,,,,,,
1,2469,0.0731780007481575,,,,,,
1,2479,0.13220970332622528,,,,,,
1,2489,0.13192294538021088,,,,,,
1,2499,0.06365963071584702,,,,,,
1,2509,0.03809342533349991,,,,,,
1,2519,0.042289990931749344,,,,,,
1,2529,0.02434941753745079,,,,,,
1,2539,0.10371557623147964,,,,,,
1,2549,0.04882165044546127,,,,,,
1,2559,0.10954275727272034,,,,,,
1,2569,0.07788830250501633,,,,,,
1,2579,0.0568113774061203,,,,,,
1,2589,0.04712292551994324,,,,,,
1,2599,0.15114577114582062,,,,,,
1,2609,0.07102687656879425,,,,,,
1,2619,0.06997902691364288,,,,,,
1,2629,0.058255504816770554,,,,,,
1,2639,0.07212114334106445,,,,,,
1,2649,0.0674317330121994,,,,,,
1,2659,0.04050541669130325,,,,,,
1,2669,0.06355386227369308,,,,,,
1,2679,0.15346001088619232,,,,,,
1,2689,0.061375074088573456,,,,,,
1,2699,0.028488200157880783,,,,,,
1,2709,0.0639866292476654,,,,,,
1,2719,0.09059467166662216,,,,,,
1,2729,0.11217811703681946,,,,,,
1,2739,0.07025060057640076,,,,,,
1,2749,0.06859275698661804,,,,,,
1,2759,0.05019389092922211,,,,,,
1,2769,0.048191674053668976,,,,,,
1,2779,0.0612507127225399,,,,,,
1,2789,0.10604277998209,,,,,,
1,2799,0.0344872772693634,,,,,,
1,2809,0.06462300568819046,,,,,,
1,2819,0.08959872275590897,,,,,,
1,2829,0.15271702408790588,,,,,,
1,2839,0.040183406323194504,,,,,,
1,2849,0.05569220334291458,,,,,,
1,2859,0.08839447796344757,,,,,,
1,2869,0.10542548447847366,,,,,,
1,2879,0.0844067856669426,,,,,,
1,2889,0.033266764134168625,,,,,,
1,2899,0.06973777711391449,,,,,,
1,2909,0.046444568783044815,,,,,,
1,2919,0.09812111407518387,,,,,,
1,2929,0.0800742581486702,,,,,,
1,2939,0.06420297920703888,,,,,,
1,2949,0.043235599994659424,,,,,,
1,2959,0.0864248052239418,,,,,,
1,2969,0.03818221762776375,,,,,,
1,2979,0.08477865159511566,,,,,,
1,2989,0.05381639301776886,,,,,,
1,2999,0.05799908936023712,,,,,,
1,3009,0.10616274178028107,,,,,,
1,3019,0.050227079540491104,,,,,,
1,3029,0.05087411031126976,,,,,,
1,3039,0.09768112748861313,,,,,,
1,3049,0.05528593435883522,,,,,,
1,3059,0.10015957057476044,,,,,,
1,3069,0.04804366081953049,,,,,,
1,3079,0.05084916949272156,,,,,,
1,3089,0.11639571189880371,,,,,,
1,3099,0.04431537166237831,,,,,,
1,3109,0.07504691183567047,,,,,,
1,3119,0.028893088921904564,,,,,,
1,3129,0.051442548632621765,,,,,,
1,3139,0.08123444765806198,,,,,,
1,3149,0.08340092748403549,,,,,,
1,3159,0.04238015413284302,,,,,,
1,3169,0.05975570157170296,,,,,,
1,3179,0.12369144707918167,,,,,,
1,3189,0.12390429526567459,,,,,,
1,3199,0.09452030807733536,,,,,,
1,3209,0.07215243577957153,,,,,,
1,3219,0.1553812474012375,,,,,,
1,3229,0.09924909472465515,,,,,,
1,3239,0.0672423467040062,,,,,,
1,3249,0.045900795608758926,,,,,,
1,3259,0.03598956763744354,,,,,,
1,3269,0.04270217940211296,,,,,,
1,3279,0.08261816203594208,,,,,,
1,3289,0.04233025014400482,,,,,,
1,3299,0.02879513055086136,,,,,,
1,3305,,0.34601765871047974,0.8179057240486145,0.11600728332996368,0.21466666460037231,0.283576637506485,
2,3309,0.06129775196313858,,,,,,
2,3319,0.031409960240125656,,,,,,
2,3329,0.05880318954586983,,,,,,
2,3339,0.07098299264907837,,,,,,
2,3349,0.04532559961080551,,,,,,
2,3359,0.060868438333272934,,,,,,
2,3369,0.10836025327444077,,,,,,
2,3379,0.07998847961425781,,,,,,
2,3389,0.08642569184303284,,,,,,
2,3399,0.049192145466804504,,,,,,
2,3409,0.09547798335552216,,,,,,
2,3419,0.035309795290231705,,,,,,
2,3429,0.06377126276493073,,,,,,
2,3439,0.07019764930009842,,,,,,
2,3449,0.039927225559949875,,,,,,
2,3459,0.04131756350398064,,,,,,
2,3469,0.08453214913606644,,,,,,
2,3479,0.07980531454086304,,,,,,
2,3489,0.05195808410644531,,,,,,
2,3499,0.1114921122789383,,,,,,
2,3509,0.06659460812807083,,,,,,
2,3519,0.0583445280790329,,,,,,
2,3529,0.055951911956071854,,,,,,
2,3539,0.054868727922439575,,,,,,
2,3549,0.0571407712996006,,,,,,
2,3559,0.04487276449799538,,,,,,
