train_loss,step,epoch,val_loss,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,test_loss
0.5946167707443237,9,0,,,,,,
0.3662120997905731,19,0,,,,,,
0.29021939635276794,29,0,,,,,,
0.22335606813430786,39,0,,,,,,
0.27608010172843933,49,0,,,,,,
0.5577313899993896,59,0,,,,,,
0.3596627414226532,69,0,,,,,,
0.22645610570907593,79,0,,,,,,
0.1399693489074707,89,0,,,,,,
0.17042091488838196,99,0,,,,,,
0.9269222021102905,109,0,,,,,,
0.14581093192100525,119,0,,,,,,
0.1416759490966797,129,0,,,,,,
0.15464924275875092,139,0,,,,,,
0.22291195392608643,149,0,,,,,,
0.1086161881685257,159,0,,,,,,
0.14804260432720184,169,0,,,,,,
0.31572139263153076,179,0,,,,,,
0.1860334873199463,189,0,,,,,,
0.32491329312324524,199,0,,,,,,
0.21890348196029663,209,0,,,,,,
0.07976633310317993,219,0,,,,,,
0.17987515032291412,229,0,,,,,,
0.7316437363624573,239,0,,,,,,
0.6902930736541748,249,0,,,,,,
0.06381195038557053,259,0,,,,,,
0.7700948715209961,269,0,,,,,,
0.1362234354019165,279,0,,,,,,
0.16419973969459534,289,0,,,,,,
0.11667116731405258,299,0,,,,,,
0.09852626174688339,309,0,,,,,,
0.12028954178094864,319,0,,,,,,
0.10090884566307068,329,0,,,,,,
0.15291853249073029,339,0,,,,,,
0.22272932529449463,349,0,,,,,,
0.06114111840724945,359,0,,,,,,
0.1259806752204895,369,0,,,,,,
0.39098289608955383,379,0,,,,,,
2.7376585006713867,389,0,,,,,,
0.3673703968524933,399,0,,,,,,
0.1439640074968338,409,0,,,,,,
0.1052936539053917,419,0,,,,,,
0.18856894969940186,429,0,,,,,,
0.08577830344438553,439,0,,,,,,
0.10289230942726135,449,0,,,,,,
0.059377241879701614,459,0,,,,,,
0.10999355465173721,469,0,,,,,,
0.13505922257900238,479,0,,,,,,
0.18298082053661346,489,0,,,,,,
0.27659040689468384,499,0,,,,,,
0.6750546097755432,509,0,,,,,,
0.18362730741500854,519,0,,,,,,
0.12573839724063873,529,0,,,,,,
0.11617686599493027,539,0,,,,,,
1.0849158763885498,549,0,,,,,,
0.09065750241279602,559,0,,,,,,
0.1344521939754486,569,0,,,,,,
0.4076341986656189,579,0,,,,,,
0.14062276482582092,589,0,,,,,,
0.11382218450307846,599,0,,,,,,
0.18036134541034698,609,0,,,,,,
0.07183994352817535,619,0,,,,,,
0.059939734637737274,629,0,,,,,,
0.08355030417442322,639,0,,,,,,
0.1922239363193512,649,0,,,,,,
0.14598898589611053,659,0,,,,,,
0.05942158401012421,669,0,,,,,,
0.09671398997306824,679,0,,,,,,
0.09253634512424469,689,0,,,,,,
0.08371366560459137,699,0,,,,,,
0.15520794689655304,709,0,,,,,,
0.0628160685300827,719,0,,,,,,
0.09304613620042801,729,0,,,,,,
0.22082838416099548,739,0,,,,,,
0.07257765531539917,749,0,,,,,,
0.10785891860723495,759,0,,,,,,
0.07434619218111038,769,0,,,,,,
0.10092691332101822,779,0,,,,,,
0.11374809592962265,789,0,,,,,,
0.02986467257142067,799,0,,,,,,
0.07699776440858841,809,0,,,,,,
0.09743091464042664,819,0,,,,,,
0.06282354891300201,829,0,,,,,,
0.03965773060917854,839,0,,,,,,
0.05799306184053421,849,0,,,,,,
0.05200481414794922,859,0,,,,,,
0.09731204807758331,869,0,,,,,,
0.16102975606918335,879,0,,,,,,
0.04121164232492447,889,0,,,,,,
0.06064123287796974,899,0,,,,,,
0.07245108485221863,909,0,,,,,,
0.041172128170728683,919,0,,,,,,
0.04750315099954605,929,0,,,,,,
0.13821256160736084,939,0,,,,,,
0.07547693699598312,949,0,,,,,,
0.29809311032295227,959,0,,,,,,
0.4221602976322174,969,0,,,,,,
0.09253436326980591,979,0,,,,,,
,985,0,0.12602964043617249,0.3775216042995453,0.893530547618866,0.631533145904541,0.6836694478988647,
0.06447387486696243,989,1,,,,,,
0.05027957633137703,999,1,,,,,,
0.05370204150676727,1009,1,,,,,,
0.06895413994789124,1019,1,,,,,,
0.05978584662079811,1029,1,,,,,,
0.05017087236046791,1039,1,,,,,,
0.2503642141819,1049,1,,,,,,
0.12552078068256378,1059,1,,,,,,
0.10925289988517761,1069,1,,,,,,
0.042598191648721695,1079,1,,,,,,
0.022975727915763855,1089,1,,,,,,
0.08626408129930496,1099,1,,,,,,
0.29033806920051575,1109,1,,,,,,
0.1305362582206726,1119,1,,,,,,
2.040386438369751,1129,1,,,,,,
0.1105942353606224,1139,1,,,,,,
0.03876457363367081,1149,1,,,,,,
0.06260326504707336,1159,1,,,,,,
0.04306132346391678,1169,1,,,,,,
0.05223535746335983,1179,1,,,,,,
0.037798959761857986,1189,1,,,,,,
0.06700289994478226,1199,1,,,,,,
0.10084165632724762,1209,1,,,,,,
0.10766933858394623,1219,1,,,,,,
0.15611052513122559,1229,1,,,,,,
0.0648847371339798,1239,1,,,,,,
0.035480525344610214,1249,1,,,,,,
0.057680003345012665,1259,1,,,,,,
0.0522197000682354,1269,1,,,,,,
0.042270321398973465,1279,1,,,,,,
0.06595779210329056,1289,1,,,,,,
0.14741206169128418,1299,1,,,,,,
0.07796764373779297,1309,1,,,,,,
0.04467688128352165,1319,1,,,,,,
0.11633695662021637,1329,1,,,,,,
0.026160847395658493,1339,1,,,,,,
0.04772351309657097,1349,1,,,,,,
0.05827315151691437,1359,1,,,,,,
0.06037541478872299,1369,1,,,,,,
0.12128319591283798,1379,1,,,,,,
0.03869975730776787,1389,1,,,,,,
0.11130587011575699,1399,1,,,,,,
0.07432534545660019,1409,1,,,,,,
0.11824855208396912,1419,1,,,,,,
0.036928579211235046,1429,1,,,,,,
0.036829136312007904,1439,1,,,,,,
0.09624552726745605,1449,1,,,,,,
0.14557890594005585,1459,1,,,,,,
0.07163462787866592,1469,1,,,,,,
0.07476283609867096,1479,1,,,,,,
0.11469285190105438,1489,1,,,,,,
0.051394108682870865,1499,1,,,,,,
0.15043869614601135,1509,1,,,,,,
0.03298583999276161,1519,1,,,,,,
0.0330742746591568,1529,1,,,,,,
