epoch,train_loss,step,val_qa_answer_f1,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,test_loss
0,0.48282673954963684,9,,,,,,
0,0.3484291136264801,19,,,,,,
0,0.22439171373844147,29,,,,,,
0,0.40571898221969604,39,,,,,,
0,0.2881324589252472,49,,,,,,
0,0.3490413427352905,59,,,,,,
0,0.16697975993156433,69,,,,,,
0,0.2678993344306946,79,,,,,,
0,0.19778496026992798,89,,,,,,
0,0.2853729724884033,99,,,,,,
0,0.2532484829425812,109,,,,,,
0,0.2925528883934021,119,,,,,,
0,0.2201189398765564,129,,,,,,
0,0.3344954550266266,139,,,,,,
0,0.27984923124313354,149,,,,,,
0,0.16500821709632874,159,,,,,,
0,0.19812513887882233,169,,,,,,
0,0.15768681466579437,179,,,,,,
0,0.24232380092144012,189,,,,,,
0,0.23032952845096588,199,,,,,,
0,0.21911482512950897,209,,,,,,
0,0.24152006208896637,219,,,,,,
0,0.16399657726287842,229,,,,,,
0,0.22746950387954712,239,,,,,,
0,0.20401932299137115,249,,,,,,
0,0.09936590492725372,259,,,,,,
0,0.25866973400115967,269,,,,,,
0,0.14778867363929749,279,,,,,,
0,0.1827392578125,289,,,,,,
0,0.21623778343200684,299,,,,,,
0,0.13969020545482635,309,,,,,,
0,0.1896509826183319,319,,,,,,
0,0.19072528183460236,329,,,,,,
0,0.16449779272079468,339,,,,,,
0,,345,0.2511213421821594,0.18857142329216003,0.12860023975372314,0.30613332986831665,0.7843028903007507,
1,0.1849333941936493,349,,,,,,
1,0.12604238092899323,359,,,,,,
1,0.15932141244411469,369,,,,,,
1,0.20339754223823547,379,,,,,,
1,0.14687630534172058,389,,,,,,
1,0.19590318202972412,399,,,,,,
1,0.18833476305007935,409,,,,,,
1,0.18114027380943298,419,,,,,,
1,0.159018874168396,429,,,,,,
1,0.1258416622877121,439,,,,,,
1,0.2546943426132202,449,,,,,,
1,0.2922280728816986,459,,,,,,
1,0.2629408538341522,469,,,,,,
1,0.17802269756793976,479,,,,,,
1,0.2729284167289734,489,,,,,,
1,0.15234287083148956,499,,,,,,
1,0.16784487664699554,509,,,,,,
1,0.08830007910728455,519,,,,,,
1,0.219105064868927,529,,,,,,
1,0.2581382393836975,539,,,,,,
1,0.15493477880954742,549,,,,,,
1,0.08476858586072922,559,,,,,,
1,0.1195426806807518,569,,,,,,
1,0.1146443784236908,579,,,,,,
1,0.24140329658985138,589,,,,,,
1,0.1667167842388153,599,,,,,,
1,0.11350655555725098,609,,,,,,
1,0.1454223394393921,619,,,,,,
1,0.17138922214508057,629,,,,,,
1,0.16679103672504425,639,,,,,,
1,0.17948764562606812,649,,,,,,
1,0.16732922196388245,659,,,,,,
1,0.19291722774505615,669,,,,,,
1,0.0774039477109909,679,,,,,,
1,0.16953523457050323,689,,,,,,
1,,691,0.31239569187164307,0.25,0.1330743134021759,0.3467981517314911,0.8029772043228149,
2,0.14708124101161957,699,,,,,,
2,0.15698105096817017,709,,,,,,
2,0.08061201125383377,719,,,,,,
2,0.10740822553634644,729,,,,,,
