epoch,train_loss,step,val_qa_sas,val_qa_em,val_loss,val_qa_answer_f1,val_qa_bert_score,test_loss
2,0.07422201335430145,739,,,,,,
2,0.109030582010746,749,,,,,,
2,0.10422439873218536,759,,,,,,
2,0.07649645209312439,769,,,,,,
2,0.12755942344665527,779,,,,,,
2,0.1699734926223755,789,,,,,,
2,0.10529374331235886,799,,,,,,
2,0.08686930686235428,809,,,,,,
2,0.11718027293682098,819,,,,,,
2,0.08474476635456085,829,,,,,,
2,0.07289550453424454,839,,,,,,
2,0.07640057057142258,849,,,,,,
2,0.0970182791352272,859,,,,,,
2,0.1668410301208496,869,,,,,,
2,0.08397473394870758,879,,,,,,
2,0.10258457064628601,889,,,,,,
2,0.15137018263339996,899,,,,,,
2,0.11100210249423981,909,,,,,,
2,0.1030406579375267,919,,,,,,
2,0.08557431399822235,929,,,,,,
2,0.08604681491851807,939,,,,,,
2,0.07836320251226425,949,,,,,,
2,0.11040446162223816,959,,,,,,
2,0.06910184025764465,969,,,,,,
2,0.06896990537643433,979,,,,,,
2,0.09410504996776581,989,,,,,,
2,0.11408918350934982,999,,,,,,
2,0.090186707675457,1009,,,,,,
2,0.19199255108833313,1019,,,,,,
2,0.09364627301692963,1029,,,,,,
2,,1037,0.41586634516716003,0.33142855763435364,0.1210913211107254,0.38420888781547546,0.8198963403701782,
3,0.06994559615850449,1039,,,,,,
3,0.08209779113531113,1049,,,,,,
3,0.09700832515954971,1059,,,,,,
3,0.07982698827981949,1069,,,,,,
3,0.07940623909235,1079,,,,,,
3,0.06061380356550217,1089,,,,,,
3,0.058749742805957794,1099,,,,,,
3,0.07890840619802475,1109,,,,,,
3,0.10769598186016083,1119,,,,,,
3,0.040823277086019516,1129,,,,,,
3,0.06989476829767227,1139,,,,,,
3,0.05516751483082771,1149,,,,,,
3,0.051353853195905685,1159,,,,,,
3,0.08187950402498245,1169,,,,,,
3,0.061332058161497116,1179,,,,,,
3,0.06578288972377777,1189,,,,,,
3,0.0936894342303276,1199,,,,,,
3,0.05083496868610382,1209,,,,,,
3,0.09549660980701447,1219,,,,,,
3,0.044366247951984406,1229,,,,,,
3,0.12747228145599365,1239,,,,,,
3,0.09624350070953369,1249,,,,,,
3,0.046314090490341187,1259,,,,,,
3,0.06111927330493927,1269,,,,,,
3,0.05957651883363724,1279,,,,,,
3,0.07426401227712631,1289,,,,,,
3,0.06342718750238419,1299,,,,,,
3,0.08676695078611374,1309,,,,,,
3,0.07188724726438522,1319,,,,,,
3,0.1232699304819107,1329,,,,,,
3,0.052362117916345596,1339,,,,,,
3,0.04489907622337341,1349,,,,,,
3,0.07640579342842102,1359,,,,,,
3,0.05240020900964737,1369,,,,,,
3,0.04262806102633476,1379,,,,,,
3,,1383,0.4201153516769409,0.33714285492897034,0.12956368923187256,0.392557293176651,0.8221691250801086,
4,0.05300430953502655,1389,,,,,,
4,0.06994075328111649,1399,,,,,,
4,0.07294020801782608,1409,,,,,,
4,0.04559383913874626,1419,,,,,,
4,0.05154048651456833,1429,,,,,,
4,0.050078537315130234,1439,,,,,,
4,0.0635785162448883,1449,,,,,,
4,0.08337657153606415,1459,,,,,,
4,0.06266545504331589,1469,,,,,,
4,0.03936225175857544,1479,,,,,,
4,0.08249076455831528,1489,,,,,,
4,0.029054483398795128,1499,,,,,,
4,0.06814496219158173,1509,,,,,,
4,0.03444931283593178,1519,,,,,,
4,0.054968077689409256,1529,,,,,,
4,0.04224390536546707,1539,,,,,,
4,0.04671840742230415,1549,,,,,,
4,0.05363620072603226,1559,,,,,,
4,0.03890117257833481,1569,,,,,,
4,0.021133217960596085,1579,,,,,,
4,0.06762503832578659,1589,,,,,,
4,0.050976306200027466,1599,,,,,,
4,0.04025229439139366,1609,,,,,,
4,0.043876245617866516,1619,,,,,,
4,0.06983786821365356,1629,,,,,,
4,0.06618962436914444,1639,,,,,,
4,0.0369679294526577,1649,,,,,,
4,0.04882955923676491,1659,,,,,,
4,0.07745326310396194,1669,,,,,,
4,0.041037630289793015,1679,,,,,,
4,0.03457298129796982,1689,,,,,,
4,0.03937898948788643,1699,,,,,,
4,0.044745706021785736,1709,,,,,,
4,0.020336484536528587,1719,,,,,,
4,0.018990134820342064,1729,,,,,,
4,,1729,0.418945848941803,0.33571428060531616,0.1529696136713028,0.39262694120407104,0.8236967325210571,
5,,1730,,,,,,0.1529696136713028
