step,train_loss,epoch,val_qa_answer_f1,val_qa_em,val_qa_sas,val_loss,val_qa_bert_score,test_loss
9,0.5530892610549927,0,,,,,,
19,0.6714073419570923,0,,,,,,
29,0.6528515219688416,0,,,,,,
39,0.2981271743774414,0,,,,,,
49,0.3461208641529083,0,,,,,,
59,0.38369593024253845,0,,,,,,
69,0.31018051505088806,0,,,,,,
79,0.7618361711502075,0,,,,,,
89,0.2837764322757721,0,,,,,,
99,0.8560841679573059,0,,,,,,
109,0.7101529836654663,0,,,,,,
119,0.6283122301101685,0,,,,,,
129,0.14063413441181183,0,,,,,,
139,0.20048882067203522,0,,,,,,
149,0.3077452480792999,0,,,,,,
159,0.33043086528778076,0,,,,,,
169,0.35637202858924866,0,,,,,,
179,0.5524978041648865,0,,,,,,
189,0.12073402106761932,0,,,,,,
199,0.32254618406295776,0,,,,,,
209,0.258818119764328,0,,,,,,
219,0.37353917956352234,0,,,,,,
229,0.39435499906539917,0,,,,,,
239,0.17314139008522034,0,,,,,,
249,0.5175114274024963,0,,,,,,
259,0.1919335573911667,0,,,,,,
269,0.08660523593425751,0,,,,,,
279,0.1644548773765564,0,,,,,,
289,0.288689523935318,0,,,,,,
299,0.28828752040863037,0,,,,,,
309,0.10646704584360123,0,,,,,,
319,0.3550297021865845,0,,,,,,
329,0.26020267605781555,0,,,,,,
333,,0,0.5952441096305847,0.4848484992980957,0.6122472882270813,0.13960732519626617,0.8776730298995972,
339,0.19822825491428375,1,,,,,,
349,0.10874436050653458,1,,,,,,
359,0.38450613617897034,1,,,,,,
369,0.27949783205986023,1,,,,,,
379,0.24773281812667847,1,,,,,,
389,0.2380649596452713,1,,,,,,
399,0.4958356022834778,1,,,,,,
409,0.455211341381073,1,,,,,,
419,0.3458772599697113,1,,,,,,
429,0.08192116022109985,1,,,,,,
439,0.09170455485582352,1,,,,,,
449,1.1835472583770752,1,,,,,,
459,0.29900676012039185,1,,,,,,
469,0.058412104845047,1,,,,,,
479,0.061824310570955276,1,,,,,,
489,0.15925048291683197,1,,,,,,
499,0.12750861048698425,1,,,,,,
509,0.12577888369560242,1,,,,,,
519,0.3287521302700043,1,,,,,,
529,0.05632194131612778,1,,,,,,
539,0.34534209966659546,1,,,,,,
549,0.1495431512594223,1,,,,,,
559,0.130221426486969,1,,,,,,
569,0.24379794299602509,1,,,,,,
579,0.049077585339546204,1,,,,,,
589,0.24421806633472443,1,,,,,,
599,0.12405605614185333,1,,,,,,
609,0.24369218945503235,1,,,,,,
619,0.2917020320892334,1,,,,,,
629,0.07490993291139603,1,,,,,,
639,0.24240237474441528,1,,,,,,
649,0.09231764823198318,1,,,,,,
659,0.11895672231912613,1,,,,,,
667,,1,0.6251137256622314,0.5324675440788269,0.6380109190940857,0.14639292657375336,0.8889958262443542,
669,0.17164328694343567,2,,,,,,
679,0.12463933229446411,2,,,,,,
689,0.19829434156417847,2,,,,,,
699,0.12134698033332825,2,,,,,,
709,0.12374388426542282,2,,,,,,
719,0.13293671607971191,2,,,,,,
729,0.08656784892082214,2,,,,,,
739,0.3230472505092621,2,,,,,,
749,0.08739352226257324,2,,,,,,
759,0.0685233548283577,2,,,,,,
769,0.03466033190488815,2,,,,,,
779,0.022899199277162552,2,,,,,,
789,0.08734627813100815,2,,,,,,
799,0.27888402342796326,2,,,,,,
809,0.5890938639640808,2,,,,,,
819,0.07963187992572784,2,,,,,,
829,0.04091767966747284,2,,,,,,
839,0.10279886424541473,2,,,,,,
849,0.04813697934150696,2,,,,,,
859,0.0650831088423729,2,,,,,,
869,0.022224891930818558,2,,,,,,
879,0.1313680112361908,2,,,,,,
889,0.026278704404830933,2,,,,,,
899,0.12275812774896622,2,,,,,,
909,0.2535366117954254,2,,,,,,
919,0.08085178583860397,2,,,,,,
929,0.03819325193762779,2,,,,,,
939,0.07533405721187592,2,,,,,,
949,0.06703948229551315,2,,,,,,
959,0.17784671485424042,2,,,,,,
969,0.05107583478093147,2,,,,,,
979,0.020175538957118988,2,,,,,,
989,0.04685462638735771,2,,,,,,
999,0.057069942355155945,2,,,,,,
1001,,2,0.6448270082473755,0.5627705454826355,0.6527033448219299,0.15173475444316864,0.894149899482727,
1009,0.0819568857550621,3,,,,,,
1019,0.0337248332798481,3,,,,,,
1029,0.026977963745594025,3,,,,,,
1039,0.03341931104660034,3,,,,,,
1049,0.034826718270778656,3,,,,,,
1059,0.04909395053982735,3,,,,,,
1069,0.023493634536862373,3,,,,,,
1079,0.022488148882985115,3,,,,,,
1089,0.024226738139986992,3,,,,,,
1099,0.04861677065491676,3,,,,,,
1109,0.04838178679347038,3,,,,,,
1119,0.08527621626853943,3,,,,,,
1129,0.09002548456192017,3,,,,,,
1139,0.05599560961127281,3,,,,,,
1149,0.06747756153345108,3,,,,,,
1159,0.01919826865196228,3,,,,,,
1169,0.03044724091887474,3,,,,,,
1179,0.30154886841773987,3,,,,,,
1189,0.06852319091558456,3,,,,,,
1199,0.053256917744874954,3,,,,,,
1209,0.010682969354093075,3,,,,,,
1219,0.03863496333360672,3,,,,,,
1229,0.029492367058992386,3,,,,,,
1239,0.020381459966301918,3,,,,,,
1249,0.010721077211201191,3,,,,,,
1259,0.013901101425290108,3,,,,,,
1269,0.0051062689162790775,3,,,,,,
1279,0.03392663970589638,3,,,,,,
1289,0.007609868422150612,3,,,,,,
1299,0.04095626622438431,3,,,,,,
1309,0.006906065158545971,3,,,,,,
1319,0.014906384982168674,3,,,,,,
1329,0.011479568667709827,3,,,,,,
1335,,3,0.6397520899772644,0.5541125535964966,0.6466930508613586,0.18024912476539612,0.8908749222755432,
1339,0.009312795475125313,4,,,,,,
1349,0.023678826168179512,4,,,,,,
1359,0.17475160956382751,4,,,,,,
1369,0.007377671077847481,4,,,,,,
1379,0.05894399434328079,4,,,,,,
1389,0.011348472908139229,4,,,,,,
1399,0.03858993574976921,4,,,,,,
1409,0.025433529168367386,4,,,,,,
1419,0.005426000338047743,4,,,,,,
1429,0.0035058679059147835,4,,,,,,
1439,0.03392629697918892,4,,,,,,
1449,0.01025177538394928,4,,,,,,
1459,0.026523694396018982,4,,,,,,
1469,0.008392946794629097,4,,,,,,
1479,nan,4,,,,,,
1489,0.013525794260203838,4,,,,,,
1499,0.010845242999494076,4,,,,,,
1509,0.0324164517223835,4,,,,,,
1519,0.004223020281642675,4,,,,,,
1529,0.03430948033928871,4,,,,,,
1539,0.01336571853607893,4,,,,,,
1549,0.02010870724916458,4,,,,,,
1559,0.038489263504743576,4,,,,,,
1569,0.06730635464191437,4,,,,,,
1579,0.0015334662748500705,4,,,,,,
1589,0.0061851064674556255,4,,,,,,
1599,0.002024455461651087,4,,,,,,
1609,0.002564778318628669,4,,,,,,
1619,0.0032094779890030622,4,,,,,,
1629,0.026531970128417015,4,,,,,,
1639,0.006484811194241047,4,,,,,,
1649,0.014911230653524399,4,,,,,,
1659,0.03564213961362839,4,,,,,,
1669,0.0002184249460697174,4,,,,,,
1669,,4,0.637082576751709,0.5411255359649658,0.6460522413253784,0.20081783831119537,0.8898798823356628,
1670,,5,,,,,,0.15173475444316864
