train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_sas,test_loss
0.5442022681236267,0,9,,,,,,
0.4197703003883362,0,19,,,,,,
0.2378038763999939,0,29,,,,,,
0.47295644879341125,0,39,,,,,,
0.25566616654396057,0,49,,,,,,
0.1704225391149521,0,59,,,,,,
0.22752732038497925,0,69,,,,,,
0.24162879586219788,0,79,,,,,,
0.20891620218753815,0,89,,,,,,
0.18344105780124664,0,99,,,,,,
0.19284877181053162,0,109,,,,,,
0.2823649048805237,0,119,,,,,,
0.20302462577819824,0,129,,,,,,
0.2509957551956177,0,139,,,,,,
0.17716340720653534,0,149,,,,,,
0.16570116579532623,0,159,,,,,,
0.14849291741847992,0,169,,,,,,
0.10789895802736282,0,179,,,,,,
0.17653024196624756,0,189,,,,,,
0.3102860152721405,0,199,,,,,,
0.13374443352222443,0,209,,,,,,
0.11564460396766663,0,219,,,,,,
0.16000577807426453,0,229,,,,,,
0.0960659608244896,0,239,,,,,,
0.14039507508277893,0,249,,,,,,
0.1256875991821289,0,259,,,,,,
0.143857941031456,0,269,,,,,,
0.1887071579694748,0,279,,,,,,
0.1638919711112976,0,289,,,,,,
0.21072520315647125,0,299,,,,,,
0.15117664635181427,0,309,,,,,,
0.17864955961704254,0,319,,,,,,
0.23643334209918976,0,329,,,,,,
0.1835935115814209,0,339,,,,,,
0.15676149725914001,0,349,,,,,,
0.14240938425064087,0,359,,,,,,
0.19963955879211426,0,369,,,,,,
0.13337025046348572,0,379,,,,,,
0.18228617310523987,0,389,,,,,,
0.15181148052215576,0,399,,,,,,
0.23453548550605774,0,409,,,,,,
0.18985594809055328,0,419,,,,,,
0.19161200523376465,0,429,,,,,,
0.12083899229764938,0,439,,,,,,
0.1160479336977005,0,449,,,,,,
0.12416820973157883,0,459,,,,,,
0.1598842442035675,0,469,,,,,,
0.11175290495157242,0,479,,,,,,
0.08235819637775421,0,489,,,,,,
0.10444425046443939,0,499,,,,,,
0.05931243672966957,0,509,,,,,,
0.15730218589305878,0,519,,,,,,
0.08470573276281357,0,529,,,,,,
0.1023673340678215,0,539,,,,,,
0.15743955969810486,0,549,,,,,,
0.07387018203735352,0,559,,,,,,
0.07448273152112961,0,569,,,,,,
0.06749273836612701,0,579,,,,,,
0.10926515609025955,0,589,,,,,,
0.14433225989341736,0,599,,,,,,
0.1385614424943924,0,609,,,,,,
0.10612200945615768,0,619,,,,,,
0.10730673372745514,0,629,,,,,,
0.08248785883188248,0,639,,,,,,
0.11666460335254669,0,649,,,,,,
0.1386040449142456,0,659,,,,,,
0.09100383520126343,0,669,,,,,,
0.0867040678858757,0,679,,,,,,
0.10868369042873383,0,689,,,,,,
0.16435571014881134,0,699,,,,,,
0.07624416798353195,0,709,,,,,,
0.16365540027618408,0,719,,,,,,
0.0794283002614975,0,729,,,,,,
0.090274378657341,0,739,,,,,,
0.13631020486354828,0,749,,,,,,
0.0944141373038292,0,759,,,,,,
0.18956977128982544,0,769,,,,,,
0.12345027923583984,0,779,,,,,,
0.10905832052230835,0,789,,,,,,
0.14106211066246033,0,799,,,,,,
0.10299015790224075,0,809,,,,,,
0.07322458177804947,0,819,,,,,,
0.06454256922006607,0,829,,,,,,
0.06754732131958008,0,839,,,,,,
0.12061307579278946,0,849,,,,,,
0.048298127949237823,0,859,,,,,,
0.07119938731193542,0,869,,,,,,
0.16746266186237335,0,879,,,,,,
0.10905253887176514,0,889,,,,,,
0.12605585157871246,0,899,,,,,,
0.13209712505340576,0,909,,,,,,
0.13768884539604187,0,919,,,,,,
0.116302490234375,0,929,,,,,,
0.09810605645179749,0,939,,,,,,
0.1183491051197052,0,949,,,,,,
0.07200527936220169,0,959,,,,,,
0.07793992012739182,0,969,,,,,,
0.11214031279087067,0,979,,,,,,
0.15944363176822662,0,989,,,,,,
0.11969801038503647,0,999,,,,,,
0.10260003805160522,0,1009,,,,,,
0.06700336933135986,0,1019,,,,,,
0.0699550062417984,0,1029,,,,,,
0.09597845375537872,0,1039,,,,,,
0.11377353966236115,0,1049,,,,,,
0.13895997405052185,0,1059,,,,,,
0.0652618557214737,0,1069,,,,,,
0.09284376353025436,0,1079,,,,,,
0.11121928691864014,0,1089,,,,,,
0.12505996227264404,0,1099,,,,,,
0.11758434772491455,0,1109,,,,,,
0.11745961010456085,0,1119,,,,,,
0.16148683428764343,0,1129,,,,,,
0.06299557536840439,0,1139,,,,,,
0.06446035951375961,0,1149,,,,,,
0.08630512654781342,0,1159,,,,,,
0.14317350089550018,0,1169,,,,,,
0.04907163232564926,0,1179,,,,,,
0.13202562928199768,0,1189,,,,,,
0.07484583556652069,0,1199,,,,,,
0.07959887385368347,0,1209,,,,,,
0.08476769179105759,0,1219,,,,,,
0.11109112948179245,0,1229,,,,,,
0.12370578199625015,0,1239,,,,,,
0.07428617775440216,0,1249,,,,,,
0.10732035338878632,0,1259,,,,,,
0.10671819746494293,0,1269,,,,,,
0.21642784774303436,0,1279,,,,,,
0.07043509185314178,0,1289,,,,,,
0.08016427606344223,0,1299,,,,,,
0.12234724313020706,0,1309,,,,,,
0.02825273387134075,0,1319,,,,,,
0.1407717615365982,0,1329,,,,,,
0.05485032498836517,0,1339,,,,,,
0.0578472837805748,0,1349,,,,,,
0.04139251261949539,0,1359,,,,,,
0.08993414789438248,0,1369,,,,,,
0.09086425602436066,0,1379,,,,,,
0.055779773741960526,0,1389,,,,,,
0.06457383930683136,0,1399,,,,,,
0.07267248630523682,0,1409,,,,,,
0.07750549167394638,0,1419,,,,,,
0.17403118312358856,0,1429,,,,,,
0.04637395590543747,0,1439,,,,,,
0.07107709348201752,0,1449,,,,,,
0.06120651215314865,0,1459,,,,,,
0.07203157246112823,0,1469,,,,,,
0.074943907558918,0,1479,,,,,,
0.09286823868751526,0,1489,,,,,,
0.09721852093935013,0,1499,,,,,,
0.13896138966083527,0,1509,,,,,,
0.07803220301866531,0,1519,,,,,,
0.08385816216468811,0,1529,,,,,,
0.09753480553627014,0,1539,,,,,,
0.11139824986457825,0,1549,,,,,,
0.05017407611012459,0,1559,,,,,,
0.04892558604478836,0,1569,,,,,,
0.0883222222328186,0,1579,,,,,,
0.08179067820310593,0,1589,,,,,,
0.04105173051357269,0,1599,,,,,,
0.12596993148326874,0,1609,,,,,,
0.06885997205972672,0,1619,,,,,,
0.07887452095746994,0,1629,,,,,,
0.04479364678263664,0,1639,,,,,,
0.0644894540309906,0,1649,,,,,,
0.03559450805187225,0,1659,,,,,,
0.1306237429380417,0,1669,,,,,,
0.11499014496803284,0,1679,,,,,,
0.03974050283432007,0,1689,,,,,,
0.1556704342365265,0,1699,,,,,,
0.04092099145054817,0,1709,,,,,,
0.07761647552251816,0,1719,,,,,,
0.0887812003493309,0,1729,,,,,,
0.05539662018418312,0,1739,,,,,,
0.04696720838546753,0,1749,,,,,,
0.04166765883564949,0,1759,,,,,,
0.1043647900223732,0,1769,,,,,,
0.05898221209645271,0,1779,,,,,,
0.0258670374751091,0,1789,,,,,,
0.04034994915127754,0,1799,,,,,,
0.07361647486686707,0,1809,,,,,,
0.03670810908079147,0,1819,,,,,,
0.06333306431770325,0,1829,,,,,,
0.049083609133958817,0,1839,,,,,,
0.16552643477916718,0,1849,,,,,,
0.0761248990893364,0,1859,,,,,,
0.13392981886863708,0,1869,,,,,,
0.080941341817379,0,1879,,,,,,
0.06390653550624847,0,1889,,,,,,
0.09924664348363876,0,1899,,,,,,
0.10167062282562256,0,1909,,,,,,
0.05273040756583214,0,1919,,,,,,
0.07585184276103973,0,1929,,,,,,
0.09468111395835876,0,1939,,,,,,
0.04248633608222008,0,1949,,,,,,
0.06233706325292587,0,1959,,,,,,
0.036805856972932816,0,1969,,,,,,
0.06277994066476822,0,1979,,,,,,
0.07532022148370743,0,1989,,,,,,
0.0947531908750534,0,1999,,,,,,
0.05429304018616676,0,2009,,,,,,
0.08726257085800171,0,2019,,,,,,
0.12333618104457855,0,2029,,,,,,
0.032515741884708405,0,2039,,,,,,
0.12072556465864182,0,2049,,,,,,
0.08918631821870804,0,2059,,,,,,
0.04467500373721123,0,2069,,,,,,
0.062354132533073425,0,2079,,,,,,
0.04383153095841408,0,2089,,,,,,
0.08252109587192535,0,2099,,,,,,
0.07413706928491592,0,2109,,,,,,
0.041755300015211105,0,2119,,,,,,
0.06349926441907883,0,2129,,,,,,
0.05251118913292885,0,2139,,,,,,
,0,2147,0.4901445508003235,0.8604553937911987,0.0892171785235405,0.5359200835227966,0.5455557703971863,
0.09597455710172653,1,2149,,,,,,
0.040995657444000244,1,2159,,,,,,
0.05070588365197182,1,2169,,,,,,
0.02872706577181816,1,2179,,,,,,
nan,1,2189,,,,,,
0.10465064644813538,1,2199,,,,,,
0.046771030873060226,1,2209,,,,,,
0.03763134777545929,1,2219,,,,,,
0.08537253737449646,1,2229,,,,,,
0.044387102127075195,1,2239,,,,,,
0.08858131617307663,1,2249,,,,,,
0.12238588184118271,1,2259,,,,,,
0.03681229427456856,1,2269,,,,,,
0.051889337599277496,1,2279,,,,,,
0.05546283721923828,1,2289,,,,,,
0.03078237734735012,1,2299,,,,,,
0.07307937741279602,1,2309,,,,,,
0.044642023742198944,1,2319,,,,,,
0.12769925594329834,1,2329,,,,,,
0.056409209966659546,1,2339,,,,,,
0.08457893133163452,1,2349,,,,,,
0.049495793879032135,1,2359,,,,,,
0.07043685019016266,1,2369,,,,,,
0.032227858901023865,1,2379,,,,,,
0.054948508739471436,1,2389,,,,,,
0.03172440826892853,1,2399,,,,,,
0.12446818500757217,1,2409,,,,,,
0.040071405470371246,1,2419,,,,,,
0.08046390861272812,1,2429,,,,,,
0.05526033043861389,1,2439,,,,,,
0.09549018740653992,1,2449,,,,,,
0.05576729029417038,1,2459,,,,,,
0.055940356105566025,1,2469,,,,,,
0.05606739968061447,1,2479,,,,,,
0.029793573543429375,1,2489,,,,,,
0.04276108369231224,1,2499,,,,,,
0.06786514073610306,1,2509,,,,,,
0.03257466480135918,1,2519,,,,,,
0.04229466989636421,1,2529,,,,,,
0.07574392110109329,1,2539,,,,,,
