step,train_loss,epoch,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,test_loss
9,0.6972722411155701,0,,,,,,
19,0.2671554982662201,0,,,,,,
29,0.3704208433628082,0,,,,,,
39,0.4014844596385956,0,,,,,,
49,0.3292440176010132,0,,,,,,
59,0.29453718662261963,0,,,,,,
69,0.36143144965171814,0,,,,,,
79,0.21461515128612518,0,,,,,,
89,0.26553890109062195,0,,,,,,
99,0.24958308041095734,0,,,,,,
109,0.17205162346363068,0,,,,,,
119,0.33035069704055786,0,,,,,,
129,0.1449144184589386,0,,,,,,
139,0.3752000331878662,0,,,,,,
149,0.2914501130580902,0,,,,,,
159,0.2688136100769043,0,,,,,,
169,0.18264003098011017,0,,,,,,
179,0.3355165719985962,0,,,,,,
189,0.24843674898147583,0,,,,,,
199,0.2292913943529129,0,,,,,,
209,0.20064939558506012,0,,,,,,
219,0.21368198096752167,0,,,,,,
229,0.1790895313024521,0,,,,,,
239,0.23815760016441345,0,,,,,,
249,0.2578868865966797,0,,,,,,
259,0.1390955001115799,0,,,,,,
269,0.28495368361473083,0,,,,,,
279,0.1506960391998291,0,,,,,,
289,0.19342927634716034,0,,,,,,
299,0.16576099395751953,0,,,,,,
309,0.19273589551448822,0,,,,,,
319,0.13931813836097717,0,,,,,,
329,0.18616877496242523,0,,,,,,
339,0.15916544198989868,0,,,,,,
349,0.11317634582519531,0,,,,,,
359,0.13752655684947968,0,,,,,,
369,0.0770416110754013,0,,,,,,
379,0.0945921465754509,0,,,,,,
389,0.12458167970180511,0,,,,,,
399,0.10159018635749817,0,,,,,,
409,0.1526193916797638,0,,,,,,
419,0.14982260763645172,0,,,,,,
429,0.17234718799591064,0,,,,,,
439,0.1708824336528778,0,,,,,,
449,0.14824742078781128,0,,,,,,
459,0.2211732566356659,0,,,,,,
469,0.17882966995239258,0,,,,,,
479,0.140425905585289,0,,,,,,
489,0.16810742020606995,0,,,,,,
499,0.12665097415447235,0,,,,,,
509,0.06899966299533844,0,,,,,,
519,0.16989481449127197,0,,,,,,
529,0.16494055092334747,0,,,,,,
539,0.17726708948612213,0,,,,,,
549,0.18973319232463837,0,,,,,,
559,0.12238346040248871,0,,,,,,
569,0.06888030469417572,0,,,,,,
579,0.17044587433338165,0,,,,,,
589,0.12351332604885101,0,,,,,,
599,0.19139112532138824,0,,,,,,
609,0.14909453690052032,0,,,,,,
619,0.10770072042942047,0,,,,,,
629,0.06504376232624054,0,,,,,,
639,0.14826130867004395,0,,,,,,
649,0.06811461597681046,0,,,,,,
659,0.1444208323955536,0,,,,,,
669,0.1645173281431198,0,,,,,,
679,0.08029931783676147,0,,,,,,
689,0.27006009221076965,0,,,,,,
699,0.16372978687286377,0,,,,,,
709,0.11245475709438324,0,,,,,,
719,0.08711253106594086,0,,,,,,
729,0.15261352062225342,0,,,,,,
739,0.09504451602697372,0,,,,,,
749,0.10149869322776794,0,,,,,,
759,0.1387811154127121,0,,,,,,
