train_loss,epoch,step,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0.6332815885543823,0,9,,,,,,
0.312071293592453,0,19,,,,,,
0.5928951501846313,0,29,,,,,,
0.37262970209121704,0,39,,,,,,
0.3573077917098999,0,49,,,,,,
0.47218090295791626,0,59,,,,,,
1.3007313013076782,0,69,,,,,,
0.38732394576072693,0,79,,,,,,
0.2958635985851288,0,89,,,,,,
0.49931564927101135,0,99,,,,,,
0.5118404626846313,0,109,,,,,,
0.25931021571159363,0,119,,,,,,
0.26453033089637756,0,129,,,,,,
1.2829416990280151,0,139,,,,,,
0.43023937940597534,0,149,,,,,,
0.20017153024673462,0,159,,,,,,
0.3773002624511719,0,169,,,,,,
0.18294522166252136,0,179,,,,,,
1.472229242324829,0,189,,,,,,
0.19703064858913422,0,199,,,,,,
0.16458764672279358,0,209,,,,,,
0.4641844928264618,0,219,,,,,,
0.27555567026138306,0,229,,,,,,
0.15729984641075134,0,239,,,,,,
0.08968448638916016,0,249,,,,,,
0.1533527672290802,0,259,,,,,,
0.23733842372894287,0,269,,,,,,
0.2710137963294983,0,279,,,,,,
0.09009770303964615,0,289,,,,,,
0.44603145122528076,0,299,,,,,,
0.3079918920993805,0,309,,,,,,
0.06016950309276581,0,319,,,,,,
0.3904609978199005,0,329,,,,,,
0.2641904056072235,0,339,,,,,,
0.19947567582130432,0,349,,,,,,
0.4760543406009674,0,359,,,,,,
,0,362,0.6016350388526917,0.8723384141921997,0.4115044176578522,0.5622376203536987,0.09779412299394608,
0.2650482654571533,1,369,,,,,,
0.1527254730463028,1,379,,,,,,
1.0387229919433594,1,389,,,,,,
0.11393673717975616,1,399,,,,,,
0.43891116976737976,1,409,,,,,,
0.7067678570747375,1,419,,,,,,
0.34624871611595154,1,429,,,,,,
0.15268872678279877,1,439,,,,,,
0.14580455422401428,1,449,,,,,,
0.10898423939943314,1,459,,,,,,
0.06210539862513542,1,469,,,,,,
0.19127370417118073,1,479,,,,,,
0.08009841293096542,1,489,,,,,,
0.14168202877044678,1,499,,,,,,
0.31238749623298645,1,509,,,,,,
0.2024131566286087,1,519,,,,,,
2.3238587379455566,1,529,,,,,,
0.17708848416805267,1,539,,,,,,
0.13147176802158356,1,549,,,,,,
0.07339899986982346,1,559,,,,,,
0.34636154770851135,1,569,,,,,,
0.06442441791296005,1,579,,,,,,
0.14603133499622345,1,589,,,,,,
0.03496614471077919,1,599,,,,,,
0.21950991451740265,1,609,,,,,,
0.4641822576522827,1,619,,,,,,
0.08129837363958359,1,629,,,,,,
0.09875744581222534,1,639,,,,,,
0.09126859903335571,1,649,,,,,,
0.674565315246582,1,659,,,,,,
0.06487877666950226,1,669,,,,,,
0.07825063914060593,1,679,,,,,,
0.21842627227306366,1,689,,,,,,
0.2962975800037384,1,699,,,,,,
0.489754319190979,1,709,,,,,,
0.5228779315948486,1,719,,,,,,
,1,725,0.6169607043266296,0.8810423612594604,0.4557522237300873,0.5854156017303467,0.09258244186639786,
0.10735122859477997,2,729,,,,,,
0.29895392060279846,2,739,,,,,,
0.13221989572048187,2,749,,,,,,
0.09479524195194244,2,759,,,,,,
0.08975859731435776,2,769,,,,,,
0.15762069821357727,2,779,,,,,,
0.1308438628911972,2,789,,,,,,
0.1847187876701355,2,799,,,,,,
0.2595960795879364,2,809,,,,,,
0.09921162575483322,2,819,,,,,,
0.059642404317855835,2,829,,,,,,
0.04135015606880188,2,839,,,,,,
0.3768004775047302,2,849,,,,,,
0.06105613708496094,2,859,,,,,,
0.29670199751853943,2,869,,,,,,
0.15004032850265503,2,879,,,,,,
0.327731728553772,2,889,,,,,,
0.07041049748659134,2,899,,,,,,
0.0770392045378685,2,909,,,,,,
0.14178411662578583,2,919,,,,,,
0.13600243628025055,2,929,,,,,,
0.18158495426177979,2,939,,,,,,
0.027039768174290657,2,949,,,,,,
0.35739150643348694,2,959,,,,,,
0.27435991168022156,2,969,,,,,,
0.22357606887817383,2,979,,,,,,
0.12448535859584808,2,989,,,,,,
0.13456006348133087,2,999,,,,,,
0.08503226190805435,2,1009,,,,,,
0.03194696828722954,2,1019,,,,,,
0.4164593517780304,2,1029,,,,,,
0.025624139234423637,2,1039,,,,,,
0.11409278959035873,2,1049,,,,,,
0.593441903591156,2,1059,,,,,,
0.1055888831615448,2,1069,,,,,,
0.16849583387374878,2,1079,,,,,,
,2,1088,0.6194904446601868,0.8828182220458984,0.44690266251564026,0.5843802094459534,0.09291863441467285,
0.02310648374259472,3,1089,,,,,,
1.467289686203003,3,1099,,,,,,
0.026243550702929497,3,1109,,,,,,
0.005258377641439438,3,1119,,,,,,
0.030695127323269844,3,1129,,,,,,
0.10440293699502945,3,1139,,,,,,
0.1173386350274086,3,1149,,,,,,
0.09202799946069717,3,1159,,,,,,
0.04015052318572998,3,1169,,,,,,
0.10939471423625946,3,1179,,,,,,
0.009031479246914387,3,1189,,,,,,
0.010694668628275394,3,1199,,,,,,
0.009216224774718285,3,1209,,,,,,
0.03581221401691437,3,1219,,,,,,
0.010915102437138557,3,1229,,,,,,
0.02117122709751129,3,1239,,,,,,
0.008998660370707512,3,1249,,,,,,
0.05013136565685272,3,1259,,,,,,
0.0922650694847107,3,1269,,,,,,
0.008733723312616348,3,1279,,,,,,
0.09191417694091797,3,1289,,,,,,
0.03223970904946327,3,1299,,,,,,
0.007545427419245243,3,1309,,,,,,
0.07074368745088577,3,1319,,,,,,
0.12408358603715897,3,1329,,,,,,
0.014817426912486553,3,1339,,,,,,
0.03476032614707947,3,1349,,,,,,
0.028044959530234337,3,1359,,,,,,
0.11788071691989899,3,1369,,,,,,
0.015618909150362015,3,1379,,,,,,
0.025463825091719627,3,1389,,,,,,
0.014691730029881,3,1399,,,,,,
0.00505193043500185,3,1409,,,,,,
0.05173145979642868,3,1419,,,,,,
0.004055866505950689,3,1429,,,,,,
0.0975131243467331,3,1439,,,,,,
0.0061481790617108345,3,1449,,,,,,
,3,1451,0.6198021769523621,0.8838559985160828,0.45132744312286377,0.5854289531707764,0.12801121175289154,
0.004832735750824213,4,1459,,,,,,
0.01726934127509594,4,1469,,,,,,
0.0169812124222517,4,1479,,,,,,
0.011458920314908028,4,1489,,,,,,
0.01573166251182556,4,1499,,,,,,
0.026879455894231796,4,1509,,,,,,
0.003507400630041957,4,1519,,,,,,
0.0054759313352406025,4,1529,,,,,,
0.017604656517505646,4,1539,,,,,,
0.03331603482365608,4,1549,,,,,,
0.017144830897450447,4,1559,,,,,,
0.0034414720721542835,4,1569,,,,,,
0.01592233218252659,4,1579,,,,,,
0.006502378731966019,4,1589,,,,,,
0.13503935933113098,4,1599,,,,,,
0.007717362605035305,4,1609,,,,,,
0.0032343415077775717,4,1619,,,,,,
0.004694814793765545,4,1629,,,,,,
0.02277309261262417,4,1639,,,,,,
0.2909248173236847,4,1649,,,,,,
0.0014051850885152817,4,1659,,,,,,
0.003895446192473173,4,1669,,,,,,
0.006921172142028809,4,1679,,,,,,
0.026253005489706993,4,1689,,,,,,
0.0050869169645011425,4,1699,,,,,,
0.05383246764540672,4,1709,,,,,,
0.003497297642752528,4,1719,,,,,,
0.008204997517168522,4,1729,,,,,,
0.0060146949253976345,4,1739,,,,,,
0.004586880560964346,4,1749,,,,,,
0.009217520244419575,4,1759,,,,,,
0.012699470855295658,4,1769,,,,,,
0.06370200216770172,4,1779,,,,,,
0.015570922754704952,4,1789,,,,,,
0.03181840851902962,4,1799,,,,,,
0.002899502171203494,4,1809,,,,,,
,4,1814,0.6042724251747131,0.877375602722168,0.44247788190841675,0.564827561378479,0.14057008922100067,
,5,1815,,,,,,0.14057008922100067
