epoch,step,train_loss,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,test_loss
0,9,0.722254753112793,,,,,,
0,19,0.6419138312339783,,,,,,
0,29,0.8281987905502319,,,,,,
0,39,0.4163222014904022,,,,,,
0,49,0.3686881363391876,,,,,,
0,59,0.2599446177482605,,,,,,
0,69,0.315448135137558,,,,,,
0,79,0.7712038159370422,,,,,,
0,89,0.4131520986557007,,,,,,
0,99,0.2547074556350708,,,,,,
0,109,0.36270850896835327,,,,,,
0,119,0.7883339524269104,,,,,,
0,129,0.12933358550071716,,,,,,
0,139,0.3684225380420685,,,,,,
0,149,0.3192756175994873,,,,,,
0,159,0.6456005573272705,,,,,,
0,169,0.2784479558467865,,,,,,
0,179,0.34118232131004333,,,,,,
0,189,0.5309126973152161,,,,,,
0,199,0.1066020205616951,,,,,,
0,209,0.05033469572663307,,,,,,
0,219,0.19399406015872955,,,,,,
0,229,0.11116845160722733,,,,,,
0,239,0.4756147265434265,,,,,,
0,249,1.2415374517440796,,,,,,
0,259,0.8244816064834595,,,,,,
0,269,0.24414698779582977,,,,,,
0,279,0.16313743591308594,,,,,,
0,289,0.14608977735042572,,,,,,
0,299,0.09950388222932816,,,,,,
0,309,0.3016999065876007,,,,,,
0,319,0.17102715373039246,,,,,,
0,329,0.07392863929271698,,,,,,
0,339,0.5249889492988586,,,,,,
0,349,1.0179740190505981,,,,,,
0,352,,0.06940612196922302,0.9097424745559692,0.5885167717933655,0.7036242485046387,0.6791177988052368,
1,359,0.19824126362800598,,,,,,
1,369,0.12754395604133606,,,,,,
1,379,0.1606045514345169,,,,,,
1,389,0.14401954412460327,,,,,,
1,399,0.23555071651935577,,,,,,
1,409,0.406010240316391,,,,,,
1,419,0.11311973631381989,,,,,,
1,429,0.15780887007713318,,,,,,
1,439,0.13546223938465118,,,,,,
1,449,0.0859009325504303,,,,,,
1,459,0.28185975551605225,,,,,,
1,469,0.4491932690143585,,,,,,
1,479,0.26677849888801575,,,,,,
1,489,0.03139207884669304,,,,,,
1,499,0.24130837619304657,,,,,,
1,509,0.11607913672924042,,,,,,
1,519,0.07853450626134872,,,,,,
1,529,0.08457260578870773,,,,,,
