train_loss,epoch,step,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score
0.7043676376342773,0,9,,,,,
0.6270337104797363,0,19,,,,,
0.5029906034469604,0,29,,,,,
0.33659958839416504,0,39,,,,,
0.15793046355247498,0,49,,,,,
0.3872661888599396,0,59,,,,,
0.26714739203453064,0,69,,,,,
0.23710475862026215,0,79,,,,,
0.12529543042182922,0,89,,,,,
0.2665637731552124,0,99,,,,,
0.2254893034696579,0,109,,,,,
0.19886276125907898,0,119,,,,,
0.2625698149204254,0,129,,,,,
0.13411526381969452,0,139,,,,,
0.18904732167720795,0,149,,,,,
0.19681356847286224,0,159,,,,,
0.1933961808681488,0,169,,,,,
0.18885967135429382,0,179,,,,,
0.16284805536270142,0,189,,,,,
0.12593694031238556,0,199,,,,,
0.26213574409484863,0,209,,,,,
0.3081660270690918,0,219,,,,,
0.2574174702167511,0,229,,,,,
0.22231097519397736,0,239,,,,,
0.16095246374607086,0,249,,,,,
0.2730996906757355,0,259,,,,,
0.2085927128791809,0,269,,,,,
0.18307003378868103,0,279,,,,,
0.18717937171459198,0,289,,,,,
0.1362602710723877,0,299,,,,,
0.26988789439201355,0,309,,,,,
0.1817815750837326,0,319,,,,,
0.18023982644081116,0,329,,,,,
0.1752622276544571,0,339,,,,,
0.26346439123153687,0,349,,,,,
0.2636163532733917,0,359,,,,,
0.121470607817173,0,369,,,,,
0.11835338175296783,0,379,,,,,
0.1825132817029953,0,389,,,,,
0.2095157355070114,0,399,,,,,
0.24585199356079102,0,409,,,,,
0.09645809233188629,0,419,,,,,
0.21112652122974396,0,429,,,,,
0.1765289157629013,0,439,,,,,
0.1255546510219574,0,449,,,,,
0.18880128860473633,0,459,,,,,
0.08589911460876465,0,469,,,,,
0.35293757915496826,0,479,,,,,
0.18076610565185547,0,489,,,,,
0.18792852759361267,0,499,,,,,
0.1658530980348587,0,509,,,,,
0.12208930402994156,0,519,,,,,
0.2727909982204437,0,529,,,,,
0.2183985710144043,0,539,,,,,
0.2364889234304428,0,549,,,,,
0.15532933175563812,0,559,,,,,
0.17474037408828735,0,569,,,,,
0.14598976075649261,0,579,,,,,
0.11433451622724533,0,589,,,,,
0.12925517559051514,0,599,,,,,
0.13765160739421844,0,609,,,,,
0.15727990865707397,0,619,,,,,
0.19962391257286072,0,629,,,,,
0.19527648389339447,0,639,,,,,
0.11115967482328415,0,649,,,,,
0.2930866479873657,0,659,,,,,
0.12825195491313934,0,669,,,,,
0.08816004544496536,0,679,,,,,
0.23420350253582,0,689,,,,,
0.1490355283021927,0,699,,,,,
0.15063102543354034,0,709,,,,,
0.10121577233076096,0,719,,,,,
0.10622523725032806,0,729,,,,,
0.12785704433918,0,739,,,,,
0.19674155116081238,0,749,,,,,
0.2080160230398178,0,759,,,,,
0.14728768169879913,0,769,,,,,
0.2159900963306427,0,779,,,,,
0.14876997470855713,0,789,,,,,
0.21853816509246826,0,799,,,,,
0.1454339325428009,0,809,,,,,
0.16158738732337952,0,819,,,,,
0.11523296684026718,0,829,,,,,
0.25000929832458496,0,839,,,,,
0.12460434436798096,0,849,,,,,
0.14347653090953827,0,859,,,,,
0.16166427731513977,0,869,,,,,
0.10736637562513351,0,879,,,,,
0.21095150709152222,0,889,,,,,
0.11713974922895432,0,899,,,,,
0.1258263885974884,0,909,,,,,
0.0979209914803505,0,919,,,,,
0.10888867825269699,0,929,,,,,
0.1336631029844284,0,939,,,,,
0.13366767764091492,0,949,,,,,
0.05602399259805679,0,959,,,,,
0.1127297505736351,0,969,,,,,
0.1874726265668869,0,979,,,,,
0.13705362379550934,0,989,,,,,
0.08537352830171585,0,999,,,,,
0.10145719349384308,0,1009,,,,,
0.1404210925102234,0,1019,,,,,
0.18164196610450745,0,1029,,,,,
0.12580499053001404,0,1039,,,,,
0.1575995683670044,0,1049,,,,,
nan,0,1059,,,,,
0.14848995208740234,0,1069,,,,,
0.14601001143455505,0,1079,,,,,
0.1982884258031845,0,1089,,,,,
0.15150417387485504,0,1099,,,,,
0.13849788904190063,0,1109,,,,,
0.058983832597732544,0,1119,,,,,
0.07631070911884308,0,1129,,,,,
0.12614797055721283,0,1139,,,,,
0.14095622301101685,0,1149,,,,,
0.17151933908462524,0,1159,,,,,
0.1663256287574768,0,1169,,,,,
0.10419850051403046,0,1179,,,,,
0.17145948112010956,0,1189,,,,,
0.1414674073457718,0,1199,,,,,
0.06649269908666611,0,1209,,,,,
0.09359069168567657,0,1219,,,,,
0.08342349529266357,0,1229,,,,,
0.12468436360359192,0,1239,,,,,
0.09695307910442352,0,1249,,,,,
0.12752880156040192,0,1259,,,,,
0.1148291528224945,0,1269,,,,,
0.09228730946779251,0,1279,,,,,
0.14593131840229034,0,1289,,,,,
0.14396490156650543,0,1299,,,,,
0.10813205689191818,0,1309,,,,,
0.11280328780412674,0,1319,,,,,
0.09680879861116409,0,1329,,,,,
0.11446409672498703,0,1339,,,,,
0.09326248615980148,0,1349,,,,,
0.04770331457257271,0,1359,,,,,
0.07640807330608368,0,1369,,,,,
0.1308143585920334,0,1379,,,,,
0.15659673511981964,0,1389,,,,,
0.21662873029708862,0,1399,,,,,
0.08304136246442795,0,1409,,,,,
0.09569523483514786,0,1419,,,,,
0.15336421132087708,0,1429,,,,,
0.10688498616218567,0,1439,,,,,
0.13323575258255005,0,1449,,,,,
0.13247035443782806,0,1459,,,,,
0.15140920877456665,0,1469,,,,,
0.15097106993198395,0,1479,,,,,
0.1310884654521942,0,1489,,,,,
0.11204938590526581,0,1499,,,,,
0.12757043540477753,0,1509,,,,,
0.09724488854408264,0,1519,,,,,
0.11029829829931259,0,1529,,,,,
0.0882515162229538,0,1539,,,,,
0.07762052118778229,0,1549,,,,,
0.07802864164113998,0,1559,,,,,
0.13159425556659698,0,1569,,,,,
0.1396186351776123,0,1579,,,,,
0.08796366304159164,0,1589,,,,,
0.10455316305160522,0,1599,,,,,
0.16489213705062866,0,1609,,,,,
0.09286371618509293,0,1619,,,,,
0.09970345348119736,0,1629,,,,,
0.18895341455936432,0,1639,,,,,
0.10977883636951447,0,1649,,,,,
0.04496319591999054,0,1659,,,,,
0.035224348306655884,0,1669,,,,,
0.10631924122571945,0,1679,,,,,
0.09808956831693649,0,1689,,,,,
0.16626319289207458,0,1699,,,,,
0.13634707033634186,0,1709,,,,,
0.09884847700595856,0,1719,,,,,
0.08591820299625397,0,1729,,,,,
0.08670435100793839,0,1739,,,,,
0.12926919758319855,0,1749,,,,,
0.1141003891825676,0,1759,,,,,
0.10021154582500458,0,1769,,,,,
0.08036435395479202,0,1779,,,,,
0.04842311516404152,0,1789,,,,,
0.16809208691120148,0,1799,,,,,
0.09044364094734192,0,1809,,,,,
0.04128800332546234,0,1819,,,,,
0.14142069220542908,0,1829,,,,,
0.14753739535808563,0,1839,,,,,
0.15137505531311035,0,1849,,,,,
0.12035221606492996,0,1859,,,,,
0.14209789037704468,0,1869,,,,,
0.10915106534957886,0,1879,,,,,
0.13413043320178986,0,1889,,,,,
0.08037502318620682,0,1899,,,,,
0.11511445790529251,0,1909,,,,,
0.08962520211935043,0,1919,,,,,
0.09796279668807983,0,1929,,,,,
0.07840003818273544,0,1939,,,,,
0.15705516934394836,0,1949,,,,,
0.11102382838726044,0,1959,,,,,
0.08139143884181976,0,1969,,,,,
0.1427958607673645,0,1979,,,,,
0.08772756159305573,0,1989,,,,,
0.11007683724164963,0,1999,,,,,
0.1089143231511116,0,2009,,,,,
0.12140233814716339,0,2019,,,,,
0.0893293246626854,0,2029,,,,,
0.10787585377693176,0,2039,,,,,
0.1276307851076126,0,2049,,,,,
0.10372801125049591,0,2059,,,,,
0.11395559459924698,0,2069,,,,,
0.08843983709812164,0,2079,,,,,
0.06866583973169327,0,2089,,,,,
0.06934802979230881,0,2099,,,,,
0.10922747105360031,0,2109,,,,,
0.12077973037958145,0,2119,,,,,
0.07331090420484543,0,2129,,,,,
0.12563367187976837,0,2139,,,,,
0.10520866513252258,0,2149,,,,,
0.06829246133565903,0,2159,,,,,
0.24201586842536926,0,2169,,,,,
0.1514052301645279,0,2179,,,,,
0.06741299480199814,0,2189,,,,,
0.08464980870485306,0,2199,,,,,
0.07042201608419418,0,2209,,,,,
0.06592512130737305,0,2219,,,,,
0.07257784157991409,0,2229,,,,,
0.1117069348692894,0,2239,,,,,
0.055132634937763214,0,2249,,,,,
0.10727591067552567,0,2259,,,,,
0.06563850492238998,0,2269,,,,,
0.16019167006015778,0,2279,,,,,
0.12144359946250916,0,2289,,,,,
0.04011070728302002,0,2299,,,,,
0.10678212344646454,0,2309,,,,,
0.17382167279720306,0,2319,,,,,
0.087216816842556,0,2329,,,,,
0.06669378280639648,0,2339,,,,,
,0,2347,0.3929663896560669,0.10181082040071487,0.44424721598625183,0.3403908908367157,0.8276888728141785
0.06493234634399414,1,2349,,,,,
0.08070171624422073,1,2359,,,,,
0.16646897792816162,1,2369,,,,,
0.08510927110910416,1,2379,,,,,
0.10439962893724442,1,2389,,,,,
0.06910893321037292,1,2399,,,,,
0.0806402862071991,1,2409,,,,,
0.05468127131462097,1,2419,,,,,
0.13440026342868805,1,2429,,,,,
0.12089046835899353,1,2439,,,,,
0.09539519995450974,1,2449,,,,,
0.06913796812295914,1,2459,,,,,
0.07184333354234695,1,2469,,,,,
0.1206374242901802,1,2479,,,,,
0.06793207675218582,1,2489,,,,,
0.05667173117399216,1,2499,,,,,
0.06798858940601349,1,2509,,,,,
0.07588842511177063,1,2519,,,,,
0.044877007603645325,1,2529,,,,,
0.0730566456913948,1,2539,,,,,
0.028261136263608932,1,2549,,,,,
0.045058488845825195,1,2559,,,,,
0.11378028243780136,1,2569,,,,,
0.056864313781261444,1,2579,,,,,
0.11895626038312912,1,2589,,,,,
0.032447200268507004,1,2599,,,,,
0.062340639531612396,1,2609,,,,,
0.08337152004241943,1,2619,,,,,
0.09112513810396194,1,2629,,,,,
0.09408137947320938,1,2639,,,,,
0.07367976009845734,1,2649,,,,,
0.0684342011809349,1,2659,,,,,
0.08735881000757217,1,2669,,,,,
0.04309246689081192,1,2679,,,,,
0.094728983938694,1,2689,,,,,
0.1354357749223709,1,2699,,,,,
0.09332729876041412,1,2709,,,,,
0.11707597225904465,1,2719,,,,,
0.13661472499370575,1,2729,,,,,
0.09215990453958511,1,2739,,,,,
0.0980113223195076,1,2749,,,,,
0.08904014527797699,1,2759,,,,,
0.09739720076322556,1,2769,,,,,
0.05268178507685661,1,2779,,,,,
0.06778682768344879,1,2789,,,,,
0.06669306755065918,1,2799,,,,,
0.11434946954250336,1,2809,,,,,
0.07487709820270538,1,2819,,,,,
0.03281930088996887,1,2829,,,,,
0.031980112195014954,1,2839,,,,,
0.07506152987480164,1,2849,,,,,
0.10099045187234879,1,2859,,,,,
0.06855563819408417,1,2869,,,,,
0.10155971348285675,1,2879,,,,,
0.08817019313573837,1,2889,,,,,
0.07969062030315399,1,2899,,,,,
0.10532068461179733,1,2909,,,,,
0.10150160640478134,1,2919,,,,,
0.0338502898812294,1,2929,,,,,
0.06836278736591339,1,2939,,,,,
0.10631956905126572,1,2949,,,,,
0.07616724073886871,1,2959,,,,,
0.12341064214706421,1,2969,,,,,
0.09102019667625427,1,2979,,,,,
0.08968491852283478,1,2989,,,,,
0.05525105074048042,1,2999,,,,,
0.06484954804182053,1,3009,,,,,
0.13244690001010895,1,3019,,,,,
0.07265441119670868,1,3029,,,,,
0.07926017045974731,1,3039,,,,,
0.07124897092580795,1,3049,,,,,
0.07784135639667511,1,3059,,,,,
0.08211639523506165,1,3069,,,,,
nan,1,3079,,,,,
0.0514693409204483,1,3089,,,,,
0.112323097884655,1,3099,,,,,
0.10499367117881775,1,3109,,,,,
0.09990553557872772,1,3119,,,,,
0.06998392939567566,1,3129,,,,,
0.08380885422229767,1,3139,,,,,
0.10634598881006241,1,3149,,,,,
0.046747755259275436,1,3159,,,,,
0.11773103475570679,1,3169,,,,,
0.08263181149959564,1,3179,,,,,
