step,epoch,train_loss,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
9,0,1.1077308654785156,,,,,,
19,0,0.3578888475894928,,,,,,
29,0,0.357680082321167,,,,,,
39,0,0.19939513504505157,,,,,,
49,0,0.3331935703754425,,,,,,
59,0,0.23321866989135742,,,,,,
69,0,0.12203916162252426,,,,,,
79,0,0.16133283078670502,,,,,,
89,0,0.48831111192703247,,,,,,
99,0,0.676231861114502,,,,,,
109,0,0.25465938448905945,,,,,,
119,0,0.17403759062290192,,,,,,
129,0,0.4498089551925659,,,,,,
139,0,0.3326724171638489,,,,,,
149,0,0.4107656478881836,,,,,,
159,0,0.5948269963264465,,,,,,
169,0,0.1532060205936432,,,,,,
179,0,0.24328818917274475,,,,,,
189,0,0.2050834447145462,,,,,,
199,0,0.21284496784210205,,,,,,
209,0,0.2374858260154724,,,,,,
219,0,0.16384275257587433,,,,,,
229,0,0.4142538905143738,,,,,,
239,0,0.5436517596244812,,,,,,
249,0,0.36450013518333435,,,,,,
259,0,0.14993597567081451,,,,,,
269,0,0.30385908484458923,,,,,,
279,0,0.16777874529361725,,,,,,
289,0,0.2658849358558655,,,,,,
299,0,0.14958611130714417,,,,,,
309,0,0.14082752168178558,,,,,,
319,0,0.14014659821987152,,,,,,
329,0,0.17097166180610657,,,,,,
338,0,,0.8186628222465515,0.38668060302734375,0.18315917253494263,0.4223194122314453,0.3324573040008545,
339,1,0.13720403611660004,,,,,,
349,1,0.1810448318719864,,,,,,
359,1,0.2900403141975403,,,,,,
369,1,0.12046684324741364,,,,,,
379,1,0.176204651594162,,,,,,
389,1,0.538320004940033,,,,,,
399,1,0.08635514229536057,,,,,,
409,1,0.08978908509016037,,,,,,
419,1,0.12306421250104904,,,,,,
429,1,0.07389196753501892,,,,,,
439,1,0.44459983706474304,,,,,,
449,1,0.0993768572807312,,,,,,
459,1,0.08430261164903641,,,,,,
469,1,0.12090230733156204,,,,,,
479,1,0.3351520597934723,,,,,,
489,1,0.4578123390674591,,,,,,
499,1,0.15473298728466034,,,,,,
509,1,0.4925134778022766,,,,,,
519,1,0.09612363576889038,,,,,,
529,1,0.14429138600826263,,,,,,
539,1,0.5756563544273376,,,,,,
549,1,0.20388424396514893,,,,,,
559,1,0.08061087131500244,,,,,,
569,1,0.2540864050388336,,,,,,
579,1,0.3373819887638092,,,,,,
589,1,0.15248844027519226,,,,,,
599,1,0.0562003031373024,,,,,,
609,1,0.1132185235619545,,,,,,
619,1,0.6028285026550293,,,,,,
629,1,0.13324521481990814,,,,,,
639,1,0.11069396883249283,,,,,,
649,1,0.5278791189193726,,,,,,
659,1,0.19684194028377533,,,,,,
669,1,0.1070760041475296,,,,,,
677,1,,0.8204705119132996,0.402902215719223,0.14974141120910645,0.43313682079315186,0.3534822463989258,
679,2,0.11926097422838211,,,,,,
689,2,0.07398123294115067,,,,,,
699,2,0.1036512553691864,,,,,,
709,2,0.08059737086296082,,,,,,
719,2,0.09697239845991135,,,,,,
729,2,0.06485037505626678,,,,,,
739,2,0.27285638451576233,,,,,,
749,2,0.059603095054626465,,,,,,
759,2,0.0826229453086853,,,,,,
769,2,0.0732426792383194,,,,,,
779,2,0.08747458457946777,,,,,,
789,2,0.0864219143986702,,,,,,
799,2,0.07210835069417953,,,,,,
809,2,0.05069543048739433,,,,,,
819,2,0.09735997766256332,,,,,,
829,2,0.13917259871959686,,,,,,
839,2,0.09642183035612106,,,,,,
849,2,0.08563729375600815,,,,,,
859,2,0.09565287083387375,,,,,,
869,2,0.11428887397050858,,,,,,
879,2,0.06264787912368774,,,,,,
889,2,0.2093602567911148,,,,,,
899,2,0.07619994878768921,,,,,,
909,2,0.056827135384082794,,,,,,
919,2,0.09917350858449936,,,,,,
929,2,0.07829970121383667,,,,,,
939,2,0.09494597464799881,,,,,,
949,2,0.05268941447138786,,,,,,
959,2,0.09851033240556717,,,,,,
969,2,0.10693985223770142,,,,,,
979,2,0.08972851932048798,,,,,,
989,2,0.05159405991435051,,,,,,
999,2,0.2537969648838043,,,,,,
1009,2,0.24259664118289948,,,,,,
1016,2,,0.8319716453552246,0.43559908866882324,0.15220355987548828,0.46102604269981384,0.3876478374004364,
1019,3,0.08456683903932571,,,,,,
1029,3,0.03419804573059082,,,,,,
1039,3,0.10233055800199509,,,,,,
1049,3,0.07586295902729034,,,,,,
1059,3,0.06301040947437286,,,,,,
1069,3,0.049900565296411514,,,,,,
1079,3,0.09102915227413177,,,,,,
1089,3,0.05026121065020561,,,,,,
1099,3,0.058138005435466766,,,,,,
1109,3,0.041537877172231674,,,,,,
1119,3,0.056821562349796295,,,,,,
1129,3,0.14802490174770355,,,,,,
1139,3,0.04824596643447876,,,,,,
1149,3,0.057404205203056335,,,,,,
1159,3,0.037695035338401794,,,,,,
1169,3,0.042077016085386276,,,,,,
1179,3,0.034920819103717804,,,,,,
1189,3,0.06322535127401352,,,,,,
1199,3,0.043769944459199905,,,,,,
1209,3,0.0544208399951458,,,,,,
1219,3,0.21986635029315948,,,,,,
1229,3,0.06648223102092743,,,,,,
1239,3,0.042736753821372986,,,,,,
1249,3,0.051166534423828125,,,,,,
1259,3,0.05780130624771118,,,,,,
1269,3,0.033449411392211914,,,,,,
1279,3,0.05648208409547806,,,,,,
1289,3,0.04827529191970825,,,,,,
1299,3,0.07429135590791702,,,,,,
1309,3,0.030996287241578102,,,,,,
1319,3,0.05838119983673096,,,,,,
1329,3,0.19133178889751434,,,,,,
1339,3,0.039675429463386536,,,,,,
1349,3,0.056543562561273575,,,,,,
1355,3,,0.8345081806182861,0.4478711783885956,0.16776356101036072,0.4675469696521759,0.40341654419898987,
1359,4,0.13834324479103088,,,,,,
1369,4,0.03300599753856659,,,,,,
1379,4,0.028471553698182106,,,,,,
1389,4,nan,,,,,,
1399,4,0.04411305859684944,,,,,,
1409,4,0.14616215229034424,,,,,,
1419,4,0.047990936785936356,,,,,,
1429,4,0.0439167283475399,,,,,,
1439,4,0.022246569395065308,,,,,,
1449,4,0.018268808722496033,,,,,,
1459,4,0.0444192960858345,,,,,,
1469,4,0.0315629318356514,,,,,,
1479,4,0.030574940145015717,,,,,,
1489,4,0.029066717252135277,,,,,,
1499,4,0.038381196558475494,,,,,,
1509,4,0.04761969670653343,,,,,,
1519,4,0.012032333761453629,,,,,,
1529,4,0.14575240015983582,,,,,,
1539,4,0.026966651901602745,,,,,,
1549,4,0.05352368205785751,,,,,,
1559,4,0.28729885816574097,,,,,,
1569,4,0.04674879461526871,,,,,,
1579,4,0.022598518058657646,,,,,,
1589,4,0.035079021006822586,,,,,,
1599,4,0.06994311511516571,,,,,,
1609,4,0.03053094446659088,,,,,,
1619,4,0.04991975426673889,,,,,,
1629,4,0.03012075647711754,,,,,,
1639,4,0.045501288026571274,,,,,,
1649,4,0.026442231610417366,,,,,,
1659,4,0.06471237540245056,,,,,,
1669,4,0.06499601900577545,,,,,,
1679,4,0.011666358448565006,,,,,,
1689,4,0.0755510926246643,,,,,,
1694,4,,0.836520254611969,0.4629723131656647,0.18498730659484863,0.48091062903404236,0.41787123680114746,
1695,5,,,,,,,0.18498730659484863
