epoch,step,train_loss,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
0,9,0.7343508005142212,,,,,,
0,19,0.31185925006866455,,,,,,
0,29,0.412728488445282,,,,,,
0,39,0.16725194454193115,,,,,,
0,49,0.3429170548915863,,,,,,
0,59,0.25977176427841187,,,,,,
0,69,0.14199034869670868,,,,,,
0,79,0.0917956680059433,,,,,,
0,89,0.17514024674892426,,,,,,
0,99,0.2114279568195343,,,,,,
0,109,0.16064581274986267,,,,,,
0,119,0.15011835098266602,,,,,,
0,129,0.28868934512138367,,,,,,
0,139,0.2612003982067108,,,,,,
0,149,0.06984608620405197,,,,,,
0,159,0.1592520773410797,,,,,,
0,169,0.10290168970823288,,,,,,
0,179,0.19409066438674927,,,,,,
0,189,0.11553559452295303,,,,,,
0,199,0.13562993705272675,,,,,,
0,209,0.17457018792629242,,,,,,
0,219,0.12297797948122025,,,,,,
0,229,0.1439695507287979,,,,,,
0,239,0.13509200513362885,,,,,,
0,249,0.09965033829212189,,,,,,
0,259,0.1902293860912323,,,,,,
0,269,0.09727431833744049,,,,,,
0,279,0.11413995176553726,,,,,,
0,289,0.14710380136966705,,,,,,
0,299,0.1374495029449463,,,,,,
0,309,0.11240562051534653,,,,,,
0,319,0.10473506897687912,,,,,,
0,329,0.14859573543071747,,,,,,
0,338,,0.09109178185462952,0.2833172678947449,0.31269675493240356,0.7888950109481812,0.21681997179985046,
1,339,0.124177947640419,,,,,,
1,349,0.09044932574033737,,,,,,
1,359,0.09119639545679092,,,,,,
1,369,0.12231165170669556,,,,,,
1,379,0.1594376415014267,,,,,,
1,389,0.2998678386211395,,,,,,
1,399,0.1189022809267044,,,,,,
1,409,0.10768327116966248,,,,,,
1,419,0.057693492621183395,,,,,,
1,429,0.08400723338127136,,,,,,
1,439,0.08160237967967987,,,,,,
1,449,0.08398055285215378,,,,,,
1,459,0.11276990175247192,,,,,,
1,469,0.14724618196487427,,,,,,
1,479,0.11392543464899063,,,,,,
1,489,0.1194506511092186,,,,,,
1,499,0.09841442108154297,,,,,,
1,509,0.14886178076267242,,,,,,
1,519,0.09052086621522903,,,,,,
1,529,0.10943636298179626,,,,,,
1,539,0.150498166680336,,,,,,
1,549,0.17456085979938507,,,,,,
1,559,0.06324368715286255,,,,,,
1,569,0.09292007237672806,,,,,,
1,579,0.18025584518909454,,,,,,
1,589,0.126868337392807,,,,,,
1,599,0.07766728848218918,,,,,,
1,609,0.07779081910848618,,,,,,
1,619,0.17137855291366577,,,,,,
1,629,0.17746983468532562,,,,,,
1,639,0.07929534465074539,,,,,,
1,649,0.06746403872966766,,,,,,
1,659,0.14900387823581696,,,,,,
1,669,0.07138272374868393,,,,,,
1,677,,0.06542415916919708,0.39144086837768555,0.42009472846984863,0.8279024958610535,0.33114323019981384,
2,679,0.11646132916212082,,,,,,
2,689,0.05825943872332573,,,,,,
2,699,0.0886937826871872,,,,,,
2,709,0.08915736526250839,,,,,,
2,719,0.0887148529291153,,,,,,
