epoch,step,train_loss,val_qa_em,val_qa_sas,val_loss,val_qa_bert_score,val_qa_answer_f1,test_loss
0,9,0.12297742813825607,,,,,,
0,19,0.061088211834430695,,,,,,
0,29,0.04414853826165199,,,,,,
0,39,0.03741760924458504,,,,,,
0,49,0.03439103811979294,,,,,,
0,59,0.03946288302540779,,,,,,
0,69,0.04081069678068161,,,,,,
0,79,0.03653944283723831,,,,,,
0,89,0.03558097034692764,,,,,,
0,99,0.03790775686502457,,,,,,
0,109,0.03068789467215538,,,,,,
0,119,0.05521819368004799,,,,,,
0,129,0.03521660342812538,,,,,,
0,139,0.02762916497886181,,,,,,
0,149,0.03781745210289955,,,,,,
0,159,0.039658404886722565,,,,,,
0,169,0.03335613012313843,,,,,,
0,179,0.03507976606488228,,,,,,
0,189,0.027625272050499916,,,,,,
0,199,0.04200201481580734,,,,,,
0,209,0.04215535521507263,,,,,,
0,219,0.029694639146327972,,,,,,
0,229,0.02451859787106514,,,,,,
0,239,0.029268918558955193,,,,,,
0,249,0.023809419944882393,,,,,,
0,259,0.04193791002035141,,,,,,
0,269,0.03362514451146126,,,,,,
0,279,0.041932612657547,,,,,,
0,289,0.027393203228712082,,,,,,
0,299,0.04111158102750778,,,,,,
0,309,0.026825424283742905,,,,,,
0,319,0.03501639515161514,,,,,,
0,329,0.05274004489183426,,,,,,
0,339,0.05596624314785004,,,,,,
0,349,0.03190303593873978,,,,,,
0,359,0.02419428899884224,,,,,,
0,369,0.040811967104673386,,,,,,
0,379,0.028368031606078148,,,,,,
0,389,0.04232306778430939,,,,,,
0,399,0.02775729075074196,,,,,,
0,409,0.06528351455926895,,,,,,
0,419,0.03032340109348297,,,,,,
0,429,0.03579071909189224,,,,,,
0,439,0.03674546629190445,,,,,,
0,449,0.03176354244351387,,,,,,
0,459,0.024026544764637947,,,,,,
0,469,0.03244522586464882,,,,,,
0,479,0.030391843989491463,,,,,,
0,489,0.02902987226843834,,,,,,
0,499,0.03708624094724655,,,,,,
0,509,0.03752630949020386,,,,,,
0,519,0.05100296810269356,,,,,,
0,529,0.04167827218770981,,,,,,
0,539,0.044810693711042404,,,,,,
0,549,0.03000498004257679,,,,,,
0,559,0.02423112653195858,,,,,,
0,569,0.039965175092220306,,,,,,
0,579,0.028335923328995705,,,,,,
0,589,0.03481987491250038,,,,,,
