train_loss,step,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_em,val_qa_answer_f1,test_loss
0.688984751701355,9,0,,,,,,
0.9579473733901978,19,0,,,,,,
0.4237005412578583,29,0,,,,,,
0.5475664138793945,39,0,,,,,,
0.520560085773468,49,0,,,,,,
0.2355743795633316,59,0,,,,,,
0.2889241874217987,69,0,,,,,,
0.8327605128288269,79,0,,,,,,
0.20059652626514435,89,0,,,,,,
0.385716050863266,99,0,,,,,,
0.32117578387260437,109,0,,,,,,
0.2532489001750946,119,0,,,,,,
0.24372757971286774,129,0,,,,,,
0.25861185789108276,139,0,,,,,,
0.30367061495780945,149,0,,,,,,
0.2711496651172638,159,0,,,,,,
0.5834864377975464,169,0,,,,,,
0.22190670669078827,179,0,,,,,,
0.8820410370826721,189,0,,,,,,
0.23300352692604065,199,0,,,,,,
0.3748054504394531,209,0,,,,,,
0.4456671476364136,219,0,,,,,,
0.15926574170589447,229,0,,,,,,
0.12969626486301422,239,0,,,,,,
0.1744106560945511,249,0,,,,,,
0.2678866386413574,259,0,,,,,,
0.21393051743507385,269,0,,,,,,
0.1580771952867508,279,0,,,,,,
0.27396059036254883,289,0,,,,,,
0.19588340818881989,299,0,,,,,,
0.27044495940208435,309,0,,,,,,
0.07609099894762039,319,0,,,,,,
0.19715964794158936,329,0,,,,,,
0.15250562131404877,339,0,,,,,,
0.06185249239206314,349,0,,,,,,
,356,0,0.8742835521697998,0.6233152151107788,0.17003192007541656,0.4674796760082245,0.6037421226501465,
0.13168832659721375,359,1,,,,,,
0.1204090565443039,369,1,,,,,,
0.37442466616630554,379,1,,,,,,
0.15565182268619537,389,1,,,,,,
0.17840203642845154,399,1,,,,,,
0.09976886957883835,409,1,,,,,,
0.2358335554599762,419,1,,,,,,
0.09041069447994232,429,1,,,,,,
0.13801491260528564,439,1,,,,,,
0.36455655097961426,449,1,,,,,,
0.11116928607225418,459,1,,,,,,
0.09945078939199448,469,1,,,,,,
0.16476470232009888,479,1,,,,,,
0.297652006149292,489,1,,,,,,
0.07975328713655472,499,1,,,,,,
0.05116664990782738,509,1,,,,,,
0.1411704272031784,519,1,,,,,,
0.04794333875179291,529,1,,,,,,
0.08081478625535965,539,1,,,,,,
0.06398218125104904,549,1,,,,,,
0.034444499760866165,559,1,,,,,,
0.4942837059497833,569,1,,,,,,
0.17818859219551086,579,1,,,,,,
0.06080939993262291,589,1,,,,,,
0.19035063683986664,599,1,,,,,,
0.1776639074087143,609,1,,,,,,
0.3165974020957947,619,1,,,,,,
0.1969938427209854,629,1,,,,,,
0.20253001153469086,639,1,,,,,,
0.03747253865003586,649,1,,,,,,
0.05396923050284386,659,1,,,,,,
0.1269010305404663,669,1,,,,,,
0.04572989046573639,679,1,,,,,,
0.039126720279455185,689,1,,,,,,
0.09060288965702057,699,1,,,,,,
0.19762460887432098,709,1,,,,,,
,713,1,0.8868387937545776,0.6414191722869873,0.1981610506772995,0.5,0.6234261989593506,
0.03110617585480213,719,2,,,,,,
0.05552179366350174,729,2,,,,,,
0.01545101497322321,739,2,,,,,,
0.07787460833787918,749,2,,,,,,
0.04972448572516441,759,2,,,,,,
0.020340094342827797,769,2,,,,,,
0.14740508794784546,779,2,,,,,,
0.01076140720397234,789,2,,,,,,
0.1563767045736313,799,2,,,,,,
0.11656990647315979,809,2,,,,,,
0.04965931922197342,819,2,,,,,,
0.07807739824056625,829,2,,,,,,
0.013243881985545158,839,2,,,,,,
0.26138797402381897,849,2,,,,,,
0.061262454837560654,859,2,,,,,,
0.15614037215709686,869,2,,,,,,
0.12984393537044525,879,2,,,,,,
0.15339961647987366,889,2,,,,,,
0.22390227019786835,899,2,,,,,,
0.04195992276072502,909,2,,,,,,
0.02774076908826828,919,2,,,,,,
0.24967524409294128,929,2,,,,,,
0.20904633402824402,939,2,,,,,,
0.06590836495161057,949,2,,,,,,
0.041845615953207016,959,2,,,,,,
0.008823846466839314,969,2,,,,,,
0.0075447335839271545,979,2,,,,,,
0.10453394055366516,989,2,,,,,,
0.030315235257148743,999,2,,,,,,
0.025980299338698387,1009,2,,,,,,
0.013767685741186142,1019,2,,,,,,
0.01873396895825863,1029,2,,,,,,
0.03069816529750824,1039,2,,,,,,
0.01140986941754818,1049,2,,,,,,
0.010327274911105633,1059,2,,,,,,
0.01172447670251131,1069,2,,,,,,
,1070,2,0.8954916596412659,0.6669934391975403,0.2505544126033783,0.5365853905677795,0.6553030014038086,
0.022924495860934258,1079,3,,,,,,
0.023692289367318153,1089,3,,,,,,
0.01993805356323719,1099,3,,,,,,
0.215044304728508,1109,3,,,,,,
0.030519766733050346,1119,3,,,,,,
0.0016902260249480605,1129,3,,,,,,
0.05069879814982414,1139,3,,,,,,
0.04564835503697395,1149,3,,,,,,
0.08419346064329147,1159,3,,,,,,
0.04137840121984482,1169,3,,,,,,
0.04158521071076393,1179,3,,,,,,
0.0036368495784699917,1189,3,,,,,,
0.026465047150850296,1199,3,,,,,,
0.009282814338803291,1209,3,,,,,,
0.015199588611721992,1219,3,,,,,,
0.04621323198080063,1229,3,,,,,,
0.05447710305452347,1239,3,,,,,,
0.0015853483928367496,1249,3,,,,,,
0.03745926916599274,1259,3,,,,,,
0.04214715585112572,1269,3,,,,,,
0.0030111137311905622,1279,3,,,,,,
0.010212579742074013,1289,3,,,,,,
0.004676733631640673,1299,3,,,,,,
0.004034257959574461,1309,3,,,,,,
0.01375933364033699,1319,3,,,,,,
0.006939408369362354,1329,3,,,,,,
0.022670136764645576,1339,3,,,,,,
0.3060765266418457,1349,3,,,,,,
0.003991586621850729,1359,3,,,,,,
0.006458644289523363,1369,3,,,,,,
0.05108410492539406,1379,3,,,,,,
0.08428623527288437,1389,3,,,,,,
0.0025132170412689447,1399,3,,,,,,
0.002159200143069029,1409,3,,,,,,
0.005295859649777412,1419,3,,,,,,
,1427,3,0.8938093185424805,0.662656843662262,0.28954145312309265,0.5243902206420898,0.6432554721832275,
0.008090096525847912,1429,4,,,,,,
0.05952393263578415,1439,4,,,,,,
0.00176010571885854,1449,4,,,,,,
0.11680810153484344,1459,4,,,,,,
0.006007160525768995,1469,4,,,,,,
0.0065289754420518875,1479,4,,,,,,
0.002863131696358323,1489,4,,,,,,
0.002769137267023325,1499,4,,,,,,
0.00941056851297617,1509,4,,,,,,
0.0033342293463647366,1519,4,,,,,,
0.001476123696193099,1529,4,,,,,,
0.002760489471256733,1539,4,,,,,,
0.0018228344852104783,1549,4,,,,,,
0.003755612298846245,1559,4,,,,,,
0.0029273158870637417,1569,4,,,,,,
0.007109816651791334,1579,4,,,,,,
0.01045652199536562,1589,4,,,,,,
0.0023311644326895475,1599,4,,,,,,
0.02273833192884922,1609,4,,,,,,
0.008880375884473324,1619,4,,,,,,
0.009242495521903038,1629,4,,,,,,
0.005676161497831345,1639,4,,,,,,
0.11224779486656189,1649,4,,,,,,
0.013201190158724785,1659,4,,,,,,
0.0008686719811521471,1669,4,,,,,,
0.002525988034904003,1679,4,,,,,,
0.003031296655535698,1689,4,,,,,,
0.000786752556450665,1699,4,,,,,,
0.003751752432435751,1709,4,,,,,,
0.01774507947266102,1719,4,,,,,,
0.006045538932085037,1729,4,,,,,,
0.0013725615572184324,1739,4,,,,,,
0.0019287689356133342,1749,4,,,,,,
0.002921285340562463,1759,4,,,,,,
0.021919939666986465,1769,4,,,,,,
0.005280249286442995,1779,4,,,,,,
,1784,4,0.8972292542457581,0.6629993319511414,0.30978861451148987,0.5243902206420898,0.6459487080574036,
,1785,5,,,,,,0.30978861451148987
