train_loss,step,epoch,val_loss,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,test_loss
0.6822919249534607,9,0,,,,,,
0.1355183720588684,19,0,,,,,,
0.26223108172416687,29,0,,,,,,
0.5230250954627991,39,0,,,,,,
0.18614506721496582,49,0,,,,,,
0.28457996249198914,59,0,,,,,,
0.3223099410533905,69,0,,,,,,
0.3335390090942383,79,0,,,,,,
0.310977041721344,89,0,,,,,,
0.2915824055671692,99,0,,,,,,
0.17408141493797302,109,0,,,,,,
0.19160161912441254,119,0,,,,,,
0.2337622046470642,129,0,,,,,,
0.18989695608615875,139,0,,,,,,
0.1488378494977951,149,0,,,,,,
0.3106684684753418,159,0,,,,,,
0.203696146607399,169,0,,,,,,
0.12078910320997238,179,0,,,,,,
0.192413330078125,189,0,,,,,,
0.19115136563777924,199,0,,,,,,
0.12681074440479279,209,0,,,,,,
0.1779676377773285,219,0,,,,,,
0.12483226507902145,229,0,,,,,,
0.1682436168193817,239,0,,,,,,
0.1919262409210205,249,0,,,,,,
0.19452880322933197,259,0,,,,,,
0.14602544903755188,269,0,,,,,,
0.14046087861061096,279,0,,,,,,
0.15052273869514465,289,0,,,,,,
0.09980112314224243,299,0,,,,,,
0.08080875873565674,309,0,,,,,,
0.20596694946289062,319,0,,,,,,
0.09829235821962357,329,0,,,,,,
0.08419224619865417,339,0,,,,,,
0.16703388094902039,349,0,,,,,,
0.1143873780965805,359,0,,,,,,
0.16632995009422302,369,0,,,,,,
0.05411016196012497,379,0,,,,,,
0.08288368582725525,389,0,,,,,,
0.11132783442735672,399,0,,,,,,
0.14023570716381073,409,0,,,,,,
0.12656061351299286,419,0,,,,,,
0.0602073110640049,429,0,,,,,,
0.09886563569307327,439,0,,,,,,
0.17189235985279083,449,0,,,,,,
0.07650231570005417,459,0,,,,,,
0.09606962651014328,469,0,,,,,,
0.14391499757766724,479,0,,,,,,
0.11635961383581161,489,0,,,,,,
0.07581077516078949,499,0,,,,,,
0.08220048993825912,509,0,,,,,,
0.11417123675346375,519,0,,,,,,
0.1654515564441681,529,0,,,,,,
0.09662595391273499,539,0,,,,,,
0.15259361267089844,549,0,,,,,,
0.15429145097732544,559,0,,,,,,
0.10244999825954437,569,0,,,,,,
0.15990297496318817,579,0,,,,,,
0.19133608043193817,589,0,,,,,,
0.06006545200943947,599,0,,,,,,
0.15865257382392883,609,0,,,,,,
0.08331702649593353,619,0,,,,,,
0.13630327582359314,629,0,,,,,,
0.07340344786643982,639,0,,,,,,
0.08407941460609436,649,0,,,,,,
0.0489533357322216,659,0,,,,,,
0.11967538297176361,669,0,,,,,,
0.09609609097242355,679,0,,,,,,
0.11117399483919144,689,0,,,,,,
0.14077019691467285,699,0,,,,,,
0.09736011922359467,709,0,,,,,,
0.10027632117271423,719,0,,,,,,
0.07733238488435745,729,0,,,,,,
0.10854171216487885,739,0,,,,,,
0.10233546048402786,749,0,,,,,,
0.17115306854248047,759,0,,,,,,
0.16070248186588287,769,0,,,,,,
0.08830549567937851,779,0,,,,,,
0.08399584889411926,789,0,,,,,,
0.1110522598028183,799,0,,,,,,
0.10032084584236145,809,0,,,,,,
0.12240856140851974,819,0,,,,,,
0.07117198407649994,829,0,,,,,,
0.07198745757341385,839,0,,,,,,
0.13016684353351593,849,0,,,,,,
0.06915896385908127,859,0,,,,,,
0.1263813078403473,869,0,,,,,,
0.06568291038274765,879,0,,,,,,
0.07861293107271194,889,0,,,,,,
0.12026291340589523,899,0,,,,,,
0.05108606442809105,909,0,,,,,,
0.11237350851297379,919,0,,,,,,
0.1312514692544937,929,0,,,,,,
0.11981324106454849,939,0,,,,,,
0.08372355252504349,949,0,,,,,,
0.08456406742334366,959,0,,,,,,
0.09882580488920212,969,0,,,,,,
0.1582285612821579,979,0,,,,,,
0.1130179837346077,989,0,,,,,,
0.10457263886928558,999,0,,,,,,
0.0766829177737236,1009,0,,,,,,
0.0729718804359436,1019,0,,,,,,
0.09518533945083618,1029,0,,,,,,
0.051551591604948044,1039,0,,,,,,
0.051995113492012024,1049,0,,,,,,
0.11310175806283951,1059,0,,,,,,
0.09819625318050385,1069,0,,,,,,
0.043110016733407974,1079,0,,,,,,
0.18043017387390137,1089,0,,,,,,
0.08086062967777252,1099,0,,,,,,
0.11243691295385361,1109,0,,,,,,
0.10515784472227097,1119,0,,,,,,
0.07010906934738159,1129,0,,,,,,
0.03850146010518074,1139,0,,,,,,
0.11143370717763901,1149,0,,,,,,
0.09187930077314377,1159,0,,,,,,
0.08838892728090286,1169,0,,,,,,
0.08213252574205399,1179,0,,,,,,
0.07062355428934097,1189,0,,,,,,
0.05044957622885704,1199,0,,,,,,
0.0511888787150383,1209,0,,,,,,
0.08146028220653534,1219,0,,,,,,
0.03641946613788605,1229,0,,,,,,
0.0895463228225708,1239,0,,,,,,
0.1401454508304596,1249,0,,,,,,
0.04722372442483902,1259,0,,,,,,
0.13164764642715454,1269,0,,,,,,
0.11189494282007217,1279,0,,,,,,
0.09279925376176834,1289,0,,,,,,
0.05940813571214676,1299,0,,,,,,
0.04853004589676857,1309,0,,,,,,
0.1074671819806099,1319,0,,,,,,
0.1280268430709839,1329,0,,,,,,
0.12551112473011017,1339,0,,,,,,
0.08705565333366394,1349,0,,,,,,
0.09369855374097824,1359,0,,,,,,
0.03293817490339279,1369,0,,,,,,
0.05719609186053276,1379,0,,,,,,
0.06979546695947647,1389,0,,,,,,
0.0988084003329277,1399,0,,,,,,
0.08499642461538315,1409,0,,,,,,
0.07292353361845016,1419,0,,,,,,
0.08743017166852951,1429,0,,,,,,
