step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
579,0.3827056586742401,1,,,,,,
589,0.34982985258102417,1,,,,,,
599,0.26653826236724854,1,,,,,,
609,0.07835688441991806,1,,,,,,
619,0.07072010636329651,1,,,,,,
629,0.16006550192832947,1,,,,,,
639,0.122343510389328,1,,,,,,
649,0.13504207134246826,1,,,,,,
659,0.19127412140369415,1,,,,,,
669,0.09681081026792526,1,,,,,,
679,0.39321368932724,1,,,,,,
689,0.09523587673902512,1,,,,,,
691,,1,0.34285715222358704,0.11604763567447662,0.39802220463752747,0.8251588940620422,0.4223501682281494,
699,0.5394719243049622,2,,,,,,
709,0.24714823067188263,2,,,,,,
719,0.12482476234436035,2,,,,,,
729,0.27923375368118286,2,,,,,,
739,0.14534004032611847,2,,,,,,
749,0.11050888895988464,2,,,,,,
759,0.0819646418094635,2,,,,,,
769,0.17342393100261688,2,,,,,,
779,0.0971938818693161,2,,,,,,
789,0.06059786304831505,2,,,,,,
799,0.10313877463340759,2,,,,,,
809,0.09197109192609787,2,,,,,,
819,0.16833631694316864,2,,,,,,
829,0.08371590077877045,2,,,,,,
839,0.06461723148822784,2,,,,,,
849,0.06349781155586243,2,,,,,,
859,0.17208561301231384,2,,,,,,
869,0.1207486093044281,2,,,,,,
879,0.3094096779823303,2,,,,,,
889,0.10780178755521774,2,,,,,,
899,0.06508293002843857,2,,,,,,
909,0.43942174315452576,2,,,,,,
919,0.6227518916130066,2,,,,,,
929,0.08088473230600357,2,,,,,,
939,0.07359185814857483,2,,,,,,
949,0.036445580422878265,2,,,,,,
959,0.7907043099403381,2,,,,,,
969,0.059607911854982376,2,,,,,,
979,0.15224123001098633,2,,,,,,
989,0.23114682734012604,2,,,,,,
999,0.08605827391147614,2,,,,,,
1009,0.45133817195892334,2,,,,,,
1019,0.06323034316301346,2,,,,,,
1029,0.11828385293483734,2,,,,,,
1037,,2,0.46857142448425293,0.10483042895793915,0.512416660785675,0.8581021428108215,0.5180481672286987,
1039,0.13667695224285126,3,,,,,,
1049,0.06511259078979492,3,,,,,,
1059,0.06785742193460464,3,,,,,,
1069,0.09009573608636856,3,,,,,,
1079,0.10363604873418808,3,,,,,,
1089,0.21350271999835968,3,,,,,,
1099,0.10803084075450897,3,,,,,,
1109,0.0631665363907814,3,,,,,,
1119,0.16742421686649323,3,,,,,,
1129,0.03647739067673683,3,,,,,,
1139,0.033909328281879425,3,,,,,,
1149,0.11370372027158737,3,,,,,,
1159,0.26425600051879883,3,,,,,,
1169,0.3185717761516571,3,,,,,,
1179,0.14819563925266266,3,,,,,,
1189,0.05134175345301628,3,,,,,,
1199,0.05605011060833931,3,,,,,,
1209,0.3964995741844177,3,,,,,,
1219,0.06940989941358566,3,,,,,,
1229,0.06463444977998734,3,,,,,,
1239,0.11719948053359985,3,,,,,,
1249,0.11627238243818283,3,,,,,,
1259,0.024315744638442993,3,,,,,,
1269,0.03364460542798042,3,,,,,,
1279,0.02205047942698002,3,,,,,,
1289,0.04434852674603462,3,,,,,,
1299,0.026307761669158936,3,,,,,,
1309,0.27845844626426697,3,,,,,,
1319,0.17049922049045563,3,,,,,,
1329,0.08601811528205872,3,,,,,,
1339,0.15638220310211182,3,,,,,,
1349,0.1185106411576271,3,,,,,,
1359,0.2753159701824188,3,,,,,,
1369,0.18486061692237854,3,,,,,,
1379,0.046832263469696045,3,,,,,,
1383,,3,0.5057142972946167,0.11256411671638489,0.5493491291999817,0.8708367943763733,0.5558311939239502,
1389,0.14627031981945038,4,,,,,,
1399,0.02952815778553486,4,,,,,,
1409,0.01859516277909279,4,,,,,,
1419,0.05407039076089859,4,,,,,,
1429,0.006815599277615547,4,,,,,,
1439,0.024144664406776428,4,,,,,,
1449,0.09954369813203812,4,,,,,,
1459,0.04215245693922043,4,,,,,,
1469,0.023919664323329926,4,,,,,,
1479,0.04205657169222832,4,,,,,,
1489,0.1708259880542755,4,,,,,,
1499,0.039735160768032074,4,,,,,,
1509,0.038513943552970886,4,,,,,,
1519,0.12882350385189056,4,,,,,,
1529,0.018511466681957245,4,,,,,,
1539,0.0165401604026556,4,,,,,,
1549,0.017160668969154358,4,,,,,,
1559,0.021075094118714333,4,,,,,,
1569,0.04105781391263008,4,,,,,,
1579,0.037498120218515396,4,,,,,,
1589,0.03878191113471985,4,,,,,,
1599,0.06562453508377075,4,,,,,,
1609,0.18437695503234863,4,,,,,,
1619,0.0722787007689476,4,,,,,,
1629,0.03321269899606705,4,,,,,,
1639,0.022044125944375992,4,,,,,,
1649,0.09249161183834076,4,,,,,,
1659,0.09424720704555511,4,,,,,,
1669,0.04783529415726662,4,,,,,,
1679,0.07556574046611786,4,,,,,,
1689,0.03288157656788826,4,,,,,,
1699,0.02185596339404583,4,,,,,,
1709,0.11499492824077606,4,,,,,,
1719,0.11593548208475113,4,,,,,,
1729,0.15970097482204437,4,,,,,,
1729,,4,0.5257142782211304,0.12667310237884521,0.5691015124320984,0.8769475817680359,0.5743960738182068,
1730,,5,,,,,,0.12667310237884521
