train_loss,step,epoch,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_em,val_qa_bert_score,test_avg_qa_answer_f1,test_avg_qa_sas,test_loss,test_avg_qa_em,test_avg_qa_bert_score
0.5978164672851562,9,0,,,,,,,,,,
0.9240229725837708,19,0,,,,,,,,,,
0.5219035148620605,29,0,,,,,,,,,,
0.42375922203063965,39,0,,,,,,,,,,
0.37500259280204773,49,0,,,,,,,,,,
0.30133792757987976,59,0,,,,,,,,,,
0.2378222495317459,69,0,,,,,,,,,,
0.2968117296695709,79,0,,,,,,,,,,
0.1995103359222412,89,0,,,,,,,,,,
0.24810117483139038,99,0,,,,,,,,,,
0.16800916194915771,109,0,,,,,,,,,,
0.224659264087677,119,0,,,,,,,,,,
0.7108448147773743,129,0,,,,,,,,,,
0.1888066530227661,139,0,,,,,,,,,,
0.32574617862701416,149,0,,,,,,,,,,
0.33081483840942383,159,0,,,,,,,,,,
0.20771931111812592,169,0,,,,,,,,,,
0.31013354659080505,179,0,,,,,,,,,,
,179,0,0.4599168300628662,0.4910902976989746,0.17267756164073944,0.40824466943740845,0.8571232557296753,,,,,
0.07570327818393707,189,1,,,,,,,,,,
0.1535443663597107,199,1,,,,,,,,,,
0.273037850856781,209,1,,,,,,,,,,
0.13704814016819,219,1,,,,,,,,,,
0.1317979246377945,229,1,,,,,,,,,,
0.22097548842430115,239,1,,,,,,,,,,
0.18511667847633362,249,1,,,,,,,,,,
0.14070454239845276,259,1,,,,,,,,,,
0.1310030072927475,269,1,,,,,,,,,,
0.22294166684150696,279,1,,,,,,,,,,
0.14772723615169525,289,1,,,,,,,,,,
0.2076980471611023,299,1,,,,,,,,,,
0.2331680804491043,309,1,,,,,,,,,,
0.18176282942295074,319,1,,,,,,,,,,
0.2802222669124603,329,1,,,,,,,,,,
0.19503124058246613,339,1,,,,,,,,,,
0.4061862826347351,349,1,,,,,,,,,,
0.21291397511959076,359,1,,,,,,,,,,
,359,1,0.4802626371383667,0.5088210701942444,0.15124332904815674,0.4348404109477997,0.8629776239395142,,,,,
0.14678169786930084,369,2,,,,,,,,,,
0.2230275720357895,379,2,,,,,,,,,,
0.17322543263435364,389,2,,,,,,,,,,
0.11565812677145004,399,2,,,,,,,,,,
0.20506899058818817,409,2,,,,,,,,,,
0.15434187650680542,419,2,,,,,,,,,,
0.19219239056110382,429,2,,,,,,,,,,
0.11868223547935486,439,2,,,,,,,,,,
0.20458616316318512,449,2,,,,,,,,,,
0.26130715012550354,459,2,,,,,,,,,,
0.26289260387420654,469,2,,,,,,,,,,
0.11673783510923386,479,2,,,,,,,,,,
0.1602829545736313,489,2,,,,,,,,,,
0.3316185474395752,499,2,,,,,,,,,,
0.14588800072669983,509,2,,,,,,,,,,
0.18204908072948456,519,2,,,,,,,,,,
0.2662936747074127,529,2,,,,,,,,,,
0.1576136350631714,539,2,,,,,,,,,,
,539,2,0.5029569864273071,0.5324851870536804,0.14190243184566498,0.458776593208313,0.869130551815033,,,,,
0.10059572011232376,549,3,,,,,,,,,,
0.11212608218193054,559,3,,,,,,,,,,
0.26552125811576843,569,3,,,,,,,,,,
0.22846746444702148,579,3,,,,,,,,,,
0.2874021828174591,589,3,,,,,,,,,,
0.17165318131446838,599,3,,,,,,,,,,
0.15001815557479858,609,3,,,,,,,,,,
0.23854385316371918,619,3,,,,,,,,,,
0.158530592918396,629,3,,,,,,,,,,
0.3712032735347748,639,3,,,,,,,,,,
0.1626105159521103,649,3,,,,,,,,,,
0.13398782908916473,659,3,,,,,,,,,,
0.10244407504796982,669,3,,,,,,,,,,
0.14148105680942535,679,3,,,,,,,,,,
0.2614867091178894,689,3,,,,,,,,,,
0.16571345925331116,699,3,,,,,,,,,,
0.18939119577407837,709,3,,,,,,,,,,
0.23662050068378448,719,3,,,,,,,,,,
,719,3,0.5113949179649353,0.5408204793930054,0.1340756118297577,0.4680851101875305,0.8718062043190002,,,,,
0.1561349779367447,729,4,,,,,,,,,,
0.15264792740345,739,4,,,,,,,,,,
0.3416711986064911,749,4,,,,,,,,,,
0.13148027658462524,759,4,,,,,,,,,,
0.20215539634227753,769,4,,,,,,,,,,
0.10696954280138016,779,4,,,,,,,,,,
0.12479238957166672,789,4,,,,,,,,,,
0.12995092570781708,799,4,,,,,,,,,,
0.1155523732304573,809,4,,,,,,,,,,
0.1304854154586792,819,4,,,,,,,,,,
0.39724621176719666,829,4,,,,,,,,,,
0.19051134586334229,839,4,,,,,,,,,,
0.11077457666397095,849,4,,,,,,,,,,
0.24630659818649292,859,4,,,,,,,,,,
0.2065654844045639,869,4,,,,,,,,,,
0.2046099156141281,879,4,,,,,,,,,,
0.13705554604530334,889,4,,,,,,,,,,
0.18560713529586792,899,4,,,,,,,,,,
,899,4,0.5281530022621155,0.5526787638664246,0.13130085170269012,0.480053186416626,0.87628573179245,,,,,
,900,5,,,,,,0.5281530022621155,0.5526787638664246,0.13130085170269012,0.480053186416626,0.87628573179245
