epoch,train_loss,step,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,test_loss
0,0.34940075874328613,9,,,,,,
0,1.1953926086425781,19,,,,,,
0,0.2942236065864563,29,,,,,,
0,0.3615952432155609,39,,,,,,
0,0.21301592886447906,49,,,,,,
0,0.6365864276885986,59,,,,,,
0,0.4369752109050751,69,,,,,,
0,0.46804407238960266,79,,,,,,
0,0.5689447522163391,89,,,,,,
0,0.830702006816864,99,,,,,,
0,0.4900820851325989,109,,,,,,
0,0.46309202909469604,119,,,,,,
0,0.5389055013656616,129,,,,,,
0,0.30061763525009155,139,,,,,,
0,0.18650367856025696,149,,,,,,
0,0.3295540511608124,159,,,,,,
0,0.23793715238571167,169,,,,,,
0,0.18455000221729279,179,,,,,,
0,0.21856775879859924,189,,,,,,
0,0.34769880771636963,199,,,,,,
0,0.4500199258327484,209,,,,,,
0,0.08381495624780655,219,,,,,,
0,0.30117008090019226,229,,,,,,
0,0.27940452098846436,239,,,,,,
0,0.26968616247177124,249,,,,,,
0,1.0979406833648682,259,,,,,,
0,0.23505765199661255,269,,,,,,
0,0.29850447177886963,279,,,,,,
0,0.44391024112701416,289,,,,,,
0,0.0684606209397316,299,,,,,,
0,0.05575937777757645,309,,,,,,
0,0.6754449009895325,319,,,,,,
0,0.17124062776565552,329,,,,,,
0,0.07612697780132294,339,,,,,,
0,0.3223562240600586,349,,,,,,
0,0.08379971981048584,359,,,,,,
0,0.2573859393596649,369,,,,,,
0,0.2059907168149948,379,,,,,,
0,,384,0.684701144695282,0.6584681272506714,0.895885705947876,0.12753556668758392,0.4972972869873047,
1,0.11176756769418716,389,,,,,,
1,0.4158669412136078,399,,,,,,
1,0.24418725073337555,409,,,,,,
1,0.10098466277122498,419,,,,,,
1,0.239564910531044,429,,,,,,
1,0.1462326943874359,439,,,,,,
1,0.31577619910240173,449,,,,,,
1,0.4087780714035034,459,,,,,,
1,0.14455999433994293,469,,,,,,
1,0.36017727851867676,479,,,,,,
1,0.28101879358291626,489,,,,,,
1,0.07601328194141388,499,,,,,,
1,0.407366007566452,509,,,,,,
1,0.7316935062408447,519,,,,,,
1,0.11328485608100891,529,,,,,,
1,0.20232214033603668,539,,,,,,
1,0.19873158633708954,549,,,,,,
1,0.4153968393802643,559,,,,,,
1,0.0869806706905365,569,,,,,,
1,0.3233130872249603,579,,,,,,
1,0.042857423424720764,589,,,,,,
1,0.3595612049102783,599,,,,,,
1,0.23850993812084198,609,,,,,,
1,0.11972995102405548,619,,,,,,
1,0.1152268499135971,629,,,,,,
1,0.24667565524578094,639,,,,,,
1,0.3350572884082794,649,,,,,,
1,0.17571653425693512,659,,,,,,
1,2.114523410797119,669,,,,,,
1,0.1129293441772461,679,,,,,,
1,0.036233287304639816,689,,,,,,
1,0.20818506181240082,699,,,,,,
1,0.08036669343709946,709,,,,,,
1,0.029778514057397842,719,,,,,,
1,0.0572279691696167,729,,,,,,
1,0.12350642681121826,739,,,,,,
1,0.05457679182291031,749,,,,,,
1,0.10640845447778702,759,,,,,,
1,0.19002987444400787,769,,,,,,
1,,769,0.6923452615737915,0.659403383731842,0.8993561267852783,0.14885132014751434,0.5081080794334412,
2,0.02011643350124359,779,,,,,,
2,2.013918161392212,789,,,,,,
2,0.0925384983420372,799,,,,,,
2,0.03890985995531082,809,,,,,,
2,0.06825952231884003,819,,,,,,
2,0.06626316159963608,829,,,,,,
2,0.15539878606796265,839,,,,,,
2,0.1658037155866623,849,,,,,,
2,0.05810239538550377,859,,,,,,
2,0.025652287527918816,869,,,,,,
2,0.046509914100170135,879,,,,,,
2,0.11386553943157196,889,,,,,,
2,0.10488331317901611,899,,,,,,
2,0.2063344120979309,909,,,,,,
2,0.032837945967912674,919,,,,,,
2,0.032068151980638504,929,,,,,,
2,1.7269073724746704,939,,,,,,
2,0.3486703336238861,949,,,,,,
2,0.34145063161849976,959,,,,,,
2,0.10274089872837067,969,,,,,,
2,0.12283457070589066,979,,,,,,
2,0.04499678313732147,989,,,,,,
2,0.19956070184707642,999,,,,,,
2,0.03421228751540184,1009,,,,,,
2,0.1151438057422638,1019,,,,,,
2,0.040243614464998245,1029,,,,,,
2,0.0974327102303505,1039,,,,,,
2,0.08013252168893814,1049,,,,,,
2,0.12244602292776108,1059,,,,,,
2,0.04207153990864754,1069,,,,,,
2,0.059319280087947845,1079,,,,,,
2,0.12932533025741577,1089,,,,,,
2,0.0404437817633152,1099,,,,,,
2,0.12996231019496918,1109,,,,,,
2,0.07270690053701401,1119,,,,,,
2,0.020501315593719482,1129,,,,,,
2,0.026181815192103386,1139,,,,,,
2,0.22961430251598358,1149,,,,,,
2,,1154,0.6942269802093506,0.6636504530906677,0.8986002206802368,0.14718963205814362,0.5135135054588318,
3,0.02970452979207039,1159,,,,,,
3,0.10649953037500381,1169,,,,,,
3,0.032801784574985504,1179,,,,,,
3,0.006804097909480333,1189,,,,,,
3,0.03354566544294357,1199,,,,,,
3,0.041509777307510376,1209,,,,,,
3,0.08888960629701614,1219,,,,,,
3,0.05793897062540054,1229,,,,,,
3,0.025009632110595703,1239,,,,,,
3,0.07951086759567261,1249,,,,,,
3,0.09062046557664871,1259,,,,,,
3,0.0013611885951831937,1269,,,,,,
3,0.08316964656114578,1279,,,,,,
3,0.1083071231842041,1289,,,,,,
3,0.03405649960041046,1299,,,,,,
3,0.026558736339211464,1309,,,,,,
3,0.03460453450679779,1319,,,,,,
3,0.06977567076683044,1329,,,,,,
3,0.007255475968122482,1339,,,,,,
3,0.03286387771368027,1349,,,,,,
3,0.008643176406621933,1359,,,,,,
3,0.07192917913198471,1369,,,,,,
3,0.021631302312016487,1379,,,,,,
3,0.027976904064416885,1389,,,,,,
3,0.009154091589152813,1399,,,,,,
3,0.04135638102889061,1409,,,,,,
3,0.16332097351551056,1419,,,,,,
3,0.004355733748525381,1429,,,,,,
3,0.8445767164230347,1439,,,,,,
3,0.01065836288034916,1449,,,,,,
