step,epoch,train_loss,val_qa_em,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
1249,3,0.015507963486015797,,,,,,
1259,3,0.04150737449526787,,,,,,
1269,3,0.008011368103325367,,,,,,
1279,3,0.047387201339006424,,,,,,
1289,3,0.007601932156831026,,,,,,
1299,3,0.06593407690525055,,,,,,
1309,3,0.018089592456817627,,,,,,
1319,3,0.02340969443321228,,,,,,
1329,3,0.02269606851041317,,,,,,
1335,3,,0.5411255359649658,0.6391699314117432,0.8890669941902161,0.16710583865642548,0.6287421584129333,
1339,4,0.017233701422810555,,,,,,
1349,4,0.02313501574099064,,,,,,
1359,4,0.20917804539203644,,,,,,
1369,4,0.004088485613465309,,,,,,
1379,4,0.03545479476451874,,,,,,
1389,4,0.021437060087919235,,,,,,
1399,4,0.04588571935892105,,,,,,
1409,4,0.006656459532678127,,,,,,
1419,4,0.021596984937787056,,,,,,
1429,4,0.00290846498683095,,,,,,
1439,4,0.020464086905121803,,,,,,
1449,4,0.05561498925089836,,,,,,
1459,4,0.02354803867638111,,,,,,
1469,4,0.004072883632034063,,,,,,
1479,4,0.031712234020233154,,,,,,
1489,4,0.004726700019091368,,,,,,
1499,4,0.019162936136126518,,,,,,
1509,4,0.018144184723496437,,,,,,
1519,4,0.02277330867946148,,,,,,
1529,4,0.004361715167760849,,,,,,
1539,4,0.002309825038537383,,,,,,
1549,4,0.0123823257163167,,,,,,
1559,4,0.036956414580345154,,,,,,
1569,4,0.02095862478017807,,,,,,
1579,4,0.0010972836753353477,,,,,,
1589,4,0.016638977453112602,,,,,,
1599,4,0.011604436673223972,,,,,,
1609,4,0.003074865322560072,,,,,,
1619,4,0.002187712350860238,,,,,,
1629,4,0.002694186521694064,,,,,,
1639,4,0.0026485933922231197,,,,,,
1649,4,0.0023614063393324614,,,,,,
1659,4,0.03948674723505974,,,,,,
1669,4,0.001097148284316063,,,,,,
1669,4,,0.5497835278511047,0.6590656638145447,0.8951787352561951,0.19993336498737335,0.6470434665679932,
1670,5,,,,,,,0.13497015833854675
