step,train_loss,epoch,val_qa_answer_f1,val_qa_sas,val_qa_em,val_loss,val_qa_bert_score,test_loss,test_avg_qa_bert_score,test_avg_qa_em,test_avg_qa_sas,test_avg_qa_answer_f1
9,0.8647170662879944,0,,,,,,,,,,
19,0.6209051609039307,0,,,,,,,,,,
29,0.47752678394317627,0,,,,,,,,,,
39,0.40391042828559875,0,,,,,,,,,,
49,0.6841640472412109,0,,,,,,,,,,
59,0.5604091882705688,0,,,,,,,,,,
69,0.3251500129699707,0,,,,,,,,,,
79,0.40635251998901367,0,,,,,,,,,,
89,0.336543470621109,0,,,,,,,,,,
99,0.27255916595458984,0,,,,,,,,,,
109,0.3438774347305298,0,,,,,,,,,,
119,0.2384243905544281,0,,,,,,,,,,
129,0.34068307280540466,0,,,,,,,,,,
139,0.2491854876279831,0,,,,,,,,,,
149,0.23047205805778503,0,,,,,,,,,,
159,0.2984445095062256,0,,,,,,,,,,
169,0.3837820291519165,0,,,,,,,,,,
175,,0,0.40741243958473206,0.42333388328552246,0.349693238735199,0.19192908704280853,0.8147624731063843,,,,,
179,0.3434218168258667,1,,,,,,,,,,
189,0.2031213343143463,1,,,,,,,,,,
199,0.2790418267250061,1,,,,,,,,,,
209,0.21958762407302856,1,,,,,,,,,,
219,0.2472561150789261,1,,,,,,,,,,
229,0.2585310637950897,1,,,,,,,,,,
239,0.5160290598869324,1,,,,,,,,,,
249,0.1915152668952942,1,,,,,,,,,,
259,0.22216640412807465,1,,,,,,,,,,
269,0.2252153605222702,1,,,,,,,,,,
279,0.23775644600391388,1,,,,,,,,,,
289,0.2735488712787628,1,,,,,,,,,,
299,0.26152634620666504,1,,,,,,,,,,
309,0.2879021167755127,1,,,,,,,,,,
319,0.256573885679245,1,,,,,,,,,,
329,0.16763630509376526,1,,,,,,,,,,
339,0.25859421491622925,1,,,,,,,,,,
349,0.1983599066734314,1,,,,,,,,,,
351,,1,0.4878866374492645,0.5030487775802612,0.4401840567588806,0.16885122656822205,0.8464892506599426,,,,,
359,0.10191947221755981,2,,,,,,,,,,
369,0.21012189984321594,2,,,,,,,,,,
379,0.14009730517864227,2,,,,,,,,,,
389,0.31245818734169006,2,,,,,,,,,,
399,0.18038424849510193,2,,,,,,,,,,
409,0.2369547337293625,2,,,,,,,,,,
419,0.23554331064224243,2,,,,,,,,,,
429,0.1587081104516983,2,,,,,,,,,,
439,0.13226890563964844,2,,,,,,,,,,
449,0.15731275081634521,2,,,,,,,,,,
459,0.1504276841878891,2,,,,,,,,,,
469,0.25865277647972107,2,,,,,,,,,,
479,0.14440110325813293,2,,,,,,,,,,
489,0.14359340071678162,2,,,,,,,,,,
499,0.17877019941806793,2,,,,,,,,,,
509,0.11971276253461838,2,,,,,,,,,,
519,0.11703310906887054,2,,,,,,,,,,
527,,2,0.5029500722885132,0.5242651700973511,0.4570552110671997,0.1637139767408371,0.8553433418273926,,,,,
529,0.19406668841838837,3,,,,,,,,,,
539,0.17264588177204132,3,,,,,,,,,,
549,0.1705165058374405,3,,,,,,,,,,
559,0.15833713114261627,3,,,,,,,,,,
569,0.23661747574806213,3,,,,,,,,,,
579,0.15435458719730377,3,,,,,,,,,,
589,0.1366070806980133,3,,,,,,,,,,
599,0.27318230271339417,3,,,,,,,,,,
609,0.17639514803886414,3,,,,,,,,,,
619,0.2092842310667038,3,,,,,,,,,,
629,0.23859253525733948,3,,,,,,,,,,
639,0.11520665884017944,3,,,,,,,,,,
649,0.17285238206386566,3,,,,,,,,,,
659,0.18288175761699677,3,,,,,,,,,,
669,0.22138337790966034,3,,,,,,,,,,
679,0.20267724990844727,3,,,,,,,,,,
689,0.114649198949337,3,,,,,,,,,,
699,0.14006757736206055,3,,,,,,,,,,
703,,3,0.5130262970924377,0.5248487591743469,0.46625766158103943,0.1564961075782776,0.8585467338562012,,,,,
709,0.12181900441646576,4,,,,,,,,,,
719,0.25660020112991333,4,,,,,,,,,,
729,0.2675451338291168,4,,,,,,,,,,
739,0.2727702558040619,4,,,,,,,,,,
749,0.1610129177570343,4,,,,,,,,,,
759,0.13909627497196198,4,,,,,,,,,,
769,0.151010200381279,4,,,,,,,,,,
779,0.13160225749015808,4,,,,,,,,,,
789,0.23623289167881012,4,,,,,,,,,,
799,0.10904698073863983,4,,,,,,,,,,
809,0.16098140180110931,4,,,,,,,,,,
819,0.13136345148086548,4,,,,,,,,,,
829,0.20211218297481537,4,,,,,,,,,,
839,0.17655907571315765,4,,,,,,,,,,
849,0.15900109708309174,4,,,,,,,,,,
859,0.13615666329860687,4,,,,,,,,,,
869,0.11189263314008713,4,,,,,,,,,,
879,0.13540026545524597,4,,,,,,,,,,
879,,4,0.5273376107215881,0.5315179824829102,0.4800613522529602,0.14725691080093384,0.8610953092575073,,,,,
880,,5,,,,,,0.14725691080093384,0.8610953092575073,0.4800613522529602,0.5315179824829102,0.5273376107215881
