epoch,step,train_loss,val_qa_em,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_loss,test_loss
0,9,0.09494594484567642,,,,,,
0,19,0.05712219327688217,,,,,,
0,29,0.05079130083322525,,,,,,
0,39,0.06656426191329956,,,,,,
0,49,0.05000709369778633,,,,,,
0,59,0.04551756754517555,,,,,,
0,69,0.029431650415062904,,,,,,
0,79,0.04954397305846214,,,,,,
0,89,0.03693956136703491,,,,,,
0,99,0.023161932826042175,,,,,,
0,109,0.032749079167842865,,,,,,
0,119,0.0502864271402359,,,,,,
0,129,0.0522613525390625,,,,,,
0,139,0.044749531894922256,,,,,,
0,149,0.05200039967894554,,,,,,
0,159,0.03437615558505058,,,,,,
0,169,0.037907276302576065,,,,,,
0,179,0.053631071001291275,,,,,,
0,189,0.024073604494333267,,,,,,
0,199,0.0346560925245285,,,,,,
0,209,0.027927078306674957,,,,,,
0,219,0.03983621671795845,,,,,,
0,229,0.04381207376718521,,,,,,
0,239,0.012889781966805458,,,,,,
0,249,0.03857344016432762,,,,,,
0,259,0.018085064366459846,,,,,,
0,269,0.0694473385810852,,,,,,
0,279,0.028776947408914566,,,,,,
0,289,0.025564592331647873,,,,,,
0,299,0.02261202782392502,,,,,,
0,309,0.02363497205078602,,,,,,
0,319,0.02720370888710022,,,,,,
0,329,0.023734554648399353,,,,,,
0,339,0.042085569351911545,,,,,,
0,349,0.05301153287291527,,,,,,
0,359,0.019889768213033676,,,,,,
0,369,0.03963271901011467,,,,,,
0,379,0.022843968123197556,,,,,,
0,389,0.045931681990623474,,,,,,
0,399,0.04267722740769386,,,,,,
0,409,0.042341455817222595,,,,,,
0,419,0.027318419888615608,,,,,,
0,429,0.030268415808677673,,,,,,
0,439,0.02936577796936035,,,,,,
0,449,0.03982679173350334,,,,,,
0,459,0.059399183839559555,,,,,,
0,469,0.017018193379044533,,,,,,
0,479,0.04685681685805321,,,,,,
0,489,0.03277653828263283,,,,,,
0,499,0.0440412200987339,,,,,,
0,509,0.04357574135065079,,,,,,
0,519,0.04472534731030464,,,,,,
0,529,0.028120581060647964,,,,,,
0,539,0.08287972956895828,,,,,,
0,549,0.03501085564494133,,,,,,
0,559,0.03125455975532532,,,,,,
0,569,0.042136359959840775,,,,,,
0,579,0.03355283662676811,,,,,,
0,589,0.043380171060562134,,,,,,
0,599,0.04811546206474304,,,,,,
0,609,0.02332877367734909,,,,,,
0,619,0.024160027503967285,,,,,,
0,629,0.04153173044323921,,,,,,
0,632,,0.1983640044927597,0.2751598358154297,0.3684737980365753,0.831479549407959,0.11018449068069458,
1,639,0.04131058230996132,,,,,,
1,649,0.03091469034552574,,,,,,
1,659,0.024244146421551704,,,,,,
1,669,0.04496845230460167,,,,,,
1,679,0.03262963891029358,,,,,,
1,689,0.030597364529967308,,,,,,
1,699,0.04046282544732094,,,,,,
1,709,0.025664500892162323,,,,,,
1,719,0.020451482385396957,,,,,,
1,729,0.03910616412758827,,,,,,
1,739,0.04017442464828491,,,,,,
1,749,0.029853016138076782,,,,,,
1,759,0.017287198454141617,,,,,,
1,769,0.040220849215984344,,,,,,
1,779,0.03897794336080551,,,,,,
1,789,0.05279175937175751,,,,,,
1,799,0.034171320497989655,,,,,,
1,809,0.04000478237867355,,,,,,
1,819,0.012941279448568821,,,,,,
1,829,0.033011965453624725,,,,,,
1,839,0.029393868520855904,,,,,,
1,849,0.04754162207245827,,,,,,
1,859,0.029211368411779404,,,,,,
1,869,0.03465073183178902,,,,,,
1,879,0.02236698567867279,,,,,,
1,889,0.03460033982992172,,,,,,
1,899,0.03408956900238991,,,,,,
1,909,0.03916837275028229,,,,,,
1,919,0.027287134900689125,,,,,,
1,929,0.037181731313467026,,,,,,
1,939,0.026902148500084877,,,,,,
1,949,0.025465065613389015,,,,,,
1,959,0.041516464203596115,,,,,,
1,969,0.02969885617494583,,,,,,
1,979,0.04099377989768982,,,,,,
1,989,0.03299937769770622,,,,,,
1,999,0.05464949086308479,,,,,,
1,1009,0.016815826296806335,,,,,,
1,1019,0.029528550803661346,,,,,,
1,1029,0.06320405751466751,,,,,,
1,1039,0.036488331854343414,,,,,,
1,1049,0.033058490604162216,,,,,,
1,1059,0.026235198602080345,,,,,,
1,1069,0.028019621968269348,,,,,,
1,1079,0.03501304239034653,,,,,,
1,1089,0.021204298362135887,,,,,,
1,1099,0.04422914981842041,,,,,,
1,1109,0.034595608711242676,,,,,,
1,1119,0.033106014132499695,,,,,,
1,1129,0.03570537269115448,,,,,,
1,1139,0.04927577078342438,,,,,,
1,1149,0.03958500549197197,,,,,,
1,1159,0.039359916001558304,,,,,,
1,1169,0.026592781767249107,,,,,,
1,1179,0.02647821605205536,,,,,,
1,1189,0.050199173390865326,,,,,,
