train_loss,epoch,step,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
0.12304525077342987,0,9,,,,,,
0.043646860867738724,0,19,,,,,,
0.052718717604875565,0,29,,,,,,
0.044590339064598083,0,39,,,,,,
0.037721969187259674,0,49,,,,,,
0.03850741311907768,0,59,,,,,,
0.020070992410182953,0,69,,,,,,
0.05048331618309021,0,79,,,,,,
0.03277087211608887,0,89,,,,,,
0.04868175834417343,0,99,,,,,,
0.07334680110216141,0,109,,,,,,
0.03345906734466553,0,119,,,,,,
0.03324347361922264,0,129,,,,,,
0.03894690051674843,0,139,,,,,,
0.05025526136159897,0,149,,,,,,
0.02887333557009697,0,159,,,,,,
0.04062282666563988,0,169,,,,,,
0.0317671000957489,0,179,,,,,,
0.036349501460790634,0,189,,,,,,
0.026799913495779037,0,199,,,,,,
0.028776299208402634,0,209,,,,,,
0.028757808730006218,0,219,,,,,,
0.03926105797290802,0,229,,,,,,
0.038223788142204285,0,239,,,,,,
0.023566456511616707,0,249,,,,,,
0.018546652048826218,0,259,,,,,,
0.03748452663421631,0,269,,,,,,
0.045086830854415894,0,279,,,,,,
0.04454073682427406,0,289,,,,,,
0.04173192009329796,0,299,,,,,,
0.026041114702820778,0,309,,,,,,
0.02526918239891529,0,319,,,,,,
0.027518371120095253,0,329,,,,,,
0.0735103189945221,0,339,,,,,,
0.05051300674676895,0,349,,,,,,
0.044719334691762924,0,359,,,,,,
0.038204800337553024,0,369,,,,,,
0.026408955454826355,0,379,,,,,,
0.019470935687422752,0,389,,,,,,
0.028270825743675232,0,399,,,,,,
0.06816688179969788,0,409,,,,,,
0.06989869475364685,0,419,,,,,,
0.0327247679233551,0,429,,,,,,
0.038501668721437454,0,439,,,,,,
0.03276895359158516,0,449,,,,,,
0.014666451141238213,0,459,,,,,,
,0,461,0.5295963287353516,0.09025529026985168,0.4673011004924774,0.8786321878433228,0.41274237632751465,
0.016869422048330307,1,469,,,,,,
0.01764434389770031,1,479,,,,,,
0.02705075778067112,1,489,,,,,,
0.01947389543056488,1,499,,,,,,
0.05830474570393562,1,509,,,,,,
0.027003303170204163,1,519,,,,,,
0.06105072423815727,1,529,,,,,,
0.06725596636533737,1,539,,,,,,
0.04232485219836235,1,549,,,,,,
0.018247144296765327,1,559,,,,,,
0.030036211013793945,1,569,,,,,,
0.009848161600530148,1,579,,,,,,
0.018642663955688477,1,589,,,,,,
0.01287226751446724,1,599,,,,,,
0.027658605948090553,1,609,,,,,,
0.010538234375417233,1,619,,,,,,
0.014481605961918831,1,629,,,,,,
0.014049118384718895,1,639,,,,,,
0.03976605832576752,1,649,,,,,,
0.03348067030310631,1,659,,,,,,
0.02282024174928665,1,669,,,,,,
0.022235412150621414,1,679,,,,,,
0.01975436881184578,1,689,,,,,,
0.05671706050634384,1,699,,,,,,
0.011745539493858814,1,709,,,,,,
0.011076548136770725,1,719,,,,,,
0.014126497320830822,1,729,,,,,,
0.013781257905066013,1,739,,,,,,
0.039055000990629196,1,749,,,,,,
0.022664939984679222,1,759,,,,,,
0.023774869740009308,1,769,,,,,,
0.0242282934486866,1,779,,,,,,
0.02380899153649807,1,789,,,,,,
0.013383476063609123,1,799,,,,,,
0.010317704640328884,1,809,,,,,,
0.022210868075489998,1,819,,,,,,
0.039697207510471344,1,829,,,,,,
0.015090826898813248,1,839,,,,,,
0.013155318796634674,1,849,,,,,,
0.029817307367920876,1,859,,,,,,
0.025603285059332848,1,869,,,,,,
0.012664632871747017,1,879,,,,,,
0.05010363832116127,1,889,,,,,,
0.03652748465538025,1,899,,,,,,
0.029485579580068588,1,909,,,,,,
0.013289740309119225,1,919,,,,,,
,1,923,0.6454451084136963,0.052492450922727585,0.6124188899993896,0.9121820330619812,0.5761772990226746,
0.0045334529131650925,2,929,,,,,,
0.0438358411192894,2,939,,,,,,
0.02129199169576168,2,949,,,,,,
0.01618080586194992,2,959,,,,,,
0.023290062323212624,2,969,,,,,,
0.03100808896124363,2,979,,,,,,
0.02009766548871994,2,989,,,,,,
0.00905060488730669,2,999,,,,,,
0.019111424684524536,2,1009,,,,,,
0.02244582213461399,2,1019,,,,,,
0.015918320044875145,2,1029,,,,,,
0.011189411394298077,2,1039,,,,,,
0.02246660366654396,2,1049,,,,,,
0.012509974651038647,2,1059,,,,,,
0.004403797909617424,2,1069,,,,,,
0.01924658939242363,2,1079,,,,,,
0.020626788958907127,2,1089,,,,,,
