step,train_loss,epoch,val_qa_answer_f1,val_loss,val_qa_em,val_qa_sas,val_qa_bert_score,test_loss
869,0.11608929187059402,2,,,,,,
879,0.06063896790146828,2,,,,,,
889,0.08704713732004166,2,,,,,,
899,0.1277090609073639,2,,,,,,
909,0.06470491737127304,2,,,,,,
919,0.08452603965997696,2,,,,,,
929,0.054924726486206055,2,,,,,,
939,0.11572757363319397,2,,,,,,
949,0.11059299856424332,2,,,,,,
959,0.05092931166291237,2,,,,,,
969,0.11105996370315552,2,,,,,,
979,0.06401857733726501,2,,,,,,
989,0.0655229464173317,2,,,,,,
999,0.0667036697268486,2,,,,,,
1009,0.06349789351224899,2,,,,,,
1019,0.10520385950803757,2,,,,,,
1029,0.07716155797243118,2,,,,,,
1039,0.07380552589893341,2,,,,,,
1049,0.06585904210805893,2,,,,,,
1059,0.0472937636077404,2,,,,,,
1069,0.06323639303445816,2,,,,,,
1070,,2,0.29058870673179626,0.11323902010917664,0.23615634441375732,0.35389718413352966,0.8012579679489136,
1079,0.07743511348962784,3,,,,,,
1089,0.06070778891444206,3,,,,,,
1099,0.08780977874994278,3,,,,,,
1109,0.06551245599985123,3,,,,,,
1119,0.05729992687702179,3,,,,,,
1129,0.10472579300403595,3,,,,,,
1139,0.07381870597600937,3,,,,,,
1149,0.06365115195512772,3,,,,,,
1159,0.06556861847639084,3,,,,,,
1169,0.06601989269256592,3,,,,,,
1179,0.0592765212059021,3,,,,,,
1189,0.0749979019165039,3,,,,,,
1199,0.06107886880636215,3,,,,,,
1209,0.06811397522687912,3,,,,,,
1219,0.05842195078730583,3,,,,,,
1229,0.05229882523417473,3,,,,,,
1239,0.07692304253578186,3,,,,,,
1249,0.059685077518224716,3,,,,,,
1259,0.058819036930799484,3,,,,,,
1269,0.05569165572524071,3,,,,,,
1279,0.049506399780511856,3,,,,,,
1289,0.056052010506391525,3,,,,,,
1299,0.0702422484755516,3,,,,,,
1309,0.057312581688165665,3,,,,,,
1319,0.10155607014894485,3,,,,,,
1329,0.061905547976493835,3,,,,,,
1339,0.06292501837015152,3,,,,,,
1349,0.07821571826934814,3,,,,,,
1359,0.055408984422683716,3,,,,,,
1369,0.08764134347438812,3,,,,,,
1379,0.056923091411590576,3,,,,,,
1389,0.06647931784391403,3,,,,,,
1399,0.07454096525907516,3,,,,,,
1409,0.04759300500154495,3,,,,,,
1419,0.07865927368402481,3,,,,,,
1427,,3,0.31032466888427734,0.11640838533639908,0.2508143186569214,0.36270761489868164,0.8074752688407898,
1429,0.08689554035663605,4,,,,,,
1439,0.03716772422194481,4,,,,,,
1449,0.04409346356987953,4,,,,,,
1459,0.04941803216934204,4,,,,,,
1469,0.0516120083630085,4,,,,,,
1479,0.08967409282922745,4,,,,,,
1489,0.06130005791783333,4,,,,,,
1499,0.06660942733287811,4,,,,,,
1509,0.09635408967733383,4,,,,,,
1519,0.055752232670784,4,,,,,,
1529,0.040823910385370255,4,,,,,,
1539,0.052791375666856766,4,,,,,,
1549,0.030665459111332893,4,,,,,,
1559,0.062485914677381516,4,,,,,,
1569,0.03531576320528984,4,,,,,,
1579,0.06473777443170547,4,,,,,,
1589,0.05492205172777176,4,,,,,,
1599,0.03909207507967949,4,,,,,,
1609,0.06686205416917801,4,,,,,,
1619,0.056426048278808594,4,,,,,,
1629,0.04144003242254257,4,,,,,,
1639,0.04625416919589043,4,,,,,,
1649,0.07141073793172836,4,,,,,,
1659,0.04364800080657005,4,,,,,,
1669,0.02895119972527027,4,,,,,,
1679,0.04509751498699188,4,,,,,,
1689,0.03365208953619003,4,,,,,,
1699,0.03991180658340454,4,,,,,,
1709,0.0373629629611969,4,,,,,,
1719,0.04485112056136131,4,,,,,,
1729,0.05266176164150238,4,,,,,,
1739,0.05675479397177696,4,,,,,,
1749,0.07505188137292862,4,,,,,,
1759,0.0404946431517601,4,,,,,,
1769,0.03194674476981163,4,,,,,,
1779,0.02498302422463894,4,,,,,,
1784,,4,0.3323882520198822,0.13539250195026398,0.26872962713241577,0.37892159819602966,0.8158151507377625,
1785,,5,,,,,,0.13539250195026398
