epoch,train_loss,step,val_qa_sas,val_qa_em,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
0,0.5132932066917419,9,,,,,,
0,0.10933519154787064,19,,,,,,
0,0.2344874143600464,29,,,,,,
0,0.31065455079078674,39,,,,,,
0,0.2789527177810669,49,,,,,,
0,0.11034201085567474,59,,,,,,
0,0.2628454864025116,69,,,,,,
0,0.16755390167236328,79,,,,,,
0,0.12057872116565704,89,,,,,,
0,0.13190728425979614,99,,,,,,
0,0.11550441384315491,109,,,,,,
0,0.1547904759645462,119,,,,,,
0,0.08161702752113342,129,,,,,,
0,0.12339704483747482,139,,,,,,
0,0.13333462178707123,149,,,,,,
0,0.10180666297674179,159,,,,,,
0,0.17651763558387756,169,,,,,,
0,0.10707547515630722,179,,,,,,
0,0.12824520468711853,189,,,,,,
0,0.1510702669620514,199,,,,,,
0,0.1261235475540161,209,,,,,,
0,0.19714981317520142,219,,,,,,
0,0.08738640695810318,229,,,,,,
0,0.13725611567497253,239,,,,,,
0,0.13087551295757294,249,,,,,,
0,0.09300502389669418,259,,,,,,
0,0.1255437582731247,269,,,,,,
0,0.15345482528209686,279,,,,,,
0,0.13695284724235535,289,,,,,,
0,0.08349877595901489,299,,,,,,
0,0.22170943021774292,309,,,,,,
0,0.108228899538517,319,,,,,,
0,0.16345222294330597,329,,,,,,
0,0.08722814172506332,339,,,,,,
0,0.20730967819690704,349,,,,,,
0,,351,0.33012276887893677,0.22546012699604034,0.7931919097900391,0.10102365165948868,0.2917585074901581,
1,0.08089716732501984,359,,,,,,
1,0.15239949524402618,369,,,,,,
1,0.1100536659359932,379,,,,,,
1,0.13708467781543732,389,,,,,,
1,0.07107856869697571,399,,,,,,
1,0.14023666083812714,409,,,,,,
1,0.06552901118993759,419,,,,,,
1,0.10079371184110641,429,,,,,,
1,0.09063499420881271,439,,,,,,
1,0.10387947410345078,449,,,,,,
1,0.22535237669944763,459,,,,,,
1,0.10163567215204239,469,,,,,,
1,0.09277656674385071,479,,,,,,
1,0.062065545469522476,489,,,,,,
1,0.11537214368581772,499,,,,,,
1,0.12109364569187164,509,,,,,,
1,0.1235194057226181,519,,,,,,
1,nan,529,,,,,,
1,0.08247075974941254,539,,,,,,
1,0.12010684609413147,549,,,,,,
1,0.07490700483322144,559,,,,,,
1,0.08247419446706772,569,,,,,,
1,0.12631453573703766,579,,,,,,
1,0.09799723327159882,589,,,,,,
1,0.09742439538240433,599,,,,,,
1,0.1078900694847107,609,,,,,,
1,0.07929889857769012,619,,,,,,
1,0.06508743762969971,629,,,,,,
1,0.043819986283779144,639,,,,,,
1,0.052686408162117004,649,,,,,,
1,0.11613601446151733,659,,,,,,
1,0.175245001912117,669,,,,,,
