train_loss,epoch,step,val_loss,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,test_loss
0.5432342886924744,0,9,,,,,,
0.45720773935317993,0,19,,,,,,
0.61089026927948,0,29,,,,,,
0.34632495045661926,0,39,,,,,,
0.39121177792549133,0,49,,,,,,
0.5341731309890747,0,59,,,,,,
0.4285460412502289,0,69,,,,,,
0.5979728698730469,0,79,,,,,,
0.5651938319206238,0,89,,,,,,
0.4089081883430481,0,99,,,,,,
,0,99,0.3453308641910553,0.8368848562240601,0.33739838004112244,0.48180022835731506,0.5012255311012268,
0.19926787912845612,1,109,,,,,,
0.2087232768535614,1,119,,,,,,
0.8357115387916565,1,129,,,,,,
0.3047536015510559,1,139,,,,,,
0.46611425280570984,1,149,,,,,,
0.7089723944664001,1,159,,,,,,
0.26108112931251526,1,169,,,,,,
0.5060338973999023,1,179,,,,,,
0.7076539993286133,1,189,,,,,,
0.34579741954803467,1,199,,,,,,
,1,199,0.3306225538253784,0.8519114255905151,0.3861788511276245,0.5326754450798035,0.5560469031333923,
0.12567532062530518,2,209,,,,,,
0.1544913351535797,2,219,,,,,,
0.5176663994789124,2,229,,,,,,
0.23991593718528748,2,239,,,,,,
0.22792813181877136,2,249,,,,,,
0.502255380153656,2,259,,,,,,
0.13110657036304474,2,269,,,,,,
0.2614883482456207,2,279,,,,,,
0.5242487788200378,2,289,,,,,,
0.26853451132774353,2,299,,,,,,
,2,299,0.33069953322410583,0.8538981676101685,0.39024388790130615,0.5403577089309692,0.5611768364906311,
0.08129028975963593,3,309,,,,,,
0.10092687606811523,3,319,,,,,,
0.34661075472831726,3,329,,,,,,
0.18413744866847992,3,339,,,,,,
0.14149950444698334,3,349,,,,,,
0.3461649417877197,3,359,,,,,,
0.07676493376493454,3,369,,,,,,
0.12815135717391968,3,379,,,,,,
0.3926014304161072,3,389,,,,,,
0.21230348944664001,3,399,,,,,,
,3,399,0.34227684140205383,0.8560876250267029,0.40243902802467346,0.5463351011276245,0.5718806982040405,
0.043566908687353134,4,409,,,,,,
0.050414711236953735,4,419,,,,,,
0.25119054317474365,4,429,,,,,,
0.11766252666711807,4,439,,,,,,
0.061813630163669586,4,449,,,,,,
0.2143942266702652,4,459,,,,,,
0.04617670550942421,4,469,,,,,,
0.055993854999542236,4,479,,,,,,
0.2588832378387451,4,489,,,,,,
0.17206025123596191,4,499,,,,,,
,4,499,0.36069273948669434,0.8577185869216919,0.4186991751194,0.5470749735832214,0.5689939260482788,
,5,500,,,,,,0.36069273948669434
