train_loss,step,epoch,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
0.7937127351760864,9,0,,,,,,
0.442188560962677,19,0,,,,,,
0.3594231903553009,29,0,,,,,,
0.21047347784042358,39,0,,,,,,
0.35126328468322754,49,0,,,,,,
0.20532114803791046,59,0,,,,,,
0.2759368419647217,69,0,,,,,,
0.14232459664344788,79,0,,,,,,
0.16624364256858826,89,0,,,,,,
0.14913195371627808,99,0,,,,,,
0.2226528525352478,109,0,,,,,,
0.3731797933578491,119,0,,,,,,
0.13424837589263916,129,0,,,,,,
0.4385813772678375,139,0,,,,,,
0.18532872200012207,149,0,,,,,,
0.21408656239509583,159,0,,,,,,
0.20142225921154022,169,0,,,,,,
0.15369845926761627,179,0,,,,,,
0.12105245143175125,189,0,,,,,,
0.12299535423517227,199,0,,,,,,
0.10621318221092224,209,0,,,,,,
0.25089529156684875,219,0,,,,,,
0.22971946001052856,229,0,,,,,,
0.24032345414161682,239,0,,,,,,
0.2543414235115051,249,0,,,,,,
0.13721372187137604,259,0,,,,,,
0.169752836227417,269,0,,,,,,
0.12897706031799316,279,0,,,,,,
0.15131229162216187,289,0,,,,,,
0.31485670804977417,299,0,,,,,,
0.1975126564502716,309,0,,,,,,
0.19302991032600403,319,0,,,,,,
0.19798575341701508,329,0,,,,,,
0.2745967209339142,339,0,,,,,,
0.18903353810310364,349,0,,,,,,
,356,0,0.782683789730072,0.25130411982536316,0.12075214087963104,0.3073193430900574,0.18892508745193481,
0.21766120195388794,359,1,,,,,,
0.10487580299377441,369,1,,,,,,
0.24790510535240173,379,1,,,,,,
0.14706158638000488,389,1,,,,,,
0.12639473378658295,399,1,,,,,,
0.31270313262939453,409,1,,,,,,
0.266242116689682,419,1,,,,,,
0.17804735898971558,429,1,,,,,,
0.09234821051359177,439,1,,,,,,
0.187826469540596,449,1,,,,,,
0.19192200899124146,459,1,,,,,,
0.14838376641273499,469,1,,,,,,
0.16906528174877167,479,1,,,,,,
0.14942094683647156,489,1,,,,,,
0.1462581604719162,499,1,,,,,,
0.12315807491540909,509,1,,,,,,
0.15778540074825287,519,1,,,,,,
0.2177373319864273,529,1,,,,,,
0.17085009813308716,539,1,,,,,,
0.13103441894054413,549,1,,,,,,
0.16589748859405518,559,1,,,,,,
0.21563425660133362,569,1,,,,,,
0.22535069286823273,579,1,,,,,,
0.11742780357599258,589,1,,,,,,
0.18359673023223877,599,1,,,,,,
0.1138099804520607,609,1,,,,,,
0.24069109559059143,619,1,,,,,,
0.15326575934886932,629,1,,,,,,
0.07974766939878464,639,1,,,,,,
0.16982275247573853,649,1,,,,,,
0.2365124672651291,659,1,,,,,,
0.16936428844928741,669,1,,,,,,
0.08984381705522537,679,1,,,,,,
0.1764165163040161,689,1,,,,,,
0.11866410076618195,699,1,,,,,,
0.100267693400383,709,1,,,,,,
,713,1,0.8003052473068237,0.30231723189353943,0.12039989978075027,0.35601523518562317,0.24755699932575226,
0.11773509532213211,719,2,,,,,,
0.1466599553823471,729,2,,,,,,
0.053463589400053024,739,2,,,,,,
0.10402051359415054,749,2,,,,,,
0.08517976850271225,759,2,,,,,,
0.11965867131948471,769,2,,,,,,
0.10229097306728363,779,2,,,,,,
0.09307297319173813,789,2,,,,,,
0.23160366714000702,799,2,,,,,,
0.17481788992881775,809,2,,,,,,
0.08362691849470139,819,2,,,,,,
0.1937626302242279,829,2,,,,,,
0.1897946000099182,839,2,,,,,,
0.07696899026632309,849,2,,,,,,
0.11636538803577423,859,2,,,,,,
0.12537653744220734,869,2,,,,,,
0.12461455911397934,879,2,,,,,,
0.11130692064762115,889,2,,,,,,
0.12088189274072647,899,2,,,,,,
0.0706055611371994,909,2,,,,,,
0.08753912150859833,919,2,,,,,,
0.08272216469049454,929,2,,,,,,
0.16180525720119476,939,2,,,,,,
0.12562662363052368,949,2,,,,,,
0.11989744752645493,959,2,,,,,,
0.15498827397823334,969,2,,,,,,
0.07139112800359726,979,2,,,,,,
0.10818600654602051,989,2,,,,,,
0.16749688982963562,999,2,,,,,,
0.0919748991727829,1009,2,,,,,,
0.11570992320775986,1019,2,,,,,,
0.08435243368148804,1029,2,,,,,,
0.09736454486846924,1039,2,,,,,,
0.0846911072731018,1049,2,,,,,,
0.07795395702123642,1059,2,,,,,,
0.09193428605794907,1069,2,,,,,,
,1070,2,0.8155136704444885,0.3588833212852478,0.12391079217195511,0.4025239646434784,0.30293160676956177,
0.09773657470941544,1079,3,,,,,,
0.08142510801553726,1089,3,,,,,,
0.13882671296596527,1099,3,,,,,,
0.19868434965610504,1109,3,,,,,,
0.1333887130022049,1119,3,,,,,,
0.13375821709632874,1129,3,,,,,,
0.13097292184829712,1139,3,,,,,,
0.14789563417434692,1149,3,,,,,,
0.2006789743900299,1159,3,,,,,,
0.1475657820701599,1169,3,,,,,,
0.08477957546710968,1179,3,,,,,,
