step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,test_loss
9,2.266774892807007,0,,,,,,
19,1.6444756984710693,0,,,,,,
29,0.8154937624931335,0,,,,,,
39,1.1317508220672607,0,,,,,,
49,0.8460850715637207,0,,,,,,
59,1.188472867012024,0,,,,,,
69,0.847213625907898,0,,,,,,
79,1.873962163925171,0,,,,,,
89,1.742257833480835,0,,,,,,
99,1.6349914073944092,0,,,,,,
99,,0,0.19166666269302368,0.4741559624671936,0.4305781126022339,0.5293383598327637,0.8279973864555359,
109,0.6308603882789612,1,,,,,,
119,1.0618376731872559,1,,,,,,
129,0.5957634449005127,1,,,,,,
139,0.7425950765609741,1,,,,,,
149,1.0958917140960693,1,,,,,,
159,0.7939872145652771,1,,,,,,
169,0.7498083114624023,1,,,,,,
179,0.37039926648139954,1,,,,,,
189,0.9020969271659851,1,,,,,,
199,2.4658591747283936,1,,,,,,
199,,1,0.23749999701976776,0.45616260170936584,0.5391322374343872,0.6209189295768738,0.8686351180076599,
209,0.5458201766014099,2,,,,,,
219,0.9013333916664124,2,,,,,,
229,0.5064955353736877,2,,,,,,
239,0.6529055237770081,2,,,,,,
249,0.9686627984046936,2,,,,,,
259,0.6656984090805054,2,,,,,,
269,0.6094872355461121,2,,,,,,
279,0.28939688205718994,2,,,,,,
289,0.7386312484741211,2,,,,,,
299,1.873915195465088,2,,,,,,
299,,2,0.23749999701976776,0.45366230607032776,0.576000452041626,0.65968918800354,0.8819706439971924,
309,0.4716888666152954,3,,,,,,
319,0.7690545320510864,3,,,,,,
329,0.4204709529876709,3,,,,,,
339,0.571162223815918,3,,,,,,
349,0.8362782001495361,3,,,,,,
359,0.5653852224349976,3,,,,,,
369,0.49969756603240967,3,,,,,,
379,0.23068229854106903,3,,,,,,
389,0.37400439381599426,3,,,,,,
399,1.4531162977218628,3,,,,,,
399,,3,0.25,0.46124735474586487,0.5957543253898621,0.6729040741920471,0.8870579600334167,
409,0.39737480878829956,4,,,,,,
419,0.6291720271110535,4,,,,,,
429,0.3303302824497223,4,,,,,,
439,0.48251035809516907,4,,,,,,
449,0.6842669248580933,4,,,,,,
459,0.46605363488197327,4,,,,,,
469,0.38658180832862854,4,,,,,,
479,0.17873454093933105,4,,,,,,
489,0.1932837963104248,4,,,,,,
499,0.995840847492218,4,,,,,,
499,,4,0.25833332538604736,0.4865890145301819,0.6162076592445374,0.6903602480888367,0.8941974639892578,
500,,5,,,,,,0.4865890145301819
