train_loss,epoch,step,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
0.22691644728183746,0,9,,,,,,
0.24508047103881836,0,19,,,,,,
0.24992741644382477,0,29,,,,,,
0.31172144412994385,0,39,,,,,,
0.18253754079341888,0,49,,,,,,
0.6169809699058533,0,59,,,,,,
0.18110308051109314,0,69,,,,,,
0.38057348132133484,0,79,,,,,,
0.26873916387557983,0,89,,,,,,
0.2593626081943512,0,99,,,,,,
1.1339480876922607,0,109,,,,,,
1.0109537839889526,0,119,,,,,,
0.19325916469097137,0,129,,,,,,
0.12658582627773285,0,139,,,,,,
0.37219640612602234,0,149,,,,,,
0.196541890501976,0,159,,,,,,
0.10125531256198883,0,169,,,,,,
0.1924717277288437,0,179,,,,,,
0.29234790802001953,0,189,,,,,,
0.3415106534957886,0,199,,,,,,
0.2072053700685501,0,209,,,,,,
,0,214,0.1456611156463623,0.3656509816646576,0.5895262360572815,0.8742878437042236,0.6488269567489624,
0.25192680954933167,1,219,,,,,,
0.08656942844390869,1,229,,,,,,
0.1969863325357437,1,239,,,,,,
0.1703791320323944,1,249,,,,,,
0.2852051258087158,1,259,,,,,,
0.4196828007698059,1,269,,,,,,
0.2852838933467865,1,279,,,,,,
0.16966818273067474,1,289,,,,,,
0.054367486387491226,1,299,,,,,,
0.11367250978946686,1,309,,,,,,
0.12624011933803558,1,319,,,,,,
0.32774409651756287,1,329,,,,,,
0.5117781758308411,1,339,,,,,,
0.2820299565792084,1,349,,,,,,
0.19460825622081757,1,359,,,,,,
0.24286173284053802,1,369,,,,,,
0.868843138217926,1,379,,,,,,
0.15452265739440918,1,389,,,,,,
0.28111380338668823,1,399,,,,,,
0.2756400406360626,1,409,,,,,,
0.20311887562274933,1,419,,,,,,
nan,1,429,,,,,,
,1,429,0.13067626953125,0.41828253865242004,0.6130650639533997,0.8816263675689697,0.6748745441436768,
0.10160451382398605,2,439,,,,,,
0.14905720949172974,2,449,,,,,,
0.09827057272195816,2,459,,,,,,
0.0658772811293602,2,469,,,,,,
0.10950137674808502,2,479,,,,,,
0.4483279585838318,2,489,,,,,,
0.07963874191045761,2,499,,,,,,
0.1536257416009903,2,509,,,,,,
0.10456477850675583,2,519,,,,,,
0.08764341473579407,2,529,,,,,,
0.05903058871626854,2,539,,,,,,
0.09496698528528214,2,549,,,,,,
0.18510660529136658,2,559,,,,,,
0.18176794052124023,2,569,,,,,,
0.16474467515945435,2,579,,,,,,
0.0649276152253151,2,589,,,,,,
0.12090170383453369,2,599,,,,,,
0.20904012024402618,2,609,,,,,,
0.20709066092967987,2,619,,,,,,
0.2939786911010742,2,629,,,,,,
0.17424307763576508,2,639,,,,,,
,2,644,0.12936954200267792,0.40166205167770386,0.6146692633628845,0.8838961124420166,0.6710589528083801,
0.15188106894493103,3,649,,,,,,
0.030713116750121117,3,659,,,,,,
0.09132575988769531,3,669,,,,,,
0.09598211199045181,3,679,,,,,,
0.1372452974319458,3,689,,,,,,
0.21253086626529694,3,699,,,,,,
0.14302390813827515,3,709,,,,,,
0.0695333406329155,3,719,,,,,,
0.020582763478159904,3,729,,,,,,
0.03294846788048744,3,739,,,,,,
0.04084935411810875,3,749,,,,,,
0.07009675353765488,3,759,,,,,,
0.17007240653038025,3,769,,,,,,
0.12857586145401,3,779,,,,,,
0.10411062836647034,3,789,,,,,,
0.05592551827430725,3,799,,,,,,
0.5034658312797546,3,809,,,,,,
0.049342647194862366,3,819,,,,,,
0.09185735136270523,3,829,,,,,,
0.15657345950603485,3,839,,,,,,
0.048860903829336166,3,849,,,,,,
nan,3,859,,,,,,
,3,859,0.1339033991098404,0.39889195561408997,0.6139593720436096,0.8832489252090454,0.6681386232376099,
0.07000205665826797,4,869,,,,,,
0.04039127007126808,4,879,,,,,,
0.041368287056684494,4,889,,,,,,
0.018066218122839928,4,899,,,,,,
0.05496746301651001,4,909,,,,,,
0.26996251940727234,4,919,,,,,,
0.025263460353016853,4,929,,,,,,
0.062442366033792496,4,939,,,,,,
0.013504640199244022,4,949,,,,,,
0.012590409256517887,4,959,,,,,,
0.010286127217113972,4,969,,,,,,
0.032920271158218384,4,979,,,,,,
0.07355101406574249,4,989,,,,,,
0.07038292288780212,4,999,,,,,,
0.05775154381990433,4,1009,,,,,,
0.03026266023516655,4,1019,,,,,,
0.04533929377794266,4,1029,,,,,,
0.11114349961280823,4,1039,,,,,,
0.10791165381669998,4,1049,,,,,,
0.09926852583885193,4,1059,,,,,,
0.050020698457956314,4,1069,,,,,,
,4,1074,0.15165622532367706,0.39889195561408997,0.6119304299354553,0.8825128078460693,0.6681609749794006,
,5,1075,,,,,,0.15165622532367706
