step,train_loss,epoch,val_qa_sas,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,test_loss
559,0.04368780553340912,1,,,,,,
569,0.03918080776929855,1,,,,,,
579,0.032183688133955,1,,,,,,
589,0.02813911996781826,1,,,,,,
599,0.03785952180624008,1,,,,,,
609,0.03775465488433838,1,,,,,,
619,0.033166900277137756,1,,,,,,
629,0.033204853534698486,1,,,,,,
639,0.03230705112218857,1,,,,,,
649,0.03954759240150452,1,,,,,,
659,0.025131359696388245,1,,,,,,
669,0.0509570874273777,1,,,,,,
679,0.056471921503543854,1,,,,,,
689,0.03679371625185013,1,,,,,,
699,0.026161041110754013,1,,,,,,
709,0.06664331257343292,1,,,,,,
719,0.030206989496946335,1,,,,,,
729,0.04188604652881622,1,,,,,,
739,0.049306564033031464,1,,,,,,
749,0.04262112081050873,1,,,,,,
759,0.0246756449341774,1,,,,,,
769,0.02301919460296631,1,,,,,,
779,0.026292940601706505,1,,,,,,
789,0.0345194935798645,1,,,,,,
799,0.08903204649686813,1,,,,,,
809,0.044930413365364075,1,,,,,,
819,0.03592516481876373,1,,,,,,
829,0.034717462956905365,1,,,,,,
839,0.040512725710868835,1,,,,,,
849,0.03365630656480789,1,,,,,,
859,0.02848193421959877,1,,,,,,
869,nan,1,,,,,,
879,0.035613931715488434,1,,,,,,
889,0.02850143425166607,1,,,,,,
899,0.06268757581710815,1,,,,,,
909,0.038892894983291626,1,,,,,,
911,,1,0.3627918064594269,0.26940014958381653,0.20055709779262543,0.829398512840271,0.09794476628303528,
919,0.02389771305024624,2,,,,,,
929,0.03875299170613289,2,,,,,,
939,0.016349729150533676,2,,,,,,
949,0.029024185612797737,2,,,,,,
959,0.02870403230190277,2,,,,,,
969,0.036429524421691895,2,,,,,,
979,0.026187177747488022,2,,,,,,
989,0.057854052633047104,2,,,,,,
999,0.04088767617940903,2,,,,,,
1009,0.03258579224348068,2,,,,,,
1019,0.017712894827127457,2,,,,,,
1029,0.04825481027364731,2,,,,,,
1039,0.0328374020755291,2,,,,,,
1049,0.040855225175619125,2,,,,,,
1059,0.026673557236790657,2,,,,,,
1069,0.028829870745539665,2,,,,,,
1079,0.03462933003902435,2,,,,,,
1089,0.03541538119316101,2,,,,,,
1099,0.0511334091424942,2,,,,,,
1109,0.05344926565885544,2,,,,,,
1119,0.02540641464293003,2,,,,,,
1129,0.028577199205756187,2,,,,,,
1139,0.0348324216902256,2,,,,,,
1149,0.036236584186553955,2,,,,,,
1159,0.04296044632792473,2,,,,,,
1169,0.03175245597958565,2,,,,,,
1179,0.02963772602379322,2,,,,,,
1189,0.03213818371295929,2,,,,,,
1199,0.03203804790973663,2,,,,,,
1209,0.051006607711315155,2,,,,,,
1219,0.03092225082218647,2,,,,,,
1229,0.045026086270809174,2,,,,,,
1239,0.04278651997447014,2,,,,,,
1249,0.03463513404130936,2,,,,,,
1259,0.022881541401147842,2,,,,,,
1269,0.03440351411700249,2,,,,,,
1279,0.01529843732714653,2,,,,,,
1289,0.044608186930418015,2,,,,,,
1299,0.03794299066066742,2,,,,,,
1309,0.01930958405137062,2,,,,,,
1319,0.018936390057206154,2,,,,,,
1329,0.02680729143321514,2,,,,,,
1339,0.03502901643514633,2,,,,,,
1349,0.04114942625164986,2,,,,,,
1359,0.014574991539120674,2,,,,,,
1367,,2,0.3821050822734833,0.2923789620399475,0.22841225564479828,0.8351736664772034,0.10965631157159805,
1369,0.018625618889927864,3,,,,,,
1379,0.03180764988064766,3,,,,,,
1389,0.03808072209358215,3,,,,,,
1399,0.02145419269800186,3,,,,,,
1409,0.016237489879131317,3,,,,,,
1419,0.025992508977651596,3,,,,,,
1429,0.035644933581352234,3,,,,,,
1439,0.027298757806420326,3,,,,,,
1449,0.022714700549840927,3,,,,,,
1459,0.037211351096630096,3,,,,,,
1469,0.029801145195961,3,,,,,,
1479,0.022399548441171646,3,,,,,,
1489,0.036196205765008926,3,,,,,,
1499,0.02174987830221653,3,,,,,,
1509,0.03633052483201027,3,,,,,,
1519,0.005131985526531935,3,,,,,,
1529,0.022484369575977325,3,,,,,,
1539,0.032096415758132935,3,,,,,,
1549,0.023355567827820778,3,,,,,,
1559,0.028344960883259773,3,,,,,,
1569,0.013697730377316475,3,,,,,,
1579,0.03491852805018425,3,,,,,,
1589,0.02583560161292553,3,,,,,,
1599,0.025887461379170418,3,,,,,,
1609,0.019775904715061188,3,,,,,,
1619,0.02660801075398922,3,,,,,,
1629,0.011433066800236702,3,,,,,,
1639,0.019983947277069092,3,,,,,,
1649,0.010063007473945618,3,,,,,,
1659,0.02826639637351036,3,,,,,,
1669,0.029339691624045372,3,,,,,,
1679,0.008281989023089409,3,,,,,,
1689,0.015477757900953293,3,,,,,,
1699,0.03483648598194122,3,,,,,,
1709,0.014750969596207142,3,,,,,,
1719,0.01655294932425022,3,,,,,,
1729,0.009272973984479904,3,,,,,,
1739,0.015729142352938652,3,,,,,,
1749,0.0060726008377969265,3,,,,,,
1759,0.016414668411016464,3,,,,,,
1769,0.017655109986662865,3,,,,,,
1779,0.015500678680837154,3,,,,,,
1789,0.011915941722691059,3,,,,,,
1799,0.01770327053964138,3,,,,,,
1809,0.012980636209249496,3,,,,,,
1819,0.012513775378465652,3,,,,,,
1823,,3,0.39314377307891846,0.3139297068119049,0.2506963908672333,0.8396289348602295,0.1729907989501953,
1829,0.01771138608455658,4,,,,,,
1839,0.026351511478424072,4,,,,,,
1849,0.025053899735212326,4,,,,,,
1859,0.036864664405584335,4,,,,,,
1869,0.04509657621383667,4,,,,,,
1879,0.03456340357661247,4,,,,,,
1889,0.01510518230497837,4,,,,,,
1899,0.023644963279366493,4,,,,,,
1909,0.02649044431746006,4,,,,,,
1919,0.023676835000514984,4,,,,,,
1929,0.027629168704152107,4,,,,,,
1939,0.029938654974102974,4,,,,,,
1949,0.01665344275534153,4,,,,,,
1959,0.01824995130300522,4,,,,,,
1969,0.03690814599394798,4,,,,,,
1979,0.042302630841732025,4,,,,,,
1989,0.0213897917419672,4,,,,,,
1999,0.025716600939631462,4,,,,,,
2009,0.050570856779813766,4,,,,,,
2019,0.019563402980566025,4,,,,,,
2029,0.04374649375677109,4,,,,,,
2039,0.04090588167309761,4,,,,,,
2049,0.03266264125704765,4,,,,,,
2059,0.04493119567632675,4,,,,,,
2069,0.02281382866203785,4,,,,,,
2079,0.013747881166636944,4,,,,,,
2089,0.032672662287950516,4,,,,,,
2099,0.019717814400792122,4,,,,,,
2109,0.061928845942020416,4,,,,,,
2119,0.028266606852412224,4,,,,,,
2129,0.030577704310417175,4,,,,,,
2139,0.016064200550317764,4,,,,,,
2149,0.03239253908395767,4,,,,,,
2159,0.019077768549323082,4,,,,,,
2169,0.030953040346503258,4,,,,,,
2179,0.032947856932878494,4,,,,,,
2189,0.029107870534062386,4,,,,,,
2199,0.01297545526176691,4,,,,,,
2209,0.027451245114207268,4,,,,,,
2219,0.02029617503285408,4,,,,,,
2229,0.03573768585920334,4,,,,,,
2239,0.020055966451764107,4,,,,,,
2249,0.025219907984137535,4,,,,,,
2259,0.036170706152915955,4,,,,,,
2269,0.014315535314381123,4,,,,,,
2279,0.05644775554537773,4,,,,,,
2279,,4,0.40636736154556274,0.31896647810935974,0.2506963908672333,0.8403803110122681,0.09313025325536728,
2280,,5,,,,,,0.09313025325536728
