step,train_loss,epoch,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,test_loss
9,0.642376720905304,0,,,,,,
19,0.43044933676719666,0,,,,,,
29,0.6735749840736389,0,,,,,,
39,0.19380727410316467,0,,,,,,
49,0.3463534116744995,0,,,,,,
59,0.2864692807197571,0,,,,,,
69,0.12974132597446442,0,,,,,,
79,0.14482514560222626,0,,,,,,
89,0.2665027976036072,0,,,,,,
99,0.2852282226085663,0,,,,,,
109,0.23218165338039398,0,,,,,,
119,0.33109039068222046,0,,,,,,
129,0.2904011309146881,0,,,,,,
139,0.2934318482875824,0,,,,,,
149,0.2305709570646286,0,,,,,,
159,0.26282718777656555,0,,,,,,
169,0.15836918354034424,0,,,,,,
179,0.25964924693107605,0,,,,,,
189,0.2503873109817505,0,,,,,,
199,0.20888595283031464,0,,,,,,
209,0.2658372223377228,0,,,,,,
219,0.188185453414917,0,,,,,,
229,0.2364829033613205,0,,,,,,
239,0.25885340571403503,0,,,,,,
249,0.2205822914838791,0,,,,,,
259,0.18912790715694427,0,,,,,,
269,0.14923708140850067,0,,,,,,
279,0.20529164373874664,0,,,,,,
289,0.18957021832466125,0,,,,,,
299,0.1315702497959137,0,,,,,,
309,0.1961798071861267,0,,,,,,
319,0.1683657020330429,0,,,,,,
329,0.2616371810436249,0,,,,,,
338,,0,0.20881575345993042,0.2569167912006378,0.7698663473129272,0.13566142320632935,0.14980289340019226,
339,0.1757238656282425,1,,,,,,
349,0.18827545642852783,1,,,,,,
359,0.10346034169197083,1,,,,,,
369,0.14736893773078918,1,,,,,,
379,0.19494718313217163,1,,,,,,
389,0.2776637375354767,1,,,,,,
399,0.13448990881443024,1,,,,,,
409,0.12529674172401428,1,,,,,,
419,0.1485523283481598,1,,,,,,
429,0.08801672607660294,1,,,,,,
439,0.1407718062400818,1,,,,,,
449,0.20812152326107025,1,,,,,,
459,0.1416335105895996,1,,,,,,
469,0.24125772714614868,1,,,,,,
479,0.2280503511428833,1,,,,,,
489,0.24673306941986084,1,,,,,,
499,0.2015378773212433,1,,,,,,
509,0.1747123748064041,1,,,,,,
519,0.1310957372188568,1,,,,,,
529,0.2321927845478058,1,,,,,,
539,0.19009070098400116,1,,,,,,
549,0.2223276048898697,1,,,,,,
559,0.1369570791721344,1,,,,,,
569,0.160003662109375,1,,,,,,
579,0.33550018072128296,1,,,,,,
589,0.22579631209373474,1,,,,,,
599,0.07773708552122116,1,,,,,,
609,0.1298917979001999,1,,,,,,
619,0.28481096029281616,1,,,,,,
629,0.14755716919898987,1,,,,,,
639,0.13841645419597626,1,,,,,,
649,0.42683374881744385,1,,,,,,
659,0.24068497121334076,1,,,,,,
669,0.18291877210140228,1,,,,,,
677,,1,0.2706342041492462,0.3184884786605835,0.7891346216201782,0.1277594417333603,0.20499342679977417,
679,0.18637365102767944,2,,,,,,
689,0.10093679279088974,2,,,,,,
699,0.14501328766345978,2,,,,,,
709,0.12509629130363464,2,,,,,,
719,0.1577555537223816,2,,,,,,
729,0.12336638569831848,2,,,,,,
739,0.17007485032081604,2,,,,,,
749,0.1418226808309555,2,,,,,,
759,0.16094651818275452,2,,,,,,
769,0.14355626702308655,2,,,,,,
779,0.24352093040943146,2,,,,,,
789,0.12784302234649658,2,,,,,,
799,0.13370290398597717,2,,,,,,
809,0.08072476834058762,2,,,,,,
819,0.1372881680727005,2,,,,,,
829,0.13700000941753387,2,,,,,,
839,0.10526364296674728,2,,,,,,
849,0.2812887132167816,2,,,,,,
859,0.18505531549453735,2,,,,,,
869,0.16152429580688477,2,,,,,,
879,0.10968181490898132,2,,,,,,
889,0.5574163794517517,2,,,,,,
899,0.18019552528858185,2,,,,,,
909,0.1680106371641159,2,,,,,,
919,0.16045744717121124,2,,,,,,
929,0.1584271639585495,2,,,,,,
939,0.16011963784694672,2,,,,,,
949,0.12297210842370987,2,,,,,,
959,0.11435366421937943,2,,,,,,
969,0.20558704435825348,2,,,,,,
979,0.19732333719730377,2,,,,,,
989,0.1325700283050537,2,,,,,,
999,0.16003163158893585,2,,,,,,
1009,0.20495672523975372,2,,,,,,
1016,,2,0.2861028015613556,0.34145742654800415,0.7936564683914185,0.11570023745298386,0.22339028120040894,
1019,0.2243179976940155,3,,,,,,
1029,0.20742903649806976,3,,,,,,
1039,0.11035753041505814,3,,,,,,
1049,0.17676949501037598,3,,,,,,
1059,0.1595272272825241,3,,,,,,
1069,0.12108004838228226,3,,,,,,
1079,0.13696561753749847,3,,,,,,
1089,0.16185757517814636,3,,,,,,
1099,0.16265259683132172,3,,,,,,
1109,0.07750450819730759,3,,,,,,
1119,0.14944329857826233,3,,,,,,
1129,0.1330104023218155,3,,,,,,
1139,0.0957069844007492,3,,,,,,
1149,0.14141735434532166,3,,,,,,
1159,0.1302230805158615,3,,,,,,
1169,0.0653480663895607,3,,,,,,
1179,0.16791191697120667,3,,,,,,
1189,0.10907252877950668,3,,,,,,
1199,0.11910882592201233,3,,,,,,
1209,0.09509528428316116,3,,,,,,
1219,0.08295159786939621,3,,,,,,
1229,0.13260281085968018,3,,,,,,
1239,0.04445042461156845,3,,,,,,
1249,0.22973604500293732,3,,,,,,
1259,0.13024753332138062,3,,,,,,
1269,0.10504138469696045,3,,,,,,
1279,0.09534763544797897,3,,,,,,
1289,0.07769382745027542,3,,,,,,
1299,0.13825635612010956,3,,,,,,
1309,0.12275244295597076,3,,,,,,
1319,0.14147518575191498,3,,,,,,
1329,0.11055637151002884,3,,,,,,
1339,0.14247198402881622,3,,,,,,
1349,0.16524957120418549,3,,,,,,
1355,,3,0.3139662742614746,0.3685246706008911,0.8035351037979126,0.11280428618192673,0.24835743010044098,
1359,0.08170296251773834,4,,,,,,
1369,0.11120649427175522,4,,,,,,
1379,0.1312686651945114,4,,,,,,
1389,0.08000925183296204,4,,,,,,
1399,0.08718942850828171,4,,,,,,
1409,0.1351737529039383,4,,,,,,
1419,0.0998791754245758,4,,,,,,
1429,0.08285021781921387,4,,,,,,
1439,0.08770027756690979,4,,,,,,
1449,0.10593337565660477,4,,,,,,
1459,0.08885229378938675,4,,,,,,
1469,0.09969114512205124,4,,,,,,
1479,0.07836692780256271,4,,,,,,
1489,0.10928742587566376,4,,,,,,
1499,0.12361935526132584,4,,,,,,
1509,0.09135752171278,4,,,,,,
1519,0.09134301543235779,4,,,,,,
1529,0.07669942826032639,4,,,,,,
1539,0.1295631229877472,4,,,,,,
1549,0.14929984509944916,4,,,,,,
1559,0.11098150163888931,4,,,,,,
1569,0.08319253474473953,4,,,,,,
