train_loss,step,epoch,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_em,val_qa_bert_score,test_avg_qa_answer_f1,test_avg_qa_sas,test_loss,test_avg_qa_em,test_avg_qa_bert_score
0.538861870765686,9,0,,,,,,,,,,
0.31135043501853943,19,0,,,,,,,,,,
0.5997547507286072,29,0,,,,,,,,,,
0.3180605173110962,39,0,,,,,,,,,,
0.38624662160873413,49,0,,,,,,,,,,
0.33415016531944275,59,0,,,,,,,,,,
0.703327476978302,69,0,,,,,,,,,,
0.37223297357559204,79,0,,,,,,,,,,
0.2754759192466736,89,0,,,,,,,,,,
0.13004383444786072,99,0,,,,,,,,,,
0.3998042047023773,109,0,,,,,,,,,,
0.19453862309455872,119,0,,,,,,,,,,
0.15548686683177948,129,0,,,,,,,,,,
0.14689448475837708,139,0,,,,,,,,,,
0.2032008171081543,149,0,,,,,,,,,,
0.2482549250125885,159,0,,,,,,,,,,
0.19152063131332397,169,0,,,,,,,,,,
0.16055086255073547,179,0,,,,,,,,,,
,181,0,0.47685006260871887,0.49851492047309875,0.1762414425611496,0.4123287796974182,0.864741861820221,,,,,
0.17429590225219727,189,1,,,,,,,,,,
0.1809319704771042,199,1,,,,,,,,,,
0.3778380751609802,209,1,,,,,,,,,,
0.17954057455062866,219,1,,,,,,,,,,
0.31907445192337036,229,1,,,,,,,,,,
0.24146370589733124,239,1,,,,,,,,,,
0.34830284118652344,249,1,,,,,,,,,,
0.25960108637809753,259,1,,,,,,,,,,
0.29945701360702515,269,1,,,,,,,,,,
0.24710635840892792,279,1,,,,,,,,,,
0.14985468983650208,289,1,,,,,,,,,,
0.2227814942598343,299,1,,,,,,,,,,
0.2109268754720688,309,1,,,,,,,,,,
0.1312936246395111,319,1,,,,,,,,,,
0.1900310218334198,329,1,,,,,,,,,,
0.1566530466079712,339,1,,,,,,,,,,
0.6406111717224121,349,1,,,,,,,,,,
0.47280633449554443,359,1,,,,,,,,,,
,363,1,0.4984959363937378,0.5201625823974609,0.15658462047576904,0.4356164336204529,0.86963951587677,,,,,
0.17264457046985626,369,2,,,,,,,,,,
0.16119909286499023,379,2,,,,,,,,,,
0.17617973685264587,389,2,,,,,,,,,,
0.21780751645565033,399,2,,,,,,,,,,
0.20891235768795013,409,2,,,,,,,,,,
0.23753784596920013,419,2,,,,,,,,,,
0.16521261632442474,429,2,,,,,,,,,,
0.18428562581539154,439,2,,,,,,,,,,
0.2775890529155731,449,2,,,,,,,,,,
0.18162068724632263,459,2,,,,,,,,,,
0.18534952402114868,469,2,,,,,,,,,,
0.20707328617572784,479,2,,,,,,,,,,
0.3116009831428528,489,2,,,,,,,,,,
0.1855774223804474,499,2,,,,,,,,,,
0.15608540177345276,509,2,,,,,,,,,,
0.17349503934383392,519,2,,,,,,,,,,
0.21902845799922943,529,2,,,,,,,,,,
0.16040365397930145,539,2,,,,,,,,,,
,545,2,0.5290469527244568,0.5489481687545776,0.14381887018680573,0.46986302733421326,0.8775316476821899,,,,,
0.19460467994213104,549,3,,,,,,,,,,
0.19559346139431,559,3,,,,,,,,,,
0.1932297945022583,569,3,,,,,,,,,,
0.12759214639663696,579,3,,,,,,,,,,
0.148412823677063,589,3,,,,,,,,,,
0.4023568034172058,599,3,,,,,,,,,,
0.0804770365357399,609,3,,,,,,,,,,
0.12597648799419403,619,3,,,,,,,,,,
0.1376059353351593,629,3,,,,,,,,,,
0.14791996777057648,639,3,,,,,,,,,,
0.1793319433927536,649,3,,,,,,,,,,
0.12229098379611969,659,3,,,,,,,,,,
0.12963327765464783,669,3,,,,,,,,,,
0.10321495682001114,679,3,,,,,,,,,,
0.2978966236114502,689,3,,,,,,,,,,
0.13821539282798767,699,3,,,,,,,,,,
0.11304821819067001,709,3,,,,,,,,,,
0.09801653027534485,719,3,,,,,,,,,,
,727,3,0.5517569184303284,0.5690845251083374,0.14230228960514069,0.4931506812572479,0.8847927451133728,,,,,
0.16188354790210724,729,4,,,,,,,,,,
0.10031919181346893,739,4,,,,,,,,,,
0.12458215653896332,749,4,,,,,,,,,,
0.10241954028606415,759,4,,,,,,,,,,
0.09286794811487198,769,4,,,,,,,,,,
0.12825560569763184,779,4,,,,,,,,,,
0.12381971627473831,789,4,,,,,,,,,,
0.20965862274169922,799,4,,,,,,,,,,
0.15044541656970978,809,4,,,,,,,,,,
0.15474370121955872,819,4,,,,,,,,,,
0.12173628807067871,829,4,,,,,,,,,,
0.11303790658712387,839,4,,,,,,,,,,
0.09673520177602768,849,4,,,,,,,,,,
0.11432754248380661,859,4,,,,,,,,,,
0.10255640000104904,869,4,,,,,,,,,,
0.14831481873989105,879,4,,,,,,,,,,
0.11291968822479248,889,4,,,,,,,,,,
0.2783817648887634,899,4,,,,,,,,,,
0.3101261258125305,909,4,,,,,,,,,,
,909,4,0.5656806230545044,0.576917290687561,0.13425874710083008,0.5123287439346313,0.8894206881523132,,,,,
,910,5,,,,,,0.5656806230545044,0.576917290687561,0.13425874710083008,0.5123287439346313,0.8894206881523132
