epoch,step,train_loss,val_qa_bert_score,val_qa_sas,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,0.9937947392463684,,,,,,
0,19,0.5994225740432739,,,,,,
0,29,0.7432901263237,,,,,,
0,39,0.4511711895465851,,,,,,
0,49,1.1511579751968384,,,,,,
0,59,0.7269353866577148,,,,,,
0,69,0.5798680186271667,,,,,,
0,79,0.6884543895721436,,,,,,
0,89,0.5805845260620117,,,,,,
0,99,0.872805118560791,,,,,,
0,109,0.6389862298965454,,,,,,
0,119,0.9820744395256042,,,,,,
0,129,0.6406505107879639,,,,,,
0,139,0.8755450248718262,,,,,,
0,149,0.49536651372909546,,,,,,
0,159,0.3538128733634949,,,,,,
0,169,0.6084359884262085,,,,,,
0,179,0.8386685848236084,,,,,,
0,189,0.8422565460205078,,,,,,
0,199,0.6379396915435791,,,,,,
0,209,0.7707285284996033,,,,,,
0,219,0.9463428854942322,,,,,,
0,229,0.4018326699733734,,,,,,
0,239,0.2836265563964844,,,,,,
0,249,0.3808442950248718,,,,,,
0,259,0.7428887486457825,,,,,,
0,269,0.2604679465293884,,,,,,
0,279,0.4926348924636841,,,,,,
0,289,1.400263786315918,,,,,,
0,299,0.8672391772270203,,,,,,
0,309,1.3347735404968262,,,,,,
0,319,0.4885141849517822,,,,,,
0,329,0.30597537755966187,,,,,,
0,339,0.43018585443496704,,,,,,
0,349,0.6119692921638489,,,,,,
0,359,0.35990452766418457,,,,,,
0,369,0.30393558740615845,,,,,,
0,374,,0.8880109786987305,0.6792293190956116,0.5043478012084961,0.6441664695739746,0.1452176570892334,
1,379,0.7184109091758728,,,,,,
1,389,0.5190637707710266,,,,,,
1,399,0.4363601803779602,,,,,,
1,409,0.7673560380935669,,,,,,
1,419,0.14792613685131073,,,,,,
1,429,0.4258139133453369,,,,,,
1,439,0.04577726498246193,,,,,,
1,449,0.9290691018104553,,,,,,
1,459,0.28905490040779114,,,,,,
1,469,0.272770494222641,,,,,,
1,479,0.591092050075531,,,,,,
1,489,0.27871304750442505,,,,,,
1,499,0.7221939563751221,,,,,,
1,509,0.3398914933204651,,,,,,
1,519,0.5844854712486267,,,,,,
1,529,0.13391156494617462,,,,,,
1,539,0.221419095993042,,,,,,
1,549,0.4550981819629669,,,,,,
1,559,0.7529715299606323,,,,,,
1,569,0.4155292212963104,,,,,,
1,579,0.36332181096076965,,,,,,
1,589,0.2602643668651581,,,,,,
1,599,0.3401443064212799,,,,,,
1,609,0.39110326766967773,,,,,,
1,619,0.10462182760238647,,,,,,
1,629,0.4466336667537689,,,,,,
1,639,0.20503516495227814,,,,,,
1,649,0.4360229969024658,,,,,,
1,659,0.2476036548614502,,,,,,
1,669,0.9443932175636292,,,,,,
1,679,0.3146054744720459,,,,,,
1,689,0.05317000299692154,,,,,,
1,699,0.25021979212760925,,,,,,
1,709,0.32880786061286926,,,,,,
1,719,0.474194198846817,,,,,,
1,729,0.37610912322998047,,,,,,
1,739,0.28331711888313293,,,,,,
1,749,0.07911846786737442,,,,,,
1,749,,0.9049561023712158,0.7096890807151794,0.5652173757553101,0.693602979183197,0.12739670276641846,
2,759,0.11637712270021439,,,,,,
2,769,0.27121028304100037,,,,,,
2,779,0.33411818742752075,,,,,,
2,789,0.16885021328926086,,,,,,
2,799,0.30089330673217773,,,,,,
2,809,0.23075249791145325,,,,,,
2,819,0.14473770558834076,,,,,,
2,829,0.3890886902809143,,,,,,
2,839,0.3131067454814911,,,,,,
2,849,0.07161605358123779,,,,,,
2,859,0.2666439712047577,,,,,,
2,869,0.24350745975971222,,,,,,
2,879,0.12215247005224228,,,,,,
2,889,0.05817924439907074,,,,,,
2,899,0.06360962986946106,,,,,,
2,909,0.27763500809669495,,,,,,
2,919,0.13442634046077728,,,,,,
2,929,0.12888525426387787,,,,,,
2,939,0.3205794394016266,,,,,,
2,949,0.1537674218416214,,,,,,
2,959,0.30037403106689453,,,,,,
2,969,0.28695473074913025,,,,,,
2,979,0.277824342250824,,,,,,
2,989,0.1434582620859146,,,,,,
2,999,0.5244883298873901,,,,,,
2,1009,0.018611466512084007,,,,,,
2,1019,0.2413574606180191,,,,,,
2,1029,0.2426988184452057,,,,,,
2,1039,0.17116199433803558,,,,,,
2,1049,0.30841323733329773,,,,,,
2,1059,0.08716525137424469,,,,,,
2,1069,0.07866104692220688,,,,,,
2,1079,0.23038236796855927,,,,,,
2,1089,0.26650434732437134,,,,,,
2,1099,0.12875309586524963,,,,,,
2,1109,0.18344523012638092,,,,,,
2,1119,0.5163905024528503,,,,,,
2,1124,,0.9025264978408813,0.7092031240463257,0.54347825050354,0.686191201210022,0.14234748482704163,
3,1129,0.26184260845184326,,,,,,
3,1139,0.1905987411737442,,,,,,
3,1149,0.13125412166118622,,,,,,
3,1159,0.3361585736274719,,,,,,
3,1169,0.06768035143613815,,,,,,
3,1179,0.24121162295341492,,,,,,
3,1189,0.02468481846153736,,,,,,
3,1199,0.28726696968078613,,,,,,
3,1209,0.07483524829149246,,,,,,
