train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,val_qa_answer_f1,test_loss
0.47320327162742615,9,0,,,,,,
0.2380257099866867,19,0,,,,,,
0.31060799956321716,29,0,,,,,,
0.44132891297340393,39,0,,,,,,
0.1957405060529709,49,0,,,,,,
0.22930940985679626,59,0,,,,,,
0.16865694522857666,69,0,,,,,,
0.8135934472084045,79,0,,,,,,
0.31452125310897827,89,0,,,,,,
0.19660992920398712,99,0,,,,,,
0.2506715953350067,109,0,,,,,,
0.23392526805400848,119,0,,,,,,
0.4807364344596863,129,0,,,,,,
0.34348273277282715,139,0,,,,,,
0.17008693516254425,149,0,,,,,,
0.29440823197364807,159,0,,,,,,
0.17625205218791962,169,0,,,,,,
0.3206745386123657,179,0,,,,,,
0.12306052446365356,189,0,,,,,,
0.1480059027671814,199,0,,,,,,
0.18563079833984375,209,0,,,,,,
0.2634754478931427,219,0,,,,,,
0.23721976578235626,229,0,,,,,,
0.25385981798171997,239,0,,,,,,
0.20147216320037842,249,0,,,,,,
0.16793707013130188,259,0,,,,,,
0.18435026705265045,269,0,,,,,,
0.09488677978515625,279,0,,,,,,
0.12699316442012787,289,0,,,,,,
0.18740183115005493,299,0,,,,,,
0.050159260630607605,309,0,,,,,,
0.2613418400287628,319,0,,,,,,
0.12209311127662659,329,0,,,,,,
0.5696817636489868,339,0,,,,,,
0.11572916805744171,349,0,,,,,,
0.05622091516852379,359,0,,,,,,
0.34944960474967957,369,0,,,,,,
0.16298283636569977,379,0,,,,,,
0.09643695503473282,389,0,,,,,,
0.1661064773797989,399,0,,,,,,
0.37698298692703247,409,0,,,,,,
0.10045114904642105,419,0,,,,,,
0.23769834637641907,429,0,,,,,,
0.08116231858730316,439,0,,,,,,
0.09294462203979492,449,0,,,,,,
0.060101546347141266,459,0,,,,,,
0.06301017850637436,469,0,,,,,,
0.0651930496096611,479,0,,,,,,
0.0990283340215683,489,0,,,,,,
0.10529842972755432,499,0,,,,,,
0.12205459177494049,509,0,,,,,,
0.17611312866210938,519,0,,,,,,
0.07202853262424469,529,0,,,,,,
0.07482621818780899,539,0,,,,,,
0.16239024698734283,549,0,,,,,,
0.1559547334909439,559,0,,,,,,
0.15364952385425568,569,0,,,,,,
0.06623100489377975,579,0,,,,,,
0.07187434285879135,589,0,,,,,,
0.10285037010908127,599,0,,,,,,
0.10250816494226456,609,0,,,,,,
0.05045380815863609,619,0,,,,,,
0.056982170790433884,629,0,,,,,,
0.1567227691411972,639,0,,,,,,
0.09557558596134186,649,0,,,,,,
0.08761055022478104,659,0,,,,,,
0.2098764181137085,669,0,,,,,,
0.1363644152879715,679,0,,,,,,
0.0953361913561821,689,0,,,,,,
0.130597785115242,699,0,,,,,,
0.12259553372859955,709,0,,,,,,
0.047970157116651535,719,0,,,,,,
0.09529677778482437,729,0,,,,,,
0.08849196135997772,739,0,,,,,,
0.09577426314353943,749,0,,,,,,
0.05895082280039787,759,0,,,,,,
0.06591564416885376,769,0,,,,,,
0.08850539475679398,779,0,,,,,,
0.048876114189624786,789,0,,,,,,
0.14081645011901855,799,0,,,,,,
0.18914185464382172,809,0,,,,,,
0.052726101130247116,819,0,,,,,,
0.09903831779956818,829,0,,,,,,
0.14737549424171448,839,0,,,,,,
0.08763729780912399,849,0,,,,,,
0.11421873420476913,859,0,,,,,,
0.05026593059301376,869,0,,,,,,
0.04348977282643318,879,0,,,,,,
0.12551544606685638,889,0,,,,,,
0.12000589072704315,899,0,,,,,,
0.12145192176103592,909,0,,,,,,
0.029937218874692917,919,0,,,,,,
0.13357481360435486,929,0,,,,,,
0.17208436131477356,939,0,,,,,,
0.07654093205928802,949,0,,,,,,
0.3226889967918396,959,0,,,,,,
0.07901189476251602,969,0,,,,,,
0.036351654678583145,979,0,,,,,,
,979,0,0.7026256322860718,0.8968636989593506,0.12125477939844131,0.4293628931045532,0.6451708674430847,
0.08053126186132431,989,1,,,,,,
0.112923763692379,999,1,,,,,,
0.052934784442186356,1009,1,,,,,,
