epoch,step,train_loss,val_qa_bert_score,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1,test_loss
0,9,0.5809298157691956,,,,,,
0,19,0.24535797536373138,,,,,,
0,29,0.3408861458301544,,,,,,
0,39,0.34109950065612793,,,,,,
0,49,0.3780035674571991,,,,,,
0,59,0.3722060024738312,,,,,,
0,69,0.2611338198184967,,,,,,
0,79,0.4251566529273987,,,,,,
0,89,0.2941569685935974,,,,,,
0,99,0.2221321165561676,,,,,,
0,109,0.16990739107131958,,,,,,
0,119,0.2663077712059021,,,,,,
0,129,0.3156764507293701,,,,,,
0,139,0.21961462497711182,,,,,,
0,149,0.32812926173210144,,,,,,
0,159,0.23991386592388153,,,,,,
0,169,0.28252363204956055,,,,,,
0,179,0.3444352149963379,,,,,,
0,189,0.33668652176856995,,,,,,
0,199,0.20298519730567932,,,,,,
0,209,0.303315669298172,,,,,,
0,219,0.11587987095117569,,,,,,
0,229,0.2840651571750641,,,,,,
0,239,0.16721919178962708,,,,,,
0,249,0.23430724442005157,,,,,,
0,259,0.15244556963443756,,,,,,
0,269,0.2113286256790161,,,,,,
0,279,0.23281104862689972,,,,,,
0,289,0.1550653725862503,,,,,,
0,299,0.11653224378824234,,,,,,
0,309,0.21122130751609802,,,,,,
0,319,0.1960764080286026,,,,,,
0,329,0.2162225842475891,,,,,,
0,339,0.2656448483467102,,,,,,
0,349,0.11689988523721695,,,,,,
0,359,0.1125435009598732,,,,,,
0,369,0.1196708008646965,,,,,,
0,379,0.2393086552619934,,,,,,
0,389,0.11470036953687668,,,,,,
0,399,0.1733701229095459,,,,,,
0,409,0.07190755754709244,,,,,,
0,419,0.08861716091632843,,,,,,
0,429,0.18763121962547302,,,,,,
0,439,0.1443042755126953,,,,,,
0,449,0.23933953046798706,,,,,,
0,459,0.09883357584476471,,,,,,
0,469,0.12412825226783752,,,,,,
0,479,0.17687495052814484,,,,,,
0,489,0.2819187641143799,,,,,,
0,499,0.2286907583475113,,,,,,
0,509,0.14436320960521698,,,,,,
0,519,0.09983129054307938,,,,,,
0,529,0.07818209379911423,,,,,,
0,539,0.09198842197656631,,,,,,
0,549,0.1090046614408493,,,,,,
0,559,0.1312602013349533,,,,,,
0,569,0.15301547944545746,,,,,,
0,579,0.19738557934761047,,,,,,
0,589,0.18794362246990204,,,,,,
0,599,0.18553900718688965,,,,,,
0,609,0.10402660071849823,,,,,,
0,619,0.14885546267032623,,,,,,
0,629,0.19960647821426392,,,,,,
0,639,0.19924487173557281,,,,,,
0,649,0.09184271842241287,,,,,,
0,659,0.2034701555967331,,,,,,
0,669,0.1236102432012558,,,,,,
0,679,0.12125316262245178,,,,,,
0,689,0.08288872987031937,,,,,,
0,699,0.1674191951751709,,,,,,
0,709,0.2968513071537018,,,,,,
0,719,0.17546139657497406,,,,,,
0,729,0.141743004322052,,,,,,
0,739,0.19943413138389587,,,,,,
0,749,0.23602336645126343,,,,,,
0,759,0.14849233627319336,,,,,,
0,769,0.14591802656650543,,,,,,
0,779,0.1445205807685852,,,,,,
0,789,0.12496285140514374,,,,,,
0,799,0.06593505293130875,,,,,,
0,809,0.18418575823307037,,,,,,
0,819,0.11958479136228561,,,,,,
0,829,0.1932176947593689,,,,,,
0,839,0.1072828620672226,,,,,,
0,849,0.10401071608066559,,,,,,
0,859,0.09340868890285492,,,,,,
0,869,0.05813593417406082,,,,,,
0,879,0.12366240471601486,,,,,,
0,889,0.09706287831068039,,,,,,
0,899,0.11536898463964462,,,,,,
0,909,0.09991167485713959,,,,,,
0,919,0.18854184448719025,,,,,,
0,929,0.14015160501003265,,,,,,
0,939,0.08734758198261261,,,,,,
0,949,0.07624915987253189,,,,,,
0,959,0.11901044845581055,,,,,,
0,969,0.16123980283737183,,,,,,
0,979,0.14324942231178284,,,,,,
0,989,0.08647868037223816,,,,,,
0,999,0.1263800859451294,,,,,,
0,1009,0.17349354922771454,,,,,,
0,1019,0.19022232294082642,,,,,,
0,1029,0.1384580135345459,,,,,,
0,1039,0.07115395367145538,,,,,,
0,1049,0.09372087568044662,,,,,,
0,1059,0.07171053439378738,,,,,,
0,1069,0.08455615490674973,,,,,,
0,1079,0.11579622328281403,,,,,,
