step,epoch,train_loss,val_qa_em,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,test_loss
9,0,0.11100417375564575,,,,,,
19,0,0.07885245233774185,,,,,,
29,0,0.04757247120141983,,,,,,
39,0,0.0865764394402504,,,,,,
49,0,0.0625028908252716,,,,,,
59,0,0.06751450896263123,,,,,,
69,0,0.1027158871293068,,,,,,
79,0,0.08493398874998093,,,,,,
89,0,0.04613351821899414,,,,,,
99,0,0.047830019146203995,,,,,,
109,0,0.05032864585518837,,,,,,
119,0,0.04995055869221687,,,,,,
129,0,0.056973498314619064,,,,,,
139,0,0.046278078109025955,,,,,,
149,0,0.05116274952888489,,,,,,
159,0,0.0523294061422348,,,,,,
169,0,0.06001443415880203,,,,,,
179,0,0.04145878180861473,,,,,,
189,0,0.06334485858678818,,,,,,
199,0,0.05464402586221695,,,,,,
209,0,0.056695468723773956,,,,,,
219,0,0.052844732999801636,,,,,,
229,0,0.048006705939769745,,,,,,
235,0,,0.4628571569919586,0.5054003596305847,0.09113146364688873,0.5658290386199951,0.8837855458259583,
239,1,0.043440427631139755,,,,,,
249,1,0.041048645973205566,,,,,,
259,1,0.05827447399497032,,,,,,
269,1,0.036642979830503464,,,,,,
279,1,0.039474967867136,,,,,,
289,1,0.055410511791706085,,,,,,
299,1,0.07491146773099899,,,,,,
309,1,0.04497198015451431,,,,,,
319,1,0.05609613656997681,,,,,,
329,1,0.04339320585131645,,,,,,
339,1,0.029205232858657837,,,,,,
349,1,0.04846644401550293,,,,,,
359,1,0.032413456588983536,,,,,,
369,1,0.022309523075819016,,,,,,
379,1,0.02424224093556404,,,,,,
389,1,0.04505898430943489,,,,,,
399,1,0.032595451921224594,,,,,,
409,1,0.059644825756549835,,,,,,
419,1,0.041821639984846115,,,,,,
429,1,0.022123804315924644,,,,,,
439,1,0.041380591690540314,,,,,,
449,1,0.04792029410600662,,,,,,
459,1,0.025358200073242188,,,,,,
469,1,0.031114855781197548,,,,,,
471,1,,0.6761904954910278,0.7045474052429199,0.08180101215839386,0.7288195490837097,0.9337691068649292,
479,2,0.029612166807055473,,,,,,
489,2,0.062222760170698166,,,,,,
499,2,0.04801773652434349,,,,,,
509,2,0.01964651420712471,,,,,,
519,2,0.04920155555009842,,,,,,
529,2,0.035652581602334976,,,,,,
539,2,0.05104083567857742,,,,,,
549,2,0.022648002952337265,,,,,,
559,2,0.017525291070342064,,,,,,
569,2,0.03289990499615669,,,,,,
579,2,0.013442338444292545,,,,,,
589,2,0.05354819446802139,,,,,,
599,2,0.02562231384217739,,,,,,
609,2,0.05418231338262558,,,,,,
619,2,0.06297165155410767,,,,,,
629,2,0.05262939631938934,,,,,,
639,2,0.0171954445540905,,,,,,
649,2,0.015607697889208794,,,,,,
659,2,0.03873468562960625,,,,,,
669,2,0.017622031271457672,,,,,,
679,2,0.053326793015003204,,,,,,
689,2,0.03180798888206482,,,,,,
699,2,0.021861745044589043,,,,,,
707,2,,0.6704761981964111,0.7010539770126343,0.07802503556013107,0.7256225347518921,0.932520866394043,
709,3,0.013047728687524796,,,,,,
719,3,0.03682797774672508,,,,,,
729,3,0.03985441476106644,,,,,,
739,3,0.012703170999884605,,,,,,
749,3,0.012273499742150307,,,,,,
759,3,0.02604047954082489,,,,,,
769,3,0.011424874886870384,,,,,,
779,3,0.014635814353823662,,,,,,
789,3,0.020151007920503616,,,,,,
799,3,0.004341654013842344,,,,,,
809,3,0.006070583127439022,,,,,,
819,3,0.006474338471889496,,,,,,
829,3,0.01858615316450596,,,,,,
839,3,0.030488183721899986,,,,,,
849,3,0.0078256381675601,,,,,,
859,3,0.0035363156348466873,,,,,,
869,3,0.005748460069298744,,,,,,
879,3,0.014264610596001148,,,,,,
889,3,0.009216154925525188,,,,,,
899,3,0.0243242010474205,,,,,,
909,3,0.006769675295799971,,,,,,
919,3,0.0024914222303777933,,,,,,
929,3,0.02223811484873295,,,,,,
939,3,0.035733144730329514,,,,,,
943,3,,0.6514285802841187,0.6834155321121216,0.09749548882246017,0.7118147611618042,0.9286422729492188,
949,4,0.005891831126064062,,,,,,
959,4,0.0133370878174901,,,,,,
969,4,0.030775034800171852,,,,,,
979,4,0.0042833914048969746,,,,,,
989,4,0.003149184165522456,,,,,,
999,4,0.0075079831294715405,,,,,,
1009,4,0.01442254614084959,,,,,,
1019,4,0.0011783047812059522,,,,,,
1029,4,0.011853503994643688,,,,,,
1039,4,0.0040503800846636295,,,,,,
1049,4,0.005064132623374462,,,,,,
1059,4,0.005944459233433008,,,,,,
1069,4,0.0054716626182198524,,,,,,
1079,4,0.016236044466495514,,,,,,
1089,4,0.001723743393085897,,,,,,
1099,4,0.012146980501711369,,,,,,
1109,4,0.006894452963024378,,,,,,
1119,4,0.007319552358239889,,,,,,
1129,4,0.003701794659718871,,,,,,
1139,4,0.004366738256067038,,,,,,
1149,4,0.0029652079101651907,,,,,,
1159,4,0.006093267817050219,,,,,,
1169,4,0.001263765967451036,,,,,,
1179,4,0.0002420878445263952,,,,,,
1179,4,,0.653333306312561,0.6882944703102112,0.11742719262838364,0.7169129252433777,0.9294688105583191,
1180,5,,,,,,,0.11742719262838364
